"Location","Source","Target"
"132143172-0-39028","Slam your staff down to create an ice barrier in front of you, dealing <<1>> to enemies in the target area every <<2>> and reducing their Movement Speed by <<3>>.\n\nChilled enemies become frozen and are immobilized for <<4>>.","스태프를 땅에 내리쳐 불안정한 냉기 장벽을 세웁니다. 범위 내의 적들에게 <<2>>마다 <<1>>를 주고, <<3>> 동안 이동 속도를 감소시킵니다.\n\nChilled 상태인 적은 얼어붙어서 <<4>> 동안 이동 불가 효과를 받습니다."
"198758357-0-83630","Thunder Storm","Thunder Storm"
"132143172-0-38978","Devastate an enemy with an enhanced charge from your staff, dealing <<1>> and an additional <<2>> over <<3>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 주고 추가로 <<2>> 피해를 <<3>>에 걸쳐 줍니다."
"198758357-0-38985","Flame Clench","Flame Clench"
"132143172-0-85128","Create a cataclysmic storm at the target location that builds after |cffffff2|r seconds then lays waste to all enemies in the area, dealing <<1>> every <<2>> for <<3>>.\n\nEnemies hit are immobilized for <<4>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다.\n\n피해를 입은 적은 <<4>> 동안 이동 불가효과를 받습니다."
"198758357-0-38989","Frost Clench","Frost Clench"
"198758357-0-85130","Thunderous Rage","Thunderous Rage"
"198758357-0-38944","Flame Reach","Flame Reach"
"132143172-0-85126","Create a cataclysmic storm at the target location that builds for |cffffff2|r seconds then lays waste to all enemies in the area, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"132143172-0-28798","Release a surge of frost, dealing <<1>> to nearby enemies.","폭발하는 냉기 에너지를 해방해, 대상 지역의 적들에게 <<1>>를 줍니다."
"132143172-0-28799","Release a surge of storm energy, dealing <<1>> to nearby enemies.","폭발하는 전격 에너지를 해방해, 대상 지역의 적들에게 <<1>>를 줍니다."
"198758357-0-39163","Frost Pulsar","Frost Pulsar"
"198758357-0-39162","Flame Pulsar","Flame Pulsar"
"198758357-0-28849","Wall of Frost","Wall of Frost"
"132143172-0-83625","Create a cataclysmic storm at the target location that builds for |cffffff2|r seconds then lays waste to all enemies in the area, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"198758357-0-38993","Shock Clench","Shock Clench"
"198758357-0-39167","Storm Pulsar","Storm Pulsar"
"198758357-0-28807","Wall of Fire","Wall of Fire"
"132143172-0-83628","Create a cataclysmic storm at the target location that builds after |cffffff2|r seconds then lays waste to all enemies in the area, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"132143172-0-39073","Slam your staff down to create an unstable storm barrier in front of you, dealing <<1>> to enemies in the target area every <<2>> and setting concussed enemies Off Balance for <<3>>.\n\nWhen the effect ends, the barrier explodes, dealing <<4>>.","스태프를 땅에 내리쳐 불안정한 폭풍 장벽을 세웁니다. 범위 내의 적들에게 <<2>>마다 <<1>>를 주고, <<3>> 동안 균형을 잃게 만듭니다.\n\n효과가 끝날때, 장벽이 폭발하여 <<4>> 피해를 줍니다.\n"
"132143172-0-38985","Devastate an enemy with an enhanced charge from your staff, dealing <<1>>.\n\nEnemies struck are knocked back <<2>> and stunned for <<3>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 입힙니다.\n\n또한 대상을 <<2>> 밀쳐내고 <<3>>동안 기절시킵니다."
"198758357-0-83686","Eye of Lightning","Eye of Lightning"
"132143172-0-38944","Devastate an enemy with an enhanced charge from your staff, dealing <<1>> and an additional <<2>> over <<3>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 주고 추가로 <<2>> 피해를 <<3>>에 걸쳐 줍니다."
"132143172-0-85130","Create a cataclysmic storm at the target location that builds after |cffffff2|r seconds then lays waste to all enemies in the area, dealing <<1>> every <<2>> for <<3>>. Ability lasts  |cffffff2|r seconds longer from using a Lightning Staff.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다. 전격 지팡이를 사용 할 경우 효과가 |cffffff2|r초 더 오래 지속됩니다."
"132143172-0-38989","Devastate an enemy with an enhanced charge from your staff, dealing <<1>>.\n\nEnemies hit are immobilized for <<2>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 입힙니다.\n\n또한 대상에게 <<2>> 동안 이동 불가효과를 줍니다. "
"198758357-0-83684","Eye of Frost","Eye of Frost"
"198758357-0-83682","Eye of Flame","Eye of Flame"
"132143172-0-28794","Release a surge of flame, dealing <<1>> to nearby enemies.","폭발하는 화염 에너지를 해방해, 대상 지역의 적들에게 <<1>>를 줍니다."
"132143172-0-29089","Devastate an enemy with an enhanced charge from your staff, dealing <<1>> and an additional <<2>> over <<3>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 주고 추가로 <<2>> 피해를 <<3>>에 걸쳐 줍니다."
"132143172-0-83630","Create a cataclysmic storm at the target location that builds after |cffffff2|r seconds then lays waste to all enemies in the area, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"198758357-0-39053","Unstable Wall of Fire","Unstable Wall of Fire"
"198758357-0-39012","Blockade of Fire","Blockade of Fire"
"132143172-0-39162","Release a surge of flame, dealing <<1>> to nearby enemies and afflicting them with <<2>>, reducing their Max Health by <<3>> for <<4>>.","폭발하는 화염을 해방해, 근처의 적들에게 <<1>>를 주고 <<2>> 효과를 가해 최대 체력을 <<4>> 동안 <<3>> 감소시킵니다."
"132143172-0-39163","Release a surge of frost, dealing <<1>> to nearby enemies and afflicting them with <<2>>, reducing their Max Health by <<3>> for <<4>>.","폭발하는 냉기를 해방해, 근처의 적들에게 <<1>>를 주고 <<2>> 효과를 가해 최대 체력을 <<4>> 동안 <<3>> 감소시킵니다."
"198758357-0-28798","Frost Impulse","Frost Impulse"
"198758357-0-28799","Shock Impulse","Shock Impulse"
"132143172-0-39167","Release a surge of storm energy, dealing <<1>> to nearby enemies and afflicting them with <<2>>, reducing their Max Health by <<3>> for <<4>>.","폭발하는 폭풍 에너지를 해방해, 근처의 적들에게 <<1>>를 주고 <<2>> 효과를 가해 최대 체력을 <<4>> 동안 <<3>> 감소시킵니다."
"132143172-0-38993","Devastate an enemy with a volatile charge from your staff, dealing <<1>>. Upon impact the charge detonates, dealing <<2>> to all enemies near the initial target.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 피해를 입힙니다. 충격에 의해 폭발하면 초기 대상에 가까운 적들에게 <<2>>피해를 입힙니다."
"198758357-0-28794","Fire Impulse","Fire Impulse"
"132143172-0-83682","Create a cataclysmic storm around you that builds for |cffffff2|r seconds then lays waste to all enemies nearby, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"132143172-0-29073","Devastate an enemy with an enhanced charge from your staff, dealing <<1>> and an additional <<2>> over <<3>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 주고 추가로 <<2>> 피해를 <<3>>에 걸쳐 줍니다."
"198758357-0-29089","Shock Touch","Shock Touch"
"198758357-0-39018","Blockade of Storms","Blockade of Storms"
"132143172-0-83684","Create a cataclysmic storm above you that builds for |cffffff2|r seconds then lays waste to all enemies nearby, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"132143172-0-29078","Devastate an enemy with an enhanced charge from your staff, dealing <<1>> and an additional <<2>> over <<3>>.","스태프의 충전된 힘을 방출하여 적을 파괴합니다. <<1>>를 주고 추가로 <<2>> 피해를 <<3>>에 걸쳐 줍니다."
"132143172-0-83686","Create a cataclysmic storm above you that builds after |cffffff2|r seconds then lays waste to all enemies nearby, dealing <<1>> every <<2>> for <<3>>.","대상 지역에 격변하는 폭풍을 불러내  범위 내의 적들을 초토화시킵니다. 폭풍은 시전 후 |cffffff2|r초 뒤에 생성되며 <<3>> 동안 매 <<2>>마다 <<1>>를 줍니다."
"132143172-0-28854","Slam your staff down to create a storm barrier in front of you, dealing <<1>> to enemies in the target area every <<2>> and setting concussed enemies Off Balance for <<3>>.","스태프를 땅에 내리쳐 불안정한 폭풍 장벽을 세웁니다. 범위 내의 적들에게 <<2>>마다 <<1>>를 주고, <<3>> 동안 균형을 잃게 만듭니다."
"198758357-0-39147","Shock Ring","Shock Ring"
"198758357-0-38970","Frost Reach","Frost Reach"
"198758357-0-39146","Frost Ring","Frost Ring"
"198758357-0-39145","Fire Ring","Fire Ring"
"198758357-0-39067","Unstable Wall of Frost","Unstable Wall of Frost"
"132143172-0-39053","Slam your staff down to create an unstable flaming barrier in front of you, dealing <<1>> to enemies in the target area every <<2>>.\n\nBurning enemies take <<3>> more damage from this ability.\n\nWhen the effect ends, the barrier explodes, dealing <<4>>.","스태프를 땅에 내리쳐 불안정한 화염 장벽을 세웁니다. 범위 내의 적들에게 <<2>>마다 <<1>>를 줍니다.\n\nBurning 상태인 적들은 이 기술에  <<3>> 추가 피해를 받습니다.\n\n효과가 끝날때, 장벽이 폭발하여 <<4>> 피해를 줍니다."
"132143172-0-39012","Slam your staff down to create a flaming barrier in front of you, dealing <<1>> to enemies in the target area every <<2>>.\n\nBurning enemies take <<3>> more damage from this ability.","스태프를 땅에 내리쳐 불안정한 화염 장벽을 세웁니다. 범위 내의 적들에게 <<2>>마다 <<1>>를 줍니다.\n\nBurning 상태인 적들은 이 기술에  <<3>> 추가 피해를 받습니다."
"198758357-0-83625","Fire Storm","Fire Storm"
"132143172-0-39018","Slam your staff down to create a storm barrier in front of you, dealing <<1>> to enemies in the target area every <<2>> and setting concussed enemies Off Balance for <<3>>.","스태프를 땅에 내리쳐 불안정한 폭풍 장벽을 세웁니다. 범위 내의 적들에게 <<2>>마다 <<1>>를 주고, <<3>> 동안 균형을 잃게 만듭니다."
"198758357-0-85128","Icy Rage","Icy Rage"
"198758357-0-29078","Frost Touch","Frost Touch"
"198758357-0-85126","Fiery Rage","Fiery Rage"
"198758357-0-39028","Blockade of Frost","Blockade of Frost"
"198758357-0-29073","Flame Touch","Flame Touch"
"198758357-0-38978","Shock Reach","Shock Reach"
