"Location","Source","Target"
"132143172-0-111204","Adds <<1>> Spell Damage to your Destruction Staff abilities.","파괴 스태프 어빌리티에 추가 <<1>> 마법 피해"
"132143172-0-29115","Increases the damage of your fully-charged Heavy Attacks by <<1>>.","완전히 충전된 강공격의 피해량이 <<1>>만큼 증가합니다."
"132143172-0-29116","When you take Physical Damage, you have a |cffffff50|r% chance to deal <<1>> in a |cffffff5|r meter radius around you. This effect can occur once every <<2>>.","물리 피해를 받으면, |cffffff50|r%의 확률로 |cffffff5|r미터 내의 모든 적에게 <<1>>를 입힙니다. 이 효과는 <<2>>에 한 번만 발동합니다."
"198758357-0-133490","Aegis Caller","Aegis Caller"
"132143172-0-29119","Reduces the cost of your Magicka abilities by <<1>>%.","매지카 어빌리티의 자원 소모를 <<1>>%만큼 감소시킵니다."
"198758357-0-92761","War Maiden","War Maiden"
"198758357-0-45572","Agility","Agility"
"132143172-0-113508","When you cleanse a negative effect from yourself or an ally, gain Major Protection for <<1>>, reducing your damage taken by <<2>>. This effect can occur once every <<3>>.","아군과 자신의 해로운 효과를 해제 할 경우, <<1>> 동안 Major protection을 얻어 받는 피해량이 <<2>> 감소합니다. 매 <<3>> 마다 한번씩 발동합니다."
"132143172-0-107268","After successfully blocking, you grant Empower to 11 allies within <<1>> for <<2>>, increasing the damage of their next Light Attack by <<3>>. This effect can occur once every <<4>>.","After successfully blocking, you grant Empower to 11 allies within <<1>> for <<2>>, increasing the damage of their next Light Attack by <<3>>. This effect can occur once every <<4>>."
"198758357-0-101978","Jorvuld's Guidance","Jorvuld's Guidance"
"198758357-0-101974","Ulfnor's Favor","Ulfnor's Favor"
"132143172-0-29113","When you deal Critical Damage you apply Major Fracture to the enemy, reducing their Physical Resistance by <<1>> for <<2>>.","치명타 피해를 입히면, <<2>> 동안 적의 물리 저항력을 <<1>>만큼 감소시킵니다."
"198758357-0-113651","Mender's Ward","Mender's Ward"
"132143172-0-29114","Increases the amount of damage you block by <<1>>%.","막아낼 수 있는 피해량이 <<1>>%만큼 증가합니다."
"198758357-0-137984","Roaring Opportunist","Roaring Opportunist"
"198758357-0-59507","Maw of the Infernal","Maw of the Infernal"
"132143172-0-29106","When you deal damage with a melee attack, you deal an additional <<1>> over <<2>>. This effect can occur once every <<3>>.","근접 공격을 가하면 <<2>> 동안 추가로  <<1>>를 줍니다. 이 효과는 <<3>>에 한 번만 발동합니다."
"132143172-0-32757","When you cast a Magicka ability you gain Major Evasion for <<1>>, reducing damage from area attacks by <<2>>. This effect can occur once every <<3>>.","매지카 어빌리티를 시전하면 Major Evasion 효과를 <<1>> 동안 얻어, 받는 광역 데미지 피해량이  <<2>>만큼 감소합니다. 이 효과는 <<3>>에 한 번만 발동합니다."
"132143172-0-29107","Reduces the radius you can be detected while Sneaking by <<1>>. Reduces the cost of Sneak by <<2>>.","은신 상태에서 발각 되는 범위가 <<1>> 만큼 감소합니다. 은신 상태에서 이동시 스태미나 소모량이 <<2>> 만큼 감소합니다."
"198758357-0-139902","Bloodlord's Embrace","Bloodlord's Embrace"
"132143172-0-29104","Reduces the cost and increases the Movement Speed bonus of Sprint by <<1>>%.","달리기의 소모량이 감소하고 이동 속도 증가량이 <<1>>%만큼 증가합니다."
"132143172-0-29105","Reduces the duration of immobilizations and snares applied to you by <<1>>. When an immobilization or snare is applied to you, heal for <<2>> Health and restore <<3>> Stamina. This effect can occur once every <<4>>.","당신에게 적용된 속박(Immobilization 그리고 Snare) 기술의 지속 시간이 <<1>> 만큼 감소합니다. 속박 효과가 당신에게 적용되면, <<2>> 체력과 <<3>> 스태미나를 회복합니다. 이 효과는 <<4>> 마다 발동됩니다."
"132143172-0-32756","Your Soul Trap ability gains <<1>> Weapon and Spell Damage.","Soul Trap 어빌리티의 무기 및 마법 피해량이 <<1>> 만큼 증가합니다."
"132143172-0-29108","Ignore the Movement Speed penalty of Sneak.","은신의 이동 속도 패널티를 무시합니다."
"132143172-0-32755","When you block a spell projectile, you have a |cffffff25|r% chance to reflect the spell back to the enemy.","주문 투사체를 막으면, |cffffff25|r%의 확률로 시전자에게 주문을 반사합니다."
"132143172-0-29109","When you take damage while you are under |cffffff30|r% Health, you gain a damage shield that absorbs <<1>> damage for <<2>>. This effect can occur once every <<3>>.","체력이 |cffffff30|r% 이하일 때 피해를 받으면, <<1>>만큼의 피해를 <<2>> 동안 흡수하는 보호막을 얻습니다. 이 효과는 <<3>>에 한 번만 발동합니다."
"132143172-0-32750","While you are Sneaking or invisible, your damage done with Magicka abilities is increased by <<1>>.","은신하거나 투명화 상태이면, 매지카 기술의 피해가 <<1>> 만큼 증가합니다."
"198758357-0-113419","Battlefield Acrobat","Battlefield Acrobat"
"132143172-0-32751","Reduce the effectiveness of snares applied to you by <<1>>.","자신에게 걸린 감속 효과가 <<1>>만큼 감소합니다."
"132143172-0-51132","When you deal damage with a Light or Heavy Attack against an enemy who has a Poison Damage ability on them, you have a |cffffff50|r% chance to deal an additional <<1>>. This effect can occur once every <<2>>.","독 피해를 입고있는 적에게 약공격이나 강공격을 했을 때, |cffffff50|r% 확률로 대상에게 추가적인 <<1>>를 줍니다. 이 효과는 <<2>> 마다 발동됩니다."
"198758357-0-99281","Livewire","Livewire"
"132143172-0-111220","When you lose |cffffff7000|r or more Health from a single attack, you gain Major Vitality for <<1>>, increasing your healing received by <<2>>.","한번의 공격으로  |cffffff7000|r이상의 피해를 입을 경우, <<1>> 동안 Major Vitality를 얻어 받는 회복량이 <<2>> 증가합니다."
"132143172-0-29103","Increases your Critical Damage by <<1>>. Increases your Critical Damage by an additional <<2>> when attacking from Sneak or invisibility.","치명타 피해량이 <<1>> 증가합니다. 은신 공격으로 치명타 피해를 가하면 추가로 피해량이 <<2>> 증가합니다."
"198758357-0-101969","Trappings of Invigoration","Trappings of Invigoration"
"198758357-0-92768","Assassin's Guile","Assassin's Guile"
"132143172-0-29100","When you dodge an attack, your Light and Heavy Attacks deal an additional <<1>> damage for <<2>>.","공격을 회피하면, <<2>> 동안 약공격과 강공격이 <<1>>만큼의 추가 피해를 입힙니다."
"198758357-0-92769","Daedric Trickery","Daedric Trickery"
"132143172-0-29101","When you are within |cffffff28|r meters of an enemy you are in combat with, and the enemy dies, you heal for <<1>> Health and gain <<1>> Magicka. This effect can occur once every |cffffff3|r seconds.","당신으로부터 |cffffff28|r 미터 내에 죽은 적은 당신에게 <<1>> 체력과 <<1>> 매지카를 회복시킵니다. 이 효과는 |cffffff3|r초 마다 발동됩니다."
"132143172-0-99762","Twin Slashes deals <<1>> more damage for each hit of the initial attack and bleed.","Twin Slashes deals <<1>> more damage for each hit of the initial attack and bleed."
"132143172-0-113522","After successfully blocking, heal yourself or a group member within |cffffff15|r meters of you for <<1>> Health. This effect can occur every <<2>>.","성공적으로 방어시, 당신 혹은 |cffffff15|r 이내의 아군을 <<1>> 치유합니다. 매 <<2>> 마다 한번씩 발동합니다."
"132143172-0-79639","Law of Julianos\nIncrease Spell Damage by <<1>>.","줄리아노스의 율법\n마법 피해량이 <<1>> 증가합니다."
"132143172-0-133490","When you deal critical melee damage, summon a Lesser Aegis for <<1>>. After |cffffff2.5|r seconds, the Lesser Aegis spins its blades, dealing <<2>> Bleed Damage every <<3>>. This effect can occur once every <<4>>.","When you deal critical melee damage, summon a Lesser Aegis for <<1>>. After |cffffff2.5|r seconds, the Lesser Aegis spins its blades, dealing <<2>> Bleed Damage every <<3>>. This effect can occur once every <<4>>."
"198758357-0-107268","Aegis of Galenwe","Aegis of Galenwe"
"132143172-0-99766","Increases your Weapon Damage by <<1>> against targets affected by your Poison Arrow.","Poison Arrow 어빌리티에 영향받은 대상에 한해 무기 피해가 <<1>> 만큼 증가합니다."
"198758357-0-80513","Tremorscale","Tremorscale"
"132143172-0-99886","When you critically heal with Regeneration, you restore <<1>> Magicka.  This effect cannot occur from simultaneous critical heals.","When you critically heal with Regeneration, you restore <<1>> Magicka.  This effect cannot occur from simultaneous critical heals."
"132143172-0-32780","Increases the duration of the dodge chance bonus of Roll Dodge by <<1>>.","구르기로 얻는 회피 확률 보너스의 지속 시간이 <<1>>만큼 증가합니다."
"132143172-0-84275","When you take damage while under |cffffff30|r% Health, you heal for <<1>> Health and restore <<2>> Magicka and Stamina. This effect can occur once every <<3>>.","체력이 |cffffff30|r% 미만일 때 피해를 받으면, 체력을 <<1>> 만큼 회복하고, 매지카와 스태미나가 <<2>> 만큼 회복됩니다. 이 효과는 <<3>> 마다 발동됩니다."
"198758357-0-113311","Might of the Lost Legion","Might of the Lost Legion"
"132143172-0-137984","Using a Fully-Charged Heavy Attack grants you and up to 11 group members within 28 meters Major Slayer, increasing your damage done to Dungeon, Trial, and Arena Monsters by <<1>> for |cffffff1|r second for every |cffffff8000|r damage dealt. Roaring Opportunist can only affect a target every <<2>>.\n\nMinimum duration: |cffffff5|r seconds.\nMaximum duration |cffffff12|r seconds.","Using a Fully-Charged Heavy Attack grants you and up to 11 group members within 28 meters Major Slayer, increasing your damage done to Dungeon, Trial, and Arena Monsters by <<1>> for |cffffff1|r second for every |cffffff8000|r damage dealt. Roaring Opportunist can only affect a target every <<2>>.\n\nMinimum duration: |cffffff5|r seconds.\nMaximum duration |cffffff12|r seconds."
"132143172-0-113651","Steadfast Ward applies Major Vitality to your target for <<1>>, increasing the healing taken on your target by <<2>>.","Steadfast Ward가 대상에게 Major Vitality 효과를 <<1>>동안 부여하여, 대상의 받는 회복량을 <<2>>만큼 증가시킵니다."
"198758357-0-116947","Scavenging Demise","Scavenging Demise"
"198758357-0-135687","Venomous Smite","Venomous Smite"
"132143172-0-32779","Reduces the cost of all of your abilities by <<1>>.","모든 어빌리티의 소모량이 <<1>>만큼 감소합니다."
"198758357-0-137988","Vrol's Command","Vrol's Command"
"198758357-0-111376","Hanu's Compassion","Hanu's Compassion"
"132143172-0-99896","When you reflect or absorb a spell projectile with Defensive Posture, you restore <<1>> Magicka. If Defensive Posture expires without reflecting or absorbing a spell projectile, you restore <<2>> Magicka instead.","Defensive Posture를 이용하여 주문 투사체를 흡수하거나 반사했을 경우, <<1>> 매지카를 회복합니다. Defensive Posture를 활성화하고 주문 투사체를 흡수하거나 반사하지 못했다면, <<2>> 매지카를 회복합니다."
"132143172-0-139902","Dealing damage with a Bash attack places a persistent, un-cleansable Blood Curse on an enemy. You can only have one Blood Cursed enemy at a time and dealing additional Bash damage moves the Blood Curse. Blocking an attack from a Blood Cursed enemy restores <<1>> Magicka to you. This effect can occur every <<2>>.","Dealing damage with a Bash attack places a persistent, un-cleansable Blood Curse on an enemy. You can only have one Blood Cursed enemy at a time and dealing additional Bash damage moves the Blood Curse. Blocking an attack from a Blood Cursed enemy restores <<1>> Magicka to you. This effect can occur every <<2>>."
"132143172-0-99774","Reduces the cost of Destructive Touch by <<1>> and increases your Spell Damage by <<2>> for <<3>> after activating it.","Reduces the cost of Destructive Touch by <<1>> and increases your Spell Damage by <<2>> for <<3>> after activating it."
"132143172-0-113419","Reduces the cost of all of your abilities by <<1>>.","모든 어빌리티의 소모량이 <<1>>만큼 감소합니다."
"198758357-0-133281","Titanborn Strength","Titanborn Strength"
"132143172-0-107117","Casting abilities that leave an effect on the ground in combat will create a circle of might for <<1>>. You and your allies in the circle gain Major Courage for <<2>>, increasing your Weapon and Spell Damage by <<3>> for <<2>>.  This effect can occur once every <<4>>.","지면 대상 어빌리티 사용 시 지면에 힘의 원을 <<1>>동안 소환합니다. 원 안의 대상은 Major Courage효과를 <<2>>동안 받아, 무기 및 마법 데미지가 <<3>>만큼 증가합니다. 이 효과는 <<4>>마다 한번만 발동합니다."
"198758357-0-99266","Unfathomable Darkness","Unfathomable Darkness"
"198758357-0-29097","Death's Wind","Death's Wind"
"198758357-0-29094","Prisoner's Rags","Prisoner's Rags"
"132143172-0-29120","When you kill an enemy, you heal for <<1>> Health over <<2>>.","적을 처치하면, 체력을 <<2>>에 걸쳐 <<1>>만큼 회복합니다."
"198758357-0-29093","Desert Rose","Desert Rose"
"132143172-0-29121","Increase your Health Recovery by |cffffff1|r% of your sum total Physical Resistance and Spell Resistance.\n\nCurrent Bonus Health Recovery: <<1>>.","당신의 물리 저항과 마법저항 합의  |cffffff1|r%만큼 체력 재생량이 증가합니다.\n\n현재 체력 재생 보너스 : <<1>>"
"198758357-0-29095","Silks of the Sun","Silks of the Sun"
"198758357-0-111385","Blood Moon","Blood Moon"
"198758357-0-137992","Kyne's Wind","Kyne's Wind"
"132143172-0-29123","When you deal Frost Damage, you deal an additional <<1>> to all enemies within |cffffff8|r meters around the initial target. This effect can occur once every <<2>>.","냉기 피해를 입히는 어빌리티로 즉시 피해를 입히면,  대상 주위 |cffffff8|r미터 내의 모든 적에게 추가로 <<1>>를 입힙니다. 이 효과는 <<2>>에 한 번만 발동합니다."
"198758357-0-141916","Stuhn's Favor","Stuhn's Favor"
"198758357-0-113687","Wild Impulse","Wild Impulse"
"198758357-0-113324","Indomitable Fury","Indomitable Fury"
"132143172-0-99780","The initial heal of Grand Healing invigorates you and allies affected for <<1>>, restoring <<2>> Magicka and Stamina every <<3>>.","Grand Healing 어빌리티의 첫 치유 효과로 당신과 아군에게 <<1>> 효과를 주어 매지카와 스테미나를 <<3>>마다 <<2>> 만큼 회복합니다."
"198758357-0-19165","Night Terror","Night Terror"
"132143172-0-99787","Dealing damage with Critical Charge causes enemies to bleed for <<1>> over <<2>>.","Dealing damage with Critical Charge causes enemies to bleed for <<1>> over <<2>>."
"198758357-0-80501","Pirate Skeleton","Pirate Skeleton"
"198758357-0-79639","Law of Julianos","Law of Julianos"
"132143172-0-113311","After successfully blocking, you gain Empower, increasing the damage of your Light Attacks by <<1>> for <<2>>.","성공적으로 방어 시,  Empower를 얻어 약공격의 피해량을 <<2>>동안  <<1>>만큼 증가시킵니다."
"132143172-0-111376","When you resurrect another player while in combat, both you and the player gain Major Heroism for <<1>>, granting you <<2>> Ultimate every |cffffff1.5|r seconds.","전투중 죽은 아군을 되살릴 경우, 대상과 당신은 <<1>> 동안 Major Heroism을 얻어 매 |cffffff1.5|r 마다 <<2>>의 궁극기 게이지를 얻습니다."
"132143172-0-135687","Dealing Critical Damage inflicts Hunter's Venom on your enemy for <<1>>, dealing <<2>> to your target and nearby enemies every <<3>>. This effect can occur once every <<4>>.","Dealing Critical Damage inflicts Hunter's Venom on your enemy for <<1>>, dealing <<2>> to your target and nearby enemies every <<3>>. This effect can occur once every <<4>>."
"132143172-0-116947","When you deal Critical Poison Damage to an enemy, summon the Scavenging Maw which attacks your enemy after <<1>>. The Scavenging Maw deals <<2>> and inflicts Minor Vulnerability for <<3>>, increasing their damage taken by <<4>>. This effect can occur every <<5>>.","적에게 치명적인 독 피해를 주면,  <<1>> 이후에 적을 공격하여 <<2>> 피해를 주고 Minor Vulnerability를 <<3>> 동안 주어 적이 받는 피해를 <<4>> 증가시키는 청소 아귀를 소환합니다. 이 표과는 매 <<5>> 에 한 번만 발동합니다."
"132143172-0-137988","After dealing damage with a Fully-Charged Heavy Attack, apply Major Aegis to you and up to 11 nearby group members for <<1>>, reducing damage taken from Dungeon, Trial, and Arena enemies by <<2>>. This effect can occur once every <<3>>.","After dealing damage with a Fully-Charged Heavy Attack, apply Major Aegis to you and up to 11 nearby group members for <<1>>, reducing damage taken from Dungeon, Trial, and Arena enemies by <<2>>. This effect can occur once every <<3>>."
"198758357-0-134017","Critical Riposte","Critical Riposte"
"132143172-0-75240","Increases the damage of Volley by <<1>> per <<2>>, stacking over the duration of Volley. While equipped, grants <<3>> additional Weapon Damage.","Volley 어빌리티의 피해가 <<2>> 마다 <<1>> 만큼 중첩되어 증가합니다. 이 무기를 착용 중일 때, <<3>> 만큼 추가 무기 피해를 얻습니다."
"132143172-0-133281","Adds <<1>> Weapon Damage and <<2>> Physical Penetration.  This bonus doubles to <<3>> Weapon Damage and <<4>> Physical Penetration when you are under 75% Health.  This bonus quadruples to <<5>> Weapon Damage and <<6>> Physical Penetration when you are under 50% Health.","<<1>> 무기 피해량과 <<2>> 물리관통력을 추가합니다. 이 보너스는 체력이 75%이하일 경우 2배가 되어 <<3>> 무기피해량과 <<4>> 물리관통력을 추가합니다. 체력이 50%이하일 경우 4배가 되어 <<5>>무기 피해량과 <<6>>물리관통력을 추가합니다. "
"198758357-0-107117","Vestment of Olorime","Vestment of Olorime"
"132143172-0-66899","When you heal yourself or an ally that is at |cffffff100|r% Health, you have a |cffffff50|r% chance to give the target Major Courage for <<1>> which increases their Weapon and Spell Damage by <<2>>.","아군을 치유 했을 때 대상의 체력이 |cffffff100|r%이라면, |cffffff50|r% 확률로 대상의 무기 피해와 마법 피해를 <<1>> 동안 <<2>> 만큼 상승시킵니다.."
"198758357-0-113460","Soldier of Anguish","Soldier of Anguish"
"132143172-0-137992","Casting an ability or drinking a potion that applies a Major Buff on yourself or an ally creates a pool of Kyne's Blessing for <<1>>. You and allies standing in Kyne's Blessing restore <<2>> Stamina and Magicka every <<3>>. This effect can occur once every <<4>>.","Casting an ability or drinking a potion that applies a Major Buff on yourself or an ally creates a pool of Kyne's Blessing for <<1>>. You and allies standing in Kyne's Blessing restore <<2>> Stamina and Magicka every <<3>>. This effect can occur once every <<4>>."
"198758357-0-79405","Imperial Physique","Imperial Physique"
"132143172-0-111385","When you deal damage with a melee Light Attack, you gain a stack of Blood Scent for <<1>>. When you gain 5 stacks, you become Frenzied for <<2>>, increasing your melee Light Attack damage by <<3>> and attack speed by |cffffff50|r%. This effect can occur every <<4>>,","근접 약공격으로 치명타를 입힐 경우, Blood Scent 스택을 <<1>>동안 획득합니다. 5개의 스택을 쌓으면, 당신은 <<2>>동안 광폭화 하여 근접 약공격 피해가  <<3>>만큼 증가하고 공격 속도가 |cffffff50|r%만큼 상승합니다. 미 효과는 <<4>>에 한번만 발동합니다."
"198758357-0-136347","Malacath's Band of Brutality","Malacath's Band of Brutality"
"198758357-0-136104","Bloodlord's Embrace (OLD)","Bloodlord's Embrace (OLD)"
"132143172-0-141916","Increases your Physical and Spell Penetration by <<1>> against Off-Balance enemies.","Increases your Physical and Spell Penetration by <<1>> against Off-Balance enemies."
"132143172-0-113687","Reduce the cost of Impulse by <<1>>. Impulse places lingering elemental damage on your targets, dealing <<2>> Flame, <<3>> Shock, and <<4>> Frost Damage over <<5>>.","Impulse의 리소스 사용량을 <<1>> 만큼 감소시키고 대상에게 지속되는 원소 효과를 입혀서, <<2>>의 화염, <<3>>의 전기 및 <<4>>의 냉기 피해를 <<5>>에 걸쳐 입힙니다."
"132143172-0-113324","After Breaking Free, you gain Minor Protection and Minor Heroism for <<1>>, reducing your damage taken by <<2>> and generating <<3>> Ultimate every |cffffff1.5|r seconds.","Breaking Free 사용 시, <<1>>동안 Minor Protection 과 Minor Heroism을 얻어 받는 피해량이 <<2>> 감소하고 궁극기 게이지가 매 |cffffff1.5|r 마다 <<3>> 씩 추가됩니다."
"198758357-0-116734","Tzogvin's Warband","Tzogvin's Warband"
"198758357-0-29109","Whitestrake's Retribution","Whitestrake's Retribution"
"198758357-0-29106","Viper's Sting","Viper's Sting"
"132143172-0-107202","Your Light and Heavy attacks apply a stack of harmful winds to your target for <<1>>. Harmful winds deal <<2>> per stack every <<3>>. 20 stacks max.","약공격 혹은 강공격으로 적에게 치명타 피해를 입혔을 경우, 대상에게 해로운 바람을 일으켜, 대상과 근처 적에게 <<3>>동안 <<2>>마다 <<1>> 피해를 입힙니다. 최대 20번 중첩 가능합니다."
"198758357-0-29105","Barkskin","Barkskin"
"198758357-0-66899","Spell Power Cure","Spell Power Cure"
"198758357-0-29108","Night's Silence","Night's Silence"
"198758357-0-29107","Night Mother's Embrace","Night Mother's Embrace"
"132143172-0-92768","Increases the duration of your alchemical poisons by <<1>>.","연금술 독의 효과 지속 시간이 <<1>> 증가합니다."
"198758357-0-29101","Robes of the Withered Hand","Robes of the Withered Hand"
"132143172-0-92769","While in combat you gain one of |cffffff5|r random Major Buffs for <<1>> every <<2>>. Eligible buffs are Expedition, Protection, Mending, Heroism, or Vitality.","전투중에 매 <<2>>초마다 <<1>>동안  |cffffff5|r 개의 메이저 버프중 하나를 얻습니다. 적용되는 버프는 Expedition, Protection, Mending, Heroism, Vitality 중 하나입니다."
"198758357-0-29104","Fiord's Legacy","Fiord's Legacy"
"198758357-0-29103","Archer's Mind","Archer's Mind"
"198758357-0-29100","Noble Duelist's Silks","Noble Duelist's Silks"
"132143172-0-99281","When you take damage, you have a |cffffff25|r% chance to overload your circuits, applying Concussion to enemies within |cffffff8|r meters of you and healing for <<1>> Health for each enemy hit. This effect can occur once every <<2>>.","피해를 받으면, |cffffff25|r% 확률로 전력회로를 과부화시켜 당신으로부터 |cffffff8|r 미터 내에 있는 적들에게 전격성 뇌진탕을 일으키고 적중한 적들마다 <<1>>만큼 회복합니다. 이 효과는 <<2>>마다 발동됩니다."
"198758357-0-136230","Snow Treaders (OLD)","Snow Treaders (OLD)"
"132143172-0-134017","When you take critical damage, you apply Minor Uncertainty and Minor Enervation to the enemy for <<1>>, reducing their Physical and Spell Critical by <<2>> and reducing their Critical Damage by <<3>>. An enemy can only be affected by your Critical Riposte once every <<4>>.","치명타 피해를 받았을때, 적에게 Minor Uncertainty와 Minor Enervation 효과를 <<1>>동안 걸어 적의 치명타 확률을 <<2>>만큼, 치명타 피해량을 <<3>>만큼 감소시킵니다. 당신의 Critical Riposte은 매 <<4>>마다 적용됩니다."
"198758357-0-136353","Torc of Tonal Constancy","Torc of Tonal Constancy"
"198758357-0-68947","Reactive Armor","Reactive Armor"
"198758357-0-32779","Robes of Alteration Mastery","Robes of Alteration Mastery"
"132143172-0-113460","Your melee Light Attacks have a |cffffff25|r% chance to place a ring on the ground that explodes after <<1>>, applying <<2>> Heal Absorption to all enemies hit for <<3>>, negating the next <<2>> points of healing done. This effect can occur once every <<4>>.","근접 약공격이 |cffffff25|r% 확률로 지면에 <<1>> 후 폭발하는 원을 생성합니다. 폭발에 적중한 모든 적은 <<3>> 동안 <<2>> 체력 회복을 할 수 없으며, 다음번 <<2>> 체력 회복이 무효화 됩니다. 매 <<4>> 마다 한번씩 발동됩니다."
"132143172-0-136347","Increases your damage done by <<1>>. You cannot deal critical damage.","Increases your damage done by <<1>>. You cannot deal critical damage."
"198758357-0-92920","Wizard's Riposte","Wizard's Riposte"
"132143172-0-116734","When you deal Critical Damage, you gain a stack of Precision, increasing your Weapon Critical by <<1>> for <<2>>, up to 10 stacks max. At max stacks, you also gain Minor Force, increasing your Critical Damage done by <<3>>.","치명타 피해를 입히면, <<2>>동안 무기 치명타 확률을 <<1>> 증가시키는 Precision 중첩을 최대 10회까지 쌓습니다.  최대 중첩이 되면, 추가로 Minor Force를 얻어  당신의 치명타 피해량을 <<3>> 증가시킵니다."
"198758357-0-126680","Dragon's Defilement","Dragon's Defilement"
"198758357-0-107202","Arms of Relequen","Arms of Relequen"
"198758357-0-32780","Crusader","Crusader"
"132143172-0-136230","Reduces your movement speed by <<1>> while in combat. While under the effect of a Snare, increases your movement speed by <<2>>. Reduces the duration of Immobilization applied to you by <<3>>.","Reduces your movement speed by <<1>> while in combat. While under the effect of a Snare, increases your movement speed by <<2>>. Reduces the duration of Immobilization applied to you by <<3>>."
"132143172-0-136353","While your Stamina is less than |cffffff50|r%, increase your Magicka Recovery by <<1>>. While your Magicka is less than |cffffff50|r%, increase your Stamina Recovery by <<2>>.","While your Stamina is less than |cffffff50|r%, increase your Magicka Recovery by <<1>>. While your Magicka is less than |cffffff50|r%, increase your Stamina Recovery by <<2>>."
"132143172-0-79405","While you are in Imperial City, you tap into the power of the Tel Var Stones you are carrying, increasing your Health, Magicka, and Stamina by <<1>>. While you have a 4x Tel Var Stone multiplier this effect is increased by <<2>>.","임페리얼 시티에 있을 때, 당신이 지닌 텔 바 스톤의 힘을 이용하여 체력, 매지카, 스태미나를 <<1>> 만큼 증가시킵니다. 4x 배수의 텔 바 스톤을 지닌다면, 이 효과는 <<2>> 만큼 증가합니다."
"132143172-0-99199","Adds <<1>> Spell and Weapon Damage to your Class abilities.","당신의 클래스 어빌리티에 <<1>>의 스펠 및 무기 데미지를 추가합니다."
