"Location","Source","Target"
"208337109-0-16","Regicide Red","국왕살해의 붉은색"
"208337109-0-571","Star-Made Gold","별로 만든 금색"
"208337109-0-13","Pact Fisher Red","어부의 붉은 조약"
"208337109-0-208","2GB D","2GB D"
"208337109-0-207","Doomcrag Verdigris","둠크래그 구릿빛"
"208337109-0-328","2BVV D","2BVV D"
"208337109-0-209","Aetherial Blue","에테리얼 파란색"
"208337109-0-325","Haunted Moor Mauve","귀신들린 황야 연보라색"
"208337109-0-446","2CBRN M","2CBRN M"
"208337109-0-567","Patriots' Blood","애국자의 피"
"208337109-0-445","2CBRN L","2CBRN L"
"208337109-0-206","2GB M","2GB M"
"208337109-0-327","Covenant Vanquisher Violet","동맹 정복자 보라색"
"208337109-0-448","2CBRN D","2CBRN D"
"208337109-0-569","Immaculate White","티없는 순백색"
"208337109-0-205","2GB L","2GB L"
"208337109-0-326","2BVV M","2BVV M"
"208337109-0-447","Adventurer Brown","모험가 갈색"
"208337109-0-568","True Blue","진실된 파랑"
"208337109-0-200","1GB D","1GB D"
"208337109-0-320","Beast Collector Violet","짐승 수집가 보라색"
"208337109-0-565","Jolly Aubergine","유쾌한 가지"
"208337109-0-201","Necromancer Blue","네크로맨서 파랑"
"208337109-0-564","Gilt-y Pleasure","황금빛 기쁨"
"208337109-0-440","Wolf's Fur Brown","늑대 털 갈색"
"208337109-0-561","Hint of Mint","민트색의 기미"
"208337109-0-560","Avocado Green","아보카도 초록"
"208337109-0-318","1BVV M","1BVV M"
"208337109-0-439","Bandit Brown","도적 갈색"
"208337109-0-317","Sorcerers'-Bane Violet","마법사의 골칫거리 보라색"
"208337109-0-438","Heartlands Umber","중심부 암갈색"
"208337109-0-559","Red Sangria","붉은 생그리아"
"208337109-0-319","Soul Gem Purple","소울젬 자주색"
"208337109-0-556","Lil' Peep Yellow","엿보는 노랑색"
"208337109-0-434","Indomitable Violet","불굴의 보라색"
"208337109-0-555","Harlequin Heliotrope","할리퀸 연보라색"
"208337109-0-437","Raw Hide Tan","생가죽 황갈색"
"208337109-0-558","Bunny Nose Pink","토끼코 분홍색"
"208337109-0-557","Pastel Sky","파스텔 하늘색"
"208337109-0-310","3BV M","3BV M"
"208337109-0-431","Graht-Bark Brown","그라트 바크 갈색"
"208337109-0-552","Butterscotch Ale","버터스캇치 에일 색"
"208337109-0-430","3WBRN M","3WBRN M"
"208337109-0-551","Alik'r Sand","알리키'어 모래"
"208337109-0-312","3BV D","3BV D"
"208337109-0-554","Chorrol Cheddar","코롤 체다 치즈 색"
"208337109-0-311","3BV MD","3BV MD"
"208337109-0-432","Colovian Deep Brown","콜로비안 짙은 갈색"
"208337109-0-553","Clover Lawn","클로버 밭"
"208337109-0-37","2RY L","2RY L"
"208337109-0-39","2RY MD","2RY MD"
"208337109-0-550","Iliac Bay Blue","일리악 만 파랑"
"208337109-0-38","Flame-Knight Light Red","불꽃-기사 옅은 빨간색"
"208337109-0-32","Dragonknights' Blood","드래곤나이트 붉은색"
"208337109-0-35","Entoloma Blue","버섯의 붉은색"
"208337109-0-31","Fighters Guild Red","파이터 길드 붉은색"
"208337109-0-30","Aspect Red","애스펙트의 붉은색"
"208337109-0-549","Pale Pink Gray","창백한 분홍 회색"
"208337109-0-548","Surilie Wine","서릴리 형제 와인 색"
"208337109-0-309","3BV L","3BV L"
"208337109-0-429","Mammoth Fur Brown","매머드 털 갈색"
"208337109-0-303","Wayrest Royal Purple","여행자의 성소 푸르스름한 자줏빛"
"208337109-0-424","Dusky Bronze","탁한 동색"
"208337109-0-545","Comberry Crimson","컴베리 열매 진홍색"
"208337109-0-302","2BV M","2BV M"
"208337109-0-423","Telvanni Brown","텔바니 갈색"
"208337109-0-544","Frostfroth Gray","얼어붙은 거품 회색"
"208337109-0-426","Undaunted Bronze","언던티드 청동색"
"208337109-0-547","Guar Tongue Pink","Guar 혓바닥 분홍색"
"208337109-0-304","2BV D","2BV D"
"208337109-0-546","Karth Ivy Green","카스 덩구 녹색"
"208337109-0-29","Faded Dwemer Scholar Red","사라진 드웨머 학자의 붉은색"
"208337109-0-301","2BV L","2BV L"
"208337109-0-422","Murder Mahogany","살인 적갈색"
"208337109-0-543","Hundred Pumpkin Orange","일백개 호박 주황색"
"208337109-0-421","2WBRN L","2WBRN L"
"208337109-0-25","Dragonstar Red","드래곤스타 붉은색"
"208337109-0-28","Daedric Red","데이드릭 붉은색"
"208337109-0-22","3R","3R"
"208337109-0-21","Strangler Maw Red","스트랭글러 모우 붉은색"
"208337109-0-24","Pact Conqueror Red","에본하트 정복자의 붉은색"
"208337109-0-23","Red Diamond Red","레드다이아몬드의 붉은색"
"208337109-0-416","Boss Butcher Brown","상관 도살자 갈색"
"208337109-0-537","Blademaster's Mauve","검술가 연보라색"
"208337109-0-539","Viridian Venom","맹독의 청록색"
"208337109-0-413","Yokudan Cod Tan","요쿠단 대구 황갈색"
"208337109-0-412","Overlord's Purple","지배자 자주색"
"208337109-0-415","Book Cover Brown","책 표지 갈색"
"208337109-0-536","Transliminal Violet","초월의 보라색"
"208337109-0-414","Dried Blood Brown","마른 피 "
"208337109-0-530","Warrior's Steel","전사의 철"
"208337109-0-406","3VRR M","3VRR M"
"208337109-0-527","3WGRY MD","3WGRY MD"
"208337109-0-405","3VRR L","3VRR L"
"208337109-0-526","Ash'abah Hood Gray","에샤'바흐 부족 회색"
"208337109-0-408","Craglorn Crimson","크래글론 진홍색"
"208337109-0-407","Jode Red","조드 빨강"
"208337109-0-528","3WGRY D","3WGRY D"
"208337109-0-522","Nirnroot Gray","넌루트 회색"
"208337109-0-525","Soul Shriven Pale","영혼없는자 창백색"
"208337109-0-524","Coldharbour Ash Black","콜드하버 재 검정"
"208337109-0-640","Marble White","대리석 흰색"
"208337109-0-400","Somber Cerise","어두침침한 선홍색"
"208337109-0-521","Palatine's White","군주의 흰색"
"208337109-0-641","Blackreach Blue","블랙리치 파랑"
"208337109-0-520","2WGRY D","2WGRY D"
"208337109-0-637","Pellitine Coral","펠레타인 산호"
"208337109-0-636","Hollowfang Cruor","할로우팽 혈병"
"208337109-0-639","Frozen Blood","얼어붙은 피"
"208337109-0-518","Ashland Gray","잿빛지대 회색"
"208337109-0-517","Varla White","발라 하얀색"
"208337109-0-633","Anequina Sunrise","아네퀴나 선라이즈"
"208337109-0-512","Sergeant's Charcoal","병장 숯빛"
"208337109-0-511","Soul Shriven Gray","영혼없는 자 회색"
"208337109-0-635","Blood Gold","블러드 골드"
"208337109-0-634","Spectral Blue","스펙트럼 블루"
"208337109-0-513","Liar's Linen","거짓말쟁이의 린넨"
"208337109-0-199","Dungeon Victor Turquoise","던전 승리자 청록"
"208337109-0-631","Glacial Topaz","빙하 토파즈"
"208337109-0-510","Legionary's Lead","군단병의 납"
"208337109-0-630","Apricot Outrage","살구색 분노"
"208337109-0-196","Ophidian Jade","뱀 비취"
"208337109-0-198","1GB M","1GB M"
"208337109-0-197","1GB L","1GB L"
"208337109-0-519","Shadowfoot Gray","그림자걸음 회색"
"208337109-0-626","Divine Gold","신성한 금색"
"208337109-0-505","Celestial Violet","천상의 보라색"
"208337109-0-625","Antique Silver","골동품 은색"
"208337109-0-504","3CGRY D","3CGRY D"
"208337109-0-628","Bedlam Purple","대소동 보라색"
"208337109-0-507","Cyrodilic Steel","시로딜의 강철"
"208337109-0-627","Shrike Blue","때까치 푸른색"
"208337109-0-501","Stendarr White","스텐다르 하양"
"208337109-0-503","Tribune's Steel","호민관의 강철"
"208337109-0-502","Earthforge Iron Gray","어스포지 강철 회색"
"208337109-0-189","3G L","3G L"
"208337109-0-184","2G D","2G D"
"208337109-0-186","Putrid Flesh Teal","부패한 살점 청록색"
"208337109-0-192","3G D","3G D"
"208337109-0-191","3G MD","3G MD"
"208337109-0-190","3G M","3G M"
"208337109-0-509","Elemental White","원소의 하양"
"208337109-0-629","Stalhrim Chrome","스탈림 크롬"
"208337109-0-508","Legate's Black","특사의 검정"
