"Location","Source","Target"
"171157587-0-1822","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1823","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1824","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1825","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1826","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1827","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1828","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1829","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"224875171-0-1088","House, Medium, Windhelm, Eastmarch","House, Medium, Windhelm, Eastmarch"
"224875171-0-1089","House, Large, Nord, The Rift, Mistveil, Riften, Estate, Stable, Yard, Courtyard","House, Large, Nord, The Rift, Mistveil, Riften, Estate, Stable, Yard, Courtyard"
"171157587-0-1830","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1831","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1832","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1833","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1834","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1835","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1836","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1837","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1838","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1839","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"206046340-0-106790","Reduces your damage taken from area of effect attacks by <<1>>.","Reduces your damage taken from area of effect attacks by <<1>>."
"224875171-0-1090","House, Small, Orc, Stormhaven, Hammerdeath Arena","House, Small, Orc, Stormhaven, Hammerdeath Arena"
"224875171-0-1091","House, Medium, Orc, Bangkorai, Wayshrine, Halcyon Lake","House, Medium, Orc, Bangkorai, Wayshrine, Halcyon Lake"
"224875171-0-1092","House, Large, Bangkorai, Orc, Stronghold, Lakewatch, Yard, Courtyard","House, Large, Bangkorai, Orc, Stronghold, Lakewatch, Yard, Courtyard"
"224875171-0-1093","House, Small, Redguard, Bangkorai, Hallin's Stand","House, Small, Redguard, Bangkorai, Hallin's Stand"
"224875171-0-1094","House, Medium, Redguard, Alik'r, Sentinel, Ranazh's House","House, Medium, Redguard, Alik'r, Sentinel, Ranazh's House"
"224875171-0-1095","House, Large, Stros M'Kai, Redguard, Port Hunding, Yard, Stables, Gardens, Pool, Watchtower, Docks, Beach","House, Large, Stros M'Kai, Redguard, Port Hunding, Yard, Stables, Gardens, Pool, Watchtower, Docks, Beach"
"224875171-0-1096","House, Manor, Aldmeri, Reaper's March, Serenity Falls","House, Manor, Aldmeri, Reaper's March, Serenity Falls"
"224875171-0-1097","House, Manor, Glenumbra, Daggerfall, Castle","House, Manor, Glenumbra, Daggerfall, Castle"
"224875171-0-1098","House, Manor, Castle, Keep, Watchtower, Ebonheart, Stonefalls","House, Manor, Castle, Keep, Watchtower, Ebonheart, Stonefalls"
"224875171-0-1077","House, Large, Stormhaven, Breton, Yard, Courtyard, Mansion, Estate","House, Large, Stormhaven, Breton, Yard, Courtyard, Mansion, Estate"
"224875171-0-1078","House, Small, Dunmer, Stonefalls, Kragenmoor","House, Small, Dunmer, Stonefalls, Kragenmoor"
"171157587-0-1840","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"224875171-0-1079","House, Medium, Narsis, Deshaan, Velothi, Veloth, Mountains, Garden, Dunmer","House, Medium, Narsis, Deshaan, Velothi, Veloth, Mountains, Garden, Dunmer"
"171157587-0-1841","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1842","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1843","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1844","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1845","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1846","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1847","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1848","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1849","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"224875171-0-1080","House, Large, Deshaan, Dunmer, Mournhold, Waterfall, Yard, Courtyard","House, Large, Deshaan, Dunmer, Mournhold, Waterfall, Yard, Courtyard"
"224875171-0-1081","House, Small, Khajiit, Khenarthi's Roost","House, Small, Khajiit, Khenarthi's Roost"
"224875171-0-1082","House, Medium, Rawl'ka, Fishing, Fish, Khajiit, Reaper's March","House, Medium, Rawl'ka, Fishing, Fish, Khajiit, Reaper's March"
"224875171-0-1083","House, Large, Reaper's March, Dune, Khajiit, Estate, Mansion, Yard, Courtyard","House, Large, Reaper's March, Dune, Khajiit, Estate, Mansion, Yard, Courtyard"
"224875171-0-1084","House, Small, Imperial, Malabal Tor, Valenwood, Baandari Trading Post, Silver Moons Inn","House, Small, Imperial, Malabal Tor, Valenwood, Baandari Trading Post, Silver Moons Inn"
"224875171-0-1085","House, Medium, Craglorn, Imperial, Elinhir","House, Medium, Craglorn, Imperial, Elinhir"
"224875171-0-1086","House, Large, Arenthia, Gardens, Waterfall, Mansion, Courtyard, Yard, Imperial, Reaper's March","House, Large, Arenthia, Gardens, Waterfall, Mansion, Courtyard, Yard, Imperial, Reaper's March"
"224875171-0-1087","House, Small, Nord, Nimalten, The Rift","House, Small, Nord, Nimalten, The Rift"
"224875171-0-1066","House, Small, Malabal Tor, Ayleid Ruins, Altmer","House, Small, Malabal Tor, Ayleid Ruins, Altmer"
"171157587-0-1850","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"224875171-0-1067","House, Medium, Greenshade, Marbruk, Altmer, Cliffshade","House, Medium, Greenshade, Marbruk, Altmer, Cliffshade"
"171157587-0-1851","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"224875171-0-1068","House, Large, Auridon, Altmer, Garden, Courtyard, Yard, Mansion, Estate","House, Large, Auridon, Altmer, Garden, Courtyard, Yard, Mansion, Estate"
"171157587-0-1852","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"224875171-0-1069","House, Small, Argonian, Bal Foyen","House, Small, Argonian, Bal Foyen"
"171157587-0-1853","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1854","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1855","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1856","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1857","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1858","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1859","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"151600453-0-12","Undaunted Keys","언던티드 열쇠"
"151600453-0-11","Event Tickets","이벤트 티켓"
"224875171-0-1070","House, Medium, Shadowfen, Stormhold, Argonian, Courtyard, Yard","House, Medium, Shadowfen, Stormhold, Argonian, Courtyard, Yard"
"224875171-0-1071","House, Large, Argonian, Fen, Hist, Garden, Courtyard, Yard, Estate, Shadowfen","House, Large, Argonian, Fen, Hist, Garden, Courtyard, Yard, Estate, Shadowfen"
"224875171-0-1072","House, Small, Bosmer, Grahtwood, Elden Root, Valenwood","House, Small, Bosmer, Grahtwood, Elden Root, Valenwood"
"224875171-0-1073","House, Medium, Greenshade, Longhaven, Bosmer","House, Medium, Greenshade, Longhaven, Bosmer"
"224875171-0-1074","House, Large, Grahtwood, Bosmer, Cormount, Yard, Courtyard","House, Large, Grahtwood, Bosmer, Cormount, Yard, Courtyard"
"224875171-0-1075","House, Small, Breton, Glenumbra","House, Small, Breton, Glenumbra"
"224875171-0-1076","House, Medium, Fell's Run, Rivenspire, Ravens, Haunted, Breton","House, Medium, Fell's Run, Rivenspire, Ravens, Haunted, Breton"
"171157587-0-1860","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1861","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1862","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1863","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1864","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1865","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1866","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1867","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1868","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1869","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"206046340-0-106761","Applies Major Vulnerability to Giant Salamander in Summerset when you damage them.","Applies Major Vulnerability to Giant Salamander in Summerset when you damage them."
"171157587-0-1870","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1871","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1872","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1873","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1874","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers, Bundle,Collection,Deal,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers, Bundle,Collection,Deal,"
"171157587-0-1875","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers, Bundle,Collection,Deal,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers, Bundle,Collection,Deal,"
"171157587-0-1877","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1878","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"171157587-0-1879","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,","Style Parlor,Adornment,Adornments,Style Parlor,Appearance,Character,Customization,Jewelry,Earrings,Brow,Lashes,Veil,Coronet,Circlet,Eye,Flowers,"
"206046340-0-106752","Applies Major Vulnerability to Welwa in Summerset when you damage them.","Applies Major Vulnerability to Welwa in Summerset when you damage them."
"206046340-0-106757","Applies Major Vulnerability to Indrik in Summerset when you damage them.","Applies Major Vulnerability to Indrik in Summerset when you damage them."
"206046340-0-106759","Applies Major Vulnerability to Gryphon in Summerset when you damage them.","Applies Major Vulnerability to Gryphon in Summerset when you damage them."
