"Location","Source","Target"
"139139780-0-6163","A bag of small, smelly apples that not many people would consider appetizing.","작고 냄새나는 사과입니다. 많은 사람들의 입맛을 동하게 하지는 못할 것 같습니다."
"267697733-0-4712","Shoes","신발"
"139139780-0-6162","A small packet of finely ground powder that explodes on impact","작은 주머니에 들어있는 잘게 부수어진 가루. 부딪히면 폭발한다"
"267697733-0-4713","Dagger","단검"
"139139780-0-6161","A relic recovered from the shrine of Ashalmawia.","아샬마위아 사당에서 얻은 유물"
"267697733-0-4714","Torch","횃불"
"139139780-0-6160","A relic recovered from the ruins of the Maelkashishi shrine.","마엘카시시의 사당에서 얻은 역사적 유물"
"267697733-0-4715","Offering to Azura","아주라에게 바치는 공물"
"139139780-0-6167","A mysterious note suggesting that the Tribunal paid someone to sabotage the lighthouse in Seyda Neen.","세이다 닌의 등대를 끈것과 대조적으로 트라이뷰널이 보수를 지불했다고 시사하는 수수께끼의 쪽지"
"139139780-0-6166","A ruby left with a mysterious note as payment for sabotaging the lighthouse in Seyda Neen.","수수께끼의 쪽지와 함께 남겨진 루비. 세이다 닌의 등대를 끈 보수인듯 하다"
"267697733-0-4717","Lieutenant Jascien's Last Missive","자시엔 중위의 마지막 서신"
"139139780-0-6165","An Ordinator helm engraved with the name Nivel Omellian.","니벨 오멜리안의 이름이 새겨진 오디네이터 투구"
"267697733-0-4718","Smuggler's Tunnel Key","밀수업자의 터널 열쇠"
"139139780-0-6164","A stone that contains select remembrances of its owner.","소유자가 특히 전하고 싶은 회상이 담겨있는 돌"
"139139780-0-6169","Tax assessment records for the residents of Sadrith Mora.","사드리스 모라 주민들의 세금 징수 기록"
"139139780-0-6168","Tax assessment records for the residents of Vos.","보스 주민들의 세금 징수 기록"
"267697733-0-4710","Light of Meridia","메리디아의 빛"
"267697733-0-4711","Mace of Doumant Belland","두만트 벨란드의 둔기"
"267697733-0-4709","Light of Meridia","메리디아의 빛"
"139139780-0-6130","A gear the size of a wagon's wheel.","수레바퀴만큼 큰 기어"
"267697733-0-4702","Dusty Papers","먼지 투성이 종이"
"267697733-0-4703","Torn Clothing","찢어진 옷"
"267697733-0-4704","Camp Supplies","캠프 물자"
"139139780-0-6134","Near unintelligible writing covers these pages.","거의 읽을 수 없는 문장이 페이지 전체에 적혀 있다"
"139139780-0-6132","The core remains warm to the touch.","코어는 만지면 따뜻하다"
"267697733-0-4707","Caalorne's Potions","칼론의 물약"
"139139780-0-6131","The gem atop this rod appears to still gently glow.","끝 부분에 있는 보석은 아직 희미하게 빛나고 있다"
"267697733-0-4708","Non-Standard Techniques","일반적이지 않은 기법"
"139139780-0-6138","This elegant Dwarven lever feels well-oiled and lovingly polished. This must be Magister Otheri's favorite component.","이 우아한 드워프 레버는 자주 기름이 칠해지고 닦여 있다. 마도사 오세리가 마음에 들어하는 부품일 것이다"
"139139780-0-6137","This well-oiled gear looks like it was used recently. It probably fits into Otheri's machine.","잘 기름이 닦여 있는 기어. 최근 사용한 적 있는듯하다. 오세리의 기계에 맞을것이다"
"139139780-0-6136","This crank shows signs of corrosion, but it looks like a perfect fit for Otheri's machine.","이 클랭크에는 부식의 징후가 보이지만, 오세리의 기계에는 딱 맞을듯 하다"
"139139780-0-6135","Copy of a Dwemer Key","드웨머의 복제 열쇠"
"139139780-0-6139","This map contains a code that shows the location of the Morag Tong safehouse.","모락 통의 은신처 장소를 나타내는 암호를 포함한 지도"
"267697733-0-4700","Krisandra Edrald's Journal, Vol. 2","크리산드라 에드랄드의 일지, 제2권"
"139139780-0-219","A vial of magically flowing Silver mixed with Wolfsbane.","투구꽃을 섞은 신비한 은빛이 감도는 병입니다. "
"139139780-0-6140","This map contains a code that shows the location of the Morag Tong safehouse.","모락 통의 은신처 장소를 나타내는 암호를 포함한 지도"
"139139780-0-6145","Enchanted clumps of flower petals that will add some springtime flair to any occasion.","마법부여된 꽃잎 무더기가 언제라도 봄철의 냄새를 더해줄 것입니다."
"139139780-0-6144","Official record of notable House Redoran events.","레도란 가문에서 일어난 큰 사건을 공식적으로 기록한 것"
"139139780-0-6143","A key hidden by the Morag Tong, it opens the way to their secret safehouse.","모락 통에 의해 숨겨진 열쇠. 비밀 은신처로 향하는 길을 연다"
"139139780-0-6149","A tome detailing the earliest genealogy of the families that make up House Indoril.","인두릴 가문을 만든 최초 시대의 계보를 상세히 기술한 책"
"139139780-0-6148","A note from the slaver captain to his crew that accuses Governor Omellian of being in league with them while also betraying them.","노예상인 선장이 선원에게 적은 쪽지. 그들과 함께 결탁했던 오메리안 총독이 자신들을 배신했다고 비난하고 있다"
"139139780-0-6147","A relic from the Daedric shrine.","데이드라 사당에서 얻은 유물"
"139139780-0-6146","A blank sheet of special parchment taken from the supply in the governor's private quarters.","총독의 개인실에서 가져온 특별한 백지의 양피지"
"139139780-0-208","A strong-smelling herb.","향이 강한 약초입니다."
"139139780-0-6195","This hastily written letter details the locations of Azura's abducted oracles—including Rhea herself.","레아를 포함한 아주라의 납치 당한 예언가들의 장소에 대한 세부 사항에 대해 급히 쓰여진 편지"
"139139780-0-6194","This key opens the locked door that leads to Kudanat Mine.","쿠다낫 광산으로 이어지는 잠긴 문을 여는 열쇠"
"139139780-0-6193","A small bauble filled with colorful powders and enchanted to produce a dazzling display.","마법부여된 형형색색의 가루가 들어있는 작은 병입니다. 휘황찬란한 광경을 만들어낼 수 있습니다."
"267697733-0-2189","Pouch of Alchemy Ingredients","Pouch of Alchemy Ingredients"
"139139780-0-3920","The uncooked claw meat of the mudcrab smells sweet.","The uncooked claw meat of the mudcrab smells sweet."
"139139780-0-3912","This container was constructed from a wasp husk.","This container was constructed from a wasp husk."
"139139780-0-3913","This antidote is made from the broad, green leaves of the seriweed bush.","이 해독제는 녹색 세리초 덤불의 넓적한 잎으로 만들어진 것입니다."
"139139780-0-3910","This is the outer shell of a large wasp, it's very durable.","This is the outer shell of a large wasp, it's very durable."
"139139780-0-3911","This is a exquisitely crafted lute belonging to Erranenen.","This is a exquisitely crafted lute belonging to Erranenen."
"139139780-0-3916","The phial is filled with a clear liquid that slowly replenishes when emptied.","이 유리병은 비어 있을 때 천천히 다시 차오르는 깨끗한 액체로 가득 차 있습니다."
"139139780-0-3917","These strange, mottled eggs seem to be buzzing with life.","These strange, mottled eggs seem to be buzzing with life."
"139139780-0-3914","This antidote is made from the orange petals of the xthari flower.","이 해독제는 주황색 즈타리 꽃잎으로 만들어진 것입니다."
"139139780-0-3915","Use to read contents.","사용해서 내용을 읽습니다."
"139139780-0-3918","This foul-smelling lump of knotted muscle is heavy in your hands.","This foul-smelling lump of knotted muscle is heavy in your hands."
"139139780-0-3919","The strong ribs of the kagouti are attached to some tender meat.","The strong ribs of the kagouti are attached to some tender meat."
"139139780-0-6192","A small bauble filled with colorful powders and enchanted to produce a dazzling display.","마법부여된 형형색색의 가루가 들어있는 작은 병입니다. 휘황찬란한 광경을 만들어낼 수 있습니다."
"139139780-0-6191","A small bauble filled with colorful powders and enchanted to produce a dazzling display.","마법부여된 형형색색의 가루가 들어있는 작은 병입니다. 휘황찬란한 광경을 만들어낼 수 있습니다."
"139139780-0-6190","Glittering gold coins spill out of this purse like water from a fountain. A pity they're all cursed.","샘에서 흐르는 물과 같이, 지갑에서 흐르는 빛나는 금화. 모두 저주걸려있는게 아쉽다"
"267697733-0-2174","Werewolf Blood","늑대 인간의 피"
"139139780-0-3930","A jug full of fresh water.","신선한 물로 가득 찬 물병입니다."
"139139780-0-3931","These old but clean clothes should make good bandages.","이 오래됐지만 깨끗한 옷가지는 좋은 붕대가 되어줄 것입니다."
"139139780-0-2600","The lower edge of this shirt is torn. Its freshly frayed edges indicate the damage occurred recently.","The lower edge of this shirt is torn. Its freshly frayed edges indicate the damage occurred recently."
"139139780-0-3923","This stuff is thick and viscous sloshing around inside the jar.","진하고 끈적거리는 물질이 병 안에서 출렁입니다."
"139139780-0-3924","Bosmer barrel used to store ""Meat Mead"", or Rotmeth.","\"\"고기 술\"\", 또는 롯메스라고 불리는 보스머 술을 담는 통입니다."
"139139780-0-3922","A stranged, grooved sphere capable of contacting members of the Worm Cult.","A stranged, grooved sphere capable of contacting members of the Worm Cult."
"139139780-0-3927","The Golden Claw taken from Do'Krin Monastery.","도크린 수도원에서 회수한 황금 발톱입니다."
"139139780-0-3928","An empty jug.","비어있는 물병입니다."
"139139780-0-3925","The surface of this Daedric urn is cool to the touch.","The surface of this Daedric urn is cool to the touch."
"267697733-0-2173","Wyress Gwen's Portal Stone","위어리스 그웬의 포탈 석"
"267697733-0-2170","Orders from the Duke","Orders from the Duke"
"139139780-0-6174","This scroll describes a meeting between Chodala and the Red Exiles in which he calls himself the Nerevarine and talks about his upcoming appointment with the Wise Woman.","이 두루마리에는 초달라와 붉은 망명자에 의한 회담 모습이 그려져 있다. 그가 스스로를 네레바린이라 칭하고 현명한 여인과 회합이 있다는 예정을 기술하고 있다"
"139139780-0-6173","This list includes the names and probable locations of some of Barilzar's hirelings.","바릴자르의 조수 이름과 예측되는 현재 지역이 기술되어 있다"
"139139780-0-6172","These bags of gold are the rightful property of Vvardenfell's ruling body.","이 돈이 들어있는 주머니는 바덴펠 당국에 속해야만하는 소유물이다"
"267697733-0-2168","Red Rook Uniforms","붉은 떼까마귀 복장"
"139139780-0-6178","An expertly crafted, deep blue crystal. It is remarkably light and hums faintly. Its function remains a mystery.","훌륭하게 만들어진 딥 블루 크리스탈. 놀랄만큼 밝고 희미한 소리가 들린다. 그 기능은 수수께끼이다"
"139139780-0-6177","The essence of a slain daedra, temporarily trapped in Nirn by Azura's crystal.","쓰러진 데이드라의 정수. 아주라의 크리스탈로 일시적으로 넌에 갇혀있다"
"139139780-0-6176","This massive Dwarven prism emits a low hum when handled.","이 거대한 프리즘은 움직이면 낮은 소리가 난다"
"139139780-0-6175","A finely tailored sash, dyed a deep red and bearing the embroidered crest of the Hleran family.","멋지게 자수된 허리띠. 짙은 적색으로 물들여져 흘레란 가문의 인장이 박혀있다"
"267697733-0-3494","Covenant Uniform","동맹 제복"
"267697733-0-3495","Palith Note","페일리스에 대한 쪽지"
"139139780-0-6179","According to the Daedric Prince, Azura, this crystal will capture the essence of any Daedra killed in its proximity.","데이드릭 프린스 아주라에 의하면, 이 크리스탈은 근처에서 쓰러진 모든 데이드라의 정수를 봉인한다고 한다"
"267697733-0-3497","Invisibility Elixir","투명화 영약"
"267697733-0-3490","Military Deployment Across Auridon","아우리돈 전역 군사 배치도"
"267697733-0-3491","Crystal","수정"
"267697733-0-3493","Rod of Divine Flame","디바인의 불꽃 지팡이"
"139139780-0-6170","Tax assessment records for the residents of Molag Mar.","모라그 마르 주민들의 세금 징수 기록"
"267697733-0-2159","The Jeweled Crown of Anton","The Jeweled Crown of Anton"
"139139780-0-6184","This lustrous red stone feels warm to the touch and emits faint, indecipherable whispers. It likely opens a nearby pocket realm of Oblivion.","이 광채나는 붉은 돌은 따뜻한 감촉에 희미하고 이해하기 힘든 속삭임들을 발산한다.가까운 오블리비언의 고립지 왕국을 열 수 있을것 같다."
"267697733-0-2158","Key of Strife","반목의 열쇠"
"139139780-0-6183","This expertly carved stone seems to glimmer like gold, so long as you don't look directly at it. It likely opens a nearby pocket realm of Oblivion.","정면으로 보지 않는다면, 이 정교하게 조각된 돌은 금처럼 반짝이고 있는 것처럼 보인다.  가까운 오블리비언의 고립지 왕국을 열 수 있을것 같다."
