"Location","Source","Target"
"242841733-0-158821","Unchained Aggressor's Dagger","Unchained Aggressor's Dagger"
"242841733-0-162082","Roaring Opportunist's Dagger","Roaring Opportunist's Dagger"
"242841733-0-101930","Prisoner's Dagger","죄수의 단검 (Prisoner's Dagger)"
"242841733-0-142486","Dead-Water's Guile Dagger","Dead-Water's Guile Dagger"
"242841733-0-141155","Jailer's Dagger","Jailer's Dagger"
"242841733-0-56739","Dagger of the Eyes of Mara","Dagger of the Eyes of Mara"
"242841733-0-51049","Dagger of Hist Bark","Dagger of Hist Bark"
"242841733-0-90657","Dagger of the Onslaught","Dagger of the Onslaught"
"242841733-0-89671","Dagger of the Sergeant","Dagger of the Sergeant"
"242841733-0-97288","Dagger of a Mother's Sorrow","Dagger of a Mother's Sorrow"
"242841733-0-130481","Innate Axiom Dagger","Innate Axiom Dagger"
"242841733-0-153143","Z'en's Dagger","즈'엔의 단검 (Z'en's Dagger)"
"242841733-0-110894","Dagger of the Worm Cult","Dagger of the Worm Cult"
"242841733-0-91973","Dagger of the Swift","Dagger of the Swift"
"242841733-0-87002","Dagger of the Footman","Dagger of the Footman"
"242841733-0-133505","The Asylum's Dagger","The Asylum's Dagger"
"242841733-0-108577","Barkskin Dagger","Barkskin Dagger"
"242841733-0-122863","War Maiden's Dagger","War Maiden's Dagger"
"242841733-0-162069","Roaring Opportunist's Dagger","Roaring Opportunist's Dagger"
"242841733-0-163398","Spell Parasite's Dagger","Spell Parasite's Dagger"
"242841733-0-128194","Blooddrinker Dagger","Blooddrinker Dagger"
"242841733-0-75004","Dagger of the Shadow Dancer","Dagger of the Shadow Dancer"
"242841733-0-113934","Dagger of the Immortal Yokeda","Immortal Yokeda: 단검"
"242841733-0-100615","Spriggan's Dagger","Spriggan's Dagger"
"242841733-0-101951","Prisoner's Dagger","죄수의 단검 (Prisoner's Dagger)"
"242841733-0-85297","Dagger of Nikulas","Dagger of Nikulas"
"242841733-0-89651","Dagger of the Sergeant","Dagger of the Sergeant"
"242841733-0-90636","Dagger of the Onslaught","Dagger of the Onslaught"
"242841733-0-142466","Dead-Water's Guile Dagger","Dead-Water's Guile Dagger"
"242841733-0-141135","Jailer's Dagger","Jailer's Dagger"
"242841733-0-52398","Dagger of Alessia's Bulwark","Dagger of Alessia's Bulwark"
"242841733-0-98597","Dagger of the Vampire's Cloak","Dagger of the Vampire's Cloak"
"242841733-0-97267","Dagger of a Mother's Sorrow","Dagger of a Mother's Sorrow"
"242841733-0-146828","Frozen Watcher's Dagger","Frozen Watcher's Dagger"
"242841733-0-155784","Ancient Dragonguard's Dagger","Ancient Dragonguard's Dagger"
"242841733-0-51061","Dagger of Hist Bark","Dagger of Hist Bark"
"242841733-0-153122","Z'en's Dagger","Z'en's Dagger"
"242841733-0-91952","Dagger of the Swift","The Swift: 단검"
"242841733-0-88315","Dagger of Durok's Bane","Dagger of Durok's Bane"
"242841733-0-125911","Impregnable Armor Dagger^n","Impregnable Armor Dagger"
"242841733-0-100635","Spriggan's Dagger","Spriggan's Dagger"
"242841733-0-121557","Assassin's Dagger","Assassin: 암살자의 단검"
"242841733-0-76337","Pelinal's Dagger","Pelinal's Dagger"
"242841733-0-150090","False God's Dagger","False God's Dagger"
"242841733-0-107265","Dagger of the Undaunted Unweaver","Undaunted Unweaver: 단검"
"242841733-0-122884","War Maiden's Dagger","War Maiden's Dagger"
"242841733-0-108597","Barkskin Dagger","Barkskin Dagger"
"242841733-0-113954","Dagger of the Immortal Yokeda","Dagger of the Immortal Yokeda"
"242841733-0-80495","Dagger Of The Knightmare","Dagger Of The Knightmare"
"242841733-0-49614","Dagger of Oblivion's Foe","Dagger of Oblivion's Foe"
"242841733-0-101972","Prisoner's Dagger","죄수의 단검 (Prisoner's Dagger)"
"242841733-0-69229","Dagger of Willpower","Dagger of Willpower"
"242841733-0-91144","Dagger of Almalexia's Mercy","Dagger of Almalexia's Mercy"
"242841733-0-95502","Dagger of Martial Knowledge","Dagger of Martial Knowledge"
"242841733-0-141195","Jailer's Dagger","Jailer's Dagger"
"242841733-0-92475","Barkskin Dagger","Barkskin Dagger"
"242841733-0-84860","Dagger of the Sun","Dagger of the Sun"
"242841733-0-125946","Impregnable Armor Dagger^n","Impregnable Armor Dagger"
"242841733-0-70200","Dagger of Trials","Dagger of Trials"
"242841733-0-144226","Spell Strategist Dagger","Spell Strategist Dagger"
"242841733-0-96837","Dagger of the Wyrd Tree","Dagger of the Wyrd Tree"
"242841733-0-153185","Z'en's Dagger","Z'en's Dagger"
"242841733-0-156213","New Moon Acolyte's Dagger","New Moon Acolyte's Dagger"
"242841733-0-49602","Dagger of Oblivion's Foe","Oblivion's Foe: 단검"
"242841733-0-157543","Draugrkin Dagger","Draugrkin Dagger"
"242841733-0-60897","Dagger of the Armor Master","Dagger of the Armor Master"
"242841733-0-146890","Dagger of Scavenging Demise","Dagger of Scavenging Demise"
"242841733-0-100655","Spriggan's Dagger","Spriggan's Dagger"
"242841733-0-150902","Perfected Yolnahkriin's Dagger","Perfected Yolnahkriin's Dagger"
"242841733-0-149923","Lokkestiiz's Dagger","Lokkestiiz's Dagger"
"242841733-0-124601","Inventor's Guard Dagger^n","Inventor's Guard Dagger"
"242841733-0-107286","Dagger of the Undaunted Unweaver","Dagger of the Undaunted Unweaver"
"242841733-0-78159","Galerion's Dagger","Galerion's Dagger"
"242841733-0-113974","Dagger of the Immortal Yokeda","Dagger of the Immortal Yokeda"
"242841733-0-112642","Ophidian Dagger of Celerity","Ophidian Celerity: 오피디아인의 단검"
"242841733-0-84839","Dagger of the Sun","Dagger of the Sun"
"242841733-0-99092","Dagger of the Hatchling's Shell","Dagger of the Hatchling's Shell"
"242841733-0-60862","Dagger of the Armor Master","Dagger of the Armor Master"
"242841733-0-93789","Dagger of Cyrodiil's Ward","Dagger of Cyrodiil's Ward"
"242841733-0-96817","Dagger of the Wyrd Tree","Dagger of the Wyrd Tree"
"242841733-0-101993","Prisoner's Dagger","죄수의 단검 (Prisoner's Dagger)"
"242841733-0-92455","Barkskin Dagger","Barkskin: 단검"
"242841733-0-69203","Dagger of Willpower","Dagger of Willpower"
"242841733-0-91123","Dagger of Almalexia's Mercy","Dagger of Almalexia's Mercy"
"242841733-0-80483","Dagger Of The Knightmare","Dagger Of The Knightmare"
"242841733-0-141175","Jailer's Dagger","Jailer's Dagger"
"242841733-0-144205","Spell Strategist Dagger","Spell Strategist Dagger"
"242841733-0-109001","Dagger of Truth","Dagger of Truth"
"242841733-0-111323","Dagger of the Scathing Mage","Scathing Mage: 단검"
"242841733-0-80463","Dagger Of The Knightmare","Dagger Of The Knightmare"
"242841733-0-153164","Z'en's Dagger","Z'en's Dagger"
"242841733-0-45269","dagger^n","dagger"
"242841733-0-158856","Unchained Aggressor's Dagger","Unchained Aggressor's Dagger"
"242841733-0-121592","Assassin's Dagger","Assassin's Dagger"
"242841733-0-50609","Dagger of Torug's Pact","Dagger of Torug's Pact"
"242841733-0-146870","Dagger of Scavenging Demise","Dagger of Scavenging Demise"
"242841733-0-100675","Spriggan's Dagger","Spriggan's Dagger"
"242841733-0-69216","Dagger of Willpower","Dagger of Willpower"
"242841733-0-103702","Dagger of the Undaunted Bastion","Dagger of the Undaunted Bastion"
"242841733-0-33283","Drodda's Withering Edge","Hulking Draugr: Drodda's Withering Edge"
"242841733-0-149903","Lokkestiiz's Dagger","Lokkestiiz's Dagger"
"242841733-0-113994","Dagger of the Immortal Yokeda","Dagger of the Immortal Yokeda"
"242841733-0-112662","Ophidian Dagger of Celerity","Ophidian Dagger of Celerity"
"242841733-0-84818","Dagger of the Sun","Dagger of the Sun"
"242841733-0-79467","Dagger of Trinimac's Valor","Dagger of Trinimac's Valor"
"242841733-0-99072","Dagger of the Hatchling's Shell","Hatchling's Shell: 단검"
"242841733-0-47873","Dagger of the Seducer","Dagger of the Seducer"
"242841733-0-136633","Nocturnal's Favored Dagger","Nocturnal's Favored Dagger"
"242841733-0-156248","New Moon Acolyte's Dagger","New Moon Acolyte's Dagger"
"242841733-0-46538","Dagger of Twilight's Embrace","Twilight's Embrace: 단검"
"242841733-0-91102","Dagger of Almalexia's Mercy","Dagger of Almalexia's Mercy"
"242841733-0-93769","Dagger of Cyrodiil's Ward","Dagger of Cyrodiil's Ward"
"242841733-0-148624","Senche-raht's Dagger","Senche-raht's Dagger"
"242841733-0-109021","Dagger of Truth","Dagger of Truth"
"242841733-0-79479","Dagger of Trinimac's Valor","Dagger of Trinimac's Valor"
"242841733-0-111344","Dagger of the Scathing Mage","Dagger of the Scathing Mage"
"242841733-0-80443","Dagger Of The Knightmare","Dagger Of The Knightmare"
"242841733-0-157585","Draugrkin Dagger","Draugrkin Dagger"
"242841733-0-100695","Spriggan's Dagger","Spriggan's Dagger"
"242841733-0-150942","Perfected Yolnahkriin's Dagger","Perfected Yolnahkriin's Dagger"
"242841733-0-162925","Perfect Dagger of Kyne's Wind","Perfect Dagger of Kyne's Wind"
"242841733-0-87082","Dagger of the Footman","Dagger of the Footman"
"242841733-0-123314","Vanguard's Challenge Dagger^n","Vanguard's Challenge Dagger"
"242841733-0-72834","Eternal Hunt Dagger","Eternal Hunt Dagger"
"242841733-0-124643","Inventor's Guard Dagger^n","Inventor's Guard Dagger"
"242841733-0-60827","Dagger of the Armor Master","Dagger of the Armor Master"
"242841733-0-75089","Dagger of the Night Mother","Dagger of the Night Mother"
"242841733-0-79443","Dagger of Trinimac's Valor","Trinimac's Valor: 단검"
"242841733-0-47897","Dagger of the Seducer","Dagger of the Seducer"
"242841733-0-45234","dagger^n","dagger"
"242841733-0-112682","Ophidian Dagger of Celerity","Ophidian Dagger of Celerity"
"242841733-0-102401","Blessed Dagger","Blessed Dagger"
"242841733-0-92413","Dagger of the Twin Sisters","Dagger of the Twin Sisters"
"242841733-0-51901","Dagger of the Song of Lamae","Dagger of the Song of Lamae"
"242841733-0-93749","Dagger of Cyrodiil's Ward","Dagger of Cyrodiil's Ward"
"242841733-0-122012","Dagger of Daedric Trickery","Dagger of Daedric Trickery"
"242841733-0-144247","Spell Strategist Dagger","Spell Strategist Dagger"
"242841733-0-137972","Galenwe's Perfected Dagger","Galenwe's Perfected Dagger"
"242841733-0-110031","Dagger of Nikulas","Dagger of Nikulas"
"242841733-0-111365","Dagger of the Scathing Mage","Dagger of the Scathing Mage"
"242841733-0-135310","Gloom-Graced Dagger","Gloom-Graced Dagger"
"242841733-0-80423","Dagger Of The Knightmare","Dagger Of The Knightmare"
"242841733-0-109041","Dagger of Truth","Dagger of Truth"
"242841733-0-78124","Galerion's Dagger","Galerion's Dagger"
"242841733-0-79455","Dagger of Trinimac's Valor","Dagger of Trinimac's Valor"
"242841733-0-46550","Dagger of Twilight's Embrace","Dagger of Twilight's Embrace"
"242841733-0-158891","Unchained Aggressor's Dagger","Unchained Aggressor's Dagger"
"242841733-0-47885","Dagger of the Seducer","Dagger of the Seducer"
"242841733-0-157564","Draugrkin Dagger","Draugrkin Dagger"
"242841733-0-103744","Dagger of the Combat Physician","Combat Physician: 단검"
"242841733-0-88397","Dagger of Cyrodiil's Crest","Dagger of Cyrodiil's Crest"
"242841733-0-150922","Perfected Yolnahkriin's Dagger","Perfected Yolnahkriin's Dagger"
"242841733-0-162900","Vrol's Perfect Dagger","Vrol's Perfect Dagger"
"242841733-0-87062","Dagger of the Footman","Dagger of the Footman"
"242841733-0-162840","Vrol's Perfect Dagger","Vrol's Perfect Dagger"
"242841733-0-50562","Dagger of Torug's Pact","Dagger of Torug's Pact"
"242841733-0-73200","Dagger of Bahraha's Curse","Dagger of Bahraha's Curse"
"242841733-0-1663","Cheliceral Hook","협각 갈고리"
"242841733-0-116946","Dagger of the Phoenix","Dagger of the Phoenix"
"242841733-0-87846","Dagger of the Potentates","Dagger of the Potentates"
"242841733-0-104963","Embershield Dagger","Embershield Dagger"
"242841733-0-102301","Blessed Dagger","Blessed Dagger"
"242841733-0-128935","Curse of Doylemish Dagger","Doylemish: 돌레미쉬의 저주 단검"
"242841733-0-144184","Spell Strategist Dagger","Spell Strategist Dagger"
"242841733-0-51889","Dagger of the Song of Lamae","Song of Lamae: 단검"
"242841733-0-96797","Dagger of the Wyrd Tree","Dagger of the Wyrd Tree"
"242841733-0-135210","Gloom-Graced Dagger","Gloom-Graced Dagger"
"242841733-0-50550","Dagger of Torug's Pact","Dagger of Torug's Pact"
"242841733-0-69190","Dagger of Willpower","Dagger of Willpower"
"242841733-0-49569","Dagger of Ashen Grip","Dagger of Ashen Grip"
"242841733-0-87833","Dagger of the Potentates","Dagger of the Potentates"
"242841733-0-111261","Rattlecage Dagger","Rattlecage Dagger"
"242841733-0-95460","Dagger of Martial Knowledge","Martial Knowledge: 단검"
"242841733-0-86507","Ice Furnace Dagger","Ice Furnace Dagger"
"242841733-0-150862","Perfected Yolnahkriin's Dagger","Perfected Yolnahkriin's Dagger"
"242841733-0-103642","Dagger of the Undaunted Bastion","Dagger of the Undaunted Bastion"
"242841733-0-148554","Senche-raht's Dagger","Senche-raht's Dagger"
"242841733-0-149883","Lokkestiiz's Dagger","Lokkestiiz's Dagger"
"242841733-0-123234","Vanguard's Challenge Dagger^n","Vanguard's Challenge Dagger"
"242841733-0-148519","Senche-raht's Dagger","Senche-raht's Dagger"
"242841733-0-116967","Dagger of the Phoenix","Dagger of the Phoenix"
"242841733-0-84797","Dagger of the Sun","Dagger of the Sun"
"242841733-0-48268","Dagger of Vampire's Kiss","Dagger of Vampire's Kiss"
"242841733-0-128955","Curse of Doylemish Dagger","Curse of Doylemish Dagger"
"242841733-0-144163","Spell Strategist Dagger","Spell Strategist Dagger"
"242841733-0-96777","Dagger of the Wyrd Tree","Wyrd Tree: 단검"
"242841733-0-99802","Spinner's Dagger","Spinner's Dagger"
"242841733-0-104983","Embershield Dagger","Embershield Dagger"
"242841733-0-102321","Blessed Dagger","Blessed Dagger"
"242841733-0-136563","Nocturnal's Favored Dagger","Nocturnal's Favored Dagger"
"242841733-0-135230","Gloom-Graced Dagger","Gloom-Graced Dagger"
"242841733-0-50574","Dagger of Torug's Pact","Dagger of Torug's Pact"
"242841733-0-48256","Dagger of Vampire's Kiss","Dagger of Vampire's Kiss"
"242841733-0-70165","Dagger of Trials","Dagger of Trials"
"242841733-0-156158","New Moon Acolyte's Dagger","New Moon Acolyte's Dagger"
"242841733-0-111281","Rattlecage Dagger","Rattlecage Dagger"
"242841733-0-91081","Dagger of Almalexia's Mercy","Dagger of Almalexia's Mercy"
"242841733-0-127611","Pillar Of Nirn Dagger","Pillar Of Nirn Dagger"
"242841733-0-123254","Vanguard's Challenge Dagger^n","Vanguard's Challenge Dagger"
"242841733-0-42950","Iridescent Dagger of the Withered Hand","Withered Hand: 무지개빛 단검"
"242841733-0-149863","Lokkestiiz's Dagger","Lokkestiiz's Dagger"
"242841733-0-150842","Perfected Yolnahkriin's Dagger","Perfected Yolnahkriin's Dagger"
"242841733-0-87820","Dagger of the Potentates","Dagger of the Potentates"
"242841733-0-124580","Inventor's Guard Dagger^n","Inventor's Guard Dagger"
"242841733-0-69177","Dagger of Willpower","Willpower: 단검"
"242841733-0-103662","Dagger of the Undaunted Bastion","Dagger of the Undaunted Bastion"
"242841733-0-75847","Dagger of Varen's Legacy","Dagger of Varen's Legacy"
"242841733-0-101001","Smuggler's Dagger","Smuggler's Dagger"
"242841733-0-162820","Vrol's Perfect Dagger","Vrol's Perfect Dagger"
"242841733-0-116988","Dagger of the Phoenix","Dagger of the Phoenix"
"242841733-0-160222","Temp_Z_Tank's Dagger","Temp_Z_Tank's Dagger"
"242841733-0-87807","Dagger of the Potentates","Dagger of the Potentates"
"242841733-0-70130","Dagger of Trials","Dagger of Trials"
"242841733-0-162880","Vrol's Perfect Dagger","Vrol's Perfect Dagger"
"242841733-0-159230","Dauntless Combatant's Dagger","Dauntless Combatant's Dagger"
"242841733-0-49534","Dagger of Ashen Grip","Dagger of Ashen Grip"
"242841733-0-84776","Dagger of the Sun","Dagger of the Sun"
"242841733-0-136598","Nocturnal's Favored Dagger","Nocturnal's Favored Dagger"
"242841733-0-128975","Curse of Doylemish Dagger","Curse of Doylemish Dagger"
"242841733-0-58496","Dagger of the Twice-Born Star","Dagger of the Twice-Born Star"
"242841733-0-69145","Dagger of Endurance","Dagger of Endurance"
"242841733-0-75812","Dagger of Varen's Legacy","Dagger of Varen's Legacy"
"242841733-0-148589","Senche-raht's Dagger","Senche-raht's Dagger"
"242841733-0-140620","Dagger of Ursus","Dagger of Ursus"
"242841733-0-102341","Blessed Dagger","Blessed Dagger"
"242841733-0-113006","Aether Dagger of Destruction","Destruction: 천공 단검"
"242841733-0-161562","Stuhn's Dagger","Stuhn's Dagger"
"242841733-0-135250","Gloom-Graced Dagger","Gloom-Graced Dagger"
"242841733-0-45164","dagger^n","dagger"
"242841733-0-49522","Dagger of Ashen Grip","Dagger of Ashen Grip"
"242841733-0-92393","Dagger of the Twin Sisters","Dagger of the Twin Sisters"
"242841733-0-91060","Dagger of Almalexia's Mercy","Dagger of Almalexia's Mercy"
"242841733-0-95418","Dagger of the Fire","Dagger of the Fire"
"242841733-0-123274","Vanguard's Challenge Dagger^n","Vanguard's Challenge Dagger"
"242841733-0-69158","Dagger of Endurance","Dagger of Endurance"
"242841733-0-152609","Hollowfang Dagger","할로우팽 단검 (Hollowfang Dagger)"
"242841733-0-106710","Dagger of Medusa","Medusa: 단검"
"242841733-0-103682","Dagger of the Undaunted Bastion","Dagger of the Undaunted Bastion"
"242841733-0-72799","Eternal Hunt Dagger","Eternal Hunt Dagger"
"242841733-0-127631","Pillar Of Nirn Dagger","Pillar Of Nirn Dagger"
"242841733-0-101022","Smuggler's Dagger","Smuggler's Dagger"
"242841733-0-162860","Vrol's Perfect Dagger","Vrol's Perfect Dagger"
"242841733-0-45199","dagger^n","dagger"
"242841733-0-29949","The Laughing Blade","웃는 칼날"
"242841733-0-84755","Dagger of the Sun","Dagger of the Sun"
"242841733-0-150882","Perfected Yolnahkriin's Dagger","Perfected Yolnahkriin's Dagger"
"242841733-0-138314","Relequen's Perfected Dagger","Relequen's Perfected Dagger"
"242841733-0-60792","Dagger of the Armor Master","Dagger of the Armor Master"
"242841733-0-72764","Eternal Hunt Dagger","Eternal Hunt Dagger"
"242841733-0-161527","Stuhn's Dagger","Stuhn's Dagger"
"242841733-0-102361","Blessed Dagger","Blessed Dagger"
"242841733-0-96735","Shalk's Dagger","Shalk's Dagger"
"242841733-0-128995","Curse of Doylemish Dagger","Curse of Doylemish Dagger"
"242841733-0-140600","Dagger of Ursus","Dagger of Ursus"
"242841733-0-113027","Aether Dagger of Destruction","Aether Dagger of Destruction"
"242841733-0-78089","Galerion's Dagger","Galerion's Dagger"
"242841733-0-135270","Gloom-Graced Dagger","Gloom-Graced Dagger"
"242841733-0-92373","Dagger of the Twin Sisters","Dagger of the Twin Sisters"
"242841733-0-91039","Dagger of Almalexia's Mercy","Dagger of Almalexia's Mercy"
"242841733-0-105409","Treasure Hunter's Dagger","Treasure Hunter: 보물사냥꾼의 단검"
"242841733-0-123294","Vanguard's Challenge Dagger^n","Vanguard's Challenge Dagger"
"242841733-0-106730","Dagger of Medusa","Dagger of Medusa"
"242841733-0-69132","Dagger of Endurance","Dagger of Endurance"
"242841733-0-127651","Pillar Of Nirn Dagger","Pillar Of Nirn Dagger"
"242841733-0-101043","Smuggler's Dagger","Smuggler's Dagger"
"242841733-0-160202","Temp_Z_Tank's Dagger","Temp_Z_Tank's Dagger"
"242841733-0-151312","Perfected False God's Dagger","Perfected False God's Dagger"
"242841733-0-138336","Siroria's Perfected Dagger","Siroria's Perfected Dagger"
"242841733-0-89631","Dagger of the Sergeant","The Sergeant: 단검"
"242841733-0-85277","Dagger of Nikulas","Nikulas: 단검"
"242841733-0-140660","Dagger of Ursus","Dagger of Ursus"
"242841733-0-102381","Blessed Dagger","Blessed Dagger"
"242841733-0-90615","Dagger of the Onslaught","The Onslaught: 단검"
"242841733-0-113048","Aether Dagger of Destruction","Aether Dagger of Destruction"
"242841733-0-97246","Dagger of a Mother's Sorrow","Dagger of a Mother's Sorrow"
"242841733-0-78982","Dagger of Imperial Physique","Dagger of Imperial Physique"
"242841733-0-98577","Dagger of the Vampire's Cloak","Dagger of the Vampire's Cloak"
"242841733-0-86589","Dagger of the Storm Knight","Dagger of the Storm Knight"
"242841733-0-73291","Dagger of Twilight Remedy","Twilight Remedy: 단검"
"242841733-0-152651","Hollowfang Dagger","할로우팽 단검 (Hollowfang Dagger)"
"242841733-0-135290","Gloom-Graced Dagger","Gloom-Graced Dagger"
"242841733-0-127671","Pillar Of Nirn Dagger","Pillar Of Nirn Dagger"
"242841733-0-54988","Ruzozuzalpamaz's Charged Barb","Leviathan: 루조주잘파마즈의 에너지 서린 미늘단검"
"242841733-0-53658","Dagger of Kagrenac's Hope","Dagger of Kagrenac's Hope"
"242841733-0-101064","Smuggler's Dagger","Smuggler's Dagger"
"242841733-0-106750","Dagger of Medusa","Dagger of Medusa"
"242841733-0-138357","Siroria's Perfected Dagger","Siroria's Perfected Dagger"
"242841733-0-117417","Reactive Dagger","Reactive Dagger"
"242841733-0-160242","Temp_Z_Tank's Dagger","Temp_Z_Tank's Dagger"
"242841733-0-52363","Dagger of Alessia's Bulwark","Dagger of Alessia's Bulwark"
"242841733-0-73265","Moondancer Dagger","Moondancer Dagger"
"242841733-0-131718","Dagger of Glory","Dagger of Glory"
"242841733-0-129408","Plague Slinger Dagger","Plague Slinger Dagger"
"242841733-0-98557","Dagger of the Vampire's Cloak","Dagger of the Vampire's Cloak"
"242841733-0-105430","Treasure Hunter's Dagger","Treasure Hunter's Dagger"
"242841733-0-140640","Dagger of Ursus","Dagger of Ursus"
"242841733-0-78947","Dagger of Imperial Physique","Dagger of Imperial Physique"
"242841733-0-113069","Aether Dagger of Destruction","Aether Dagger of Destruction"
"242841733-0-159265","Dauntless Combatant's Dagger","Dauntless Combatant's Dagger"
"242841733-0-73278","Moondancer Dagger","Moondancer Dagger"
"242841733-0-76302","Pelinal's Dagger","Pelinal's Dagger"
"242841733-0-97225","Dagger of a Mother's Sorrow","Mother's Sorrow: 단검"
"242841733-0-99886","Thunderbug's Dagger","Thunderbug's Dagger"
"242841733-0-86569","Dagger of the Storm Knight","Storm Knight: 단검"
"242841733-0-152630","Hollowfang Dagger","할로우팽 단검 (Hollowfang Dagger)"
"242841733-0-44732","Soul-Siphon","Soul-Siphon"
"242841733-0-137017","Relequen's Dagger","Relequen's Dagger"
"242841733-0-131705","Dagger of Glory","Dagger of Glory"
