"Location","Source","Target"
"242841733-0-99003","Swamp Raider's Belt","Swamp Raider's Belt"
"242841733-0-54136","Belt of Shalidor's Curse","Belt of Shalidor's Curse"
"242841733-0-56311","Belt of Vampire's Kiss","Belt of Vampire's Kiss"
"242841733-0-164210","Belt^n","Belt"
"242841733-0-47842","Belt of the Seducer","Belt of the Seducer"
"242841733-0-4289","Snakeskin Belt","뱀 가죽 벨트"
"242841733-0-131314","Belt of Mechanical Acuity","Belt of Mechanical Acuity"
"242841733-0-155738","Daring Corsair's Belt","Daring Corsair's Belt"
"242841733-0-68761","Belt of the Shield Breaker","Belt of the Shield Breaker"
"242841733-0-143760","Might of the Lost Legion Belt","Might of the Lost Legion Belt"
"242841733-0-141581","Savage Werewolf's Belt","Savage Werewolf's Belt"
"242841733-0-128147","Blooddrinker Belt","Blooddrinker: 벨트"
"242841733-0-137090","Relequen's Belt","Relequen's Belt"
"242841733-0-164266","Belt^n","Belt"
"242841733-0-164260","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-155316","Dragonguard Elite's Belt","Dragonguard Elite's Belt"
"242841733-0-92832","Belt of the Shadow Walker","Shadow Walker: 벨트"
"242841733-0-86167","Werewolf Hide Belt","Werewolf Hide Belt"
"242841733-0-107236","Hulking Draugr's Belt","Hulking Draugr's Belt"
"242841733-0-105058","Hircine's Belt","Hircine's Belt"
"242841733-0-108570","Barkskin Belt","Barkskin Belt"
"242841733-0-76365","Pelinal's Belt","Pelinal's Belt"
"242841733-0-55402","Barkskin Belt","Barkskin: 벨트"
"242841733-0-77215","Belt of Flanking","Belt of Flanking"
"242841733-0-56731","Belt of Orgnum's Scales","Belt of Orgnum's Scales"
"242841733-0-51041","Belt of Hist Bark","Belt of Hist Bark"
"242841733-0-77696","Belt of Alkosh","Belt of Alkosh"
"242841733-0-164272","Belt^n","Belt"
"242841733-0-100608","Spriggan's Belt","Spriggan: 스프리건의 벨트"
"242841733-0-68739","Belt of the Shield Breaker","Belt of the Shield Breaker"
"242841733-0-67406","Belt of Toxic Defiance","Belt of Toxic Defiance"
"242841733-0-71907","Belt of Tava's Favor","Belt of Tava's Favor"
"242841733-0-128167","Blooddrinker Belt","Blooddrinker Belt"
"242841733-0-78537","The Vicecanon's Belt","The Vicecanon's Belt"
"242841733-0-142499","Dead-Water's Guile Belt","Dead-Water's Guile Belt"
"242841733-0-56766","Belt of the Eyes of Mara","Belt of the Eyes of Mara"
"242841733-0-76330","Pelinal's Belt","Pelinal's Belt"
"242841733-0-142459","Dead-Water's Guile Belt","Dead-Water's Guile Belt"
"242841733-0-46960","Belt of Night's Silence","Night's Silence: 벨트"
"242841733-0-155773","Daring Corsair's Belt","Daring Corsair's Belt"
"242841733-0-163391","Spell Parasite's Belt","Spell Parasite's Belt"
"242841733-0-110417","Storm Master's Belt","Storm Master: 폭풍대가의 벨트"
"242841733-0-47807","Belt of the Seducer","Belt of the Seducer"
"242841733-0-86147","Werewolf Hide Belt","Werewolf Hide Belt"
"242841733-0-105078","Hircine's Belt","Hircine's Belt"
"242841733-0-143795","Might of the Lost Legion Belt","Might of the Lost Legion Belt"
"242841733-0-55426","Belt of the Morag Tong","Morag Tong: 벨트"
"242841733-0-164259","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-164258","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-164257","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-164256","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-164255","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-99444","Sword-Singer's Belt","Sword-Singer's Belt"
"242841733-0-164254","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-108590","Barkskin Belt","Barkskin Belt"
"242841733-0-77673","Hircine's Belt","Hircine's Belt"
"242841733-0-164253","Temp_Z_Stam's Perfect Belt","Temp_Z_Stam's Perfect Belt"
"242841733-0-164252","Temp_Z_Stam's Belt","Temp_Z_Stam's Belt"
"242841733-0-52390","Belt of Alessia's Bulwark","Belt of Alessia's Bulwark"
"242841733-0-164251","Temp_Z_Stam's Belt","Temp_Z_Stam's Belt"
"242841733-0-125904","Impregnable Armor Belt^n","Impregnable Armor Belt"
"242841733-0-86127","Werewolf Hide Belt","Werewolf Hide Belt"
"242841733-0-100628","Spriggan's Belt","Spriggan's Belt"
"242841733-0-158814","Unchained Aggressor's Belt","Unchained Aggressor's Belt"
"242841733-0-68717","Belt of the Shield Breaker","Shield Breaker: 벨트"
"242841733-0-75490","Gladiator's Belt","Gladiator's Belt"
"242841733-0-131349","Belt of Mechanical Acuity","Belt of Mechanical Acuity"
"242841733-0-128187","Blooddrinker Belt","Blooddrinker Belt"
"242841733-0-143320","Naga Shaman Belt","Naga Shaman Belt"
"242841733-0-65691","Shock Master's Belt","Shock Master's Belt"
"242841733-0-142479","Dead-Water's Guile Belt","Dead-Water's Guile Belt"
"242841733-0-155356","Dragonguard Elite's Belt","Dragonguard Elite's Belt"
"242841733-0-45257","belt^n","belt"
"242841733-0-125939","Impregnable Armor Belt^n","Impregnable Armor Belt"
"242841733-0-131384","Belt of Mechanical Acuity","Belt of Mechanical Acuity"
"242841733-0-60889","Belt of the Armor Master","Belt of the Armor Master"
"242841733-0-56381","Belt of the Night Mother","Belt of the Night Mother"
"242841733-0-51928","Belt of the Song of Lamae","Song of Lamae: 벨트"
"242841733-0-82683","Heem-Jas' Belt","Heem-Jas' Belt"
"242841733-0-110437","Storm Master's Belt","Storm Master's Belt"
"242841733-0-105098","Hircine's Belt","Hircine's Belt"
"242841733-0-72862","Belt of Bahraha's Curse","Bahraha's Curse: 벨트"
"242841733-0-121585","Assassin's Belt","Assassin: 암살자의 벨트"
"242841733-0-146883","Belt of Scavenging Demise","Belt of Scavenging Demise"
"242841733-0-146400","Tzogvin's Belt","Tzogvin's Belt"
"242841733-0-114812","Belt of Syvarra's Scales","Belt of Syvarra's Scales"
"242841733-0-149916","Lokkestiiz's Belt","Lokkestiiz's Belt"
"242841733-0-100648","Spriggan's Belt","Spriggan's Belt"
"242841733-0-82663","Heem-Jas' Belt","Heem-Jas' Belt"
"242841733-0-110457","Storm Master's Belt","Storm Master's Belt"
"242841733-0-46577","Belt of Twilight's Embrace","Twilight's Embrace: 벨트"
"242841733-0-47424","Whitestrake's Belt","Whitestrake's Belt"
"242841733-0-159722","Angrar's Brace","Angrar's Brace"
"242841733-0-93316","Belt of the Hawk's Eye","Belt of the Hawk's Eye"
"242841733-0-70218","Belt of Trials","Belt of Trials"
"242841733-0-92468","Barkskin Belt","Barkskin Belt"
"242841733-0-67056","Belt of Sheer Venom","Belt of Sheer Venom"
"242841733-0-122425","Shacklebreaker Belt","Shacklebreaker Belt"
"242841733-0-58588","Sunderflame Belt","Sunderflame Belt"
"242841733-0-48307","Belt of Vampire's Kiss","Belt of Vampire's Kiss"
"242841733-0-47459","Whitestrake's Belt","Whitestrake's Belt"
"242841733-0-133100","Belt of Unfathomable Darkness","Belt of Unfathomable Darkness"
"242841733-0-155336","Dragonguard Elite's Belt","Dragonguard Elite's Belt"
"242841733-0-100668","Spriggan's Belt","Spriggan's Belt"
"242841733-0-67021","Belt of Sheer Venom","Sheer Venom: 벨트"
"242841733-0-143355","Naga Shaman Belt","Naga Shaman Belt"
"242841733-0-112655","Ophidian Belt of Celerity","Ophidian Belt of Celerity"
"242841733-0-79010","Belt of Imperial Physique","Belt of Imperial Physique"
"242841733-0-93782","Belt of Cyrodiil's Ward","Belt of Cyrodiil's Ward"
"242841733-0-55062","Belt of the Arena","Belt of the Arena"
"242841733-0-82643","Heem-Jas' Belt","Heem-Jas' Belt"
"242841733-0-110477","Storm Master's Belt","Storm Master's Belt"
"242841733-0-135751","Adept Rider's Belt","Adept Rider's Belt"
"242841733-0-158849","Unchained Aggressor's Belt","Unchained Aggressor's Belt"
"242841733-0-70673","Belt of Morkuldin","Belt of Morkuldin"
"242841733-0-50601","Belt of Torug's Pact","Belt of Torug's Pact"
"242841733-0-68364","Belt of Hunding's Rage","Belt of Hunding's Rage"
"242841733-0-69693","Belt of Julianos","Belt of Julianos"
"242841733-0-58567","Sunderflame Belt","Sunderflame Belt"
"242841733-0-59899","Belt of the Vicious Ophidian","Belt of the Vicious Ophidian"
"242841733-0-133120","Belt of Unfathomable Darkness","Belt of Unfathomable Darkness"
"242841733-0-56346","Magnus' Belt","Magnus' Belt"
"242841733-0-155396","Dragonguard Elite's Belt","Dragonguard Elite's Belt"
"242841733-0-54164","Belt of Shalidor's Curse","Belt of Shalidor's Curse"
"242841733-0-156241","New Moon Acolyte's Belt","New Moon Acolyte's Belt"
"242841733-0-135786","Adept Rider's Belt","Adept Rider's Belt"
"242841733-0-48725","Magnus' Belt","Magnus' Belt"
"242841733-0-100688","Spriggan's Belt","Spriggan's Belt"
"228378404-0-4289","This belt was awarded for deciding the fate of the Mabrigash in the Vale of the Ghost Snake.","This belt was awarded for deciding the fate of the Mabrigash in the Vale of the Ghost Snake."
"242841733-0-93762","Belt of Cyrodiil's Ward","Belt of Cyrodiil's Ward"
"242841733-0-101536","Witchman's Belt","Witchman: 부족주술사의 벨트"
"242841733-0-71977","Belt of Tava's Favor","Belt of Tava's Favor"
"242841733-0-112675","Ophidian Belt of Celerity","Ophidian Belt of Celerity"
"242841733-0-136626","Nocturnal's Favored Belt","Nocturnal's Favored Belt"
"242841733-0-157104","Titanborn's Belt","Titanborn's Belt"
"242841733-0-82623","Heem-Jas' Belt","Heem-Jas: 벨트"
"242841733-0-110497","Storm Master's Belt","Storm Master's Belt"
"242841733-0-60854","Belt of the Armor Master","Belt of the Armor Master"
"242841733-0-47865","Belt of the Seducer","Belt of the Seducer"
"242841733-0-92426","Belt of the Twin Sisters","Belt of the Twin Sisters"
"242841733-0-125974","Impregnable Armor Belt^n","Impregnable Armor Belt"
"242841733-0-122460","Shacklebreaker Belt","Shacklebreaker Belt"
"242841733-0-58546","Sunderflame Belt","Sunderflame Belt"
"242841733-0-59877","Belt of the Vicious Ophidian","Belt of the Vicious Ophidian"
"242841733-0-133140","Belt of Unfathomable Darkness","Belt of Unfathomable Darkness"
"242841733-0-112202","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-78117","Galerion's Belt","Galerion's Belt"
"242841733-0-155376","Dragonguard Elite's Belt","Dragonguard Elite's Belt"
"242841733-0-158884","Unchained Aggressor's Belt","Unchained Aggressor's Belt"
"242841733-0-48748","Magnus' Belt","Magnus' Belt"
"242841733-0-158405","Belt of Critical Riposte","Belt of Critical Riposte"
"242841733-0-143390","Naga Shaman Belt","Naga Shaman Belt"
"242841733-0-122495","Shacklebreaker Belt","Shacklebreaker Belt"
"242841733-0-146420","Tzogvin's Belt","Tzogvin's Belt"
"242841733-0-93742","Belt of Cyrodiil's Ward","Belt of Cyrodiil's Ward"
"242841733-0-101556","Witchman's Belt","Witchman's Belt"
"242841733-0-92892","Belt of the Shadow Walker","Belt of the Shadow Walker"
"242841733-0-149936","Lokkestiiz's Belt","Lokkestiiz's Belt"
"242841733-0-112695","Ophidian Belt of Celerity","Ophidian Belt of Celerity"
"242841733-0-55027","Belt of the Arena","Belt of the Arena"
"242841733-0-45222","belt^n","belt"
"242841733-0-99043","Swamp Raider's Belt","Swamp Raider's Belt"
"242841733-0-77270","Sithis' Belt","Sithis: 벨트"
"242841733-0-69658","Belt of Julianos","Belt of Julianos"
"242841733-0-72817","Eternal Hunt Belt","Eternal Hunt Belt"
"242841733-0-100232","Fiord's Belt","Fiord: 피오르드 벨트"
"242841733-0-70638","Belt of Morkuldin","Morkuldin: 벨트"
"242841733-0-122005","Belt of Daedric Trickery","Belt of Daedric Trickery"
"242841733-0-148617","Senche-raht's Belt","Senche-raht's Belt"
"242841733-0-57677","Belt of the Undaunted Infiltrator","Undaunted Infiltrator: 벨트"
"242841733-0-59855","Belt of the Vicious Ophidian","Belt of the Vicious Ophidian"
"242841733-0-92406","Belt of the Twin Sisters","Belt of the Twin Sisters"
"242841733-0-112102","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-98983","Swamp Raider's Belt","Swamp Raider's Belt"
"242841733-0-48248","Belt of Vampire's Kiss","Belt of Vampire's Kiss"
"242841733-0-93296","Belt of the Hawk's Eye","Belt of the Hawk's Eye"
"242841733-0-136556","Nocturnal's Favored Belt","Nocturnal's Favored Belt"
"242841733-0-102787","Jailbreaker Belt","Jailbreaker Belt"
"242841733-0-76709","Shock Master's Belt","Shock Master's Belt"
"242841733-0-127604","Pillar Of Nirn Belt","Pillar Of Nirn Belt"
"242841733-0-146360","Tzogvin's Belt","Tzogvin's Belt"
"242841733-0-122390","Shacklebreaker Belt","Shacklebreaker Belt"
"242841733-0-52736","Belt of Orgnum's Scales","Belt of Orgnum's Scales"
"242841733-0-76702","Belt of Sheer Venom","Belt of Sheer Venom"
"242841733-0-71018","Rigurt's Belt of Courtship","Rigurt's Belt of Courtship"
"242841733-0-148547","Senche-raht's Belt","Senche-raht's Belt"
"242841733-0-149876","Lokkestiiz's Belt","Lokkestiiz's Belt"
"242841733-0-54910","Ophidian Belt of Celerity","Ophidian Belt of Celerity"
"242841733-0-49561","Belt of Ashen Grip","Belt of Ashen Grip"
"242841733-0-158350","Belt of Critical Riposte","Belt of Critical Riposte"
"242841733-0-161520","Stuhn's Belt","Stuhn's Belt"
"242841733-0-70183","Belt of Trials","Belt of Trials"
"242841733-0-72362","Clever Alchemist Belt","Clever Alchemist Belt"
"242841733-0-47389","Whitestrake's Belt","Whitestrake's Belt"
"242841733-0-114772","Belt of Syvarra's Scales","Belt of Syvarra's Scales"
"242841733-0-50542","Belt of Torug's Pact","Belt of Torug's Pact"
"242841733-0-2517","Sir Edain's War Belt","Sir Edain's War Belt"
"242841733-0-51876","Belt of Hunding's Rage","Belt of Hunding's Rage"
"242841733-0-133060","Belt of Unfathomable Darkness","Unfathomable Darkness: 불가해한 어둠의 벨트"
"242841733-0-155296","Dragonguard Elite's Belt","Dragonguard Elite's Belt"
"242841733-0-75840","Belt of Varen's Legacy","Belt of Varen's Legacy"
"242841733-0-98963","Swamp Raider's Belt","Swamp Raider's Belt"
"242841733-0-156147","Ancient Dragonguard's Belt","Ancient Dragonguard's Belt"
"242841733-0-93276","Belt of the Hawk's Eye","Belt of the Hawk's Eye"
"242841733-0-42956","Graufang's Werewolf Hide Belt","Graufang's Werewolf Hide Belt"
"242841733-0-29988","Lost Knife Mining Brace","Lost Knife Mining Brace"
"242841733-0-112122","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-146340","Tzogvin's Belt","Tzogvin's Belt"
"242841733-0-127624","Pillar Of Nirn Belt","Pillar Of Nirn Belt"
"242841733-0-59362","Belt of the Undaunted Bastion","Belt of the Undaunted Bastion"
"242841733-0-72327","Clever Alchemist Belt","Clever Alchemist Belt"
"242841733-0-49590","Belt of Ashen Grip","Belt of Ashen Grip"
"242841733-0-161964","Belt of Dragon's Appetite","Belt of Dragon's Appetite"
"242841733-0-51422","Belt of the Willow's Path","Belt of the Willow's Path"
"242841733-0-70148","Belt of Trials","Belt of Trials"
"242841733-0-149856","Lokkestiiz's Belt","Lokkestiiz's Belt"
"242841733-0-124115","War Machine Belt^n","War Machine: 벨트"
"242841733-0-54932","Belt of the Air","The Air: 벨트"
"242841733-0-114792","Belt of Syvarra's Scales","Belt of Syvarra's Scales"
"242841733-0-49108","Belt of the Night Mother","Belt of the Night Mother"
"242841733-0-60364","Belt of Redistribution","Belt of Redistribution"
"242841733-0-93256","Belt of the Hawk's Eye","Belt of the Hawk's Eye"
"242841733-0-98943","Swamp Raider's Belt","Swamp Raider's Belt"
"242841733-0-51850","Belt of Hunding's Rage","Belt of Hunding's Rage"
"242841733-0-60329","Belt of Redistribution","Redistribution: 벨트"
"242841733-0-136591","Nocturnal's Favored Belt","Nocturnal's Favored Belt"
"242841733-0-150417","Uncremated Necropolis Buckle","Uncremated Necropolis Buckle"
"242841733-0-150415","Serpent Strand","Serpent Strand"
"242841733-0-112142","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-127644","Pillar Of Nirn Belt","Pillar Of Nirn Belt"
"242841733-0-59341","Belt of the Undaunted Bastion","Belt of the Undaunted Bastion"
"242841733-0-50519","Belt of Torug's Pact","Belt of Torug's Pact"
"242841733-0-129828","Briarheart Belt","Briarheart Belt"
"242841733-0-148582","Senche-raht's Belt","Senche-raht's Belt"
"242841733-0-133080","Belt of Unfathomable Darkness","Belt of Unfathomable Darkness"
"242841733-0-129821","Briarheart Belt","Briarheart Belt"
"242841733-0-148107","Coldharbour's Favorite Belt","Coldharbour's Favorite Belt"
"242841733-0-124135","War Machine Belt^n","War Machine Belt"
"242841733-0-136101","Sload's Belt","Sload's Belt"
"242841733-0-157064","Titanborn's Belt","Titanborn's Belt"
"242841733-0-47343","Whitestrake's Belt","Whitestrake's Belt"
"242841733-0-46497","Belt of Death's Wind","Belt of Death's Wind"
"242841733-0-85612","Belt of Salvation","Belt of Salvation"
"242841733-0-93236","Belt of the Hawk's Eye","Belt of the Hawk's Eye"
"242841733-0-92386","Belt of the Twin Sisters","Belt of the Twin Sisters"
"242841733-0-98923","Swamp Raider's Belt","Swamp Raider's Belt"
"242841733-0-50983","Belt of Hist Bark","Belt of Hist Bark"
"242841733-0-161555","Stuhn's Belt","Stuhn's Belt"
"242841733-0-156186","New Moon Acolyte's Belt","New Moon Acolyte's Belt"
"242841733-0-60784","Belt of the Armor Master","Belt of the Armor Master"
"242841733-0-112162","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-48225","Belt of Vampire's Kiss","Belt of Vampire's Kiss"
"242841733-0-136136","Sload's Belt","Sload's Belt"
"242841733-0-149896","Lokkestiiz's Belt","Lokkestiiz's Belt"
"242841733-0-124155","War Machine Belt^n","War Machine Belt"
"242841733-0-146380","Tzogvin's Belt","Tzogvin's Belt"
"242841733-0-59320","Belt of the Undaunted Bastion","Belt of the Undaunted Bastion"
"242841733-0-130824","Fortified Brass Belt","Fortified Brass Belt"
"242841733-0-52713","Belt of Orgnum's Scales","Belt of Orgnum's Scales"
"242841733-0-58479","Belt of the Twice-Born Star","Belt of the Twice-Born Star"
"242841733-0-127664","Pillar Of Nirn Belt","Pillar Of Nirn Belt"
"242841733-0-129842","Briarheart Belt","Briarheart Belt"
"242841733-0-159223","Dauntless Combatant's Belt","Dauntless Combatant's Belt"
"242841733-0-48690","Magnus' Belt","Magnus' Belt"
"242841733-0-72782","Eternal Hunt Belt","Eternal Hunt Belt"
"242841733-0-45187","belt^n","belt"
"242841733-0-83411","Para Bellum Belt","Para Bellum Belt"
"242841733-0-47366","Whitestrake's Belt","Whitestrake's Belt"
"242841733-0-93216","Belt of the Hawk's Eye","Belt of the Hawk's Eye"
"242841733-0-129835","Briarheart Belt","Briarheart Belt"
"242841733-0-92366","Belt of the Twin Sisters","Belt of the Twin Sisters"
"242841733-0-70113","Belt of Trials","Belt of Trials"
"242841733-0-75805","Belt of Varen's Legacy","Belt of Varen's Legacy"
"242841733-0-98903","Swamp Raider's Belt","Swamp Raider: 늪지 약탈자의 벨트"
"242841733-0-51495","Belt of the Willow's Path","Belt of the Willow's Path"
"242841733-0-78975","Belt of Imperial Physique","Belt of Imperial Physique"
"242841733-0-141501","Savage Werewolf's Belt","Savage Werewolf's Belt"
"242841733-0-50161","Belt of the Spectre's Eye","Belt of the Spectre's Eye"
"242841733-0-76797","Shock Master's Belt","Shock Master's Belt"
"242841733-0-161590","Stuhn's Belt","Stuhn's Belt"
"242841733-0-77641","Belt of Alkosh","Belt of Alkosh"
"242841733-0-49178","Belt of the Night Mother","Belt of the Night Mother"
"242841733-0-112182","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-76790","Belt of Sheer Venom","Belt of Sheer Venom"
"242841733-0-65656","Shock Master's Belt","Shock Master's Belt"
"242841733-0-65659","Belt of the Crusader","Belt of the Crusader"
"242841733-0-65666","Belt of the Crusader","Belt of the Crusader"
"242841733-0-124175","War Machine Belt^n","War Machine Belt"
"242841733-0-149472","Darloc Brae's Belt","Darloc Brae's Belt"
"242841733-0-148142","Coldharbour's Favorite Belt","Coldharbour's Favorite Belt"
"242841733-0-127684","Pillar Of Nirn Belt","Pillar Of Nirn Belt"
"242841733-0-52332","Belt of Alessia's Bulwark","Belt of Alessia's Bulwark"
"242841733-0-78502","The Vicecanon's Belt","The Vicecanon's Belt"
"242841733-0-99424","Sword-Singer's Belt","Sword-Singer's Belt"
"242841733-0-86107","Werewolf Hide Belt","Werewolf Hide Belt"
"242841733-0-43854","Belt of the Red Mountain","Red Mountain: 벨트"
"242841733-0-107609","Bone Pirate's Belt","Bone Pirate's Belt"
"242841733-0-141521","Savage Werewolf's Belt","Savage Werewolf's Belt"
"242841733-0-163751","Yandir's Belt","Yandir's Belt"
"242841733-0-163750","Yandir's Belt","Yandir's Belt"
"242841733-0-53210","Belt of the Eyes of Mara","Belt of the Eyes of Mara"
"242841733-0-159258","Dauntless Combatant's Belt","Dauntless Combatant's Belt"
"242841733-0-149452","Darloc Brae's Belt","Darloc Brae's Belt"
"242841733-0-77618","Hircine's Belt","Hircine's Belt"
"242841733-0-136171","Sload's Belt","Sload's Belt"
"242841733-0-99404","Sword-Singer's Belt","Sword-Singer's Belt"
"242841733-0-129401","Plague Slinger Belt","Plague Slinger Belt"
"242841733-0-157084","Titanborn's Belt","Titanborn's Belt"
"242841733-0-52355","Belt of Alessia's Bulwark","Belt of Alessia's Bulwark"
"242841733-0-53685","Belt of Kagrenac's Hope","Belt of Kagrenac's Hope"
"242841733-0-137010","Relequen's Belt","Relequen's Belt"
"242841733-0-75455","Gladiator's Belt","Gladiator's Belt"
"242841733-0-142825","Grave-Stake Collector Belt","Grave-Stake Collector Belt"
"242841733-0-121900","Assassin's Belt","Assassin's Belt"
"242841733-0-130859","Fortified Brass Belt","Fortified Brass Belt"
"242841733-0-46908","Belt of Twilight's Embrace","Belt of Twilight's Embrace"
"242841733-0-51018","Belt of Hist Bark","Belt of Hist Bark"
"242841733-0-49131","Belt of the Night Mother","Belt of the Night Mother"
"242841733-0-143725","Might of the Lost Legion Belt","Might of the Lost Legion Belt"
"242841733-0-121935","Belt of Daedric Trickery","Daedric Trickery: 벨트"
"242841733-0-76753","Belt of the Essence Thief","Belt of the Essence Thief"
"242841733-0-72397","Clever Alchemist Belt","Clever Alchemist Belt"
"242841733-0-75420","Gladiator's Belt","Gladiator: 벨트"
"242841733-0-96362","Belt of the Trainee","Belt of the Trainee"
"242841733-0-130894","Fortified Brass Belt","Fortified Brass Belt"
"242841733-0-130404","Innate Axiom Belt","Innate Axiom: 벨트"
"242841733-0-43822","Whitestrake's Belt","Whitestrake: 화이트스크레이크 벨트"
"242841733-0-155703","Daring Corsair's Belt","Daring Corsair's Belt"
"242841733-0-65621","Shock Master's Belt","Shock Master: 벨트"
"242841733-0-129421","Plague Slinger Belt","Plague Slinger Belt"
"242841733-0-142880","Grave-Stake Collector Belt","Grave-Stake Collector Belt"
"242841733-0-54953","Belt of the Arena","Belt of the Arena"
"242841733-0-78940","Belt of Imperial Physique","Imperial Physique: 벨트"
"242841733-0-52771","Belt of Orgnum's Scales","Belt of Orgnum's Scales"
"242841733-0-10916","Senche Hide Girdle","센치가죽 복대"
"242841733-0-137030","Relequen's Belt","Relequen's Belt"
"242841733-0-65623","Belt of the Crusader","Belt of the Crusader"
"242841733-0-65630","Belt of the Crusader","Belt of the Crusader"
"242841733-0-141561","Savage Werewolf's Belt","Savage Werewolf's Belt"
"242841733-0-50103","Belt of the Spectre's Eye","Belt of the Spectre's Eye"
"242841733-0-53650","Belt of Kagrenac's Hope","Belt of Kagrenac's Hope"
"242841733-0-76731","Belt of Toxic Defiance","Belt of Toxic Defiance"
"242841733-0-149492","Darloc Brae's Belt","Darloc Brae's Belt"
"242841733-0-129441","Plague Slinger Belt","Plague Slinger Belt"
"242841733-0-75875","Belt of Varen's Legacy","Belt of Varen's Legacy"
"242841733-0-159293","Dauntless Combatant's Belt","Dauntless Combatant's Belt"
"242841733-0-51469","Belt of the Willow's Path","Belt of the Willow's Path"
"242841733-0-50138","Belt of the Spectre's Eye","Belt of the Spectre's Eye"
"242841733-0-163321","Spell Parasite's Belt","Spell Parasite's Belt"
"242841733-0-60399","Belt of Redistribution","Belt of Redistribution"
"242841733-0-148177","Coldharbour's Favorite Belt","Coldharbour's Favorite Belt"
"242841733-0-149022","Vastarie's Belt","Vastarie's Belt"
"228378404-0-1122","This medium belt was bestowed for bringing the Red Rook Bandits' plans to the Daggerfall Guard near Noellaume Manor.","붉은 떼까마귀 도적단의 계획서를 Noellaume 여관 근처의 대거폴 경비에게 가져온 보상으로 받은 경갑 허리띠입니다."
"242841733-0-52309","Belt of Alessia's Bulwark","Alessia's Bulwark: 벨트"
"242841733-0-55814","Ophidian Belt of Celerity","Ophidian Celerity: 오피디아인의 벨트"
"242841733-0-141541","Savage Werewolf's Belt","Savage Werewolf's Belt"
"242841733-0-52067","Belt of the Song of Lamae","Belt of the Song of Lamae"
"242841733-0-60924","Belt of the Armor Master","Belt of the Armor Master"
"242841733-0-58609","Sunderflame Belt","Sunderflame Belt"
"242841733-0-7405","Hlaalu Trader's Belt","Hlaalu Trader's Belt"
