"Location","Source","Target"
"242841733-0-163395","Spell Parasite's Battle Axe","Spell Parasite's Battle Axe"
"242841733-0-101948","Prisoner's Battle Axe","죄수의 전투 도끼 (Prisoner's Battle Axe)"
"242841733-0-89648","Battle Axe of the Sergeant","Battle Axe of the Sergeant"
"242841733-0-47812","Battle Axe of the Seducer","Battle Axe of the Seducer"
"242841733-0-85294","Battle Axe of Nikulas","Battle Axe of Nikulas"
"242841733-0-90633","Battle Axe of the Onslaught","Battle Axe of the Onslaught"
"242841733-0-150087","False God's Battle Axe","False God's Battle Axe"
"242841733-0-142463","Dead-Water's Guile Battle Axe","Dead-Water's Guile Battle Axe"
"242841733-0-141132","Jailer's Battle Axe","Jailer's Battle Axe"
"242841733-0-143799","Might of the Lost Legion Battle Axe","Might of the Lost Legion Battle Axe"
"242841733-0-98594","Battle Axe of the Vampire's Cloak","Battle Axe of the Vampire's Cloak"
"242841733-0-108594","Barkskin Battle Axe","Barkskin Battle Axe"
"242841733-0-97264","Battle Axe of a Mother's Sorrow","Battle Axe of a Mother's Sorrow"
"242841733-0-107262","Battle Axe of the Undaunted Unweaver","Undaunted Unweaver: 전투도끼"
"242841733-0-162079","Roaring Opportunist's Battle Axe","Roaring Opportunist's Battle Axe"
"242841733-0-146825","Frozen Watcher's Battle Axe","Frozen Watcher's Battle Axe"
"242841733-0-155781","Ancient Dragonguard's Battle Axe","Ancient Dragonguard's Battle Axe"
"242841733-0-52395","Battle Axe of Alessia's Bulwark","Battle Axe of Alessia's Bulwark"
"242841733-0-125908","Impregnable Armor Battle Axe^n","Impregnable Armor Battle Axe"
"242841733-0-153119","Z'en's Battle Axe","Z'en's Battle Axe"
"242841733-0-100632","Spriggan's Battle Axe","Spriggan's Battle Axe"
"242841733-0-88312","Battle Axe of Durok's Bane","Battle Axe of Durok's Bane"
"242841733-0-121554","Assassin's Battle Axe","암살자의 전투도끼 (Assassin's Battle Axe)"
"242841733-0-55417","Battle Axe of the Knightmare","The Knightmare: 전투도끼"
"242841733-0-122881","War Maiden's Battle Axe","War Maiden's Battle Axe"
"242841733-0-113951","Battle Axe of the Immortal Yokeda","Battle Axe of the Immortal Yokeda"
"242841733-0-101969","Prisoner's Battle Axe","죄수의 전투 도끼 (Prisoner's Battle Axe)"
"242841733-0-49611","Battle Axe of Oblivion's Foe","Battle Axe of Oblivion's Foe"
"242841733-0-84857","Battle Axe of the Sun","Battle Axe of the Sun"
"242841733-0-69226","Battle Axe of Willpower","Battle Axe of Willpower"
"242841733-0-125943","Impregnable Armor Battle Axe^n","Impregnable Armor Battle Axe"
"242841733-0-141192","Jailer's Battle Axe","Jailer's Battle Axe"
"242841733-0-121589","Assassin's Battle Axe","Assassin's Battle Axe"
"242841733-0-146887","Battle Axe of Scavenging Demise","Battle Axe of Scavenging Demise"
"242841733-0-144223","Spell Strategist Battle Axe","Spell Strategist Battle Axe"
"242841733-0-33275","Witchdrinker","Magicka Furnace: Witchdrinker"
"242841733-0-96834","Battle Axe of the Wyrd Tree","Battle Axe of the Wyrd Tree"
"242841733-0-107283","Battle Axe of the Undaunted Unweaver","Battle Axe of the Undaunted Unweaver"
"242841733-0-157540","Draugrkin Battle Axe","Draugrkin Battle Axe"
"242841733-0-156210","New Moon Acolyte's Battle Axe","New Moon Acolyte's Battle Axe"
"242841733-0-153182","Z'en's Battle Axe","Z'en's Battle Axe"
"242841733-0-92472","Barkskin Battle Axe","Barkskin Battle Axe"
"242841733-0-60894","Battle Axe of the Armor Master","Battle Axe of the Armor Master"
"242841733-0-91141","Battle Axe of Almalexia's Mercy","Battle Axe of Almalexia's Mercy"
"242841733-0-69239","Battle Axe of Willpower","Battle Axe of Willpower"
"242841733-0-100652","Spriggan's Battle Axe","Spriggan's Battle Axe"
"242841733-0-80492","Battle Axe Of The Knightmare","Battle Axe Of The Knightmare"
"242841733-0-149920","Lokkestiiz's Battle Axe","Lokkestiiz's Battle Axe"
"242841733-0-113971","Battle Axe of the Immortal Yokeda","Battle Axe of the Immortal Yokeda"
"242841733-0-78156","Galerion's Battle Axe","Galerion's Battle Axe"
"242841733-0-84836","Battle Axe of the Sun","Battle Axe of the Sun"
"242841733-0-141172","Jailer's Battle Axe","Jailer's Battle Axe"
"242841733-0-93786","Battle Axe of Cyrodiil's Ward","Battle Axe of Cyrodiil's Ward"
"242841733-0-92452","Barkskin Battle Axe","Barkskin: 전투도끼"
"242841733-0-69200","Battle Axe of Willpower","Battle Axe of Willpower"
"242841733-0-144202","Spell Strategist Battle Axe","Spell Strategist Battle Axe"
"242841733-0-146867","Battle Axe of Scavenging Demise","Battle Axe of Scavenging Demise"
"242841733-0-112639","Ophidian Battle Axe of Celerity","Ophidian Celerity: 오피디아인의 전투도끼"
"242841733-0-80480","Battle Axe Of The Knightmare","Battle Axe Of The Knightmare"
"242841733-0-101990","Prisoner's Battle Axe","죄수의 전투 도끼 (Prisoner's Battle Axe)"
"242841733-0-96814","Battle Axe of the Wyrd Tree","Battle Axe of the Wyrd Tree"
"242841733-0-99089","Battle Axe of the Hatchling's Shell","Battle Axe of the Hatchling's Shell"
"242841733-0-111320","Battle Axe of the Scathing Mage","Scathing Mage: 전투도끼"
"242841733-0-153161","Z'en's Battle Axe","Z'en's Battle Axe"
"242841733-0-45266","battle axe^n","battle axe"
"242841733-0-158853","Unchained Aggressor's Battle Axe","Unchained Aggressor's Battle Axe"
"242841733-0-91120","Battle Axe of Almalexia's Mercy","Battle Axe of Almalexia's Mercy"
"242841733-0-100672","Spriggan's Battle Axe","Spriggan's Battle Axe"
"242841733-0-50606","Battle Axe of Torug's Pact","Battle Axe of Torug's Pact"
"242841733-0-69213","Battle Axe of Willpower","Battle Axe of Willpower"
"242841733-0-149900","Lokkestiiz's Battle Axe","Lokkestiiz's Battle Axe"
"242841733-0-84815","Battle Axe of the Sun","Battle Axe of the Sun"
"242841733-0-136630","Nocturnal's Favored Battle Axe","Nocturnal's Favored Battle Axe"
"242841733-0-7728","Riekling Skull-Cleaver","리클링 해골 식칼"
"242841733-0-47870","Battle Axe of the Seducer","Battle Axe of the Seducer"
"242841733-0-79464","Battle Axe of Trinimac's Valor","Battle Axe of Trinimac's Valor"
"242841733-0-137969","Galenwe's Perfected Battle Axe","Galenwe's Perfected Battle Axe"
"242841733-0-135307","Gloom-Graced Battle Axe","Gloom-Graced Battle Axe"
"242841733-0-156245","New Moon Acolyte's Battle Axe","New Moon Acolyte's Battle Axe"
"242841733-0-113991","Battle Axe of the Immortal Yokeda","Battle Axe of the Immortal Yokeda"
"242841733-0-46547","Battle Axe of Twilight's Embrace","Battle Axe of Twilight's Embrace"
"242841733-0-93766","Battle Axe of Cyrodiil's Ward","Battle Axe of Cyrodiil's Ward"
"242841733-0-109018","Battle Axe of Truth","Battle Axe of Truth"
"242841733-0-112659","Ophidian Battle Axe of Celerity","Ophidian Battle Axe of Celerity"
"242841733-0-80460","Battle Axe Of The Knightmare","Battle Axe Of The Knightmare"
"242841733-0-150939","Perfected Yolnahkriin's Battle Axe","Perfected Yolnahkriin's Battle Axe"
"242841733-0-148621","Senche-raht's Battle Axe","Senche-raht's Battle Axe"
"242841733-0-60859","Battle Axe of the Armor Master","Battle Axe of the Armor Master"
"242841733-0-99069","Battle Axe of the Hatchling's Shell","Hatchling's Shell: 전투도끼"
"242841733-0-79476","Battle Axe of Trinimac's Valor","Battle Axe of Trinimac's Valor"
"242841733-0-112679","Ophidian Battle Axe of Celerity","Ophidian Battle Axe of Celerity"
"242841733-0-80440","Battle Axe Of The Knightmare","Battle Axe Of The Knightmare"
"242841733-0-157582","Draugrkin Battle Axe","Draugrkin Battle Axe"
"242841733-0-46535","Battle Axe of Twilight's Embrace","Twilight's Embrace: 전투도끼"
"242841733-0-111341","Battle Axe of the Scathing Mage","Battle Axe of the Scathing Mage"
"242841733-0-124640","Inventor's Guard Battle Axe^n","Inventor's Guard Battle Axe"
"242841733-0-72831","Eternal Hunt Battle Axe","Eternal Hunt Battle Axe"
"242841733-0-162922","Perfect Battle Axe of Kyne's Wind","Perfect Battle Axe of Kyne's Wind"
"242841733-0-123311","Vanguard's Challenge Battle Axe^n","Vanguard's Challenge Battle Axe"
"242841733-0-100692","Spriggan's Battle Axe","Spriggan's Battle Axe"
"242841733-0-60824","Battle Axe of the Armor Master","Battle Axe of the Armor Master"
"242841733-0-75086","Battle Axe of the Night Mother","Battle Axe of the Night Mother"
"242841733-0-122009","Battle Axe of Daedric Trickery","Battle Axe of Daedric Trickery"
"242841733-0-45231","battle axe^n","battle axe"
"242841733-0-110028","Battle Axe of Nikulas","Battle Axe of Nikulas"
"242841733-0-47894","Battle Axe of the Seducer","Battle Axe of the Seducer"
"242841733-0-137989","Galenwe's Perfected Battle Axe","Galenwe's Perfected Battle Axe"
"242841733-0-79440","Battle Axe of Trinimac's Valor","Trinimac's Valor: 전투도끼"
"242841733-0-158888","Unchained Aggressor's Battle Axe","Unchained Aggressor's Battle Axe"
"242841733-0-93746","Battle Axe of Cyrodiil's Ward","Battle Axe of Cyrodiil's Ward"
"242841733-0-87079","Battle Axe of the Footman","Battle Axe of the Footman"
"242841733-0-92410","Battle Axe of the Twin Sisters","Battle Axe of the Twin Sisters"
"242841733-0-144244","Spell Strategist Battle Axe","Spell Strategist Battle Axe"
"242841733-0-150919","Perfected Yolnahkriin's Battle Axe","Perfected Yolnahkriin's Battle Axe"
"242841733-0-109038","Battle Axe of Truth","Battle Axe of Truth"
"242841733-0-112699","Ophidian Battle Axe of Celerity","Ophidian Battle Axe of Celerity"
"242841733-0-80420","Battle Axe Of The Knightmare","Battle Axe Of The Knightmare"
"242841733-0-47882","Battle Axe of the Seducer","Battle Axe of the Seducer"
"242841733-0-157561","Draugrkin Battle Axe","Draugrkin Battle Axe"
"242841733-0-79452","Battle Axe of Trinimac's Valor","Battle Axe of Trinimac's Valor"
"242841733-0-78121","Galerion's Battle Axe","Galerion's Battle Axe"
"242841733-0-111362","Battle Axe of the Scathing Mage","Battle Axe of the Scathing Mage"
"242841733-0-103741","Battle Axe of the Combat Physician","Combat Physician: 전투도끼"
"242841733-0-88394","Battle Axe of Cyrodiil's Crest","Battle Axe of Cyrodiil's Crest"
"242841733-0-116943","Battle Axe of the Phoenix","Battle Axe of the Phoenix"
"242841733-0-111258","Rattlecage Battle Axe","Rattlecage Battle Axe"
"242841733-0-87843","Battle Axe of the Potentates","Battle Axe of the Potentates"
"242841733-0-135227","Gloom-Graced Battle Axe","Gloom-Graced Battle Axe"
"242841733-0-128932","Curse of Doylemish Battle Axe","Doylemish: 돌레미쉬의 저주 전투도끼"
"242841733-0-144181","Spell Strategist Battle Axe","Spell Strategist Battle Axe"
"242841733-0-150859","Perfected Yolnahkriin's Battle Axe","Perfected Yolnahkriin's Battle Axe"
"242841733-0-162837","Vrol's Perfect Battle Axe","Vrol's Perfect Battle Axe"
"242841733-0-50559","Battle Axe of Torug's Pact","Battle Axe of Torug's Pact"
"242841733-0-69187","Battle Axe of Willpower","Battle Axe of Willpower"
"242841733-0-104960","Embershield Battle Axe","Embershield Battle Axe"
"242841733-0-124577","Inventor's Guard Battle Axe^n","Inventor's Guard Battle Axe"
"242841733-0-51886","Battle Axe of the Song of Lamae","Song of Lamae: 전투도끼"
"242841733-0-96794","Battle Axe of the Wyrd Tree","Battle Axe of the Wyrd Tree"
"242841733-0-73210","Battle Axe of Syvarra's Scales","Syvarra's Scales: 전투도끼"
"242841733-0-49566","Battle Axe of Ashen Grip","Battle Axe of Ashen Grip"
"242841733-0-103639","Battle Axe of the Undaunted Bastion","Battle Axe of the Undaunted Bastion"
"242841733-0-86504","Ice Furnace Battle Axe","Ice Furnace Battle Axe"
"242841733-0-148551","Senche-raht's Battle Axe","Senche-raht's Battle Axe"
"242841733-0-123231","Vanguard's Challenge Battle Axe^n","Vanguard's Challenge Battle Axe"
"242841733-0-149880","Lokkestiiz's Battle Axe","Lokkestiiz's Battle Axe"
"242841733-0-91099","Battle Axe of Almalexia's Mercy","Battle Axe of Almalexia's Mercy"
"242841733-0-95457","Battle Axe of Martial Knowledge","Martial Knowledge: 전투도끼"
"242841733-0-102318","Blessed Battle Axe","Blessed Battle Axe"
"242841733-0-50547","Battle Axe of Torug's Pact","Battle Axe of Torug's Pact"
"242841733-0-111278","Rattlecage Battle Axe","Rattlecage Battle Axe"
"242841733-0-116964","Battle Axe of the Phoenix","Battle Axe of the Phoenix"
"242841733-0-48265","Battle Axe of Vampire's Kiss","Battle Axe of Vampire's Kiss"
"242841733-0-49599","Battle Axe of Oblivion's Foe","Oblivion's Foe: 전투도끼"
"242841733-0-135247","Gloom-Graced Battle Axe","Gloom-Graced Battle Axe"
"242841733-0-144160","Spell Strategist Battle Axe","Spell Strategist Battle Axe"
"242841733-0-87830","Battle Axe of the Potentates","Battle Axe of the Potentates"
"242841733-0-103659","Battle Axe of the Undaunted Bastion","Battle Axe of the Undaunted Bastion"
"242841733-0-53608","Battle Axe of Kagrenac's Hope","Battle Axe of Kagrenac's Hope"
"242841733-0-127628","Pillar Of Nirn Battle Axe","Pillar Of Nirn Battle Axe"
"242841733-0-162817","Vrol's Perfect Battle Axe","Vrol's Perfect Battle Axe"
"242841733-0-150839","Perfected Yolnahkriin's Battle Axe","Perfected Yolnahkriin's Battle Axe"
"242841733-0-128952","Curse of Doylemish Battle Axe","Curse of Doylemish Battle Axe"
"242841733-0-124598","Inventor's Guard Battle Axe^n","Inventor's Guard Battle Axe"
"242841733-0-104980","Embershield Battle Axe","Embershield Battle Axe"
"242841733-0-50571","Battle Axe of Torug's Pact","Battle Axe of Torug's Pact"
"242841733-0-70162","Battle Axe of Trials","Battle Axe of Trials"
"242841733-0-156155","New Moon Acolyte's Battle Axe","New Moon Acolyte's Battle Axe"
"242841733-0-136560","Nocturnal's Favored Battle Axe","Nocturnal's Favored Battle Axe"
"242841733-0-48253","Battle Axe of Vampire's Kiss","Battle Axe of Vampire's Kiss"
"242841733-0-96774","Battle Axe of the Wyrd Tree","Wyrd Tree: 전투도끼"
"242841733-0-127608","Pillar Of Nirn Battle Axe","Pillar Of Nirn Battle Axe"
"242841733-0-87817","Battle Axe of the Potentates","Battle Axe of the Potentates"
"242841733-0-149860","Lokkestiiz's Battle Axe","Lokkestiiz's Battle Axe"
"242841733-0-123251","Vanguard's Challenge Battle Axe^n","Vanguard's Challenge Battle Axe"
"242841733-0-91078","Battle Axe of Almalexia's Mercy","Battle Axe of Almalexia's Mercy"
"242841733-0-84794","Battle Axe of the Sun","Battle Axe of the Sun"
"242841733-0-102338","Blessed Battle Axe","Blessed Battle Axe"
"242841733-0-75844","Battle Axe of Varen's Legacy","Battle Axe of Varen's Legacy"
"242841733-0-69174","Battle Axe of Willpower","Willpower: 전투도끼"
"242841733-0-51898","Battle Axe of the Song of Lamae","Battle Axe of the Song of Lamae"
"242841733-0-116985","Battle Axe of the Phoenix","Battle Axe of the Phoenix"
"242841733-0-136595","Nocturnal's Favored Battle Axe","Nocturnal's Favored Battle Axe"
"242841733-0-49531","Battle Axe of Ashen Grip","Battle Axe of Ashen Grip"
"242841733-0-140617","Battle Axe of Ursus","Battle Axe of Ursus"
"242841733-0-135267","Gloom-Graced Battle Axe","Gloom-Graced Battle Axe"
"242841733-0-87804","Battle Axe of the Potentates","Battle Axe of the Potentates"
"242841733-0-106707","Battle Axe of Medusa","Medusa: 전투도끼"
"242841733-0-58493","Battle Axe of the Twice-Born Star","Battle Axe of the Twice-Born Star"
"242841733-0-148586","Senche-raht's Battle Axe","Senche-raht's Battle Axe"
"242841733-0-150899","Perfected Yolnahkriin's Battle Axe","Perfected Yolnahkriin's Battle Axe"
"242841733-0-127648","Pillar Of Nirn Battle Axe","Pillar Of Nirn Battle Axe"
"242841733-0-103679","Battle Axe of the Undaunted Bastion","Battle Axe of the Undaunted Bastion"
"242841733-0-101019","Smuggler's Battle Axe","Smuggler's Battle Axe"
"242841733-0-160219","Temp_Z_Tank's Battle Axe","Temp_Z_Tank's Battle Axe"
"242841733-0-69142","Battle Axe of Endurance","Battle Axe of Endurance"
"242841733-0-70127","Battle Axe of Trials","Battle Axe of Trials"
"242841733-0-128972","Curse of Doylemish Battle Axe","Curse of Doylemish Battle Axe"
"242841733-0-162877","Vrol's Perfect Battle Axe","Vrol's Perfect Battle Axe"
"242841733-0-113003","Aether Battle Axe of Destruction","Destruction: 천공 전투도끼"
"242841733-0-45161","battle axe^n","battle axe"
"228378404-0-7728","For helping the Royal Road Works of Cragwallow and stopping the Riekling menace, this axe was awarded.","For helping the Royal Road Works of Cragwallow and stopping the Riekling menace, this axe was awarded."
"242841733-0-92390","Battle Axe of the Twin Sisters","Battle Axe of the Twin Sisters"
"242841733-0-102358","Blessed Battle Axe","Blessed Battle Axe"
"242841733-0-49519","Battle Axe of Ashen Grip","Battle Axe of Ashen Grip"
"242841733-0-95415","Battle Axe of the Fire","Battle Axe of the Fire"
"242841733-0-123271","Vanguard's Challenge Battle Axe^n","Vanguard's Challenge Battle Axe"
"242841733-0-84773","Battle Axe of the Sun","Battle Axe of the Sun"
"242841733-0-152606","Hollowfang Battle Axe","할로우팽 전투 도끼 (Hollowfang Battle Axe)"
"242841733-0-91057","Battle Axe of Almalexia's Mercy","Battle Axe of Almalexia's Mercy"
"242841733-0-69155","Battle Axe of Endurance","Battle Axe of Endurance"
"242841733-0-72796","Eternal Hunt Battle Axe","Eternal Hunt Battle Axe"
"242841733-0-161559","Stuhn's Battle Axe","Stuhn's Battle Axe"
"242841733-0-135287","Gloom-Graced Battle Axe","Gloom-Graced Battle Axe"
"242841733-0-138311","Relequen's Perfected Battle Axe","Relequen's Perfected Battle Axe"
"242841733-0-45196","battle axe^n","전투 도끼"
"242841733-0-84752","Battle Axe of the Sun","Battle Axe of the Sun"
"242841733-0-60789","Battle Axe of the Armor Master","Battle Axe of the Armor Master"
"242841733-0-103699","Battle Axe of the Undaunted Bastion","Battle Axe of the Undaunted Bastion"
"242841733-0-106727","Battle Axe of Medusa","Battle Axe of Medusa"
"242841733-0-69129","Battle Axe of Endurance","Battle Axe of Endurance"
"242841733-0-127668","Pillar Of Nirn Battle Axe","Pillar Of Nirn Battle Axe"
"242841733-0-150879","Perfected Yolnahkriin's Battle Axe","Perfected Yolnahkriin's Battle Axe"
"242841733-0-29939","Rhorlak's War Axe","Rhorlak's War Axe"
"242841733-0-96732","Shalk's Battle Axe","Shalk's Battle Axe"
"242841733-0-128992","Curse of Doylemish Battle Axe","Curse of Doylemish Battle Axe"
"242841733-0-162857","Vrol's Perfect Battle Axe","Vrol's Perfect Battle Axe"
"242841733-0-161524","Stuhn's Battle Axe","Stuhn's Battle Axe"
"242841733-0-78086","Galerion's Battle Axe","Galerion's Battle Axe"
"242841733-0-92370","Battle Axe of the Twin Sisters","Battle Axe of the Twin Sisters"
"242841733-0-159227","Dauntless Combatant's Battle Axe","Dauntless Combatant's Battle Axe"
"242841733-0-113024","Aether Battle Axe of Destruction","Aether Battle Axe of Destruction"
"242841733-0-75809","Battle Axe of Varen's Legacy","Battle Axe of Varen's Legacy"
"242841733-0-102378","Blessed Battle Axe","Blessed Battle Axe"
"242841733-0-91036","Battle Axe of Almalexia's Mercy","Battle Axe of Almalexia's Mercy"
"242841733-0-105406","Treasure Hunter's Battle Axe","Treasure Hunter: 보물사냥꾼의 전투도끼"
"242841733-0-123291","Vanguard's Challenge Battle Axe^n","Vanguard's Challenge Battle Axe"
"242841733-0-101040","Smuggler's Battle Axe","Smuggler's Battle Axe"
"242841733-0-51854","Battle Axe of Hunding's Rage","Battle Axe of Hunding's Rage"
"242841733-0-56701","Battle Axe of Orgnum's Scales","Battle Axe of Orgnum's Scales"
"242841733-0-140657","Battle Axe of Ursus","Battle Axe of Ursus"
"242841733-0-138333","Siroria's Perfected Battle Axe","Siroria's Perfected Battle Axe"
"242841733-0-73288","Battle Axe of Twilight Remedy","Twilight Remedy: 전투도끼"
"242841733-0-89628","Battle Axe of the Sergeant","The Sergeant: 전투도끼"
"242841733-0-85274","Battle Axe of Nikulas","Nikulas: 전투도끼"
"242841733-0-106747","Battle Axe of Medusa","Battle Axe of Medusa"
"242841733-0-151309","Perfected False God's Battle Axe","Perfected False God's Battle Axe"
"242841733-0-91949","Battle Axe of the Swift","The Swift: 전투도끼"
"242841733-0-90612","Battle Axe of the Onslaught","The Onslaught: 전투도끼"
"242841733-0-97243","Battle Axe of a Mother's Sorrow","Battle Axe of a Mother's Sorrow"
"242841733-0-98574","Battle Axe of the Vampire's Cloak","Battle Axe of the Vampire's Cloak"
"242841733-0-113045","Aether Battle Axe of Destruction","Aether Battle Axe of Destruction"
"242841733-0-105427","Treasure Hunter's Battle Axe","Treasure Hunter's Battle Axe"
