"Location","Source","Target"
"242841733-0-125926","Impregnable Armor Shoes^p","Impregnable Armor Shoes"
"242841733-0-84847","Shoes of the Sun","Shoes of the Sun"
"242841733-0-51915","Shoes of the Song of Lamae","Song of Lamae: 신발"
"242841733-0-160706","Shoes of Winter's Respite","Shoes of Winter's Respite"
"242841733-0-144234","Spell Strategist Shoes","Spell Strategist Shoes"
"242841733-0-101980","Prisoner's Shoes","죄수의 신발 (Prisoner's Shoes)"
"242841733-0-121572","Assassin's Shoes","암살자의 신발 (Assassin's Shoes)"
"242841733-0-107294","Shoes of the Undaunted Unweaver","Shoes of the Undaunted Unweaver"
"242841733-0-48782","Magnus' Shoes","Magnus' Shoes"
"242841733-0-153151","Z'en's Shoes","Z'en's Shoes"
"242841733-0-136613","Nocturnal's Favored Shoes","Nocturnal's Favored Shoes"
"242841733-0-91131","Shoes of Almalexia's Mercy","Shoes of Almalexia's Mercy"
"242841733-0-45278","shoes^p","shoes"
"242841733-0-90283","Shoes of the Desert Rose","Shoes of the Desert Rose"
"242841733-0-55071","Shoes of the Arena","Shoes of the Arena"
"242841733-0-125961","Impregnable Armor Shoes^p","Impregnable Armor Shoes"
"242841733-0-72849","Shoes of Bahraha's Curse","Bahraha's Curse: 신발"
"242841733-0-58555","Burning Spellweave Shoes","Burning Spellweave Shoes"
"242841733-0-59887","Shoes of the Infallible Aether","Shoes of the Infallible Aether"
"242841733-0-109475","Shoes of the Warlock","Shoes of the Warlock"
"242841733-0-84826","Shoes of the Sun","Shoes of the Sun"
"242841733-0-47446","Whitestrake's Shoes","Whitestrake's Shoes"
"242841733-0-49628","Shoes of Oblivion's Foe","Shoes of Oblivion's Foe"
"242841733-0-60876","Shoes of the Armor Master","Shoes of the Armor Master"
"242841733-0-91599","Shoes of the Arch-Mage","Shoes of the Arch-Mage"
"242841733-0-91110","Shoes of Almalexia's Mercy","Shoes of Almalexia's Mercy"
"242841733-0-51938","Shoes of the Song of Lamae","Shoes of the Song of Lamae"
"242841733-0-122447","Shacklebreaker Shoes","Shacklebreaker Shoes"
"242841733-0-144213","Spell Strategist Shoes","Spell Strategist Shoes"
"242841733-0-123779","Wizard's Riposte Shoes^p","Wizard's Riposte Shoes"
"242841733-0-111331","Shoes of the Scathing Mage","Shoes of the Scathing Mage"
"242841733-0-78139","Galerion's Shoes","Galerion's Shoes"
"242841733-0-109496","Shoes of the Warlock","Shoes of the Warlock"
"242841733-0-159751","Temp_Z_Magi's Shoes","Temp_Z_Magi's Shoes"
"242841733-0-157572","Draugrkin Shoes","Draugrkin Shoes"
"242841733-0-60841","Shoes of the Armor Master","Shoes of the Armor Master"
"242841733-0-90262","Shoes of the Desert Rose","Shoes of the Desert Rose"
"242841733-0-158427","Shoes of Critical Riposte","Shoes of Critical Riposte"
"242841733-0-72827","Eternal Hunt Shoes","Eternal Hunt Shoes"
"242841733-0-45208","shoes^p","shoes"
"242841733-0-124651","Inventor's Guard Shoes^p","Inventor's Guard Shoes"
"242841733-0-70648","Shoes of Morkuldin","Morkuldin: 신발"
"242841733-0-69668","Shoes of Julianos","Shoes of Julianos"
"242841733-0-59865","Shoes of the Infallible Aether","Shoes of the Infallible Aether"
"242841733-0-57686","Shoes of the Undaunted Unweaver","Undaunted Unweaver: 신발"
"242841733-0-84805","Shoes of the Sun","Shoes of the Sun"
"242841733-0-56333","Magnus' Shoes","Magnus' Shoes"
"242841733-0-54150","Shoes of Shalidor's Curse","Shoes of Shalidor's Curse"
"242841733-0-135773","Adept Rider's Shoes","Adept Rider's Shoes"
"242841733-0-48712","Magnus' Shoes","Magnus' Shoes"
"242841733-0-77292","Sithis' Shoes","Sithis' Shoes"
"242841733-0-91578","Shoes of the Arch-Mage","The Arch-Mage: 신발"
"242841733-0-90241","Shoes of the Desert Rose","Desert Rose: 신발"
"242841733-0-160748","Shoes of Winter's Respite","Shoes of Winter's Respite"
"242841733-0-66168","Spell Power Cure Shoes","Spell Power Cure: 신발"
"242841733-0-148639","Senche-raht's Shoes","Senche-raht's Shoes"
"242841733-0-146457","Icy Conjuror's Shoes","Icy Conjuror's Shoes"
"242841733-0-71987","Shoes of Tava's Favor","Shoes of Tava's Favor"
"242841733-0-56368","Shoes of the Night Mother","Shoes of the Night Mother"
"242841733-0-55036","Shoes of the Arena","Shoes of the Arena"
"242841733-0-157551","Draugrkin Shoes","Draugrkin Shoes"
"242841733-0-153193","Z'en's Shoes","Z'en's Shoes"
"242841733-0-46564","Shoes of Twilight's Embrace","Shoes of Twilight's Embrace"
"242841733-0-47411","Whitestrake's Shoes","Whitestrake's Shoes"
"242841733-0-156228","New Moon Acolyte's Shoes","New Moon Acolyte's Shoes"
"242841733-0-111352","Shoes of the Scathing Mage","Shoes of the Scathing Mage"
"242841733-0-148604","Senche-raht's Shoes","Senche-raht's Shoes"
"242841733-0-68792","Shoes of the Phoenix","The Phoenix: 신발"
"242841733-0-59843","Shoes of the Infallible Aether","Shoes of the Infallible Aether"
"242841733-0-71952","Shoes of Tava's Favor","Shoes of Tava's Favor"
"242841733-0-136648","Nocturnal's Favored Shoes","Nocturnal's Favored Shoes"
"242841733-0-105916","Shoes of the Lich","Shoes of the Lich"
"242841733-0-48735","Magnus' Shoes","Magnus' Shoes"
"242841733-0-122482","Shacklebreaker Shoes","Shacklebreaker Shoes"
"242841733-0-160727","Shoes of Winter's Respite","Shoes of Winter's Respite"
"242841733-0-144255","Spell Strategist Shoes","Spell Strategist Shoes"
"242841733-0-112585","Shoes of Mending","Shoes of Mending"
"242841733-0-157012","Hiti's Shoes","Hiti's Shoes"
"242841733-0-49576","Shoes of Ashen Grip","Shoes of Ashen Grip"
"242841733-0-75862","Shoes of Varen's Legacy","Shoes of Varen's Legacy"
"242841733-0-83003","Gossamer Shoes","Gossamer Shoes"
"242841733-0-137401","Olorime's Shoes","Olorime's Shoes"
"242841733-0-29965","Boots of the Swampstrider","Boots of the Swampstrider"
"242841733-0-105811","Shoes of the Lich","Shoes of the Lich"
"242841733-0-85670","Shoes of the Warlock","Shoes of the Warlock"
"242841733-0-51409","Shoes of the Willow's Path","Shoes of the Willow's Path"
"242841733-0-95468","Shoes of Martial Knowledge","Shoes of Martial Knowledge"
"242841733-0-161507","Stuhn's Shoes","Stuhn's Shoes"
"242841733-0-100120","Shoes of Stendarr","Shoes of Stendarr"
"242841733-0-116954","Shoes of the Phoenix","Shoes of the Phoenix"
"242841733-0-156173","New Moon Acolyte's Shoes","New Moon Acolyte's Shoes"
"242841733-0-48235","Shoes of Vampire's Kiss","Shoes of Vampire's Kiss"
"242841733-0-136543","Nocturnal's Favored Shoes","Nocturnal's Favored Shoes"
"242841733-0-144192","Spell Strategist Shoes","Spell Strategist Shoes"
"242841733-0-101466","Ysgramor's Shoes","Ysgramor's Shoes"
"242841733-0-60386","Shoes of Redistribution","Shoes of Redistribution"
"242841733-0-76711","Spell Power Cure Shoes","Spell Power Cure Shoes"
"242841733-0-149403","Crafty Alfiq's Shoes","Crafty Alfiq's Shoes"
"242841733-0-125891","Impregnable Armor Shoes^p","Impregnable Armor Shoes"
"242841733-0-52723","Shoes of Orgnum's Scales","Shoes of Orgnum's Scales"
"242841733-0-160664","Shoes of Winter's Respite","Shoes of Winter's Respite"
"242841733-0-54941","Shoes of Martial Knowledge","Martial Knowledge: 신발"
"242841733-0-74991","Shoes of the Shadow Dancer","Shoes of the Shadow Dancer"
"242841733-0-99810","Spinner's Shoes","Spinner's Shoes"
"242841733-0-49118","Shoes of the Night Mother","Shoes of the Night Mother"
"242841733-0-136578","Nocturnal's Favored Shoes","Nocturnal's Favored Shoes"
"242841733-0-85649","Shoes of the Warlock","Shoes of the Warlock"
"242841733-0-42961","Bloodthorn Bloodcaller Clogs","Bloodthorn Bloodcaller Clogs"
"242841733-0-105832","Shoes of the Lich","Shoes of the Lich"
"242841733-0-91089","Shoes of Almalexia's Mercy","Shoes of Almalexia's Mercy"
"242841733-0-43806","Shoes of Death's Wind","Death's Wind: 신발"
"242841733-0-60351","Shoes of Redistribution","Shoes of Redistribution"
"242841733-0-52758","Shoes of Orgnum's Scales","Shoes of Orgnum's Scales"
"242841733-0-100141","Shoes of Stendarr","Shoes of Stendarr"
"242841733-0-161981","Roaring Opportunist's Shoes","Roaring Opportunist's Shoes"
"242841733-0-116975","Shoes of the Phoenix","Shoes of the Phoenix"
"242841733-0-158337","Shoes of Critical Riposte","Shoes of Critical Riposte"
"242841733-0-101487","Ysgramor's Shoes","Ysgramor's Shoes"
"242841733-0-144171","Spell Strategist Shoes","Spell Strategist Shoes"
"242841733-0-101009","Smuggler's Shoes","Smuggler's Shoes"
"242841733-0-147207","Auroran's Shoes","Auroran's Shoes"
"242841733-0-70158","Shoes of Trials","Shoes of Trials"
"242841733-0-71005","Silent Paws","Silent Paws"
"242841733-0-148534","Senche-raht's Shoes","Senche-raht's Shoes"
"242841733-0-160643","Shoes of Winter's Respite","Shoes of Winter's Respite"
"242841733-0-72337","Clever Alchemist Shoes","Clever Alchemist Shoes"
"242841733-0-2558","Dark Elf Scouting Boots","다크 엘프 정찰 장화"
"242841733-0-45173","shoes^p","shoes"
"242841733-0-2552","Seaworthy Shoes","Seaworthy: 신발"
"242841733-0-72792","Eternal Hunt Shoes","Eternal Hunt Shoes"
"242841733-0-74970","Shoes of the Shadow Dancer","Shoes of the Shadow Dancer"
"242841733-0-47353","Whitestrake's Shoes","Whitestrake's Shoes"
"242841733-0-104519","Burning Spellweave Shoes","Burning Spellweave Shoes"
"242841733-0-105853","Shoes of the Lich","Shoes of the Lich"
"242841733-0-84784","Shoes of the Sun","Shoes of the Sun"
"242841733-0-91068","Shoes of Almalexia's Mercy","Shoes of Almalexia's Mercy"
"242841733-0-70123","Shoes of Trials","Shoes of Trials"
"242841733-0-72302","Clever Alchemist Shoes","Clever Alchemist Shoes"
"242841733-0-100162","Shoes of Stendarr","Shoes of Stendarr"
"242841733-0-162411","Shoes of Kyne's Wind","Shoes of Kyne's Wind"
"242841733-0-159245","Dauntless Combatant's Shoes","Dauntless Combatant's Shoes"
"242841733-0-116996","Shoes of the Phoenix","Shoes of the Phoenix"
"242841733-0-158392","Shoes of Critical Riposte","Shoes of Critical Riposte"
"242841733-0-56298","Shoes of Vampire's Kiss","Shoes of Vampire's Kiss"
"242841733-0-48677","Magnus' Shoes","Magnus' Shoes"
"242841733-0-84763","Shoes of the Sun","Shoes of the Sun"
"242841733-0-50506","Shoes of Torug's Pact","Shoes of Torug's Pact"
"242841733-0-51837","Shoes of Hunding's Rage","Hunding's Rage: 신발"
"242841733-0-103209","Spider Cultist's Shoes","Spider Cultist's Shoes"
"242841733-0-75827","Shoes of Varen's Legacy","Shoes of Varen's Legacy"
"242841733-0-113014","Aether Shoes of Destruction","Destruction: 천공 신발"
"242841733-0-159210","Dauntless Combatant's Shoes","Dauntless Combatant's Shoes"
"242841733-0-137464","Olorime's Shoes","Olorime's Shoes"
"242841733-0-157033","Hiti's Shoes","Hiti's Shoes"
"242841733-0-47376","Whitestrake's Shoes","Whitestrake's Shoes"
"242841733-0-82574","Amber Plasm Shoes","Amber Plasm Shoes"
"242841733-0-29948","Monastic Slippers","수도승의 실내화"
"242841733-0-74949","Shoes of the Shadow Dancer","Shoes of the Shadow Dancer"
"242841733-0-91047","Shoes of Almalexia's Mercy","Shoes of Almalexia's Mercy"
"242841733-0-66096","Shoes of Almalexia's Mercy","Shoes of Almalexia's Mercy"
"242841733-0-100183","Shoes of Stendarr","Shoes of Stendarr"
"242841733-0-101030","Smuggler's Shoes","Smuggler's Shoes"
"242841733-0-105874","Shoes of the Lich","Shoes of the Lich"
"242841733-0-148569","Senche-raht's Shoes","Senche-raht's Shoes"
"242841733-0-51865","Shoes of Hunding's Rage","Hunding's Rage: 신발"
"242841733-0-104540","Burning Spellweave Shoes","Burning Spellweave Shoes"
"242841733-0-136123","Sload's Shoes","Sload's Shoes"
"242841733-0-86927","Shoes of Necropotence","Shoes of Necropotence"
"242841733-0-161542","Stuhn's Shoes","Stuhn's Shoes"
"242841733-0-48212","Shoes of Vampire's Kiss","Shoes of Vampire's Kiss"
"242841733-0-84742","Shoes of the Sun","Shoes of the Sun"
"242841733-0-150404","Dog Walkers","Dog Walkers"
"242841733-0-60316","Shoes of Redistribution","Redistribution: 신발"
"242841733-0-49548","Shoes of Ashen Grip","Shoes of Ashen Grip"
"242841733-0-130811","Fortified Brass Shoes","Fortified Brass Shoes"
"242841733-0-50529","Shoes of Torug's Pact","Shoes of Torug's Pact"
"242841733-0-83420","Winterborn Shoes","Winterborn Shoes"
"242841733-0-58489","Shoes of the Twice-Born Star","Shoes of the Twice-Born Star"
"242841733-0-80391","Shoes Of The Infallible Aether","Shoes Of The Infallible Aether"
"242841733-0-160685","Shoes of Winter's Respite","Shoes of Winter's Respite"
"242841733-0-52700","Shoes of Orgnum's Scales","Shoes of Orgnum's Scales"
"242841733-0-163775","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-52342","Shoes of Alessia's Bulwark","Shoes of Alessia's Bulwark"
"242841733-0-77643","Shoes of Twilight Remedy","Shoes of Twilight Remedy"
"242841733-0-163774","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-163773","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-97254","Shoes of a Mother's Sorrow","Shoes of a Mother's Sorrow"
"242841733-0-163772","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-163771","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-53672","Shoes of Kagrenac's Hope","Shoes of Kagrenac's Hope"
"242841733-0-163770","Temp_Z_Heal's Shoes","Temp_Z_Heal's Shoes"
"242841733-0-87449","Shoes of Destruction Mastery","Shoes of Destruction Mastery"
"242841733-0-80812","Elegant Shoes","Elegant Shoes"
"242841733-0-136158","Sload's Shoes","Sload's Shoes"
"242841733-0-113035","Aether Shoes of Destruction","Aether Shoes of Destruction"
"242841733-0-152638","Hollowfang Shoes","할로우팽 신발 (Hollowfang Shoes)"
"242841733-0-130846","Fortified Brass Shoes","Fortified Brass Shoes"
"242841733-0-105417","Treasure Hunter's Shoes","Treasure Hunter: 보물사냥꾼의 신발"
"242841733-0-104561","Burning Spellweave Shoes","Burning Spellweave Shoes"
"242841733-0-103230","Spider Cultist's Shoes","Spider Cultist's Shoes"
"242841733-0-101051","Smuggler's Shoes","Smuggler's Shoes"
"242841733-0-163769","Temp_Z_Heal's Shoes","Temp_Z_Heal's Shoes"
"242841733-0-51005","Shoes of Hist Bark","Shoes of Hist Bark"
"242841733-0-163768","Shoes of Kyne's Wind","Shoes of Kyne's Wind"
"242841733-0-163767","Shoes of Kyne's Wind","Shoes of Kyne's Wind"
"242841733-0-105895","Shoes of the Lich","Shoes of the Lich"
"242841733-0-163766","Roaring Opportunist's Shoes","Roaring Opportunist's Shoes"
"242841733-0-163765","Roaring Opportunist's Shoes","Roaring Opportunist's Shoes"
"242841733-0-129864","Shoes of Trinimac's Valor","Shoes of Trinimac's Valor"
"242841733-0-49165","Shoes of the Night Mother","Shoes of the Night Mother"
"242841733-0-51487","Shoes of the Willow's Path","Shoes of the Willow's Path"
"242841733-0-162453","Shoes of Kyne's Wind","Shoes of Kyne's Wind"
"242841733-0-75477","Gladiator's Shoes","Gladiator's Shoes"
"242841733-0-77651","Shoes of the Worm","Shoes of the Worm"
"242841733-0-151320","Perfected False God's Shoes","Perfected False God's Shoes"
"242841733-0-67848","Shoes of the Combat Physician","Combat Physician: 신발"
"242841733-0-129856","Shoes of Trinimac's Valor","Shoes of Trinimac's Valor"
"242841733-0-83087","Gossamer Shoes","Gossamer Shoes"
"242841733-0-159280","Dauntless Combatant's Shoes","Dauntless Combatant's Shoes"
"242841733-0-76317","Pelinal's Shoes","Pelinal's Shoes"
"242841733-0-76799","Spell Power Cure Shoes","Spell Power Cure Shoes"
"242841733-0-79825","Shoes of Vicious Death","Shoes of Vicious Death"
"242841733-0-163778","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-50148","Shoes of the Spectre's Eye","Shoes of the Spectre's Eye"
"242841733-0-163777","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-149009","Vastarie's Shoes","Vastarie's Shoes"
"242841733-0-163776","Temp_Z_Heal's Perfect Shoes","Temp_Z_Heal's Perfect Shoes"
"242841733-0-142812","Grave-Stake Collector Shoes","Grave-Stake Collector Shoes"
"242841733-0-53695","Shoes of Kagrenac's Hope","Shoes of Kagrenac's Hope"
"242841733-0-49196","Shoes of the Night Mother","Shoes of the Night Mother"
"242841733-0-97233","Shoes of a Mother's Sorrow","Mother's Sorrow: 신발"
"242841733-0-75442","Gladiator's Shoes","Gladiator's Shoes"
"242841733-0-113056","Aether Shoes of Destruction","Aether Shoes of Destruction"
"242841733-0-105438","Treasure Hunter's Shoes","Treasure Hunter's Shoes"
"242841733-0-152617","Hollowfang Shoes","할로우팽 신발 (Hollowfang Shoes)"
"242841733-0-76769","Overwhelming Shoes","Overwhelming Shoes"
"242841733-0-101072","Smuggler's Shoes","Smuggler's Shoes"
"242841733-0-103251","Spider Cultist's Shoes","Spider Cultist's Shoes"
"242841733-0-104582","Burning Spellweave Shoes","Burning Spellweave Shoes"
"242841733-0-129880","Shoes of Trinimac's Valor","Shoes of Trinimac's Valor"
"242841733-0-56718","Shoes of Orgnum's Scales","Shoes of Orgnum's Scales"
"242841733-0-148129","Coldharbour's Favorite Shoes","Coldharbour's Favorite Shoes"
"242841733-0-51028","Shoes of Hist Bark","Shoes of Hist Bark"
"242841733-0-78962","Shoes of Imperial Physique","Imperial Physique: 신발"
"242841733-0-162432","Shoes of Kyne's Wind","Shoes of Kyne's Wind"
"242841733-0-138344","Siroria's Perfected Shoes","Siroria's Perfected Shoes"
"242841733-0-85241","Shoes of Syrabane","Shoes of Syrabane"
"242841733-0-83066","Gossamer Shoes","Gossamer Shoes"
"242841733-0-77628","Moondancer Shoes","Moondancer Shoes"
"242841733-0-129872","Shoes of Trinimac's Valor","Shoes of Trinimac's Valor"
"242841733-0-91916","Shoes of Cyrodiil's Light","Shoes of Cyrodiil's Light"
"242841733-0-76777","Shoes of the Scathing Mage","Shoes of the Scathing Mage"
"242841733-0-161577","Stuhn's Shoes","Stuhn's Shoes"
"242841733-0-54962","Shoes of the Arena","Shoes of the Arena"
"242841733-0-162002","Roaring Opportunist's Shoes","Roaring Opportunist's Shoes"
"242841733-0-128570","Caluurion's Legacy Shoes","Caluurion: 칼루리온의 유물 신발"
"242841733-0-152680","Hollowfang Shoes","할로우팽 신발 (Hollowfang Shoes)"
"242841733-0-113077","Aether Shoes of Destruction","Aether Shoes of Destruction"
"242841733-0-10907","Matchmaker's Slippers","중매꾼의 실내화"
"242841733-0-105459","Treasure Hunter's Shoes","Treasure Hunter's Shoes"
"242841733-0-136193","Sload's Shoes","Sload's Shoes"
"242841733-0-101093","Smuggler's Shoes","Smuggler's Shoes"
"242841733-0-75897","Shoes of Varen's Legacy","Shoes of Varen's Legacy"
