"Location","Source","Target"
"242841733-0-79457","Inferno Staff of Trinimac's Valor","Inferno Staff of Trinimac's Valor"
"242841733-0-111367","Inferno Staff of the Scathing Mage","Inferno Staff of the Scathing Mage"
"242841733-0-158893","Unchained Aggressor's Inferno Staff","Unchained Aggressor's Inferno Staff"
"242841733-0-157566","Draugrkin Inferno Staff","Draugrkin Inferno Staff"
"242841733-0-75091","Inferno Staff of the Night Mother","Inferno Staff of the Night Mother"
"242841733-0-46552","Inferno Staff of Twilight's Embrace","Inferno Staff of Twilight's Embrace"
"242841733-0-45224","inferno staff^n","inferno staff"
"242841733-0-137974","Galenwe's Perfected Inferno Staff","Galenwe's Perfected Inferno Staff"
"242841733-0-47887","Inferno Staff of the Seducer","Inferno Staff of the Seducer"
"242841733-0-135312","Gloom-Graced Inferno Staff","Gloom-Graced Inferno Staff"
"242841733-0-110033","Inferno Staff of Nikulas","Inferno Staff of Nikulas"
"242841733-0-88399","Inferno Staff of Cyrodiil's Crest","Inferno Staff of Cyrodiil's Crest"
"242841733-0-93731","Inferno Staff of Cyrodiil's Ward","Cyrodiil's Ward: 화염 스태프"
"242841733-0-103746","Inferno Staff of the Combat Physician","Combat Physician: 화염 지팡이"
"242841733-0-150924","Perfected Yolnahkriin's Inferno Staff","Perfected Yolnahkriin's Inferno Staff"
"242841733-0-162902","Vrol's Perfect Inferno Staff","Vrol's Perfect Inferno Staff"
"242841733-0-87064","Inferno Staff of the Footman","Inferno Staff of the Footman"
"242841733-0-1666","Orthelos' Torchstaff","오셀로스의 횃불 지팡이"
"242841733-0-51891","Inferno Staff of the Song of Lamae","Song of Lamae: 화염 스태프"
"242841733-0-156160","New Moon Acolyte's Inferno Staff","New Moon Acolyte's Inferno Staff"
"242841733-0-116948","Inferno Staff of the Phoenix","Inferno Staff of the Phoenix"
"242841733-0-87848","Inferno Staff of the Potentates","Inferno Staff of the Potentates"
"242841733-0-104965","Embershield Inferno Staff","Embershield Inferno Staff"
"242841733-0-102303","Blessed Inferno Staff","Blessed Inferno Staff"
"242841733-0-144186","Spell Strategist Inferno Staff","Spell Strategist Inferno Staff"
"242841733-0-128937","Curse of Doylemish Inferno Staff","Doylemish: 돌레미쉬의 저주 화염 스태프"
"242841733-0-96799","Inferno Staff of the Wyrd Tree","Inferno Staff of the Wyrd Tree"
"242841733-0-70168","Inferno Staff of Trials","Inferno Staff of Trials"
"242841733-0-69192","Inferno Staff of Willpower","Inferno Staff of Willpower"
"242841733-0-86509","Ice Furnace Inferno Staff","Ice Furnace Inferno Staff"
"242841733-0-50552","Inferno Staff of Torug's Pact","Inferno Staff of Torug's Pact"
"242841733-0-87835","Inferno Staff of the Potentates","Inferno Staff of the Potentates"
"242841733-0-95462","Inferno Staff of Martial Knowledge","Martial Knowledge: 화염 스태프"
"242841733-0-135212","Gloom-Graced Inferno Staff","Gloom-Graced Inferno Staff"
"242841733-0-111263","Rattlecage Inferno Staff","Rattlecage Inferno Staff"
"242841733-0-103644","Inferno Staff of the Undaunted Bastion","Inferno Staff of the Undaunted Bastion"
"242841733-0-149885","Lokkestiiz's Inferno Staff","Lokkestiiz's Inferno Staff"
"242841733-0-124561","Inventor's Guard Inferno Staff^n","Inventor's Guard Inferno Staff"
"242841733-0-150864","Perfected Yolnahkriin's Inferno Staff","Perfected Yolnahkriin's Inferno Staff"
"242841733-0-73202","Inferno Staff of Bahraha's Curse","Inferno Staff of Bahraha's Curse"
"242841733-0-51879","Inferno Staff of Hunding's Rage","Inferno Staff of Hunding's Rage"
"242841733-0-148556","Senche-raht's Inferno Staff","Senche-raht's Inferno Staff"
"242841733-0-123236","Vanguard's Challenge Inferno Staff^n","Vanguard's Challenge Inferno Staff"
"242841733-0-162842","Vrol's Perfect Inferno Staff","Vrol's Perfect Inferno Staff"
"242841733-0-49592","Inferno Staff of Ashen Grip","Inferno Staff of Ashen Grip"
"242841733-0-116969","Inferno Staff of the Phoenix","Inferno Staff of the Phoenix"
"242841733-0-84799","Inferno Staff of the Sun","Inferno Staff of the Sun"
"242841733-0-87822","Inferno Staff of the Potentates","Inferno Staff of the Potentates"
"242841733-0-104985","Embershield Inferno Staff","Embershield Inferno Staff"
"242841733-0-148521","Senche-raht's Inferno Staff","Senche-raht's Inferno Staff"
"242841733-0-102323","Blessed Inferno Staff","Blessed Inferno Staff"
"242841733-0-144165","Spell Strategist Inferno Staff","Spell Strategist Inferno Staff"
"242841733-0-128957","Curse of Doylemish Inferno Staff","Curse of Doylemish Inferno Staff"
"242841733-0-96779","Inferno Staff of the Wyrd Tree","Wyrd Tree: 화염 지팡이"
"242841733-0-50576","Inferno Staff of Torug's Pact","Inferno Staff of Torug's Pact"
"242841733-0-99804","Spinner's Inferno Staff","Spinner's Inferno Staff"
"242841733-0-69160","Inferno Staff of Endurance","Inferno Staff of Endurance"
"242841733-0-53601","Inferno Staff of Kagrenac's Hope","Inferno Staff of Kagrenac's Hope"
"242841733-0-135232","Gloom-Graced Inferno Staff","Gloom-Graced Inferno Staff"
"242841733-0-48258","Inferno Staff of Vampire's Kiss","Inferno Staff of Vampire's Kiss"
"242841733-0-111283","Rattlecage Inferno Staff","Rattlecage Inferno Staff"
"242841733-0-91083","Inferno Staff of Almalexia's Mercy","Inferno Staff of Almalexia's Mercy"
"242841733-0-136565","Nocturnal's Favored Inferno Staff","Nocturnal's Favored Inferno Staff"
"242841733-0-101003","Smuggler's Inferno Staff","Smuggler's Inferno Staff"
"242841733-0-147201","Auroran's Inferno Staff","Auroran's Inferno Staff"
"242841733-0-103664","Inferno Staff of the Undaunted Bastion","Inferno Staff of the Undaunted Bastion"
"242841733-0-127613","Pillar Of Nirn Inferno Staff","Pillar Of Nirn Inferno Staff"
"242841733-0-124582","Inventor's Guard Inferno Staff^n","Inventor's Guard Inferno Staff"
"242841733-0-150844","Perfected Yolnahkriin's Inferno Staff","Perfected Yolnahkriin's Inferno Staff"
"242841733-0-69179","Inferno Staff of Willpower","Willpower: 화염 스태프"
"242841733-0-50564","Inferno Staff of Torug's Pact","Inferno Staff of Torug's Pact"
"242841733-0-75849","Inferno Staff of Varen's Legacy","Inferno Staff of Varen's Legacy"
"242841733-0-162822","Vrol's Perfect Inferno Staff","Vrol's Perfect Inferno Staff"
"242841733-0-123256","Vanguard's Challenge Inferno Staff^n","Vanguard's Challenge Inferno Staff"
"242841733-0-149865","Lokkestiiz's Inferno Staff","Lokkestiiz's Inferno Staff"
"242841733-0-159232","Dauntless Combatant's Inferno Staff","Dauntless Combatant's Inferno Staff"
"242841733-0-87809","Inferno Staff of the Potentates","Inferno Staff of the Potentates"
"242841733-0-162882","Vrol's Perfect Inferno Staff","Vrol's Perfect Inferno Staff"
"242841733-0-48200","Inferno Staff of Vampire's Kiss","Inferno Staff of Vampire's Kiss"
"242841733-0-49536","Inferno Staff of Ashen Grip","Inferno Staff of Ashen Grip"
"242841733-0-78092","Galerion's Inferno Staff","Galerion's Inferno Staff"
"242841733-0-84778","Inferno Staff of the Sun","Inferno Staff of the Sun"
"242841733-0-128977","Curse of Doylemish Inferno Staff","Curse of Doylemish Inferno Staff"
"242841733-0-69147","Inferno Staff of Endurance","Inferno Staff of Endurance"
"242841733-0-58499","Inferno Staff of the Twice-Born Star","Inferno Staff of the Twice-Born Star"
"242841733-0-102343","Blessed Inferno Staff","Blessed Inferno Staff"
"242841733-0-75814","Inferno Staff of Varen's Legacy","Inferno Staff of Varen's Legacy"
"242841733-0-140622","Inferno Staff of Ursus","Inferno Staff of Ursus"
"242841733-0-161564","Stuhn's Inferno Staff","Stuhn's Inferno Staff"
"242841733-0-135252","Gloom-Graced Inferno Staff","Gloom-Graced Inferno Staff"
"242841733-0-113008","Aether Inferno Staff of Destruction","Destruction: 천공 화염 스태프"
"242841733-0-49524","Inferno Staff of Ashen Grip","Inferno Staff of Ashen Grip"
"242841733-0-116990","Inferno Staff of the Phoenix","Inferno Staff of the Phoenix"
"242841733-0-92395","Inferno Staff of the Twin Sisters","Inferno Staff of the Twin Sisters"
"242841733-0-91062","Inferno Staff of Almalexia's Mercy","Inferno Staff of Almalexia's Mercy"
"242841733-0-95420","Inferno Staff of the Fire","Inferno Staff of the Fire"
"242841733-0-29936","Indoril Pyrostaff","Indoril Pyrostaff"
"242841733-0-127633","Pillar Of Nirn Inferno Staff","Pillar Of Nirn Inferno Staff"
"242841733-0-123276","Vanguard's Challenge Inferno Staff^n","Vanguard's Challenge Inferno Staff"
"242841733-0-101024","Smuggler's Inferno Staff","Smuggler's Inferno Staff"
"242841733-0-106712","Inferno Staff of Medusa","Medusa: 화염 스태프"
"242841733-0-148591","Senche-raht's Inferno Staff","Senche-raht's Inferno Staff"
"242841733-0-70133","Inferno Staff of Trials","Inferno Staff of Trials"
"242841733-0-103684","Inferno Staff of the Undaunted Bastion","Inferno Staff of the Undaunted Bastion"
"242841733-0-160224","Temp_Z_Tank's Inferno Staff","Temp_Z_Tank's Inferno Staff"
"242841733-0-162862","Vrol's Perfect Inferno Staff","Vrol's Perfect Inferno Staff"
"242841733-0-84757","Inferno Staff of the Sun","Inferno Staff of the Sun"
"242841733-0-138316","Relequen's Perfected Inferno Staff","Relequen's Perfected Inferno Staff"
"242841733-0-128997","Curse of Doylemish Inferno Staff","Curse of Doylemish Inferno Staff"
"242841733-0-92375","Inferno Staff of the Twin Sisters","Inferno Staff of the Twin Sisters"
"242841733-0-161529","Stuhn's Inferno Staff","Stuhn's Inferno Staff"
"242841733-0-95400","Inferno Staff of the Fire","Inferno Staff of the Fire"
"242841733-0-69121","Inferno Staff of Endurance","Inferno Staff of Endurance"
"242841733-0-96737","Shalk's Inferno Staff","Shalk's Inferno Staff"
"242841733-0-102363","Blessed Inferno Staff","Blessed Inferno Staff"
"242841733-0-72767","Eternal Hunt Inferno Staff","Eternal Hunt Inferno Staff"
"242841733-0-140602","Inferno Staff of Ursus","Inferno Staff of Ursus"
"242841733-0-113029","Aether Inferno Staff of Destruction","Aether Inferno Staff of Destruction"
"242841733-0-135272","Gloom-Graced Inferno Staff","Gloom-Graced Inferno Staff"
"242841733-0-91041","Inferno Staff of Almalexia's Mercy","Inferno Staff of Almalexia's Mercy"
"242841733-0-45189","inferno staff^n","inferno staff"
