"Location","Source","Target"
"242841733-0-68724","Girdle of Glory","Girdle of Glory"
"242841733-0-46945","Girdle of Night's Silence","Night's Silence: 복대"
"242841733-0-65214","Girdle of Beckoning Steel","Girdle of Beckoning Steel"
"242841733-0-89644","Girdle of the Sergeant","The Sergeant: 복대"
"242841733-0-141148","Jailer's Girdle","Jailer's Girdle"
"242841733-0-80013","Girdle Of The Eternal Yokeda","Girdle Of The Eternal Yokeda"
"242841733-0-55055","Girdle of the Arena","Girdle of the Arena"
"242841733-0-46585","Girdle of Twilight's Embrace","Girdle of Twilight's Embrace"
"242841733-0-158869","Unchained Aggressor's Girdle","Unchained Aggressor's Girdle"
"242841733-0-159710","Girdle of Inguya","Girdle of Inguya"
"242841733-0-95989","Girdle of the Trainee","Girdle of the Trainee"
"242841733-0-72869","Girdle of Bahraha's Curse","Girdle of Bahraha's Curse"
"242841733-0-113947","Girdle of the Immortal Yokeda","Immortal Yokeda: 복대"
"242841733-0-96830","Girdle of the Wyrd Tree","Girdle of the Wyrd Tree"
"242841733-0-11004","Viveka's Belt","Viveka의 벨트"
"242841733-0-111769","Girdle of Leeching","Girdle of Leeching"
"242841733-0-143375","Naga Shaman Girdle","Naga Shaman Girdle"
"242841733-0-129068","Curse of Doylemish Girdle","Curse of Doylemish Girdle"
"242841733-0-108124","Girdle of the Knightmare","Girdle of the Knightmare"
"242841733-0-60419","Girdle of Redistribution","Girdle of Redistribution"
"242841733-0-113967","Girdle of the Immortal Yokeda","Girdle of the Immortal Yokeda"
"242841733-0-111789","Girdle of Leeching","Girdle of Leeching"
"242841733-0-45241","girdle^n","girdle"
"242841733-0-135736","Adept Rider's Girdle","Adept Rider's Girdle"
"242841733-0-79030","Girdle of Imperial Physique","Girdle of Imperial Physique"
"242841733-0-102829","Girdle of the Tormentor","Girdle of the Tormentor"
"242841733-0-121570","Assassin's Girdle","Assassin: 복대"
"242841733-0-58581","Embershield Girdle","Embershield Girdle"
"242841733-0-70211","Girdle of Trials","Girdle of Trials"
"242841733-0-51913","Girdle of the Song of Lamae","Song of Lamae: 복대"
"242841733-0-48780","Magnus' Girdle","Magnus' Girdle"
"242841733-0-80476","Girdle Of The Knightmare","Girdle Of The Knightmare"
"242841733-0-157995","Grave Guardian's Girdle","Grave Guardian's Girdle"
"242841733-0-125959","Impregnable Armor Girdle^n","Impregnable Armor Girdle"
"242841733-0-45276","girdle^n","girdle"
"242841733-0-136611","Nocturnal's Favored Girdle","Nocturnal's Favored Girdle"
"242841733-0-72847","Girdle of Bahraha's Curse","Bahraha's Curse: 복대"
"242841733-0-69686","Girdle of Julianos","Girdle of Julianos"
"242841733-0-129088","Curse of Doylemish Girdle","Curse of Doylemish Girdle"
"242841733-0-96810","Girdle of the Wyrd Tree","Girdle of the Wyrd Tree"
"242841733-0-70666","Girdle of Morkuldin","Girdle of Morkuldin"
"242841733-0-108144","Girdle of the Knightmare","Girdle of the Knightmare"
"242841733-0-144688","Steadfast Hero Girdle","Steadfast Hero Girdle"
"242841733-0-113987","Girdle of the Immortal Yokeda","Girdle of the Immortal Yokeda"
"242841733-0-60874","Girdle of the Armor Master","Girdle of the Armor Master"
"242841733-0-102849","Girdle of the Tormentor","Girdle of the Tormentor"
"242841733-0-47444","Whitestrake's Girdle","Whitestrake's Girdle"
"242841733-0-99085","Girdle of the Hatchling's Shell","Hatchling's Shell: 복대"
"242841733-0-49626","Girdle of Oblivion's Foe","Oblivion's Foe: 복대"
"242841733-0-58560","Embershield Girdle","Embershield Girdle"
"242841733-0-59892","Girdle of the Eternal Yokeda","Girdle of the Eternal Yokeda"
"242841733-0-51936","Girdle of the Song of Lamae","Girdle of the Song of Lamae"
"242841733-0-141188","Jailer's Girdle","Jailer's Girdle"
"242841733-0-89280","Afflicted Girdle","Afflicted: 복대"
"242841733-0-122445","Shacklebreaker Girdle","Shacklebreaker Girdle"
"242841733-0-80456","Girdle Of The Knightmare","Girdle Of The Knightmare"
"242841733-0-113512","Girdle of the Advancing Yokeda","Girdle of the Advancing Yokeda"
"242841733-0-108164","Girdle of the Knightmare","Girdle of the Knightmare"
"242841733-0-43031","Dessicated Belt of the Hatchling's Shell","Dessicated Belt of the Hatchling's Shell"
"242841733-0-158425","Girdle of Critical Riposte","Girdle of Critical Riposte"
"242841733-0-6873","Wayrest Guard's Cincture","Wayrest Guard's Cincture"
"242841733-0-135303","Gloom-Graced Girdle","Gloom-Graced Girdle"
"242841733-0-103715","Girdle of the Undaunted Bastion","Girdle of the Undaunted Bastion"
"242841733-0-150935","Perfected Yolnahkriin's Girdle","Perfected Yolnahkriin's Girdle"
"242841733-0-71970","Girdle of Tava's Favor","Girdle of Tava's Favor"
"242841733-0-123327","Vanguard's Challenge Girdle^n","Vanguard's Challenge Girdle"
"242841733-0-162913","Vrol's Perfect Girdle","Vrol's Perfect Girdle"
"242841733-0-66152","Alessian Girdle","Alessian Girdle"
"242841733-0-109014","Girdle of Truth","Girdle of Truth"
"242841733-0-135771","Adept Rider's Girdle","Adept Rider's Girdle"
"242841733-0-58539","Embershield Girdle","Embershield Girdle"
"242841733-0-56331","Magnus' Girdle","Magnus' Girdle"
"242841733-0-123307","Vanguard's Challenge Girdle^n","Vanguard's Challenge Girdle"
"242841733-0-48710","Magnus' Girdle","Magnus' Girdle"
"242841733-0-102869","Girdle of the Tormentor","Girdle of the Tormentor"
"242841733-0-77290","Sithis' Girdle","Sithis' Girdle"
"242841733-0-45206","girdle^n","girdle"
"228378404-0-7320","A belt given for recruiting soldiers at Hoarfrost Downs.","A belt given for recruiting soldiers at Hoarfrost Downs."
"242841733-0-59870","Girdle of the Eternal Yokeda","Girdle of the Eternal Yokeda"
"242841733-0-148637","Senche-raht's Girdle","Senche-raht's Girdle"
"242841733-0-80436","Girdle Of The Knightmare","Girdle Of The Knightmare"
"242841733-0-109034","Girdle of Truth","Girdle of Truth"
"242841733-0-56366","Girdle of the Night Mother","Girdle of the Night Mother"
"242841733-0-46562","Girdle of Twilight's Embrace","Twilight's Embrace: 복대"
"242841733-0-6896","Chef's Apron","주방장의 앞치마"
"242841733-0-137985","Galenwe's Perfected Girdle","Galenwe's Perfected Girdle"
"242841733-0-156226","New Moon Acolyte's Girdle","New Moon Acolyte's Girdle"
"242841733-0-75082","Girdle of the Night Mother","Girdle of the Night Mother"
"242841733-0-135323","Gloom-Graced Girdle","Gloom-Graced Girdle"
"242841733-0-66138","Alessian Girdle","Alessian Girdle"
"242841733-0-47409","Whitestrake's Girdle","Whitestrake's Girdle"
"242841733-0-102889","Girdle of the Tormentor","Girdle of the Tormentor"
"242841733-0-150915","Perfected Yolnahkriin's Girdle","Perfected Yolnahkriin's Girdle"
"242841733-0-66131","Alessian Girdle","Alessian Girdle"
"242841733-0-68790","Girdle of Permafrost","Permafrost: 복대"
"242841733-0-87075","Girdle of the Footman","Girdle of the Footman"
"242841733-0-148602","Senche-raht's Girdle","Senche-raht's Girdle"
"242841733-0-59848","Girdle of the Eternal Yokeda","Girdle of the Eternal Yokeda"
"242841733-0-60839","Girdle of the Armor Master","Girdle of the Armor Master"
"242841733-0-55020","Girdle of the Arena","Girdle of the Arena"
"242841733-0-48733","Magnus' Girdle","Magnus' Girdle"
"242841733-0-136646","Nocturnal's Favored Girdle","Nocturnal's Favored Girdle"
"242841733-0-57670","Girdle of the Undaunted Bastion","Undaunted Bastion: 복대"
"242841733-0-122480","Shacklebreaker Girdle","Shacklebreaker Girdle"
"242841733-0-102414","Blessed Girdle","Blessed Girdle"
"242841733-0-66145","Alessian Girdle","Alessian Girdle"
"242841733-0-88390","Girdle of Cyrodiil's Crest","Girdle of Cyrodiil's Crest"
"242841733-0-69651","Girdle of Julianos","Girdle of Julianos"
"242841733-0-70631","Girdle of Morkuldin","Morkuldin: 복대"
"242841733-0-72810","Eternal Hunt Girdle","Eternal Hunt Girdle"
"242841733-0-113432","Girdle of the Advancing Yokeda","Girdle of the Advancing Yokeda"
"242841733-0-111254","Rattlecage Girdle","Rattlecage Girdle"
"242841733-0-97651","Girdle of the Green Pact","Girdle of the Green Pact"
"242841733-0-108084","Girdle of the Knightmare","Girdle of the Knightmare"
"242841733-0-70176","Girdle of Trials","Girdle of Trials"
"242841733-0-49574","Girdle of Ashen Grip","Girdle of Ashen Grip"
"242841733-0-75860","Girdle of Varen's Legacy","Girdle of Varen's Legacy"
"242841733-0-135223","Gloom-Graced Girdle","Gloom-Graced Girdle"
"242841733-0-86520","Ice Furnace Girdle","Ice Furnace Girdle"
"242841733-0-150855","Perfected Yolnahkriin's Girdle","Perfected Yolnahkriin's Girdle"
"242841733-0-103635","Girdle of the Undaunted Bastion","Girdle of the Undaunted Bastion"
"242841733-0-161505","Stuhn's Girdle","Stuhn's Girdle"
"242841733-0-51407","Girdle of the Willow's Path","Girdle of the Willow's Path"
"242841733-0-123247","Vanguard's Challenge Girdle^n","Vanguard's Challenge Girdle"
"242841733-0-162833","Vrol's Perfect Girdle","Vrol's Perfect Girdle"
"242841733-0-136541","Nocturnal's Favored Girdle","Nocturnal's Favored Girdle"
"242841733-0-96790","Girdle of the Wyrd Tree","Wyrd Tree: 복대"
"242841733-0-156171","New Moon Acolyte's Girdle","New Moon Acolyte's Girdle"
"242841733-0-48233","Girdle of Vampire's Kiss","Girdle of Vampire's Kiss"
"242841733-0-159208","Dauntless Combatant's Girdle","Dauntless Combatant's Girdle"
"242841733-0-104976","Embershield Girdle","Embershield Girdle"
"242841733-0-102314","Blessed Girdle","Blessed Girdle"
"242841733-0-86995","Girdle of the Footman","Girdle of the Footman"
"242841733-0-60384","Girdle of Redistribution","Girdle of Redistribution"
"242841733-0-72355","Clever Alchemist Girdle","Clever Alchemist Girdle"
"242841733-0-52721","Girdle of Orgnum's Scales","Girdle of Orgnum's Scales"
"242841733-0-135243","Gloom-Graced Girdle","Gloom-Graced Girdle"
"242841733-0-97631","Girdle of the Green Pact","Girdle of the Green Pact"
"242841733-0-86975","Girdle of the Footman","Girdle of the Footman"
"242841733-0-49116","Girdle of the Night Mother","Girdle of the Night Mother"
"242841733-0-60349","Girdle of Redistribution","Girdle of Redistribution"
"242841733-0-113452","Girdle of the Advancing Yokeda","Girdle of the Advancing Yokeda"
"242841733-0-136576","Nocturnal's Favored Girdle","Nocturnal's Favored Girdle"
"242841733-0-111274","Rattlecage Girdle","Rattlecage Girdle"
"242841733-0-103655","Girdle of the Undaunted Bastion","Girdle of the Undaunted Bastion"
"242841733-0-129802","Girdle of the Pariah","Girdle of the Pariah"
"242841733-0-150835","Perfected Yolnahkriin's Girdle","Perfected Yolnahkriin's Girdle"
"242841733-0-162813","Vrol's Perfect Girdle","Vrol's Perfect Girdle"
"242841733-0-52756","Girdle of Orgnum's Scales","Girdle of Orgnum's Scales"
"242841733-0-123267","Vanguard's Challenge Girdle^n","Vanguard's Challenge Girdle"
"242841733-0-158335","Girdle of Critical Riposte","Girdle of Critical Riposte"
"242841733-0-104996","Embershield Girdle","Embershield Girdle"
"242841733-0-148532","Senche-raht's Girdle","Senche-raht's Girdle"
"242841733-0-102334","Blessed Girdle","Blessed Girdle"
"242841733-0-128948","Curse of Doylemish Girdle","Doylemish: 복대"
"242841733-0-97611","Girdle of the Green Pact","Green Pact: 복대"
"242841733-0-71003","King's Snug Girdle","King's Snug: 복대"
"242841733-0-54925","Girdle of the Fire","The Fire: 복대"
"242841733-0-140613","Girdle of Ursus","Girdle of Ursus"
"242841733-0-135263","Gloom-Graced Girdle","Gloom-Graced Girdle"
"242841733-0-45171","girdle^n","girdle"
"242841733-0-47351","Whitestrake's Girdle","Whitestrake's Girdle"
"242841733-0-95431","Girdle of the Fire","Girdle of the Fire"
"242841733-0-86955","Girdle of the Footman","Girdle of the Footman"
"242841733-0-111294","Rattlecage Girdle","Rattlecage Girdle"
"242841733-0-150895","Perfected Yolnahkriin's Girdle","Perfected Yolnahkriin's Girdle"
"242841733-0-123287","Vanguard's Challenge Girdle^n","Vanguard's Challenge Girdle"
"242841733-0-103675","Girdle of the Undaunted Bastion","Girdle of the Undaunted Bastion"
"242841733-0-130809","Fortified Brass Girdle","Fortified Brass Girdle"
"242841733-0-160215","Temp_Z_Tank's Girdle","Temp_Z_Tank's Girdle"
"242841733-0-159243","Dauntless Combatant's Girdle","Dauntless Combatant's Girdle"
"242841733-0-162893","Vrol's Perfect Girdle","Vrol's Perfect Girdle"
"242841733-0-70141","Girdle of Trials","Girdle of Trials"
"242841733-0-72320","Clever Alchemist Girdle","Clever Alchemist Girdle"
"242841733-0-56296","Girdle of Vampire's Kiss","Girdle of Vampire's Kiss"
"242841733-0-48675","Magnus' Girdle","Magnus' Girdle"
"242841733-0-128968","Curse of Doylemish Girdle","Curse of Doylemish Girdle"
"242841733-0-95411","Girdle of the Fire","Girdle of the Fire"
"242841733-0-50504","Girdle of Torug's Pact","Girdle of Torug's Pact"
"242841733-0-51835","Girdle of Hunding's Rage","Hunding's Rage: 복대"
"242841733-0-102354","Blessed Girdle","Blessed Girdle"
"242841733-0-158390","Girdle of Critical Riposte","Girdle of Critical Riposte"
"242841733-0-75825","Girdle of Varen's Legacy","Girdle of Varen's Legacy"
"242841733-0-96748","Shalk's Girdle","Shalk's Girdle"
"242841733-0-135283","Gloom-Graced Girdle","Gloom-Graced Girdle"
"242841733-0-47374","Whitestrake's Girdle","Whitestrake's Girdle"
"242841733-0-128513","Ulfnor's Favor Girdle","Ulfnor's Favor Girdle"
"242841733-0-150875","Perfected Yolnahkriin's Girdle","Perfected Yolnahkriin's Girdle"
"242841733-0-58472","Girdle of the Twice-Born Star","Girdle of the Twice-Born Star"
"242841733-0-106723","Girdle of Medusa","Medusa: 복대"
"242841733-0-51863","Girdle of Hunding's Rage","Hunding's Rage: 복대"
"242841733-0-103695","Girdle of the Undaunted Bastion","Girdle of the Undaunted Bastion"
"242841733-0-148567","Senche-raht's Girdle","Senche-raht's Girdle"
"242841733-0-162853","Vrol's Perfect Girdle","Vrol's Perfect Girdle"
"242841733-0-70106","Girdle of Trials","Girdle of Trials"
"242841733-0-162873","Vrol's Perfect Girdle","Vrol's Perfect Girdle"
"242841733-0-136121","Sload's Girdle","Sload's Girdle"
"242841733-0-161540","Stuhn's Girdle","Stuhn's Girdle"
"242841733-0-48210","Girdle of Vampire's Kiss","Girdle of Vampire's Kiss"
"242841733-0-49546","Girdle of Ashen Grip","Girdle of Ashen Grip"
"242841733-0-150402","Khajiit Historian's Girdle","Khajiit Historian's Girdle"
"242841733-0-60314","Girdle of Redistribution","Redistribution: 복대"
"242841733-0-96728","Shalk's Girdle","Shalk's Girdle"
"242841733-0-128988","Curse of Doylemish Girdle","Curse of Doylemish Girdle"
"228378404-0-6896","Mamma Aralosi gave you this heavy cooking belt for reporting her son's fate in Lady Llarel's Shelter.","리아렐 부인의 보호소에서 그녀의 아들의 운명을 알려 준 보답으로 맘마 아랄로시는 그녀의 무거운 요리 벨트를 당신에게 주었습니다."
"242841733-0-72775","Eternal Hunt Girdle","Eternal Hunt Girdle"
"242841733-0-50527","Girdle of Torug's Pact","Girdle of Torug's Pact"
"242841733-0-102374","Blessed Girdle","Blessed Girdle"
"242841733-0-136156","Sload's Girdle","Sload's Girdle"
"242841733-0-159278","Dauntless Combatant's Girdle","Dauntless Combatant's Girdle"
"242841733-0-10943","Trollslayer's Girdle","트롤학살자의 복대"
"242841733-0-52340","Girdle of Alessia's Bulwark","Girdle of Alessia's Bulwark"
"242841733-0-53670","Girdle of Kagrenac's Hope","Girdle of Kagrenac's Hope"
"242841733-0-116544","Girdle of the Black Rose","Girdle of the Black Rose"
"242841733-0-130844","Fortified Brass Girdle","Fortified Brass Girdle"
"242841733-0-161107","Girdle of Eternal Vigor","Girdle of Eternal Vigor"
"242841733-0-106743","Girdle of Medusa","Girdle of Medusa"
"242841733-0-128533","Ulfnor's Favor Girdle","Ulfnor's Favor Girdle"
"242841733-0-51485","Girdle of the Willow's Path","Girdle of the Willow's Path"
"242841733-0-51003","Girdle of Hist Bark","Girdle of Hist Bark"
"242841733-0-49163","Girdle of the Night Mother","Girdle of the Night Mother"
"242841733-0-75475","Gladiator's Girdle","Gladiator's Girdle"
"242841733-0-66516","Girdle of Leeching","Girdle of Leeching"
"242841733-0-98570","Girdle of the Vampire's Cloak","Girdle of the Vampire's Cloak"
"242841733-0-68702","Girdle of Glory","Glory: 복대"
"242841733-0-108934","Girdle of Truth","Girdle of Truth"
"242841733-0-88774","Girdle of Beckoning Steel","Girdle of Beckoning Steel"
"242841733-0-102394","Blessed Girdle","Blessed Girdle"
"242841733-0-99899","Thunderbug's Girdle","Thunderbug's Girdle"
"242841733-0-76315","Pelinal's Girdle","Pelinal's Girdle"
"242841733-0-50146","Girdle of the Spectre's Eye","Girdle of the Spectre's Eye"
"242841733-0-140673","Girdle of Ursus","Girdle of Ursus"
"242841733-0-149007","Vastarie's Girdle","Vastarie's Girdle"
"242841733-0-140633","Girdle of Ursus","Girdle of Ursus"
"242841733-0-75440","Gladiator's Girdle","Gladiator's Girdle"
"242841733-0-161575","Stuhn's Girdle","Stuhn's Girdle"
"242841733-0-142810","Grave-Stake Collector Girdle","Grave-Stake Collector Girdle"
"242841733-0-53693","Girdle of Kagrenac's Hope","Girdle of Kagrenac's Hope"
"242841733-0-64789","Girdle of Affliction","Girdle of Affliction"
"242841733-0-117410","Reactive Girdle","Reactive Girdle"
"242841733-0-116564","Girdle of the Black Rose","Girdle of the Black Rose"
"242841733-0-86582","Girdle of the Storm Knight","Girdle of the Storm Knight"
"242841733-0-121920","Girdle of Daedric Trickery","Daedric Trickery: 복대"
"242841733-0-74107","Girdle of Fury","Girdle of Fury"
"242841733-0-106763","Girdle of Medusa","Girdle of Medusa"
"242841733-0-76767","Girdle of Leeching","Girdle of Leeching"
"242841733-0-148127","Coldharbour's Favorite Girdle","Coldharbour's Favorite Girdle"
"242841733-0-56716","Girdle of Orgnum's Scales","Girdle of Orgnum's Scales"
"242841733-0-51026","Girdle of Hist Bark","Girdle of Hist Bark"
"242841733-0-49194","Girdle of the Night Mother","Girdle of the Night Mother"
"242841733-0-160235","Temp_Z_Tank's Girdle","Temp_Z_Tank's Girdle"
"242841733-0-79810","Girdle of Fury","Girdle of Fury"
"242841733-0-98550","Girdle of the Vampire's Cloak","Girdle of the Vampire's Cloak"
"242841733-0-160255","Temp_Z_Tank's Girdle","Temp_Z_Tank's Girdle"
"242841733-0-78960","Girdle of Imperial Physique","Imperial Physique: 복대"
"242841733-0-88754","Girdle of Beckoning Steel","Girdle of Beckoning Steel"
"242841733-0-89602","Ravaging Girdle","Ravaging Girdle"
"242841733-0-108954","Girdle of Truth","Girdle of Truth"
"242841733-0-99879","Thunderbug's Girdle","Thunderbug's Girdle"
"242841733-0-127211","Ironblood Girdle","Ironblood Girdle"
"242841733-0-77626","Girdle of the Lunar Bastion","Girdle of the Lunar Bastion"
"242841733-0-140653","Girdle of Ursus","Girdle of Ursus"
"242841733-0-97691","Girdle of the Green Pact","Girdle of the Green Pact"
"242841733-0-51454","Girdle of the Willow's Path","Girdle of the Willow's Path"
"242841733-0-50123","Girdle of the Spectre's Eye","Girdle of the Spectre's Eye"
"242841733-0-117430","Reactive Girdle","Reactive Girdle"
"242841733-0-116584","Girdle of the Black Rose","Girdle of the Black Rose"
"242841733-0-88734","Girdle of Beckoning Steel","Girdle of Beckoning Steel"
"242841733-0-64766","Girdle of the Imperium","The Imperium: 복대"
"242841733-0-72390","Clever Alchemist Girdle","Clever Alchemist Girdle"
"242841733-0-106308","Ebon Girdle","Ebon Girdle"
"242841733-0-154857","Senchal Defender's Girdle","Senchal Defender's Girdle"
"242841733-0-109811","Girdle of Durok's Bane","Girdle of Durok's Bane"
"242841733-0-136191","Sload's Girdle","Sload's Girdle"
