"Location","Source","Target"
"242841733-0-68731","Epaulets of Succession","Epaulets of Succession"
"242841733-0-122876","War Maiden's Epaulets","War Maiden's Epaulets"
"242841733-0-55409","Epaulets of the Healer","The Healer: 어깨장식"
"242841733-0-75017","Epaulets of the Shadow Dancer","Epaulets of the Shadow Dancer"
"242841733-0-109895","Epaulets of the Noble Duelist","Epaulets of the Noble Duelist"
"242841733-0-106392","Lamia's Epaulets","Lamia's Epaulets"
"242841733-0-75038","Epaulets of the Shadow Dancer","Epaulets of the Shadow Dancer"
"242841733-0-152293","Grundwulf's Epaulets","Grundwulf's Epaulets"
"242841733-0-162095","Roaring Opportunist's Epaulets","Roaring Opportunist's Epaulets"
"242841733-0-117043","Epaulets of the Phoenix","Epaulets of the Phoenix"
"242841733-0-97280","Epaulets of a Mother's Sorrow","Epaulets of a Mother's Sorrow"
"242841733-0-152299","Grundwulf's Epaulets","Grundwulf's Epaulets"
"242841733-0-101943","Prisoner's Epaulets","죄수의 어깨장식 (Prisoner's Epaulets)"
"242841733-0-90649","Epaulets of the Onslaught","Epaulets of the Onslaught"
"242841733-0-143347","Naga Shaman Epaulets","Naga Shaman Epaulets"
"242841733-0-98122","Dreamer's Epaulets","Dreamer's Epaulets"
"242841733-0-75482","Gladiator's Epaulets","Gladiator's Epaulets"
"242841733-0-74155","Epaulets of Vicious Death","Vicious Death: 어깨장식"
"242841733-0-68709","Epaulets of Succession","Succession: 어깨장식"
"242841733-0-152263","Grundwulf's Epaulets","Grundwulf's Epaulets"
"242841733-0-80837","Elegant Epaulets","Elegant Epaulets"
"242841733-0-153114","Z'en's Epaulets","Z'en's Epaulets"
"242841733-0-152269","Grundwulf's Epaulets","Grundwulf's Epaulets"
"242841733-0-150082","False God's Epaulets","False God's Epaulets"
"242841733-0-122897","War Maiden's Epaulets","War Maiden's Epaulets"
"242841733-0-123742","Wizard's Riposte Epaulets^p","Wizard's Riposte: 마법사의 응수 어깨장식"
"242841733-0-91965","Epaulets of the Swift","The Swift: 어깨장식"
"242841733-0-56758","Epaulets of the Eyes of Mara","Epaulets of the Eyes of Mara"
"242841733-0-143312","Naga Shaman Epaulets","Naga Shaman Epaulets"
"242841733-0-74163","Epaulets of Vicious Death","Epaulets of Vicious Death"
"242841733-0-79851","Epaulets of Transmutation","Epaulets of Transmutation"
"242841733-0-152275","Grundwulf's Epaulets","Grundwulf's Epaulets"
"242841733-0-46952","Epaulets of Night's Silence","Night's Silence: 어깨장식"
"242841733-0-158806","Unchained Aggressor's Epaulets","Unchained Aggressor's Epaulets"
"242841733-0-117064","Epaulets of the Phoenix","Epaulets of the Phoenix"
"242841733-0-101964","Prisoner's Epaulets","죄수의 어깨장식 (Prisoner's Epaulets)"
"242841733-0-97259","Epaulets of a Mother's Sorrow","Epaulets of a Mother's Sorrow"
"242841733-0-90628","Epaulets of the Onslaught","Epaulets of the Onslaught"
"242841733-0-144218","Spell Strategist Epaulets","Spell Strategist Epaulets"
"242841733-0-78179","Galerion's Epaulets","Galerion's Epaulets"
"242841733-0-84852","Epaulets of the Sun","Epaulets of the Sun"
"242841733-0-159716","Guar-Guardian's Mantle","Guar-Guardian's Mantle"
"242841733-0-153177","Z'en's Epaulets","Z'en's Epaulets"
"242841733-0-135743","Adept Rider's Epaulets","Adept Rider's Epaulets"
"242841733-0-58572","Burning Spellweave Epaulets","Burning Spellweave Epaulets"
"242841733-0-124614","Inventor's Guard Epaulets^p","Inventor's Guard Epaulets"
"242841733-0-123763","Wizard's Riposte Epaulets^p","Wizard's Riposte Epaulets"
"242841733-0-51920","Epaulets of the Song of Lamae","Song of Lamae: 어깨장식"
"242841733-0-107278","Epaulets of the Undaunted Unweaver","Epaulets of the Undaunted Unweaver"
"242841733-0-79037","Epaulets of Imperial Physique","Epaulets of Imperial Physique"
"242841733-0-122417","Shacklebreaker Epaulets","Shacklebreaker Epaulets"
"242841733-0-158876","Unchained Aggressor's Epaulets","Unchained Aggressor's Epaulets"
"242841733-0-56373","Epaulets of the Night Mother","Epaulets of the Night Mother"
"242841733-0-45248","epaulets^p","epaulets"
"242841733-0-131376","Epaulets of Mechanical Acuity","Epaulets of Mechanical Acuity"
"242841733-0-91136","Epaulets of Almalexia's Mercy","Epaulets of Almalexia's Mercy"
"242841733-0-125931","Impregnable Armor Epaulets^p","Impregnable Armor Epaulets"
"242841733-0-90288","Epaulets of the Desert Rose","Epaulets of the Desert Rose"
"242841733-0-143382","Naga Shaman Epaulets","Naga Shaman Epaulets"
"242841733-0-101985","Prisoner's Epaulets","죄수의 어깨장식 (Prisoner's Epaulets)"
"242841733-0-121577","Assassin's Epaulets","Assassin: 암살자의 어깨장식"
"242841733-0-144239","Spell Strategist Epaulets","Spell Strategist Epaulets"
"242841733-0-72876","Epaulets of Bahraha's Curse","Epaulets of Bahraha's Curse"
"242841733-0-75902","Epaulets of Varen's Legacy","Epaulets of Varen's Legacy"
"242841733-0-47451","Whitestrake's Epaulets","Whitestrake's Epaulets"
"242841733-0-79002","Epaulets of Imperial Physique","Epaulets of Imperial Physique"
"242841733-0-48787","Magnus' Epaulets","Magnus' Epaulets"
"242841733-0-158841","Unchained Aggressor's Epaulets","Unchained Aggressor's Epaulets"
"242841733-0-153156","Z'en's Epaulets","Z'en's Epaulets"
"242841733-0-49633","Epaulets of Oblivion's Foe","Epaulets of Oblivion's Foe"
"242841733-0-84831","Epaulets of the Sun","Epaulets of the Sun"
"242841733-0-59881","Epaulets of the Infallible Aether","Epaulets of the Infallible Aether"
"242841733-0-125966","Impregnable Armor Epaulets^p","Impregnable Armor Epaulets"
"242841733-0-58551","Burning Spellweave Epaulets","Burning Spellweave Epaulets"
"242841733-0-66173","Spell Power Cure Epaulets","Spell Power Cure: 어깨장식"
"242841733-0-51943","Epaulets of the Song of Lamae","Epaulets of the Song of Lamae"
"242841733-0-71511","epaulets^p","epaulets"
"242841733-0-71512","epaulets^p","epaulets"
"242841733-0-107299","Epaulets of the Undaunted Unweaver","Epaulets of the Undaunted Unweaver"
"242841733-0-122452","Shacklebreaker Epaulets","Shacklebreaker Epaulets"
"242841733-0-123784","Wizard's Riposte Epaulets^p","Wizard's Riposte Epaulets"
"242841733-0-46592","Epaulets of Twilight's Embrace","Epaulets of Twilight's Embrace"
"242841733-0-55067","Epaulets of the Arena","Epaulets of the Arena"
"242841733-0-109480","Epaulets of the Warlock","Epaulets of the Warlock"
"242841733-0-91115","Epaulets of Almalexia's Mercy","Epaulets of Almalexia's Mercy"
"242841733-0-90267","Epaulets of the Desert Rose","Epaulets of the Desert Rose"
"242841733-0-69699","Epaulets of Julianos","Epaulets of Julianos"
"242841733-0-60881","Epaulets of the Armor Master","Epaulets of the Armor Master"
"242841733-0-59410","Spawn of Mephala's Epaulets","Spawn of Mephala: 어깨장식"
"242841733-0-59411","Spawn of Mephala's Epaulets","Spawn of Mephala's Epaulets"
"242841733-0-59412","Spawn of Mephala's Epaulets","Spawn of Mephala's Epaulets"
"242841733-0-59413","Spawn of Mephala's Epaulets","Spawn of Mephala's Epaulets"
"242841733-0-59414","Spawn of Mephala's Epaulets","Spawn of Mephala's Epaulets"
"242841733-0-59415","Spawn of Mephala's Epaulets","Spawn of Mephala's Epaulets"
"242841733-0-72854","Epaulets of Bahraha's Curse","Bahraha's Curse: 어깨장식"
"242841733-0-70679","Epaulets of Morkuldin","Epaulets of Morkuldin"
"242841733-0-59859","Epaulets of the Infallible Aether","Epaulets of the Infallible Aether"
"242841733-0-60846","Epaulets of the Armor Master","Epaulets of the Armor Master"
"242841733-0-111336","Epaulets of the Scathing Mage","Epaulets of the Scathing Mage"
"242841733-0-6874","Midnight Union Ailettes","미드나이트 연합 견장"
"242841733-0-157577","Draugrkin Epaulets","Draugrkin Epaulets"
"242841733-0-84810","Epaulets of the Sun","Epaulets of the Sun"
"242841733-0-45213","epaulets^p","epaulets"
"242841733-0-110000","Epaulets of the Noble Duelist","Epaulets of the Noble Duelist"
"242841733-0-159756","Temp_Z_Magi's Epaulets","Temp_Z_Magi's Epaulets"
"242841733-0-144260","Spell Strategist Epaulets","Spell Strategist Epaulets"
"242841733-0-48717","Magnus' Epaulets","Magnus' Epaulets"
"242841733-0-91583","Epaulets of the Arch-Mage","Epaulets of the Arch-Mage"
"242841733-0-69664","Epaulets of Julianos","Epaulets of Julianos"
"242841733-0-57682","Epaulets of the Undaunted Unweaver","Undaunted Unweaver: 어깨장식"
"228378404-0-7315","Shoulder protection awarded for helping Lady Laurent and Stibbons recover the Emerald Chalice at Breagha-Fin.","브레가-핀에서 레이디 라우렌트와 스티븐스를 도와 에메랄드 성배를 회수한 보상으로 받은 어깨 보호구입니다."
"242841733-0-124656","Inventor's Guard Epaulets^p","Inventor's Guard Epaulets"
"242841733-0-70644","Epaulets of Morkuldin","Morkuldin: 어깨장식"
"242841733-0-72823","Eternal Hunt Epaulets","Eternal Hunt Epaulets"
"242841733-0-160732","Epaulets of Winter's Respite","Epaulets of Winter's Respite"
"242841733-0-56338","Magnus' Epaulets","Magnus' Epaulets"
"242841733-0-7737","Burial Shawl of the Brief Queen","Burial Shawl of the Brief Queen"
"242841733-0-158432","Epaulets of Critical Riposte","Epaulets of Critical Riposte"
"242841733-0-54155","Epaulets of Shalidor's Curse","Epaulets of Shalidor's Curse"
"242841733-0-78144","Galerion's Epaulets","Galerion's Epaulets"
"242841733-0-77297","Sithis' Epaulets","Sithis' Epaulets"
"242841733-0-135778","Adept Rider's Epaulets","Adept Rider's Epaulets"
"242841733-0-90246","Epaulets of the Desert Rose","Epaulets of the Desert Rose"
"242841733-0-105900","Epaulets of the Lich","Epaulets of the Lich"
"228378404-0-7327","For investigating Maulborn activities in Narsis, Varon Davel gave you these pauldrons.","For investigating Maulborn activities in Narsis, Varon Davel gave you these pauldrons."
"242841733-0-136618","Nocturnal's Favored Epaulets","Nocturnal's Favored Epaulets"
"242841733-0-71983","Epaulets of Tava's Favor","Epaulets of Tava's Favor"
"242841733-0-59837","Epaulets of the Infallible Aether","Epaulets of the Infallible Aether"
"242841733-0-111357","Epaulets of the Scathing Mage","Epaulets of the Scathing Mage"
"242841733-0-48740","Magnus' Epaulets","Magnus' Epaulets"
"242841733-0-157556","Draugrkin Epaulets","Draugrkin Epaulets"
"242841733-0-55032","Epaulets of the Arena","Epaulets of the Arena"
"242841733-0-153198","Z'en's Epaulets","Z'en's Epaulets"
"242841733-0-77262","Sithis' Epaulets","Sithis: 어깨장식"
"242841733-0-136653","Nocturnal's Favored Epaulets","Nocturnal's Favored Epaulets"
"242841733-0-46569","Epaulets of Twilight's Embrace","Epaulets of Twilight's Embrace"
"242841733-0-47416","Whitestrake's Epaulets","Whitestrake's Epaulets"
"242841733-0-68797","Epaulets of the Phoenix","The Phoenix: 어깨장식"
"242841733-0-160711","Epaulets of Winter's Respite","Epaulets of Winter's Respite"
"242841733-0-78109","Galerion's Epaulets","Galerion's Epaulets"
"242841733-0-148609","Senche-raht's Epaulets","Senche-raht's Epaulets"
"242841733-0-43043","Ysgramor's Ghormagham's Shawl","Ysgramor's Ghormagham's Shawl"
"242841733-0-156233","New Moon Acolyte's Epaulets","New Moon Acolyte's Epaulets"
"242841733-0-105921","Epaulets of the Lich","Epaulets of the Lich"
"242841733-0-122487","Shacklebreaker Epaulets","Shacklebreaker Epaulets"
"242841733-0-48240","Epaulets of Vampire's Kiss","Epaulets of Vampire's Kiss"
"242841733-0-158342","Epaulets of Critical Riposte","Epaulets of Critical Riposte"
"242841733-0-157017","Hiti's Epaulets","Hiti's Epaulets"
"242841733-0-82157","Velidreth's Epaulets","Velidreth's Epaulets"
"242841733-0-95473","Epaulets of Martial Knowledge","Epaulets of Martial Knowledge"
"242841733-0-137406","Olorime's Epaulets","Olorime's Epaulets"
"242841733-0-83008","Gossamer Epaulets","Gossamer Epaulets"
"242841733-0-147212","Auroran's Epaulets","Auroran's Epaulets"
"242841733-0-100125","Epaulets of Stendarr","Epaulets of Stendarr"
"242841733-0-105816","Epaulets of the Lich","Epaulets of the Lich"
"242841733-0-82163","Velidreth's Epaulets","Velidreth's Epaulets"
"242841733-0-85675","Epaulets of the Warlock","Epaulets of the Warlock"
"242841733-0-116938","Epaulets of the Phoenix","Epaulets of the Phoenix"
"242841733-0-101450","Ysgramor's Epaulets","Ysgramor's Epaulets"
"242841733-0-161986","Roaring Opportunist's Epaulets","Roaring Opportunist's Epaulets"
"242841733-0-135694","Vanus's Epaulets","바누스의 어깨장식 (Vanus's Epaulets)"
"242841733-0-47381","Whitestrake's Epaulets","Whitestrake's Epaulets"
"242841733-0-116959","Epaulets of the Phoenix","Epaulets of the Phoenix"
"242841733-0-1672","Rajhin's Diminished Mantle","라진의 약화된 망토"
"242841733-0-82145","Velidreth's Epaulets","Velidreth's Epaulets"
"242841733-0-85654","Epaulets of the Warlock","Epaulets of the Warlock"
"242841733-0-112590","Epaulets of Mending","Epaulets of Mending"
"242841733-0-156178","New Moon Acolyte's Epaulets","New Moon Acolyte's Epaulets"
"242841733-0-136548","Nocturnal's Favored Epaulets","Nocturnal's Favored Epaulets"
"242841733-0-125896","Impregnable Armor Epaulets^p","Impregnable Armor Epaulets"
"242841733-0-122382","Shacklebreaker Epaulets","Shacklebreaker Epaulets"
"242841733-0-82151","Velidreth's Epaulets","Velidreth's Epaulets"
"242841733-0-52728","Epaulets of Orgnum's Scales","Epaulets of Orgnum's Scales"
"242841733-0-144197","Spell Strategist Epaulets","Spell Strategist Epaulets"
"242841733-0-75867","Epaulets of Varen's Legacy","Epaulets of Varen's Legacy"
"242841733-0-160669","Epaulets of Winter's Respite","Epaulets of Winter's Respite"
"242841733-0-149408","Crafty Alfiq's Epaulets","Crafty Alfiq's Epaulets"
"242841733-0-161512","Stuhn's Epaulets","Stuhn's Epaulets"
"242841733-0-99815","Spinner's Epaulets","Spinner's Epaulets"
"242841733-0-76716","Spell Power Cure Epaulets","Spell Power Cure Epaulets"
"242841733-0-52763","Epaulets of Orgnum's Scales","Epaulets of Orgnum's Scales"
"242841733-0-70154","Epaulets of Trials","Epaulets of Trials"
"242841733-0-82139","Velidreth's Epaulets","Velidreth's Epaulets"
"242841733-0-91094","Epaulets of Almalexia's Mercy","Epaulets of Almalexia's Mercy"
"242841733-0-104503","Burning Spellweave Epaulets","Burning Spellweave Epaulets"
"242841733-0-100146","Epaulets of Stendarr","Epaulets of Stendarr"
"242841733-0-43803","Epaulets of Death's Wind","Death's Wind: 어깨장식"
"242841733-0-58032","epaulets^p","epaulets"
"242841733-0-105837","Epaulets of the Lich","Epaulets of the Lich"
"242841733-0-58033","epaulets^p","epaulets"
"242841733-0-54937","Epaulets of Martial Knowledge","Martial Knowledge: 어깨장식"
"242841733-0-43807","Epaulets of Twilight's Embrace","Twilight's Embrace: 어깨장식"
"242841733-0-75832","Epaulets of Varen's Legacy","Epaulets of Varen's Legacy"
"242841733-0-101471","Ysgramor's Epaulets","Ysgramor's Epaulets"
"242841733-0-49581","Epaulets of Ashen Grip","Epaulets of Ashen Grip"
"242841733-0-71010","Artistic Ogre Shawl","Artistic Ogre Shawl"
"242841733-0-49100","Epaulets of the Night Mother","Epaulets of the Night Mother"
"242841733-0-60356","Epaulets of Redistribution","Epaulets of Redistribution"
"242841733-0-84789","Epaulets of the Sun","Epaulets of the Sun"
"242841733-0-144176","Spell Strategist Epaulets","Spell Strategist Epaulets"
"242841733-0-82133","Velidreth's Epaulets","Velidreth: 어깨장식"
"242841733-0-72333","Clever Alchemist Epaulets","Clever Alchemist Epaulets"
"242841733-0-160648","Epaulets of Winter's Respite","Epaulets of Winter's Respite"
"242841733-0-74996","Epaulets of the Shadow Dancer","Epaulets of the Shadow Dancer"
"242841733-0-148539","Senche-raht's Epaulets","Senche-raht's Epaulets"
"242841733-0-51414","Epaulets of the Willow's Path","Epaulets of the Willow's Path"
"242841733-0-48682","Magnus' Epaulets","Magnus' Epaulets"
"242841733-0-45178","epaulets^p","epaulets"
"242841733-0-91073","Epaulets of Almalexia's Mercy","Epaulets of Almalexia's Mercy"
"242841733-0-116980","Epaulets of the Phoenix","Epaulets of the Phoenix"
"242841733-0-60321","Epaulets of Redistribution","Redistribution: 어깨장식"
"242841733-0-47358","Whitestrake's Epaulets","Whitestrake's Epaulets"
"242841733-0-100167","Epaulets of Stendarr","Epaulets of Stendarr"
"242841733-0-101014","Smuggler's Epaulets","Smuggler's Epaulets"
"242841733-0-104524","Burning Spellweave Epaulets","Burning Spellweave Epaulets"
"242841733-0-147256","Symphony of Blades' Epaulets","Symphony of Blades' Epaulets"
"242841733-0-147250","Symphony of Blades' Epaulets","Symphony of Blades' Epaulets"
"242841733-0-105858","Epaulets of the Lich","Epaulets of the Lich"
"242841733-0-161547","Stuhn's Epaulets","Stuhn's Epaulets"
"242841733-0-101492","Ysgramor's Epaulets","Ysgramor's Epaulets"
"242841733-0-50511","Epaulets of Torug's Pact","Epaulets of Torug's Pact"
"242841733-0-72788","Eternal Hunt Epaulets","Eternal Hunt Epaulets"
"242841733-0-51842","Epaulets of Hunding's Rage","Hunding's Rage: 어깨장식"
"242841733-0-136583","Nocturnal's Favored Epaulets","Nocturnal's Favored Epaulets"
"242841733-0-158397","Epaulets of Critical Riposte","Epaulets of Critical Riposte"
"242841733-0-84768","Epaulets of the Sun","Epaulets of the Sun"
"242841733-0-152601","Hollowfang Epaulets","할로우팽 어깨장식 (Hollowfang Epaulets)"
"242841733-0-147262","Symphony of Blades' Epaulets","Symphony of Blades' Epaulets"
"242841733-0-74975","Epaulets of the Shadow Dancer","Epaulets of the Shadow Dancer"
"242841733-0-147268","Symphony of Blades' Epaulets","Symphony of Blades' Epaulets"
"242841733-0-15775","Shoulderpads of the Faithful","신앙인의 어깨보호대"
"242841733-0-51870","Epaulets of Hunding's Rage","Hunding's Rage: 어깨장식"
"242841733-0-49553","Epaulets of Ashen Grip","Epaulets of Ashen Grip"
"242841733-0-113019","Aether Epaulets of Destruction","Destruction: 천공 어깨장식"
"228378404-0-7737","The spirit of Queen Nurnhilde bestowed this light shoulder protection for sowing chaos in the Stormfist camp at Skuldafn.","The spirit of Queen Nurnhilde bestowed this light shoulder protection for sowing chaos in the Stormfist camp at Skuldafn."
"242841733-0-91052","Epaulets of Almalexia's Mercy","Epaulets of Almalexia's Mercy"
"242841733-0-78074","Galerion's Epaulets","Galerion: 어깨장식"
"242841733-0-157038","Hiti's Epaulets","Hiti's Epaulets"
"242841733-0-86932","Epaulets of Necropotence","Epaulets of Necropotence"
"242841733-0-137469","Olorime's Epaulets","Olorime's Epaulets"
"242841733-0-82579","Amber Plasm Epaulets","Amber Plasm Epaulets"
"242841733-0-159215","Dauntless Combatant's Epaulets","Dauntless Combatant's Epaulets"
"242841733-0-100188","Epaulets of Stendarr","Epaulets of Stendarr"
"242841733-0-101035","Smuggler's Epaulets","Smuggler's Epaulets"
"242841733-0-104545","Burning Spellweave Epaulets","Burning Spellweave Epaulets"
"242841733-0-103214","Spider Cultist's Epaulets","Spider Cultist's Epaulets"
"242841733-0-105879","Epaulets of the Lich","Epaulets of the Lich"
"242841733-0-147238","Symphony of Blades' Epaulets","Symphony of Blades' Epaulets"
"242841733-0-66093","Epaulets of Almalexia's Mercy","Epaulets of Almalexia's Mercy"
"242841733-0-50534","Epaulets of Torug's Pact","Epaulets of Torug's Pact"
"242841733-0-160690","Epaulets of Winter's Respite","Epaulets of Winter's Respite"
"242841733-0-150409","Guar-Guardian's Mantle","Guar-Guardian's Mantle"
"242841733-0-136128","Sload's Epaulets","Sload's Epaulets"
"242841733-0-48217","Epaulets of Vampire's Kiss","Epaulets of Vampire's Kiss"
"242841733-0-84747","Epaulets of the Sun","Epaulets of the Sun"
"242841733-0-148574","Senche-raht's Epaulets","Senche-raht's Epaulets"
"242841733-0-70119","Epaulets of Trials","Epaulets of Trials"
"242841733-0-147244","Symphony of Blades' Epaulets","Symphony of Blades' Epaulets"
"242841733-0-130816","Fortified Brass Epaulets","Fortified Brass Epaulets"
"242841733-0-58485","Epaulets of the Twice-Born Star","Epaulets of the Twice-Born Star"
"242841733-0-80395","Epaulets Of The Infallible Aether","Epaulets Of The Infallible Aether"
"242841733-0-74954","Epaulets of the Shadow Dancer","Epaulets of the Shadow Dancer"
"242841733-0-52705","Epaulets of Orgnum's Scales","Epaulets of Orgnum's Scales"
"242841733-0-98101","Dreamer's Epaulets","Dreamer's Epaulets"
"242841733-0-51492","Epaulets of the Willow's Path","Epaulets of the Willow's Path"
"242841733-0-51010","Epaulets of Hist Bark","Epaulets of Hist Bark"
"242841733-0-80816","Elegant Epaulets","Elegant Epaulets"
"242841733-0-130851","Fortified Brass Epaulets","Fortified Brass Epaulets"
"242841733-0-152643","Hollowfang Epaulets","할로우팽 어깨장식 (Hollowfang Epaulets)"
"242841733-0-129869","Epaulets of Trinimac's Valor","Epaulets of Trinimac's Valor"
"242841733-0-151304","Perfected False God's Epaulets","Perfected False God's Epaulets"
"242841733-0-103235","Spider Cultist's Epaulets","Spider Cultist's Epaulets"
"242841733-0-104566","Burning Spellweave Epaulets","Burning Spellweave Epaulets"
"242841733-0-87454","Epaulets of Destruction Mastery","Epaulets of Destruction Mastery"
"242841733-0-129861","Epaulets of Trinimac's Valor","Epaulets of Trinimac's Valor"
"242841733-0-78967","Epaulets of Imperial Physique","Epaulets of Imperial Physique"
"242841733-0-162437","Epaulets of Kyne's Wind","Epaulets of Kyne's Wind"
"242841733-0-83092","Gossamer Epaulets","Gossamer Epaulets"
"242841733-0-101056","Smuggler's Epaulets","Smuggler's Epaulets"
"242841733-0-49170","Epaulets of the Night Mother","Epaulets of the Night Mother"
"242841733-0-50153","Epaulets of the Spectre's Eye","Epaulets of the Spectre's Eye"
"242841733-0-77656","Epaulets of the Worm","Epaulets of the Worm"
"242841733-0-159285","Dauntless Combatant's Epaulets","Dauntless Combatant's Epaulets"
"242841733-0-79830","Epaulets of Vicious Death","Epaulets of Vicious Death"
"242841733-0-76322","Pelinal's Epaulets","Pelinal's Epaulets"
"242841733-0-113040","Aether Epaulets of Destruction","Aether Epaulets of Destruction"
