"Location","Source","Target"
"242841733-0-141193","Jailer's Maul","Jailer's Maul"
"242841733-0-144224","Spell Strategist Maul","Spell Strategist Maul"
"242841733-0-146888","Maul of Scavenging Demise","Maul of Scavenging Demise"
"242841733-0-33276","Raining Hammer","Raining: 망치"
"242841733-0-96835","Maul of the Wyrd Tree","Maul of the Wyrd Tree"
"242841733-0-107284","Maul of the Undaunted Unweaver","Maul of the Undaunted Unweaver"
"242841733-0-157541","Draugrkin Maul","Draugrkin Maul"
"242841733-0-153183","Z'en's Maul","Z'en's Maul"
"242841733-0-92473","Barkskin Maul","Barkskin Maul"
"242841733-0-60895","Maul of the Armor Master","Maul of the Armor Master"
"242841733-0-91142","Maul of Almalexia's Mercy","Maul of Almalexia's Mercy"
"242841733-0-156211","New Moon Acolyte's Maul","New Moon Acolyte's Maul"
"242841733-0-49600","Maul of Oblivion's Foe","Oblivion's Foe: 전투망치"
"242841733-0-100653","Spriggan's Maul","Spriggan's Maul"
"242841733-0-150900","Perfected Yolnahkriin's Maul","Perfected Yolnahkriin's Maul"
"242841733-0-80493","Maul Of The Knightmare","Maul Of The Knightmare"
"242841733-0-149921","Lokkestiiz's Maul","Lokkestiiz's Maul"
"242841733-0-113972","Maul of the Immortal Yokeda","Maul of the Immortal Yokeda"
"242841733-0-112640","Ophidian Maul of Celerity","Ophidian Celerity: 오피디아인의 전투망치"
"242841733-0-84837","Maul of the Sun","Maul of the Sun"
"242841733-0-78157","Galerion's Maul","Galerion's Maul"
"242841733-0-60860","Maul of the Armor Master","Maul of the Armor Master"
"242841733-0-93787","Maul of Cyrodiil's Ward","Maul of Cyrodiil's Ward"
"242841733-0-141173","Jailer's Maul","Jailer's Maul"
"242841733-0-91121","Maul of Almalexia's Mercy","Maul of Almalexia's Mercy"
"242841733-0-99090","Maul of the Hatchling's Shell","Maul of the Hatchling's Shell"
"242841733-0-92453","Barkskin Maul","Barkskin: 마울"
"242841733-0-69201","Maul of Willpower","Maul of Willpower"
"242841733-0-80481","Maul Of The Knightmare","Maul Of The Knightmare"
"242841733-0-146868","Maul of Scavenging Demise","Maul of Scavenging Demise"
"242841733-0-101991","Prisoner's Maul","죄수의 전투망치 (Prisoner's Maul)"
"242841733-0-96815","Maul of the Wyrd Tree","Maul of the Wyrd Tree"
"242841733-0-144203","Spell Strategist Maul","Spell Strategist Maul"
"242841733-0-111321","Maul of the Scathing Mage","Scathing Mage: 전투망치"
"242841733-0-153162","Z'en's Maul","Z'en's Maul"
"242841733-0-158854","Unchained Aggressor's Maul","Unchained Aggressor's Maul"
"242841733-0-45267","maul^n","maul"
"242841733-0-100673","Spriggan's Maul","Spriggan's Maul"
"242841733-0-103700","Maul of the Undaunted Bastion","Maul of the Undaunted Bastion"
"242841733-0-121590","Assassin's Maul","Assassin's Maul"
"242841733-0-69214","Maul of Willpower","Maul of Willpower"
"242841733-0-50607","Maul of Torug's Pact","Maul of Torug's Pact"
"242841733-0-149901","Lokkestiiz's Maul","Lokkestiiz's Maul"
"242841733-0-145543","Maul of the Fallen Comrade","Maul of the Fallen Comrade"
"242841733-0-84816","Maul of the Sun","Maul of the Sun"
"242841733-0-79465","Maul of Trinimac's Valor","Maul of Trinimac's Valor"
"242841733-0-47871","Maul of the Seducer","Maul of the Seducer"
"242841733-0-99070","Maul of the Hatchling's Shell","Hatchling's Shell: 전투망치"
"242841733-0-156246","New Moon Acolyte's Maul","New Moon Acolyte's Maul"
"242841733-0-113992","Maul of the Immortal Yokeda","Maul of the Immortal Yokeda"
"242841733-0-46548","Maul of Twilight's Embrace","Maul of Twilight's Embrace"
"242841733-0-136631","Nocturnal's Favored Maul","Nocturnal's Favored Maul"
"242841733-0-112660","Ophidian Maul of Celerity","Ophidian Maul of Celerity"
"242841733-0-93767","Maul of Cyrodiil's Ward","Maul of Cyrodiil's Ward"
"242841733-0-91100","Maul of Almalexia's Mercy","Maul of Almalexia's Mercy"
"242841733-0-80461","Maul Of The Knightmare","Maul Of The Knightmare"
"242841733-0-109019","Maul of Truth","Maul of Truth"
"242841733-0-148622","Senche-raht's Maul","Senche-raht's Maul"
"242841733-0-111342","Maul of the Scathing Mage","Maul of the Scathing Mage"
"242841733-0-157583","Draugrkin Maul","Draugrkin Maul"
"242841733-0-80441","Maul Of The Knightmare","Maul Of The Knightmare"
"242841733-0-79477","Maul of Trinimac's Valor","Maul of Trinimac's Valor"
"242841733-0-46536","Maul of Twilight's Embrace","Twilight's Embrace: 전투망치"
"242841733-0-150940","Perfected Yolnahkriin's Maul","Perfected Yolnahkriin's Maul"
"242841733-0-162923","Perfect Maul of Kyne's Wind","Perfect Maul of Kyne's Wind"
"242841733-0-87080","Maul of the Footman","Maul of the Footman"
"242841733-0-123312","Vanguard's Challenge Maul^n","Vanguard's Challenge Maul"
"242841733-0-72832","Eternal Hunt Maul","Eternal Hunt Maul"
"242841733-0-100693","Spriggan's Maul","Spriggan's Maul"
"242841733-0-124641","Inventor's Guard Maul^n","Inventor's Guard Maul"
"242841733-0-60825","Maul of the Armor Master","Maul of the Armor Master"
"242841733-0-75087","Maul of the Night Mother","Maul of the Night Mother"
"242841733-0-110029","Maul of Nikulas","Maul of Nikulas"
"242841733-0-45232","maul^n","maul"
"242841733-0-79441","Maul of Trinimac's Valor","Trinimac's Valor: 전투망치"
"242841733-0-47895","Maul of the Seducer","Maul of the Seducer"
"242841733-0-112680","Ophidian Maul of Celerity","Ophidian Maul of Celerity"
"242841733-0-158889","Unchained Aggressor's Maul","Unchained Aggressor's Maul"
"242841733-0-122010","Maul of Daedric Trickery","Maul of Daedric Trickery"
"242841733-0-92411","Maul of the Twin Sisters","Maul of the Twin Sisters"
"242841733-0-109039","Maul of Truth","Maul of Truth"
"242841733-0-144245","Spell Strategist Maul","Spell Strategist Maul"
"242841733-0-93747","Maul of Cyrodiil's Ward","Maul of Cyrodiil's Ward"
"242841733-0-137970","Galenwe's Perfected Maul","Galenwe's Perfected Maul"
"242841733-0-78122","Galerion's Maul","Galerion's Maul"
"242841733-0-80421","Maul Of The Knightmare","Maul Of The Knightmare"
"242841733-0-157562","Draugrkin Maul","Draugrkin Maul"
"242841733-0-79453","Maul of Trinimac's Valor","Maul of Trinimac's Valor"
"242841733-0-47883","Maul of the Seducer","Maul of the Seducer"
"242841733-0-111363","Maul of the Scathing Mage","Maul of the Scathing Mage"
"242841733-0-103742","Maul of the Combat Physician","Combat Physician: 전투망치"
"242841733-0-150920","Perfected Yolnahkriin's Maul","Perfected Yolnahkriin's Maul"
"242841733-0-135308","Gloom-Graced Maul","Gloom-Graced Maul"
"242841733-0-87060","Maul of the Footman","Maul of the Footman"
"242841733-0-88395","Maul of Cyrodiil's Crest","Maul of Cyrodiil's Crest"
"242841733-0-50560","Maul of Torug's Pact","Maul of Torug's Pact"
"242841733-0-1665","Kwama Goad","크와마 몰이 막대기"
"242841733-0-116944","Maul of the Phoenix","Maul of the Phoenix"
"242841733-0-111259","Rattlecage Maul","Rattlecage Maul"
"242841733-0-135228","Gloom-Graced Maul","Gloom-Graced Maul"
"242841733-0-87844","Maul of the Potentates","Maul of the Potentates"
"242841733-0-150860","Perfected Yolnahkriin's Maul","Perfected Yolnahkriin's Maul"
"242841733-0-144182","Spell Strategist Maul","Spell Strategist Maul"
"242841733-0-128933","Curse of Doylemish Maul","Doylemish: 돌레미쉬의 저주 마울"
"242841733-0-162838","Vrol's Perfect Maul","Vrol's Perfect Maul"
"242841733-0-69188","Maul of Willpower","Maul of Willpower"
"242841733-0-104961","Embershield Maul","Embershield Maul"
"242841733-0-124578","Inventor's Guard Maul^n","Inventor's Guard Maul"
"242841733-0-51887","Maul of the Song of Lamae","Song of Lamae: 전투망치"
"242841733-0-73211","Maul of Syvarra's Scales","Syvarra's Scales: 전투망치"
"242841733-0-96795","Maul of the Wyrd Tree","Maul of the Wyrd Tree"
"242841733-0-49567","Maul of Ashen Grip","Maul of Ashen Grip"
"242841733-0-86505","Ice Furnace Maul","Ice Furnace Maul"
"242841733-0-148552","Senche-raht's Maul","Senche-raht's Maul"
"242841733-0-123232","Vanguard's Challenge Maul^n","Vanguard's Challenge Maul"
"242841733-0-95458","Maul of Martial Knowledge","Martial Knowledge: 전투망치"
"242841733-0-149881","Lokkestiiz's Maul","Lokkestiiz's Maul"
"242841733-0-50548","Maul of Torug's Pact","Maul of Torug's Pact"
"242841733-0-103640","Maul of the Undaunted Bastion","Maul of the Undaunted Bastion"
"242841733-0-116965","Maul of the Phoenix","Maul of the Phoenix"
"242841733-0-111279","Rattlecage Maul","Rattlecage Maul"
"242841733-0-48266","Maul of Vampire's Kiss","Maul of Vampire's Kiss"
"242841733-0-102319","Blessed Maul","Blessed Maul"
"242841733-0-135248","Gloom-Graced Maul","Gloom-Graced Maul"
"242841733-0-42952","Sword-Singer's Backscratcher","Sword-Singer's Backscratcher"
"242841733-0-144161","Spell Strategist Maul","Spell Strategist Maul"
"242841733-0-128953","Curse of Doylemish Maul","Curse of Doylemish Maul"
"242841733-0-87831","Maul of the Potentates","Maul of the Potentates"
"242841733-0-162818","Vrol's Perfect Maul","Vrol's Perfect Maul"
"242841733-0-53609","Maul of Kagrenac's Hope","Maul of Kagrenac's Hope"
"242841733-0-127629","Pillar Of Nirn Maul","Pillar Of Nirn Maul"
"242841733-0-96775","Maul of the Wyrd Tree","Wyrd Tree: 전투망치"
"242841733-0-99800","Spinner's Maul","Spinner's Maul"
"242841733-0-124599","Inventor's Guard Maul^n","Inventor's Guard Maul"
"242841733-0-104981","Embershield Maul","Embershield Maul"
"242841733-0-29995","cast-off Iron Maul^n","cast-off Iron: 마울"
"242841733-0-50572","Maul of Torug's Pact","Maul of Torug's Pact"
"242841733-0-87818","Maul of the Potentates","Maul of the Potentates"
"242841733-0-136561","Nocturnal's Favored Maul","Nocturnal's Favored Maul"
"242841733-0-70163","Maul of Trials","Maul of Trials"
"242841733-0-48254","Maul of Vampire's Kiss","Maul of Vampire's Kiss"
"242841733-0-127609","Pillar Of Nirn Maul","Pillar Of Nirn Maul"
"242841733-0-156156","New Moon Acolyte's Maul","New Moon Acolyte's Maul"
"242841733-0-150840","Perfected Yolnahkriin's Maul","Perfected Yolnahkriin's Maul"
"242841733-0-123252","Vanguard's Challenge Maul^n","Vanguard's Challenge Maul"
"242841733-0-149861","Lokkestiiz's Maul","Lokkestiiz's Maul"
"242841733-0-102339","Blessed Maul","Blessed Maul"
"242841733-0-84795","Maul of the Sun","Maul of the Sun"
"242841733-0-91079","Maul of Almalexia's Mercy","Maul of Almalexia's Mercy"
"242841733-0-75845","Maul of Varen's Legacy","Maul of Varen's Legacy"
"242841733-0-51899","Maul of the Song of Lamae","Maul of the Song of Lamae"
"242841733-0-69175","Maul of Willpower","Willpower: 전투망치"
"242841733-0-103660","Maul of the Undaunted Bastion","Maul of the Undaunted Bastion"
"242841733-0-136596","Nocturnal's Favored Maul","Nocturnal's Favored Maul"
"242841733-0-116986","Maul of the Phoenix","Maul of the Phoenix"
"242841733-0-160220","Temp_Z_Tank's Maul","Temp_Z_Tank's Maul"
"242841733-0-49532","Maul of Ashen Grip","Maul of Ashen Grip"
"242841733-0-84774","Maul of the Sun","Maul of the Sun"
"242841733-0-140618","Maul of Ursus","Maul of Ursus"
"242841733-0-87805","Maul of the Potentates","Maul of the Potentates"
"242841733-0-135268","Gloom-Graced Maul","Gloom-Graced Maul"
"242841733-0-148587","Senche-raht's Maul","Senche-raht's Maul"
"242841733-0-58494","Maul of the Twice-Born Star","Maul of the Twice-Born Star"
"242841733-0-127649","Pillar Of Nirn Maul","Pillar Of Nirn Maul"
"242841733-0-69143","Maul of Endurance","Maul of Endurance"
"242841733-0-75810","Maul of Varen's Legacy","Maul of Varen's Legacy"
"242841733-0-162878","Vrol's Perfect Maul","Vrol's Perfect Maul"
"242841733-0-128973","Curse of Doylemish Maul","Curse of Doylemish Maul"
"242841733-0-70128","Maul of Trials","Maul of Trials"
"242841733-0-113004","Aether Maul of Destruction","Destruction: 천공 전투망치"
"242841733-0-49520","Maul of Ashen Grip","Maul of Ashen Grip"
"242841733-0-45162","maul^n","maul"
"242841733-0-161560","Stuhn's Maul","Stuhn's Maul"
"242841733-0-106708","Maul of Medusa","Medusa: 전투망치"
"242841733-0-92391","Maul of the Twin Sisters","Maul of the Twin Sisters"
"242841733-0-95416","Maul of the Fire","Maul of the Fire"
"242841733-0-123272","Vanguard's Challenge Maul^n","Vanguard's Challenge Maul"
"242841733-0-102359","Blessed Maul","Blessed Maul"
"242841733-0-91058","Maul of Almalexia's Mercy","Maul of Almalexia's Mercy"
"242841733-0-152607","Hollowfang Maul","할로우팽 전투망치 (Hollowfang Maul)"
"242841733-0-72797","Eternal Hunt Maul","Eternal Hunt Maul"
"242841733-0-69156","Maul of Endurance","Maul of Endurance"
"242841733-0-103680","Maul of the Undaunted Bastion","Maul of the Undaunted Bastion"
"242841733-0-101020","Smuggler's Maul","Smuggler's Maul"
"242841733-0-135288","Gloom-Graced Maul","Gloom-Graced Maul"
"242841733-0-138312","Relequen's Perfected Maul","Relequen's Perfected Maul"
"242841733-0-160200","Temp_Z_Tank's Maul","Temp_Z_Tank's Maul"
"242841733-0-45197","maul^n","maul"
"242841733-0-84753","Maul of the Sun","Maul of the Sun"
"242841733-0-150880","Perfected Yolnahkriin's Maul","Perfected Yolnahkriin's Maul"
"242841733-0-106728","Maul of Medusa","Maul of Medusa"
"242841733-0-127669","Pillar Of Nirn Maul","Pillar Of Nirn Maul"
"242841733-0-60790","Maul of the Armor Master","Maul of the Armor Master"
"242841733-0-162858","Vrol's Perfect Maul","Vrol's Perfect Maul"
"242841733-0-72762","Eternal Hunt Maul","Eternal Hunt Maul"
"242841733-0-96733","Shalk's Maul","Shalk's Maul"
"242841733-0-161525","Stuhn's Maul","Stuhn's Maul"
"242841733-0-128993","Curse of Doylemish Maul","Curse of Doylemish Maul"
"242841733-0-113025","Aether Maul of Destruction","Aether Maul of Destruction"
"242841733-0-78087","Galerion's Maul","Galerion's Maul"
"242841733-0-92371","Maul of the Twin Sisters","Maul of the Twin Sisters"
"242841733-0-159228","Dauntless Combatant's Maul","Dauntless Combatant's Maul"
"242841733-0-102379","Blessed Maul","Blessed Maul"
"242841733-0-91037","Maul of Almalexia's Mercy","Maul of Almalexia's Mercy"
"242841733-0-105407","Treasure Hunter's Maul","Treasure Hunter: 보물사냥꾼의 전투망치"
"242841733-0-123292","Vanguard's Challenge Maul^n","Vanguard's Challenge Maul"
"242841733-0-51855","Maul of Hunding's Rage","Maul of Hunding's Rage"
"242841733-0-101041","Smuggler's Maul","Smuggler's Maul"
"242841733-0-69130","Maul of Endurance","Maul of Endurance"
"242841733-0-138334","Siroria's Perfected Maul","Siroria's Perfected Maul"
"242841733-0-73289","Maul of Twilight Remedy","Twilight Remedy: 전투망치"
"242841733-0-140658","Maul of Ursus","Maul of Ursus"
"242841733-0-151310","Perfected False God's Maul","Perfected False God's Maul"
"242841733-0-89629","Maul of the Sergeant","The Sergeant: 전투망치"
"242841733-0-106748","Maul of Medusa","Maul of Medusa"
"242841733-0-85275","Maul of Nikulas","Nikulas: 전투망치"
"242841733-0-90613","Maul of the Onslaught","The Onslaught: 전투망치"
"242841733-0-97244","Maul of a Mother's Sorrow","Maul of a Mother's Sorrow"
"242841733-0-78980","Maul of Imperial Physique","Maul of Imperial Physique"
"242841733-0-98575","Maul of the Vampire's Cloak","Maul of the Vampire's Cloak"
"242841733-0-113046","Aether Maul of Destruction","Aether Maul of Destruction"
"242841733-0-102399","Blessed Maul","Blessed Maul"
"242841733-0-152649","Hollowfang Maul","할로우팽 전투망치 (Hollowfang Maul)"
"242841733-0-105428","Treasure Hunter's Maul","Treasure Hunter's Maul"
"242841733-0-101062","Smuggler's Maul","Smuggler's Maul"
"242841733-0-54989","Mallet of the Devourer","Ebon: 포식마의 대망치"
"242841733-0-161599","Maul of Dragon's Appetite","Maul of Dragon's Appetite"
"242841733-0-53656","Maul of Kagrenac's Hope","Maul of Kagrenac's Hope"
"242841733-0-73263","Moondancer Maul","Moondancer Maul"
"242841733-0-138355","Siroria's Perfected Maul","Siroria's Perfected Maul"
"242841733-0-117415","Reactive Maul","Reactive Maul"
"242841733-0-52361","Maul of Alessia's Bulwark","Maul of Alessia's Bulwark"
"242841733-0-160240","Temp_Z_Tank's Maul","Temp_Z_Tank's Maul"
"242841733-0-140638","Maul of Ursus","Maul of Ursus"
"242841733-0-64311","Broom^n","Broom"
"242841733-0-131716","Maul of Glory","Maul of Glory"
"242841733-0-129406","Plague Slinger Maul","Plague Slinger Maul"
"242841733-0-106768","Maul of Medusa","Maul of Medusa"
"242841733-0-86587","Maul of the Storm Knight","Maul of the Storm Knight"
"242841733-0-78945","Maul of Imperial Physique","Maul of Imperial Physique"
"242841733-0-162898","Vrol's Perfect Maul","Vrol's Perfect Maul"
"242841733-0-137015","Relequen's Maul","Relequen's Maul"
"242841733-0-97223","Maul of a Mother's Sorrow","Mother's Sorrow: 전투망치"
"242841733-0-99884","Thunderbug's Maul","Thunderbug's Maul"
"242841733-0-159263","Dauntless Combatant's Maul","Dauntless Combatant's Maul"
"242841733-0-98555","Maul of the Vampire's Cloak","Maul of the Vampire's Cloak"
"242841733-0-73276","Moondancer Maul","Moondancer Maul"
"242841733-0-76300","Pelinal's Maul","Pelinal's Maul"
"242841733-0-86567","Maul of the Storm Knight","Storm Knight: 전투망치"
"242841733-0-87898","Deadly Maul","Deadly Maul"
"242841733-0-44730","The Mad Maul","The Mad: 마울"
"242841733-0-113067","Aether Maul of Destruction","Aether Maul of Destruction"
"242841733-0-105449","Treasure Hunter's Maul","Treasure Hunter's Maul"
"242841733-0-104115","Maul of the Netch's Touch","Netch's Touch: 전투망치"
"242841733-0-152628","Hollowfang Maul","할로우팽 전투망치 (Hollowfang Maul)"
"242841733-0-131703","Maul of Glory","Maul of Glory"
"242841733-0-101083","Smuggler's Maul","Smuggler's Maul"
"242841733-0-56702","Maul of Orgnum's Scales","Maul of Orgnum's Scales"
"242841733-0-138376","Siroria's Perfected Maul","Siroria's Perfected Maul"
"242841733-0-131742","Maul of Glory","Maul of Glory"
"242841733-0-151352","Perfected False God's Maul","Perfected False God's Maul"
"242841733-0-150025","False God's Maul","False God's Maul"
"242841733-0-129426","Plague Slinger Maul","Plague Slinger Maul"
"242841733-0-85231","Maul of Syrabane","Maul of Syrabane"
"242841733-0-155708","Daring Corsair's Maul","Daring Corsair's Maul"
"242841733-0-130409","Innate Axiom Maul","Innate Axiom Maul"
"242841733-0-106788","Maul of Medusa","Maul of Medusa"
"242841733-0-73237","Maul of Syvarra's Scales","Maul of Syvarra's Scales"
"242841733-0-98535","Maul of the Vampire's Cloak","Maul of the Vampire's Cloak"
"242841733-0-91906","Maul of Cyrodiil's Light","Maul of Cyrodiil's Light"
"242841733-0-163326","Spell Parasite's Maul","Spell Parasite's Maul"
"242841733-0-143730","Might of the Lost Legion Maul","Might of the Lost Legion Maul"
"242841733-0-53621","Maul of Kagrenac's Hope","Maul of Kagrenac's Hope"
"242841733-0-73250","Moondancer Maul","Moondancer: 달무희의 전투망치"
"242841733-0-137035","Relequen's Maul","Relequen's Maul"
"242841733-0-162013","Roaring Opportunist's Maul","Roaring Opportunist's Maul"
"242841733-0-48278","Maul of Vampire's Kiss","Maul of Vampire's Kiss"
"242841733-0-99864","Thunderbug's Maul","Thunderbug's Maul"
