"Location","Source","Target"
"242841733-0-68762","Cuirass of Glory","Cuirass of Glory"
"242841733-0-164205","Cuirass^n","Cuirass"
"242841733-0-141102","Jailer's Cuirass","Jailer's Cuirass"
"242841733-0-56745","Cuirass of the Eyes of Mara","Cuirass of the Eyes of Mara"
"242841733-0-164267","Cuirass^n","Cuirass"
"242841733-0-155791","Ancient Dragonguard's Cuirass","Ancient Dragonguard's Cuirass"
"228378404-0-34802","The Colovian deserters that found their way to Fardir's Folly found the life of the brigand much to their liking.","The Colovian deserters that found their way to Fardir's Folly found the life of the brigand much to their liking."
"242841733-0-87009","Cuirass of the Footman","Cuirass of the Footman"
"242841733-0-164261","Cuirass^n","Cuirass"
"242841733-0-157969","Grave Guardian's Cuirass","Grave Guardian's Cuirass"
"242841733-0-46939","Cuirass of Night's Silence","Night's Silence:  흉갑"
"242841733-0-89678","Cuirass of the Sergeant","Cuirass of the Sergeant"
"242841733-0-65222","Cuirass of Beckoning Steel","Cuirass of Beckoning Steel"
"242841733-0-129022","Curse of Doylemish Cuirass","Curse of Doylemish Cuirass"
"242841733-0-144662","Steadfast Hero Cuirass","Steadfast Hero Cuirass"
"242841733-0-109412","Ice Furnace Cuirass","Ice Furnace Cuirass"
"242841733-0-143334","Naga Shaman Cuirass","Naga Shaman Cuirass"
"242841733-0-55888","Ravaging Cuirass","Ravaging Cuirass"
"242841733-0-50199","Cuirass of the Spectre's Eye","Cuirass of the Spectre's Eye"
"242841733-0-111743","Cuirass of Leeching","Cuirass of Leeching"
"242841733-0-89658","Cuirass of the Sergeant","Cuirass of the Sergeant"
"242841733-0-157989","Grave Guardian's Cuirass","Grave Guardian's Cuirass"
"242841733-0-130488","Innate Axiom Cuirass","Innate Axiom Cuirass"
"242841733-0-158828","Unchained Aggressor's Cuirass","Unchained Aggressor's Cuirass"
"242841733-0-141162","Jailer's Cuirass","Jailer's Cuirass"
"242841733-0-131328","Cuirass of Mechanical Acuity","Cuirass of Mechanical Acuity"
"242841733-0-68740","Cuirass of Glory","Cuirass of Glory"
"242841733-0-52369","Cuirass of Alessia's Bulwark","Cuirass of Alessia's Bulwark"
"242841733-0-146815","Frozen Watcher's Cuirass","Frozen Watcher's Cuirass"
"242841733-0-129042","Curse of Doylemish Cuirass","Curse of Doylemish Cuirass"
"242841733-0-149093","Undertaker's Cuirass","Undertaker's Cuirass"
"242841733-0-46962","Cuirass of Night's Silence","Cuirass of Night's Silence"
"242841733-0-125918","Impregnable Armor Cuirass^n","Impregnable Armor Cuirass"
"242841733-0-131363","Cuirass of Mechanical Acuity","Cuirass of Mechanical Acuity"
"242841733-0-157949","Grave Guardian's Cuirass","Grave Guardian's Cuirass"
"242841733-0-65201","Cuirass of Beckoning Steel","Cuirass of Beckoning Steel"
"242841733-0-88322","Cuirass of Durok's Bane","Cuirass of Durok's Bane"
"242841733-0-109432","Ice Furnace Cuirass","Ice Furnace Cuirass"
"242841733-0-121564","Assassin's Cuirass","Assassin: 암살자의 흉갑"
"242841733-0-78989","Cuirass of Imperial Physique","Cuirass of Imperial Physique"
"242841733-0-53248","Cuirass of the Eyes of Mara","Cuirass of the Eyes of Mara"
"242841733-0-77659","Ebon Cuirass","Ebon Cuirass"
"242841733-0-51067","Cuirass of Hist Bark","Cuirass of Hist Bark"
"242841733-0-77675","Cuirass of the Lunar Bastion","Cuirass of the Lunar Bastion"
"242841733-0-113941","Cuirass of the Immortal Yokeda","Immortal Yokeda: 흉갑"
"242841733-0-111763","Cuirass of Leeching","Cuirass of Leeching"
"242841733-0-132681","Livewire Cuirass","Livewire: 흉갑"
"242841733-0-76344","Pelinal's Cuirass","Pelinal's Cuirass"
"242841733-0-89638","Cuirass of the Sergeant","Cuirass of the Sergeant"
"242841733-0-68718","Cuirass of Glory","Cuirass of Glory"
"242841733-0-65208","Cuirass of Beckoning Steel","Cuirass of Beckoning Steel"
"242841733-0-85284","Cuirass of Nikulas","Cuirass of Nikulas"
"242841733-0-65215","Cuirass of Beckoning Steel","Cuirass of Beckoning Steel"
"242841733-0-66545","Cuirass of Leeching","Cuirass of Leeching"
"242841733-0-122404","Shacklebreaker Cuirass","Shacklebreaker Cuirass"
"242841733-0-108118","Cuirass of the Knightmare","Cuirass of the Knightmare"
"242841733-0-146835","Frozen Watcher's Cuirass","Frozen Watcher's Cuirass"
"242841733-0-141142","Jailer's Cuirass","Jailer's Cuirass"
"242841733-0-79024","Cuirass of Imperial Physique","Cuirass of Imperial Physique"
"242841733-0-129062","Curse of Doylemish Cuirass","Curse of Doylemish Cuirass"
"242841733-0-158863","Unchained Aggressor's Cuirass","Unchained Aggressor's Cuirass"
"242841733-0-55051","Cuirass of the Arena","Cuirass of the Arena"
"242841733-0-47438","Whitestrake's Cuirass","Whitestrake's Cuirass"
"242841733-0-70208","Cuirass of Trials","Cuirass of Trials"
"242841733-0-102823","Cuirass of the Tormentor","Cuirass of the Tormentor"
"242841733-0-95983","Cuirass of the Trainee","Cuirass of the Trainee"
"242841733-0-72863","Cuirass of Bahraha's Curse","Cuirass of Bahraha's Curse"
"242841733-0-58578","Embershield Cuirass","Embershield Cuirass"
"242841733-0-80007","Cuirass Of The Eternal Yokeda","Cuirass Of The Eternal Yokeda"
"242841733-0-113961","Cuirass of the Immortal Yokeda","Cuirass of the Immortal Yokeda"
"242841733-0-111783","Cuirass of Leeching","Cuirass of Leeching"
"242841733-0-46579","Cuirass of Twilight's Embrace","Cuirass of Twilight's Embrace"
"242841733-0-60413","Cuirass of Redistribution","Cuirass of Redistribution"
"242841733-0-135730","Adept Rider's Cuirass","Adept Rider's Cuirass"
"242841733-0-108138","Cuirass of the Knightmare","Cuirass of the Knightmare"
"242841733-0-70698","Cuirass of Morkuldin","Cuirass of Morkuldin"
"242841733-0-96824","Cuirass of the Wyrd Tree","Cuirass of the Wyrd Tree"
"242841733-0-150909","Perfected Yolnahkriin's Cuirass","Perfected Yolnahkriin's Cuirass"
"242841733-0-99099","Cuirass of the Hatchling's Shell","Cuirass of the Hatchling's Shell"
"242841733-0-60868","Cuirass of the Armor Master","Cuirass of the Armor Master"
"242841733-0-129082","Curse of Doylemish Cuirass","Curse of Doylemish Cuirass"
"242841733-0-45270","cuirass^n","cuirass"
"242841733-0-135765","Adept Rider's Cuirass","Adept Rider's Cuirass"
"242841733-0-144682","Steadfast Hero Cuirass","Steadfast Hero Cuirass"
"242841733-0-102843","Cuirass of the Tormentor","Cuirass of the Tormentor"
"228378404-0-34390","The finest armor to be found in Wayrest, above the city or below.","The finest armor to be found in Wayrest, above the city or below."
"242841733-0-72841","Cuirass of Bahraha's Curse","Bahraha's Curse: 흉갑"
"242841733-0-69683","Cuirass of Julianos","Cuirass of Julianos"
"242841733-0-70663","Cuirass of Morkuldin","Cuirass of Morkuldin"
"242841733-0-50615","Cuirass of Torug's Pact","Cuirass of Torug's Pact"
"242841733-0-58557","Embershield Cuirass","Embershield Cuirass"
"242841733-0-123301","Vanguard's Challenge Cuirass^n","Vanguard's Challenge Cuirass"
"242841733-0-89294","Afflicted Cuirass","Afflicted Cuirass"
"242841733-0-49620","Cuirass of Oblivion's Foe","Oblivion's Foe: 흉갑"
"242841733-0-122439","Shacklebreaker Cuirass","Shacklebreaker Cuirass"
"242841733-0-56395","Cuirass of Ashen Grip","Cuirass of Ashen Grip"
"242841733-0-136605","Nocturnal's Favored Cuirass","Nocturnal's Favored Cuirass"
"242841733-0-48774","Magnus' Cuirass","Magnus' Cuirass"
"242841733-0-159704","Morthal Barrow Breastplate","Morthal Barrow Breastplate"
"242841733-0-164290","Bloodlord's Embrace (OLD)","Bloodlord's Embrace (OLD)"
"228378404-0-34374","The official raiment of a Wayrest Investigator.","The official raiment of a Wayrest Investigator."
"242841733-0-113981","Cuirass of the Immortal Yokeda","Cuirass of the Immortal Yokeda"
"242841733-0-131398","Cuirass of Mechanical Acuity","Cuirass of Mechanical Acuity"
"242841733-0-59890","Cuirass of the Eternal Yokeda","Cuirass of the Eternal Yokeda"
"242841733-0-125953","Impregnable Armor Cuirass^n","Impregnable Armor Cuirass"
"242841733-0-141182","Jailer's Cuirass","Jailer's Cuirass"
"242841733-0-80470","Cuirass Of The Knightmare","Cuirass Of The Knightmare"
"242841733-0-121599","Assassin's Cuirass","Assassin's Cuirass"
"242841733-0-109008","Cuirass of Truth","Cuirass of Truth"
"242841733-0-143369","Naga Shaman Cuirass","Naga Shaman Cuirass"
"242841733-0-108158","Cuirass of the Knightmare","Cuirass of the Knightmare"
"242841733-0-51930","Cuirass of the Song of Lamae","Cuirass of the Song of Lamae"
"242841733-0-96804","Cuirass of the Wyrd Tree","Cuirass of the Wyrd Tree"
"242841733-0-99079","Cuirass of the Hatchling's Shell","Hatchling's Shell: 흉갑"
"228378404-0-7317","Awarded for service to Northpoint above and beyond the call of duty, this armor bears the crest of House Dorell.","Awarded for service to Northpoint above and beyond the call of duty, this armor bears the crest of House Dorell."
"242841733-0-77284","Sithis' Cuirass","Sithis' Cuirass"
"242841733-0-103709","Cuirass of the Undaunted Bastion","Cuirass of the Undaunted Bastion"
"242841733-0-102863","Cuirass of the Tormentor","Cuirass of the Tormentor"
"242841733-0-158419","Cuirass of Critical Riposte","Cuirass of Critical Riposte"
"242841733-0-113506","Cuirass of the Advancing Yokeda","Cuirass of the Advancing Yokeda"
"242841733-0-89274","Afflicted Cuirass","Afflicted Cuirass"
"242841733-0-58536","Embershield Cuirass","Embershield Cuirass"
"242841733-0-122474","Shacklebreaker Cuirass","Shacklebreaker Cuirass"
"242841733-0-59868","Cuirass of the Eternal Yokeda","Cuirass of the Eternal Yokeda"
"242841733-0-123321","Vanguard's Challenge Cuirass^n","Vanguard's Challenge Cuirass"
"242841733-0-24765","cuirass^n","cuirass"
"242841733-0-45200","cuirass^n","cuirass"
"242841733-0-55482","cuirass^n","cuirass"
"242841733-0-156255","New Moon Acolyte's Cuirass","New Moon Acolyte's Cuirass"
"242841733-0-68349","Cuirass of Torug's Pact","Cuirass of Torug's Pact"
"242841733-0-148631","Senche-raht's Cuirass","Senche-raht's Cuirass"
"242841733-0-80450","Cuirass Of The Knightmare","Cuirass Of The Knightmare"
"242841733-0-109028","Cuirass of Truth","Cuirass of Truth"
"242841733-0-150949","Perfected Yolnahkriin's Cuirass","Perfected Yolnahkriin's Cuirass"
"242841733-0-156220","New Moon Acolyte's Cuirass","New Moon Acolyte's Cuirass"
"242841733-0-80430","Cuirass Of The Knightmare","Cuirass Of The Knightmare"
"242841733-0-45235","cuirass^n","cuirass"
"242841733-0-56360","Cuirass of the Night Mother","Cuirass of the Night Mother"
"242841733-0-69648","Cuirass of Julianos","Cuirass of Julianos"
"242841733-0-51907","Cuirass of the Song of Lamae","Cuirass of the Song of Lamae"
"242841733-0-66139","Alessian Cuirass","Alessian Cuirass"
"242841733-0-70628","Cuirass of Morkuldin","Morkuldin: 흉갑"
"242841733-0-102883","Cuirass of the Tormentor","Cuirass of the Tormentor"
"242841733-0-66132","Alessian Cuirass","Alessian Cuirass"
"242841733-0-72807","Eternal Hunt Cuirass","Eternal Hunt Cuirass"
"242841733-0-122019","Cuirass of Daedric Trickery","Cuirass of Daedric Trickery"
"242841733-0-57666","Cuirass of the Undaunted Bastion","Undaunted Bastion: 흉갑"
"242841733-0-59846","Cuirass of the Eternal Yokeda","Cuirass of the Eternal Yokeda"
"242841733-0-136640","Nocturnal's Favored Cuirass","Nocturnal's Favored Cuirass"
"242841733-0-135317","Gloom-Graced Cuirass","Gloom-Graced Cuirass"
"242841733-0-158898","Unchained Aggressor's Cuirass","Unchained Aggressor's Cuirass"
"242841733-0-137979","Galenwe's Perfected Cuirass","Galenwe's Perfected Cuirass"
"242841733-0-110038","Cuirass of Nikulas","Cuirass of Nikulas"
"242841733-0-102408","Blessed Cuirass","Blessed Cuirass"
"242841733-0-75096","Cuirass of the Night Mother","Cuirass of the Night Mother"
"242841733-0-60833","Cuirass of the Armor Master","Cuirass of the Armor Master"
"242841733-0-46556","Cuirass of Twilight's Embrace","Twilight's Embrace: 흉갑"
"242841733-0-47403","Whitestrake's Cuirass","Whitestrake's Cuirass"
"242841733-0-71967","Cuirass of Tava's Favor","Cuirass of Tava's Favor"
"242841733-0-48727","Magnus' Cuirass","Magnus' Cuirass"
"242841733-0-162907","Vrol's Perfect Cuirass","Vrol's Perfect Cuirass"
"242841733-0-66146","Alessian Cuirass","Alessian Cuirass"
"242841733-0-87069","Cuirass of the Footman","Cuirass of the Footman"
"242841733-0-150929","Perfected Yolnahkriin's Cuirass","Perfected Yolnahkriin's Cuirass"
"242841733-0-109048","Cuirass of Truth","Cuirass of Truth"
"242841733-0-72352","Clever Alchemist Cuirass","Clever Alchemist Cuirass"
"242841733-0-156165","New Moon Acolyte's Cuirass","New Moon Acolyte's Cuirass"
"242841733-0-70173","Cuirass of Trials","Cuirass of Trials"
"242841733-0-103629","Cuirass of the Undaunted Bastion","Cuirass of the Undaunted Bastion"
"242841733-0-86514","Ice Furnace Cuirass","Ice Furnace Cuirass"
"242841733-0-123241","Vanguard's Challenge Cuirass^n","Vanguard's Challenge Cuirass"
"242841733-0-97645","Cuirass of the Green Pact","Cuirass of the Green Pact"
"242841733-0-75854","Cuirass of Varen's Legacy","Cuirass of Varen's Legacy"
"242841733-0-51401","Cuirass of the Willow's Path","Cuirass of the Willow's Path"
"242841733-0-113446","Cuirass of the Advancing Yokeda","Cuirass of the Advancing Yokeda"
"242841733-0-108098","Cuirass of the Knightmare","Cuirass of the Knightmare"
"242841733-0-159202","Dauntless Combatant's Cuirass","Dauntless Combatant's Cuirass"
"242841733-0-111268","Rattlecage Cuirass","Rattlecage Cuirass"
"242841733-0-60378","Cuirass of Redistribution","Cuirass of Redistribution"
"242841733-0-102308","Blessed Cuirass","Blessed Cuirass"
"242841733-0-135217","Gloom-Graced Cuirass","Gloom-Graced Cuirass"
"242841733-0-86989","Cuirass of the Footman","Cuirass of the Footman"
"242841733-0-58062","cuirass^n","cuirass"
"242841733-0-58063","cuirass^n","cuirass"
"242841733-0-103649","Cuirass of the Undaunted Bastion","Cuirass of the Undaunted Bastion"
"242841733-0-150869","Perfected Yolnahkriin's Cuirass","Perfected Yolnahkriin's Cuirass"
"242841733-0-162847","Vrol's Perfect Cuirass","Vrol's Perfect Cuirass"
"242841733-0-76718","Cuirass of the Tormentor","Cuirass of the Tormentor"
"242841733-0-104970","Embershield Cuirass","Embershield Cuirass"
"242841733-0-49110","Cuirass of the Night Mother","Cuirass of the Night Mother"
"242841733-0-136570","Nocturnal's Favored Cuirass","Nocturnal's Favored Cuirass"
"242841733-0-96784","Cuirass of the Wyrd Tree","Wyrd Tree: 흉갑"
"242841733-0-50580","Cuirass of Torug's Pact","Cuirass of Torug's Pact"
"242841733-0-60343","Cuirass of Redistribution","Cuirass of Redistribution"
"242841733-0-158329","Cuirass of Critical Riposte","Cuirass of Critical Riposte"
"242841733-0-40300","Lionbanner Chestplate","Lionbanner Chestplate"
"242841733-0-43802","Cuirass of Rage","Cuirass of Rage"
"242841733-0-102328","Blessed Cuirass","Blessed Cuirass"
"242841733-0-123261","Vanguard's Challenge Cuirass^n","Vanguard's Challenge Cuirass"
"242841733-0-148526","Senche-raht's Cuirass","Senche-raht's Cuirass"
"242841733-0-97625","Cuirass of the Green Pact","Cuirass of the Green Pact"
"242841733-0-52750","Cuirass of Orgnum's Scales","Cuirass of Orgnum's Scales"
"242841733-0-111288","Rattlecage Cuirass","Rattlecage Cuirass"
"242841733-0-135237","Gloom-Graced Cuirass","Gloom-Graced Cuirass"
"242841733-0-86969","Cuirass of the Footman","Cuirass of the Footman"
"242841733-0-128942","Curse of Doylemish Cuirass","Doylemish: 돌레미쉬의 저주 흉갑"
"242841733-0-103669","Cuirass of the Undaunted Bastion","Cuirass of the Undaunted Bastion"
"242841733-0-162827","Vrol's Perfect Cuirass","Vrol's Perfect Cuirass"
"242841733-0-104990","Embershield Cuirass","Embershield Cuirass"
"242841733-0-150849","Perfected Yolnahkriin's Cuirass","Perfected Yolnahkriin's Cuirass"
"242841733-0-2539","Honor's Guardian","명예의 수호자"
"242841733-0-54921","Cuirass of the Fire","The Fire: 흉갑"
"242841733-0-158384","Cuirass of Critical Riposte","Cuirass of Critical Riposte"
"242841733-0-48204","Cuirass of Vampire's Kiss","Cuirass of Vampire's Kiss"
"242841733-0-159237","Dauntless Combatant's Cuirass","Dauntless Combatant's Cuirass"
"242841733-0-136115","Sload's Cuirass","Sload's Cuirass"
"242841733-0-75819","Cuirass of Varen's Legacy","Cuirass of Varen's Legacy"
"242841733-0-95425","Cuirass of the Fire","Cuirass of the Fire"
"242841733-0-102348","Blessed Cuirass","Blessed Cuirass"
"242841733-0-130803","Fortified Brass Cuirass","Fortified Brass Cuirass"
"242841733-0-123281","Vanguard's Challenge Cuirass^n","Vanguard's Challenge Cuirass"
"242841733-0-50997","Cuirass of Hist Bark","Cuirass of Hist Bark"
"242841733-0-15768","Ayleids' Coat of Memories","기억의 에일리드 외투"
"242841733-0-97605","Cuirass of the Green Pact","Green Pact: 흉갑"
"242841733-0-86949","Cuirass of the Footman","Cuirass of the Footman"
"242841733-0-45165","cuirass^n","cuirass"
"242841733-0-140627","Cuirass of Ursus","Cuirass of Ursus"
"242841733-0-142804","Grave-Stake Collector Cuirass","Grave-Stake Collector Cuirass"
"242841733-0-47345","Whitestrake's Cuirass","Whitestrake's Cuirass"
"242841733-0-56290","Cuirass of Vampire's Kiss","Cuirass of Vampire's Kiss"
"242841733-0-135257","Gloom-Graced Cuirass","Gloom-Graced Cuirass"
"242841733-0-148596","Senche-raht's Cuirass","Senche-raht's Cuirass"
"242841733-0-103689","Cuirass of the Undaunted Bastion","Cuirass of the Undaunted Bastion"
"242841733-0-106717","Cuirass of Medusa","Medusa: 흉갑"
"242841733-0-96742","Shalk's Cuirass","Shalk's Cuirass"
"242841733-0-160229","Temp_Z_Tank's Cuirass","Temp_Z_Tank's Cuirass"
"242841733-0-70138","Cuirass of Trials","Cuirass of Trials"
"242841733-0-162887","Vrol's Perfect Cuirass","Vrol's Perfect Cuirass"
"242841733-0-72317","Clever Alchemist Cuirass","Clever Alchemist Cuirass"
"242841733-0-128962","Curse of Doylemish Cuirass","Curse of Doylemish Cuirass"
"242841733-0-60308","Cuirass of Redistribution","Redistribution: 흉갑"
"242841733-0-72772","Eternal Hunt Cuirass","Eternal Hunt Cuirass"
"242841733-0-48227","Cuirass of Vampire's Kiss","Cuirass of Vampire's Kiss"
"242841733-0-29947","Daggerfall Champion's Breastplate of the Wyrd Tree","Daggerfall Champion's Breastplate of the Wyrd Tree"
"242841733-0-102368","Blessed Cuirass","Blessed Cuirass"
"242841733-0-95405","Cuirass of the Fire","Cuirass of the Fire"
"242841733-0-148561","Senche-raht's Cuirass","Senche-raht's Cuirass"
"242841733-0-70103","Cuirass of Trials","Cuirass of Trials"
"242841733-0-52715","Cuirass of Orgnum's Scales","Cuirass of Orgnum's Scales"
"242841733-0-135277","Gloom-Graced Cuirass","Gloom-Graced Cuirass"
"242841733-0-49540","Cuirass of Ashen Grip","Cuirass of Ashen Grip"
"242841733-0-116538","Cuirass of the Black Rose","Cuirass of the Black Rose"
"242841733-0-140607","Cuirass of Ursus","Cuirass of Ursus"
"242841733-0-47368","Whitestrake's Cuirass","Whitestrake's Cuirass"
"242841733-0-60798","Cuirass of the Armor Master","Cuirass of the Armor Master"
"242841733-0-106737","Cuirass of Medusa","Cuirass of Medusa"
"242841733-0-128507","Ulfnor's Favor Cuirass","Ulfnor's Favor Cuirass"
"242841733-0-150889","Perfected Yolnahkriin's Cuirass","Perfected Yolnahkriin's Cuirass"
"242841733-0-160209","Temp_Z_Tank's Cuirass","Temp_Z_Tank's Cuirass"
"242841733-0-96722","Shalk's Cuirass","Shalk's Cuirass"
"242841733-0-51857","Cuirass of Hunding's Rage","Hunding's Rage: 흉갑"
"242841733-0-162867","Vrol's Perfect Cuirass","Vrol's Perfect Cuirass"
"242841733-0-161534","Stuhn's Cuirass","Stuhn's Cuirass"
"242841733-0-50521","Cuirass of Torug's Pact","Cuirass of Torug's Pact"
"242841733-0-128982","Curse of Doylemish Cuirass","Curse of Doylemish Cuirass"
"242841733-0-98584","Cuirass of the Vampire's Cloak","Cuirass of the Vampire's Cloak"
"242841733-0-159272","Dauntless Combatant's Cuirass","Dauntless Combatant's Cuirass"
"242841733-0-136150","Sload's Cuirass","Sload's Cuirass"
"242841733-0-43873","Cuirass of Ashen Grip","Ashen Grip: 흉갑"
"242841733-0-43865","Cuirass of Beckoning Steel","Beckoning Steel: 흉갑"
"242841733-0-66510","Cuirass of Leeching","Cuirass of Leeching"
"242841733-0-127205","Ironblood Cuirass","Ironblood Cuirass"
"242841733-0-102388","Blessed Cuirass","Blessed Cuirass"
"242841733-0-108928","Cuirass of Truth","Cuirass of Truth"
"242841733-0-43869","Ice Furnace Cuirass","Ice Furnace: 흉갑"
"242841733-0-88788","Cuirass of Beckoning Steel","Cuirass of Beckoning Steel"
"242841733-0-88302","Cuirass of Durok's Bane","Cuirass of Durok's Bane"
"242841733-0-76309","Pelinal's Cuirass","Pelinal's Cuirass"
"242841733-0-53664","Cuirass of Kagrenac's Hope","Cuirass of Kagrenac's Hope"
"242841733-0-116558","Cuirass of the Black Rose","Cuirass of the Black Rose"
"242841733-0-52334","Cuirass of Alessia's Bulwark","Cuirass of Alessia's Bulwark"
"242841733-0-161121","Cuirass of Eternal Vigor","Cuirass of Eternal Vigor"
"242841733-0-163300","Spell Parasite's Cuirass","Spell Parasite's Cuirass"
"242841733-0-140667","Cuirass of Ursus","Cuirass of Ursus"
"242841733-0-135297","Gloom-Graced Cuirass","Gloom-Graced Cuirass"
"242841733-0-117404","Reactive Cuirass","Reactive Cuirass"
"242841733-0-88768","Cuirass of Beckoning Steel","Cuirass of Beckoning Steel"
"242841733-0-148156","Coldharbour's Favorite Cuirass","Coldharbour's Favorite Cuirass"
"242841733-0-128527","Ulfnor's Favor Cuirass","Ulfnor's Favor Cuirass"
"242841733-0-130838","Fortified Brass Cuirass","Fortified Brass Cuirass"
"242841733-0-86596","Cuirass of the Storm Knight","Cuirass of the Storm Knight"
"242841733-0-106757","Cuirass of Medusa","Cuirass of Medusa"
"242841733-0-149001","Vastarie's Cuirass","Vastarie's Cuirass"
"242841733-0-75469","Gladiator's Cuirass","Gladiator's Cuirass"
"242841733-0-51479","Cuirass of the Willow's Path","Cuirass of the Willow's Path"
"242841733-0-77620","Cuirass of the Lunar Bastion","Cuirass of the Lunar Bastion"
"242841733-0-121914","Cuirass of Daedric Trickery","Daedric Trickery: 흉갑"
"242841733-0-78954","Cuirass of Imperial Physique","Imperial Physique: 흉갑"
"242841733-0-99893","Thunderbug's Cuirass","Thunderbug's Cuirass"
"242841733-0-98564","Cuirass of the Vampire's Cloak","Cuirass of the Vampire's Cloak"
"242841733-0-130873","Fortified Brass Cuirass","Fortified Brass Cuirass"
"242841733-0-64795","Cuirass of the Imperium","Cuirass of the Imperium"
"242841733-0-108948","Cuirass of Truth","Cuirass of Truth"
"242841733-0-64790","Cuirass of Affliction","Cuirass of Affliction"
"242841733-0-148121","Coldharbour's Favorite Cuirass","Coldharbour's Favorite Cuirass"
"242841733-0-161569","Stuhn's Cuirass","Stuhn's Cuirass"
"242841733-0-127225","Ironblood Cuirass","Ironblood Cuirass"
"242841733-0-161101","Cuirass of Eternal Vigor","Cuirass of Eternal Vigor"
"242841733-0-53687","Cuirass of Kagrenac's Hope","Cuirass of Kagrenac's Hope"
"242841733-0-56710","Cuirass of Orgnum's Scales","Cuirass of Orgnum's Scales"
"242841733-0-116578","Cuirass of the Black Rose","Cuirass of the Black Rose"
