"Location","Source","Target"
"242841733-0-80834","Elegant Gloves","Elegant Gloves"
"242841733-0-91961","Gloves of the Swift","The Swift: 장갑"
"242841733-0-98118","Dreamer's Gloves","Dreamer's Gloves"
"242841733-0-122413","Shacklebreaker Gloves","Shacklebreaker Gloves"
"242841733-0-122893","War Maiden's Gloves","War Maiden's Gloves"
"242841733-0-55424","Gloves of the Necromancer","Necromancer: 장갑"
"242841733-0-56754","Gloves of the Eyes of Mara","Gloves of the Eyes of Mara"
"242841733-0-55420","Alessian Gloves","Alessian: 장갑"
"242841733-0-75013","Gloves of the Shadow Dancer","Gloves of the Shadow Dancer"
"242841733-0-74167","Gloves of Vicious Death","Gloves of Vicious Death"
"242841733-0-117060","Gloves of the Phoenix","Gloves of the Phoenix"
"242841733-0-46948","Gloves of Night's Silence","Night's Silence: 장갑"
"242841733-0-150099","False God's Gloves","False God's Gloves"
"242841733-0-101960","Prisoner's Gloves","죄수의 장갑 (Prisoner's Gloves)"
"242841733-0-74159","Gloves of Vicious Death","Gloves of Vicious Death"
"242841733-0-90624","Gloves of the Onslaught","The Onslaught: 장갑"
"242841733-0-79847","Gloves of Transmutation","Gloves of Transmutation"
"242841733-0-107274","Gloves of the Undaunted Unweaver","Gloves of the Undaunted Unweaver"
"242841733-0-123759","Wizard's Riposte Gloves^p","Wizard's Riposte Gloves"
"242841733-0-153173","Z'en's Gloves","Z'en's Gloves"
"242841733-0-159713","Antiquarian's Gloves","유물발굴가의 장갑"
"242841733-0-78175","Galerion's Gloves","Galerion's Gloves"
"242841733-0-91153","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-46588","Gloves of Twilight's Embrace","Gloves of Twilight's Embrace"
"242841733-0-135739","Adept Rider's Gloves","Adept Rider's Gloves"
"242841733-0-58573","Burning Spellweave Gloves","Burning Spellweave Gloves"
"242841733-0-124610","Inventor's Guard Gloves^p","Inventor's Guard Gloves"
"242841733-0-143378","Naga Shaman Gloves","Naga Shaman Gloves"
"242841733-0-84848","Gloves of the Sun","Gloves of the Sun"
"242841733-0-131372","Gloves of Mechanical Acuity","Gloves of Mechanical Acuity"
"242841733-0-158872","Unchained Aggressor's Gloves","Unchained Aggressor's Gloves"
"242841733-0-45244","gloves^p","gloves"
"242841733-0-125927","Impregnable Armor Gloves^p","Impregnable Armor Gloves"
"242841733-0-79033","Gloves of Imperial Physique","Gloves of Imperial Physique"
"242841733-0-101981","Prisoner's Gloves","죄수의 장갑 (Prisoner's Gloves)"
"242841733-0-91132","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-160707","Gloves of Winter's Respite","Gloves of Winter's Respite"
"242841733-0-51916","Gloves of the Song of Lamae","Song of Lamae: 장갑"
"242841733-0-144235","Spell Strategist Gloves","Spell Strategist Gloves"
"242841733-0-72872","Gloves of Bahraha's Curse","Gloves of Bahraha's Curse"
"242841733-0-121573","Assassin's Gloves","암살자의 장갑 (Assassin's Gloves)"
"242841733-0-107295","Gloves of the Undaunted Unweaver","Gloves of the Undaunted Unweaver"
"242841733-0-48783","Magnus' Gloves","Magnus' Gloves"
"242841733-0-1166","King Deleyn's Silk Gloves","왕 Delyn의 비단 장갑"
"242841733-0-153152","Z'en's Gloves","Z'en's Gloves"
"242841733-0-90284","Gloves of the Desert Rose","Gloves of the Desert Rose"
"242841733-0-136614","Nocturnal's Favored Gloves","Nocturnal's Favored Gloves"
"242841733-0-125962","Impregnable Armor Gloves^p","Impregnable Armor Gloves"
"242841733-0-49629","Gloves of Oblivion's Foe","Oblivion's Foe: 장갑"
"242841733-0-123780","Wizard's Riposte Gloves^p","Wizard's Riposte Gloves"
"242841733-0-158837","Unchained Aggressor's Gloves","Unchained Aggressor's Gloves"
"242841733-0-58552","Burning Spellweave Gloves","Burning Spellweave Gloves"
"242841733-0-59884","Gloves of the Infallible Aether","Gloves of the Infallible Aether"
"242841733-0-109476","Gloves of the Warlock","Gloves of the Warlock"
"242841733-0-84827","Gloves of the Sun","Gloves of the Sun"
"242841733-0-70680","Gloves of Morkuldin","Gloves of Morkuldin"
"242841733-0-55068","Gloves of the Arena","Gloves of the Arena"
"242841733-0-164291","Thrassian Stranglers","Thrassian Stranglers"
"242841733-0-60877","Gloves of the Armor Master","Gloves of the Armor Master"
"242841733-0-47447","Whitestrake's Gloves","Whitestrake's Gloves"
"242841733-0-91111","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-90263","Gloves of the Desert Rose","Gloves of the Desert Rose"
"242841733-0-51939","Gloves of the Song of Lamae","Gloves of the Song of Lamae"
"242841733-0-122448","Shacklebreaker Gloves","Shacklebreaker Gloves"
"242841733-0-72850","Gloves of Bahraha's Curse","Bahraha's Curse: 장갑"
"242841733-0-144214","Spell Strategist Gloves","Spell Strategist Gloves"
"242841733-0-111332","Gloves of the Scathing Mage","Gloves of the Scathing Mage"
"242841733-0-159752","Temp_Z_Magi's Gloves","Temp_Z_Magi's Gloves"
"242841733-0-157573","Draugrkin Gloves","Draugrkin Gloves"
"242841733-0-158428","Gloves of Critical Riposte","Gloves of Critical Riposte"
"242841733-0-60842","Gloves of the Armor Master","Gloves of the Armor Master"
"242841733-0-45209","gloves^p","gloves"
"242841733-0-69665","Gloves of Julianos","Gloves of Julianos"
"242841733-0-57683","Gloves of the Undaunted Unweaver","Undaunted Unweaver: 장갑"
"242841733-0-59862","Gloves of the Infallible Aether","Gloves of the Infallible Aether"
"242841733-0-72824","Eternal Hunt Gloves","Eternal Hunt Gloves"
"242841733-0-109497","Gloves of the Warlock","Gloves of the Warlock"
"242841733-0-70645","Gloves of Morkuldin","Morkuldin: 장갑"
"242841733-0-124652","Inventor's Guard Gloves^p","Inventor's Guard Gloves"
"242841733-0-84806","Gloves of the Sun","Gloves of the Sun"
"242841733-0-56334","Magnus' Gloves","Magnus' Gloves"
"242841733-0-55486","gloves^p","gloves"
"242841733-0-78140","Galerion's Gloves","Galerion's Gloves"
"242841733-0-54151","Gloves of Shalidor's Curse","Gloves of Shalidor's Curse"
"242841733-0-77293","Sithis' Gloves","Sithis' Gloves"
"242841733-0-135774","Adept Rider's Gloves","Adept Rider's Gloves"
"242841733-0-48713","Magnus' Gloves","Magnus' Gloves"
"242841733-0-66169","Spell Power Cure Gloves","Spell Power Cure: 장갑"
"242841733-0-91579","Gloves of the Arch-Mage","Gloves of the Arch-Mage"
"242841733-0-90242","Gloves of the Desert Rose","Gloves of the Desert Rose"
"242841733-0-160749","Gloves of Winter's Respite","Gloves of Winter's Respite"
"242841733-0-146458","Icy Conjuror's Gloves","Icy Conjuror's Gloves"
"242841733-0-71984","Gloves of Tava's Favor","Gloves of Tava's Favor"
"242841733-0-111353","Gloves of the Scathing Mage","Gloves of the Scathing Mage"
"242841733-0-56369","Gloves of the Night Mother","Gloves of the Night Mother"
"242841733-0-157552","Draugrkin Gloves","Draugrkin Gloves"
"242841733-0-153194","Z'en's Gloves","Z'en's Gloves"
"242841733-0-55033","Gloves of the Arena","Gloves of the Arena"
"242841733-0-46565","Gloves of Twilight's Embrace","Twilight's Embrace: 장갑"
"242841733-0-47412","Whitestrake's Gloves","Whitestrake's Gloves"
"242841733-0-156229","New Moon Acolyte's Gloves","New Moon Acolyte's Gloves"
"242841733-0-59840","Gloves of the Infallible Aether","Gloves of the Infallible Aether"
"242841733-0-68793","Gloves of the Phoenix","The Phoenix: 장갑"
"242841733-0-148605","Senche-raht's Gloves","Senche-raht's Gloves"
"242841733-0-136649","Nocturnal's Favored Gloves","Nocturnal's Favored Gloves"
"242841733-0-105917","Gloves of the Lich","Gloves of the Lich"
"242841733-0-48736","Magnus' Gloves","Magnus' Gloves"
"242841733-0-122483","Shacklebreaker Gloves","Shacklebreaker Gloves"
"242841733-0-160728","Gloves of Winter's Respite","Gloves of Winter's Respite"
"242841733-0-144256","Spell Strategist Gloves","Spell Strategist Gloves"
"242841733-0-112586","Gloves of Mending","Gloves of Mending"
"242841733-0-51410","Gloves of the Willow's Path","Gloves of the Willow's Path"
"242841733-0-75863","Gloves of Varen's Legacy","Gloves of Varen's Legacy"
"242841733-0-157013","Hiti's Gloves","Hiti's Gloves"
"242841733-0-83004","Gossamer Gloves","Gossamer Gloves"
"242841733-0-49577","Gloves of Ashen Grip","Gloves of Ashen Grip"
"242841733-0-137402","Olorime's Gloves","Olorime's Gloves"
"242841733-0-105812","Gloves of the Lich","Gloves of the Lich"
"242841733-0-85671","Gloves of the Warlock","Gloves of the Warlock"
"242841733-0-95469","Gloves of Martial Knowledge","Gloves of Martial Knowledge"
"242841733-0-161508","Stuhn's Gloves","Stuhn's Gloves"
"242841733-0-100121","Gloves of Stendarr","Gloves of Stendarr"
"242841733-0-116955","Gloves of the Phoenix","Gloves of the Phoenix"
"242841733-0-135690","Vanus's Gloves","바누스의 장갑 (Vanus's Gloves)"
"242841733-0-156174","New Moon Acolyte's Gloves","New Moon Acolyte's Gloves"
"242841733-0-48236","Gloves of Vampire's Kiss","Gloves of Vampire's Kiss"
"242841733-0-136544","Nocturnal's Favored Gloves","Nocturnal's Favored Gloves"
"242841733-0-144193","Spell Strategist Gloves","Spell Strategist Gloves"
"242841733-0-101467","Ysgramor's Gloves","Ysgramor's Gloves"
"242841733-0-52724","Gloves of Orgnum's Scales","Gloves of Orgnum's Scales"
"242841733-0-99811","Spinner's Gloves","Spinner's Gloves"
"242841733-0-76712","Spell Power Cure Gloves","Spell Power Cure Gloves"
"242841733-0-160665","Gloves of Winter's Respite","Gloves of Winter's Respite"
"242841733-0-125892","Impregnable Armor Gloves^p","Impregnable Armor Gloves"
"242841733-0-149404","Crafty Alfiq's Gloves","Crafty Alfiq's Gloves"
"242841733-0-91090","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-74992","Gloves of the Shadow Dancer","Gloves of the Shadow Dancer"
"242841733-0-42955","King Haqmir's Bindings of the Withered Hand","Withered Hand: 왕 하크미르의 손목끈"
"242841733-0-136579","Nocturnal's Favored Gloves","Nocturnal's Favored Gloves"
"242841733-0-49119","Gloves of the Night Mother","Gloves of the Night Mother"
"242841733-0-105833","Gloves of the Lich","Gloves of the Lich"
"242841733-0-42960","Bloodthorn Crocodile Hide Gloves","Bloodthorn Crocodile Hide Gloves"
"242841733-0-60352","Gloves of Redistribution","Gloves of Redistribution"
"228378404-0-4267","You received these gloves for helping resolve the situation between the Argonians and Betina Volek in Mournhold.","You received these gloves for helping resolve the situation between the Argonians and Betina Volek in Mournhold."
"242841733-0-85650","Gloves of the Warlock","Gloves of the Warlock"
"242841733-0-54938","Gloves of Martial Knowledge","Martial Knowledge: 장갑"
"242841733-0-52759","Gloves of Orgnum's Scales","Gloves of Orgnum's Scales"
"242841733-0-100142","Gloves of Stendarr","Gloves of Stendarr"
"242841733-0-116976","Gloves of the Phoenix","Gloves of the Phoenix"
"242841733-0-161982","Roaring Opportunist's Gloves","Roaring Opportunist's Gloves"
"242841733-0-1698","Whispering Gloves","속삭이는 장갑"
"242841733-0-84785","Gloves of the Sun","Gloves of the Sun"
"242841733-0-158338","Gloves of Critical Riposte","Gloves of Critical Riposte"
"242841733-0-144172","Spell Strategist Gloves","Spell Strategist Gloves"
"242841733-0-101488","Ysgramor's Gloves","Ysgramor's Gloves"
"242841733-0-58043","gloves^p","gloves"
"242841733-0-58044","gloves^p","gloves"
"242841733-0-58045","gloves^p","gloves"
"242841733-0-58046","gloves^p","gloves"
"242841733-0-72334","Clever Alchemist Gloves","Clever Alchemist Gloves"
"242841733-0-70155","Gloves of Trials","Gloves of Trials"
"242841733-0-147208","Auroran's Gloves","Auroran's Gloves"
"242841733-0-71006","Gloves of the Ugly Mug","Gloves of the Ugly Mug"
"242841733-0-160644","Gloves of Winter's Respite","Gloves of Winter's Respite"
"242841733-0-148535","Senche-raht's Gloves","Senche-raht's Gloves"
"242841733-0-74971","Gloves of the Shadow Dancer","Gloves of the Shadow Dancer"
"242841733-0-45174","gloves^p","gloves"
"242841733-0-47354","Whitestrake's Gloves","Whitestrake's Gloves"
"242841733-0-105854","Gloves of the Lich","Gloves of the Lich"
"242841733-0-91069","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-100163","Gloves of Stendarr","Gloves of Stendarr"
"242841733-0-101010","Smuggler's Gloves","Smuggler's Gloves"
"242841733-0-104520","Burning Spellweave Gloves","Burning Spellweave Gloves"
"242841733-0-161543","Stuhn's Gloves","Stuhn's Gloves"
"242841733-0-72789","Eternal Hunt Gloves","Eternal Hunt Gloves"
"242841733-0-163742","Gloves of Kyne's Wind","Gloves of Kyne's Wind"
"242841733-0-163741","Roaring Opportunist's Gloves","Roaring Opportunist's Gloves"
"242841733-0-158393","Gloves of Critical Riposte","Gloves of Critical Riposte"
"242841733-0-163740","Roaring Opportunist's Gloves","Roaring Opportunist's Gloves"
"242841733-0-159246","Dauntless Combatant's Gloves","Dauntless Combatant's Gloves"
"242841733-0-116997","Gloves of the Phoenix","Gloves of the Phoenix"
"242841733-0-56299","Gloves of Vampire's Kiss","Gloves of Vampire's Kiss"
"242841733-0-84764","Gloves of the Sun","Gloves of the Sun"
"242841733-0-48678","Magnus' Gloves","Magnus' Gloves"
"242841733-0-75828","Gloves of Varen's Legacy","Gloves of Varen's Legacy"
"242841733-0-51838","Gloves of Hunding's Rage","Hunding's Rage: 장갑"
"242841733-0-50507","Gloves of Torug's Pact","Gloves of Torug's Pact"
"242841733-0-137465","Olorime's Gloves","Olorime's Gloves"
"242841733-0-113015","Aether Gloves of Destruction","Destruction: 천공 장갑"
"242841733-0-159211","Dauntless Combatant's Gloves","Dauntless Combatant's Gloves"
"242841733-0-74950","Gloves of the Shadow Dancer","Gloves of the Shadow Dancer"
"242841733-0-157034","Hiti's Gloves","Hiti's Gloves"
"242841733-0-82575","Amber Plasm Gloves","Amber Plasm Gloves"
"242841733-0-47377","Whitestrake's Gloves","Whitestrake's Gloves"
"242841733-0-78070","Galerion's Gloves","Galerion: 장갑"
"242841733-0-91048","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-105875","Gloves of the Lich","Gloves of the Lich"
"242841733-0-51866","Gloves of Hunding's Rage","Hunding's Rage: 장갑"
"242841733-0-66097","Gloves of Almalexia's Mercy","Gloves of Almalexia's Mercy"
"242841733-0-100184","Gloves of Stendarr","Gloves of Stendarr"
"242841733-0-101031","Smuggler's Gloves","Smuggler's Gloves"
"242841733-0-104541","Burning Spellweave Gloves","Burning Spellweave Gloves"
"242841733-0-103210","Spider Cultist's Gloves","Spider Cultist's Gloves"
"242841733-0-86928","Gloves of Necropotence","Gloves of Necropotence"
"242841733-0-136124","Sload's Gloves","Sload's Gloves"
"242841733-0-50530","Gloves of Torug's Pact","Gloves of Torug's Pact"
"242841733-0-70120","Gloves of Trials","Gloves of Trials"
"242841733-0-48213","Gloves of Vampire's Kiss","Gloves of Vampire's Kiss"
"242841733-0-150405","Rotmeth Grips","Rotmeth Grips"
"242841733-0-84743","Gloves of the Sun","Gloves of the Sun"
"242841733-0-60317","Gloves of Redistribution","Redistribution: 장갑"
"242841733-0-49549","Gloves of Ashen Grip","Gloves of Ashen Grip"
"242841733-0-130812","Fortified Brass Gloves","Fortified Brass Gloves"
"242841733-0-148570","Senche-raht's Gloves","Senche-raht's Gloves"
"242841733-0-58486","Gloves of the Twice-Born Star","Gloves of the Twice-Born Star"
"242841733-0-80392","Gloves Of The Infallible Aether","Gloves Of The Infallible Aether"
"242841733-0-52701","Gloves of Orgnum's Scales","Gloves of Orgnum's Scales"
"242841733-0-160686","Gloves of Winter's Respite","Gloves of Winter's Respite"
"242841733-0-113036","Aether Gloves of Destruction","Aether Gloves of Destruction"
"242841733-0-52343","Gloves of Alessia's Bulwark","Gloves of Alessia's Bulwark"
"242841733-0-53673","Gloves of Kagrenac's Hope","Gloves of Kagrenac's Hope"
"242841733-0-77644","Gloves of Twilight Remedy","Gloves of Twilight Remedy"
"242841733-0-97255","Gloves of a Mother's Sorrow","Gloves of a Mother's Sorrow"
"242841733-0-80813","Elegant Gloves","Elegant Gloves"
"242841733-0-136159","Sload's Gloves","Sload's Gloves"
"242841733-0-87450","Gloves of Destruction Mastery","Gloves of Destruction Mastery"
"242841733-0-130847","Fortified Brass Gloves","Fortified Brass Gloves"
"242841733-0-152639","Hollowfang Gloves","할로우팽 장갑 (Hollowfang Gloves)"
"242841733-0-105418","Treasure Hunter's Gloves","Treasure Hunter: 보물사냥꾼의 장갑"
"242841733-0-101052","Smuggler's Gloves","Smuggler's Gloves"
"242841733-0-105896","Gloves of the Lich","Gloves of the Lich"
"242841733-0-51488","Gloves of the Willow's Path","Gloves of the Willow's Path"
"242841733-0-129865","Gloves of Trinimac's Valor","Gloves of Trinimac's Valor"
"242841733-0-103231","Spider Cultist's Gloves","Spider Cultist's Gloves"
"242841733-0-104562","Burning Spellweave Gloves","Burning Spellweave Gloves"
"242841733-0-51006","Gloves of Hist Bark","Gloves of Hist Bark"
"242841733-0-162454","Gloves of Kyne's Wind","Gloves of Kyne's Wind"
"242841733-0-163786","Temp_Z_Heal's Perfect Gloves","Temp_Z_Heal's Perfect Gloves"
"242841733-0-163785","Temp_Z_Heal's Perfect Gloves","Temp_Z_Heal's Perfect Gloves"
"242841733-0-163784","Temp_Z_Heal's Perfect Gloves","Temp_Z_Heal's Perfect Gloves"
"242841733-0-163783","Temp_Z_Heal's Perfect Gloves","Temp_Z_Heal's Perfect Gloves"
"242841733-0-75478","Gladiator's Gloves","Gladiator's Gloves"
"242841733-0-163782","Temp_Z_Heal's Perfect Gloves","Temp_Z_Heal's Perfect Gloves"
"242841733-0-163781","Temp_Z_Heal's Perfect Gloves","Temp_Z_Heal's Perfect Gloves"
"242841733-0-49166","Gloves of the Night Mother","Gloves of the Night Mother"
"242841733-0-163780","Temp_Z_Heal's Gloves","Temp_Z_Heal's Gloves"
"242841733-0-77652","Gloves of the Worm","Gloves of the Worm"
"242841733-0-67849","Gloves of the Combat Physician","Combat Physician: 장갑"
"242841733-0-151321","Perfected False God's Gloves","Perfected False God's Gloves"
"242841733-0-129857","Gloves of Trinimac's Valor","Gloves of Trinimac's Valor"
"242841733-0-83088","Gossamer Gloves","Gossamer Gloves"
"242841733-0-76318","Pelinal's Gloves","Pelinal's Gloves"
"242841733-0-159281","Dauntless Combatant's Gloves","Dauntless Combatant's Gloves"
"242841733-0-163779","Temp_Z_Heal's Gloves","Temp_Z_Heal's Gloves"
"242841733-0-50149","Gloves of the Spectre's Eye","Gloves of the Spectre's Eye"
"242841733-0-79826","Gloves of Vicious Death","Gloves of Vicious Death"
"242841733-0-49197","Gloves of the Night Mother","Gloves of the Night Mother"
"242841733-0-142813","Grave-Stake Collector Gloves","Grave-Stake Collector Gloves"
"242841733-0-55874","Curse-Eating Gloves","Curse-Eating Gloves"
"242841733-0-76770","Overwhelming Gloves","Overwhelming Gloves"
"242841733-0-53696","Gloves of Kagrenac's Hope","Gloves of Kagrenac's Hope"
"242841733-0-97234","Gloves of a Mother's Sorrow","Mother's Sorrow: 장갑"
"242841733-0-75443","Gladiator's Gloves","Gladiator's Gloves"
"242841733-0-113057","Aether Gloves of Destruction","Aether Gloves of Destruction"
"242841733-0-152618","Hollowfang Gloves","할로우팽 장갑 (Hollowfang Gloves)"
"242841733-0-105439","Treasure Hunter's Gloves","Treasure Hunter's Gloves"
"242841733-0-104583","Burning Spellweave Gloves","Burning Spellweave Gloves"
"242841733-0-129881","Gloves of Trinimac's Valor","Gloves of Trinimac's Valor"
"242841733-0-56719","Gloves of Orgnum's Scales","Gloves of Orgnum's Scales"
"242841733-0-103252","Spider Cultist's Gloves","Spider Cultist's Gloves"
"242841733-0-101073","Smuggler's Gloves","Smuggler's Gloves"
"242841733-0-51029","Gloves of Hist Bark","Gloves of Hist Bark"
"242841733-0-162412","Gloves of Kyne's Wind","Gloves of Kyne's Wind"
"242841733-0-163743","Gloves of Kyne's Wind","Gloves of Kyne's Wind"
"242841733-0-78963","Gloves of Imperial Physique","Imperial Physique: 장갑"
"242841733-0-162433","Gloves of Kyne's Wind","Gloves of Kyne's Wind"
"242841733-0-138345","Siroria's Perfected Gloves","Siroria's Perfected Gloves"
"242841733-0-151300","Perfected False God's Gloves","Perfected False God's Gloves"
"242841733-0-43886","Gloves of Syrabane","Syrabane: 장갑"
"242841733-0-85242","Gloves of Syrabane","Gloves of Syrabane"
"242841733-0-148130","Coldharbour's Favorite Gloves","Coldharbour's Favorite Gloves"
"242841733-0-83067","Gossamer Gloves","Gossamer Gloves"
"228378404-0-1166","These antique hand coverings were bestowed by the spirit of King Deleyn for returning the stolen regalia to the Burial Mounds.","당신은 Deleyn왕의 잃어버린 예복을 Burial Mounds에서 찾아 돌려주었고,  그의 영혼으로부터 이 고급진 손장갑을 받았습니다."
"242841733-0-77629","Moondancer Gloves","Moondancer Gloves"
"242841733-0-91917","Gloves of Cyrodiil's Light","Gloves of Cyrodiil's Light"
"242841733-0-76778","Gloves of the Scathing Mage","Gloves of the Scathing Mage"
"242841733-0-161578","Stuhn's Gloves","Stuhn's Gloves"
"242841733-0-129873","Gloves of Trinimac's Valor","Gloves of Trinimac's Valor"
"242841733-0-162003","Roaring Opportunist's Gloves","Roaring Opportunist's Gloves"
"242841733-0-136194","Sload's Gloves","Sload's Gloves"
"242841733-0-152681","Hollowfang Gloves","할로우팽 장갑 (Hollowfang Gloves)"
"242841733-0-113078","Aether Gloves of Destruction","Aether Gloves of Destruction"
