"Location","Source","Target"
"242841733-0-110857","Restoration Staff of the Worm Cult","Restoration Staff of the Worm Cult"
"242841733-0-104185","Restoration Staff of the Netch's Touch","Restoration Staff of the Netch's Touch"
"242841733-0-88362","Restoration Staff of Cyrodiil's Crest","Cyrodiil's Crest: 치유 스태프"
"242841733-0-128159","Blooddrinker Restoration Staff","Blooddrinker Restoration Staff"
"242841733-0-163368","Spell Parasite's Restoration Staff","Spell Parasite's Restoration Staff"
"242841733-0-151382","Perfected Nahviintaas's Restoration Staff","Perfected Nahviintaas's Restoration Staff"
"242841733-0-101914","Prisoner's Restoration Staff","죄수의 치유 지팡이 (Prisoner's Restoration Staff)"
"242841733-0-75051","Restoration Staff of the Shadow Dancer","Restoration Staff of the Shadow Dancer"
"242841733-0-107228","Hulking Draugr's Restoration Staff","Hulking Draugr's Restoration Staff"
"242841733-0-87027","Restoration Staff of the Footman","Restoration Staff of the Footman"
"242841733-0-150053","False God's Restoration Staff","False God's Restoration Staff"
"242841733-0-90662","Restoration Staff of the Onslaught","Restoration Staff of the Onslaught"
"242841733-0-109887","Restoration Staff of the Noble Duelist","Restoration Staff of the Noble Duelist"
"242841733-0-142431","Dead-Water's Guile Restoration Staff","Dead-Water's Guile Restoration Staff"
"242841733-0-141100","Jailer's Restoration Staff","Jailer's Restoration Staff"
"242841733-0-91999","Restoration Staff of the Swift","Restoration Staff of the Swift"
"242841733-0-79408","Restoration Staff of the Pariah","Restoration Staff of the Pariah"
"242841733-0-56744","Restoration Staff of the Eyes of Mara","Restoration Staff of the Eyes of Mara"
"242841733-0-162087","Roaring Opportunist's Restoration Staff","Roaring Opportunist's Restoration Staff"
"242841733-0-51054","Restoration Staff of Hist Bark","Restoration Staff of Hist Bark"
"242841733-0-122868","War Maiden's Restoration Staff","War Maiden's Restoration Staff"
"242841733-0-87007","Restoration Staff of the Footman","Restoration Staff of the Footman"
"242841733-0-44762","Maleficence","Maleficence"
"242841733-0-97293","Restoration Staff of a Mother's Sorrow","Restoration Staff of a Mother's Sorrow"
"242841733-0-100600","Spriggan's Restoration Staff","Spriggan: 스프리건의 치유 스태프"
"242841733-0-110878","Restoration Staff of the Worm Cult","Restoration Staff of the Worm Cult"
"242841733-0-89676","Restoration Staff of the Sergeant","Restoration Staff of the Sergeant"
"242841733-0-108562","Barkskin Restoration Staff","Barkskin Restoration Staff"
"242841733-0-128179","Blooddrinker Restoration Staff","Blooddrinker Restoration Staff"
"242841733-0-101935","Prisoner's Restoration Staff","죄수의 치유 지팡이 (Prisoner's Restoration Staff)"
"242841733-0-133513","The Asylum's Restoration Staff","The Asylum's Restoration Staff"
"242841733-0-75030","Restoration Staff of the Shadow Dancer","Restoration Staff of the Shadow Dancer"
"242841733-0-130486","Innate Axiom Restoration Staff","Innate Axiom Restoration Staff"
"242841733-0-153148","Z'en's Restoration Staff","Z'en's Restoration Staff"
"242841733-0-90641","Restoration Staff of the Onslaught","Restoration Staff of the Onslaught"
"242841733-0-158826","Unchained Aggressor's Restoration Staff","Unchained Aggressor's Restoration Staff"
"242841733-0-142491","Dead-Water's Guile Restoration Staff","Dead-Water's Guile Restoration Staff"
"242841733-0-141160","Jailer's Restoration Staff","Jailer's Restoration Staff"
"242841733-0-52368","Restoration Staff of Alessia's Bulwark","Restoration Staff of Alessia's Bulwark"
"242841733-0-91978","Restoration Staff of the Swift","Restoration Staff of the Swift"
"242841733-0-54102","Restoration Staff of Shalidor's Curse","Restoration Staff of Shalidor's Curse"
"242841733-0-108582","Barkskin Restoration Staff","Barkskin Restoration Staff"
"242841733-0-122889","War Maiden's Restoration Staff","War Maiden's Restoration Staff"
"242841733-0-162062","Roaring Opportunist's Restoration Staff","Roaring Opportunist's Restoration Staff"
"242841733-0-125916","Impregnable Armor Restoration Staff^n","Impregnable Armor Restoration Staff"
"242841733-0-97272","Restoration Staff of a Mother's Sorrow","Restoration Staff of a Mother's Sorrow"
"242841733-0-149091","Undertaker's Restoration Staff","Undertaker's Restoration Staff"
"242841733-0-153106","Z'en's Restoration Staff","Z'en's Restoration Staff"
"242841733-0-100620","Spriggan's Restoration Staff","Spriggan's Restoration Staff"
"242841733-0-88320","Restoration Staff of Durok's Bane","Restoration Staff of Durok's Bane"
"242841733-0-89656","Restoration Staff of the Sergeant","Restoration Staff of the Sergeant"
"242841733-0-110899","Restoration Staff of the Worm Cult","Restoration Staff of the Worm Cult"
"242841733-0-128199","Blooddrinker Restoration Staff","Blooddrinker Restoration Staff"
"242841733-0-121562","Assassin's Restoration Staff","Assassin: 암살자의 치유 스태프"
"242841733-0-76342","Pelinal's Restoration Staff","Pelinal's Restoration Staff"
"242841733-0-51066","Restoration Staff of Hist Bark","Restoration Staff of Hist Bark"
"242841733-0-162074","Roaring Opportunist's Restoration Staff","Roaring Opportunist's Restoration Staff"
"242841733-0-101956","Prisoner's Restoration Staff","죄수의 치유 지팡이 (Prisoner's Restoration Staff)"
"242841733-0-89636","Restoration Staff of the Sergeant","The Sergeant: 치유 스태프"
"242841733-0-155789","Ancient Dragonguard's Restoration Staff","Ancient Dragonguard's Restoration Staff"
"242841733-0-153127","Z'en's Restoration Staff","Z'en's Restoration Staff"
"242841733-0-90620","Restoration Staff of the Onslaught","The Onslaught: 치유 스태프"
"242841733-0-142471","Dead-Water's Guile Restoration Staff","Dead-Water's Guile Restoration Staff"
"242841733-0-141140","Jailer's Restoration Staff","Jailer's Restoration Staff"
"242841733-0-150095","False God's Restoration Staff","False God's Restoration Staff"
"242841733-0-75009","Restoration Staff of the Shadow Dancer","Restoration Staff of the Shadow Dancer"
"242841733-0-146833","Frozen Watcher's Restoration Staff","Frozen Watcher's Restoration Staff"
"242841733-0-113939","Restoration Staff of the Immortal Yokeda","Immortal Yokeda: 치유 스태프"
"242841733-0-85282","Restoration Staff of Nikulas","Nikulas: 치유 스태프"
"242841733-0-91957","Restoration Staff of the Swift","The Swift: 치유 스태프"
"242841733-0-158861","Unchained Aggressor's Restoration Staff","Unchained Aggressor's Restoration Staff"
"242841733-0-149908","Lokkestiiz's Restoration Staff","Lokkestiiz's Restoration Staff"
"242841733-0-124606","Inventor's Guard Restoration Staff^n","Inventor's Guard Restoration Staff"
"242841733-0-107270","Restoration Staff of the Undaunted Unweaver","Undaunted Unweaver: 치유 스태프"
"242841733-0-92480","Barkskin Restoration Staff","Barkskin Restoration Staff"
"242841733-0-100640","Spriggan's Restoration Staff","Spriggan's Restoration Staff"
"242841733-0-49607","Restoration Staff of Oblivion's Foe","Oblivion's Foe: 치유 스태프"
"242841733-0-91149","Restoration Staff of Almalexia's Mercy","Restoration Staff of Almalexia's Mercy"
"242841733-0-101977","Prisoner's Restoration Staff","죄수의 치유 지팡이 (Prisoner's Restoration Staff)"
"242841733-0-69221","Restoration Staff of Willpower","Restoration Staff of Willpower"
"242841733-0-70206","Restoration Staff of Trials","Restoration Staff of Trials"
"242841733-0-95507","Restoration Staff of Martial Knowledge","Restoration Staff of Martial Knowledge"
"242841733-0-80488","Restoration Staff Of The Knightmare","Restoration Staff Of The Knightmare"
"242841733-0-157548","Draugrkin Restoration Staff","Draugrkin Restoration Staff"
"242841733-0-156218","New Moon Acolyte's Restoration Staff","New Moon Acolyte's Restoration Staff"
"242841733-0-84844","Restoration Staff of the Sun","Restoration Staff of the Sun"
"242841733-0-144231","Spell Strategist Restoration Staff","Spell Strategist Restoration Staff"
"242841733-0-93794","Restoration Staff of Cyrodiil's Ward","Restoration Staff of Cyrodiil's Ward"
"242841733-0-69234","Restoration Staff of Willpower","Restoration Staff of Willpower"
"242841733-0-113959","Restoration Staff of the Immortal Yokeda","Restoration Staff of the Immortal Yokeda"
"242841733-0-96822","Restoration Staff of the Wyrd Tree","Restoration Staff of the Wyrd Tree"
"242841733-0-150907","Perfected Yolnahkriin's Restoration Staff","Perfected Yolnahkriin's Restoration Staff"
"242841733-0-146895","Restoration Staff of Scavenging Demise","Restoration Staff of Scavenging Demise"
"242841733-0-107291","Restoration Staff of the Undaunted Unweaver","Restoration Staff of the Undaunted Unweaver"
"242841733-0-112647","Ophidian Restoration Staff of Celerity","Ophidian Celerity: 오피디아인의 치유 스태프"
"242841733-0-92460","Barkskin Restoration Staff","Barkskin: 치유 스태프"
"242841733-0-79484","Restoration Staff of Trinimac's Valor","Restoration Staff of Trinimac's Valor"
"242841733-0-60867","Restoration Staff of the Armor Master","Restoration Staff of the Armor Master"
"242841733-0-99097","Restoration Staff of the Hatchling's Shell","Restoration Staff of the Hatchling's Shell"
"242841733-0-69208","Restoration Staff of Willpower","Restoration Staff of Willpower"
"242841733-0-91128","Restoration Staff of Almalexia's Mercy","Restoration Staff of Almalexia's Mercy"
"242841733-0-101998","Prisoner's Restoration Staff","죄수의 치유 지팡이 (Prisoner's Restoration Staff)"
"242841733-0-50614","Restoration Staff of Torug's Pact","Restoration Staff of Torug's Pact"
"242841733-0-72840","Eternal Hunt Restoration Staff","Eternal Hunt Restoration Staff"
"242841733-0-100660","Spriggan's Restoration Staff","Spriggan's Restoration Staff"
"242841733-0-80468","Restoration Staff Of The Knightmare","Restoration Staff Of The Knightmare"
"242841733-0-45262","restoration staff^n","restoration staff"
"242841733-0-78165","Galerion's Restoration Staff","Galerion's Restoration Staff"
"242841733-0-136603","Nocturnal's Favored Restoration Staff","Nocturnal's Favored Restoration Staff"
"242841733-0-84823","Restoration Staff of the Sun","Restoration Staff of the Sun"
"242841733-0-153169","Z'en's Restoration Staff","Z'en's Restoration Staff"
"242841733-0-125951","Impregnable Armor Restoration Staff^n","Impregnable Armor Restoration Staff"
"242841733-0-141180","Jailer's Restoration Staff","Jailer's Restoration Staff"
"242841733-0-49619","Restoration Staff of Oblivion's Foe","Restoration Staff of Oblivion's Foe"
"242841733-0-93774","Restoration Staff of Cyrodiil's Ward","Restoration Staff of Cyrodiil's Ward"
"242841733-0-113979","Restoration Staff of the Immortal Yokeda","Restoration Staff of the Immortal Yokeda"
"242841733-0-109006","Restoration Staff of Truth","Restoration Staff of Truth"
"242841733-0-144210","Spell Strategist Restoration Staff","Spell Strategist Restoration Staff"
"242841733-0-121597","Assassin's Restoration Staff","Assassin's Restoration Staff"
"242841733-0-96802","Restoration Staff of the Wyrd Tree","Restoration Staff of the Wyrd Tree"
"242841733-0-146875","Restoration Staff of Scavenging Demise","Restoration Staff of Scavenging Demise"
"242841733-0-145544","Rootmender's Staff","Rootmender's Staff"
"242841733-0-99077","Restoration Staff of the Hatchling's Shell","Hatchling's Shell: 치유 스태프"
"242841733-0-54168","Restoration Staff of Shalidor's Curse","Restoration Staff of Shalidor's Curse"
"242841733-0-112667","Ophidian Restoration Staff of Celerity","Ophidian Restoration Staff of Celerity"
"242841733-0-123319","Vanguard's Challenge Restoration Staff^n","Vanguard's Challenge Restoration Staff"
"242841733-0-113999","Restoration Staff of the Immortal Yokeda","Restoration Staff of the Immortal Yokeda"
"242841733-0-103707","Restoration Staff of the Undaunted Bastion","Restoration Staff of the Undaunted Bastion"
"242841733-0-78130","Galerion's Restoration Staff","Galerion's Restoration Staff"
"242841733-0-136638","Nocturnal's Favored Restoration Staff","Nocturnal's Favored Restoration Staff"
"242841733-0-79460","Restoration Staff of Trinimac's Valor","Restoration Staff of Trinimac's Valor"
"242841733-0-46543","Restoration Staff of Twilight's Embrace","Twilight's Embrace: 치유 스태프"
"242841733-0-47878","Restoration Staff of the Seducer","Restoration Staff of the Seducer"
"242841733-0-111328","Restoration Staff of the Scathing Mage","Scathing Mage: 치유 스태프"
"242841733-0-100680","Spriggan's Restoration Staff","Spriggan's Restoration Staff"
"242841733-0-91107","Restoration Staff of Almalexia's Mercy","Restoration Staff of Almalexia's Mercy"
"242841733-0-33235","Wabbajack","와바잭"
"242841733-0-156253","New Moon Acolyte's Restoration Staff","New Moon Acolyte's Restoration Staff"
"242841733-0-148629","Senche-raht's Restoration Staff","Senche-raht's Restoration Staff"
"242841733-0-111349","Restoration Staff of the Scathing Mage","Restoration Staff of the Scathing Mage"
"242841733-0-46531","Restoration Staff of Death's Wind","Restoration Staff of Death's Wind"
"242841733-0-79472","Restoration Staff of Trinimac's Valor","Restoration Staff of Trinimac's Valor"
"242841733-0-80448","Restoration Staff Of The Knightmare","Restoration Staff Of The Knightmare"
"242841733-0-84802","Restoration Staff of the Sun","Restoration Staff of the Sun"
"242841733-0-93754","Restoration Staff of Cyrodiil's Ward","Restoration Staff of Cyrodiil's Ward"
"242841733-0-124648","Inventor's Guard Restoration Staff^n","Inventor's Guard Restoration Staff"
"242841733-0-150947","Perfected Yolnahkriin's Restoration Staff","Perfected Yolnahkriin's Restoration Staff"
"242841733-0-109026","Restoration Staff of Truth","Restoration Staff of Truth"
"242841733-0-153190","Z'en's Restoration Staff","Z'en's Restoration Staff"
"242841733-0-112687","Ophidian Restoration Staff of Celerity","Ophidian Restoration Staff of Celerity"
"242841733-0-79448","Restoration Staff of Trinimac's Valor","Trinimac's Valor: 치유 스태프"
"242841733-0-47890","Restoration Staff of the Seducer","Restoration Staff of the Seducer"
"242841733-0-149928","Lokkestiiz's Restoration Staff","Lokkestiiz's Restoration Staff"
"242841733-0-72805","Eternal Hunt Restoration Staff","Eternal Hunt Restoration Staff"
"242841733-0-102406","Blessed Restoration Staff","Blessed Restoration Staff"
"242841733-0-51906","Restoration Staff of the Song of Lamae","Restoration Staff of the Song of Lamae"
"242841733-0-122017","Restoration Staff of Daedric Trickery","Restoration Staff of Daedric Trickery"
"242841733-0-92418","Restoration Staff of the Twin Sisters","Restoration Staff of the Twin Sisters"
"242841733-0-135315","Gloom-Graced Restoration Staff","Gloom-Graced Restoration Staff"
"242841733-0-46555","Restoration Staff of Twilight's Embrace","Restoration Staff of Twilight's Embrace"
"242841733-0-158896","Unchained Aggressor's Restoration Staff","Unchained Aggressor's Restoration Staff"
"242841733-0-137977","Galenwe's Perfected Restoration Staff","Galenwe's Perfected Restoration Staff"
"242841733-0-110036","Restoration Staff of Nikulas","Restoration Staff of Nikulas"
"242841733-0-80428","Restoration Staff Of The Knightmare","Restoration Staff Of The Knightmare"
"242841733-0-157569","Draugrkin Restoration Staff","Draugrkin Restoration Staff"
"242841733-0-60832","Restoration Staff of the Armor Master","Restoration Staff of the Armor Master"
"242841733-0-75094","Restoration Staff of the Night Mother","Restoration Staff of the Night Mother"
"242841733-0-45227","restoration staff^n","restoration staff"
"242841733-0-93734","Restoration Staff of Cyrodiil's Ward","Cyrodiil's Ward: 치유 스태프"
"242841733-0-87067","Restoration Staff of the Footman","Restoration Staff of the Footman"
"242841733-0-144252","Spell Strategist Restoration Staff","Spell Strategist Restoration Staff"
"242841733-0-162905","Vrol's Perfect Restoration Staff","Vrol's Perfect Restoration Staff"
"242841733-0-150927","Perfected Yolnahkriin's Restoration Staff","Perfected Yolnahkriin's Restoration Staff"
"242841733-0-109046","Restoration Staff of Truth","Restoration Staff of Truth"
"242841733-0-51894","Restoration Staff of the Song of Lamae","Song of Lamae: 치유 스태프"
"242841733-0-70171","Restoration Staff of Trials","Restoration Staff of Trials"
"242841733-0-156163","New Moon Acolyte's Restoration Staff","New Moon Acolyte's Restoration Staff"
"242841733-0-86512","Ice Furnace Restoration Staff","Ice Furnace Restoration Staff"
"242841733-0-112582","Restoration Staff of Mending","Restoration Staff of Mending"
"242841733-0-102306","Blessed Restoration Staff","Blessed Restoration Staff"
"242841733-0-104968","Embershield Restoration Staff","Embershield Restoration Staff"
"242841733-0-87851","Restoration Staff of the Potentates","Restoration Staff of the Potentates"
"242841733-0-144189","Spell Strategist Restoration Staff","Spell Strategist Restoration Staff"
"242841733-0-50555","Restoration Staff of Torug's Pact","Restoration Staff of Torug's Pact"
"242841733-0-69182","Restoration Staff of Willpower","Willpower: 치유 스태프"
"242841733-0-159200","Dauntless Combatant's Restoration Staff","Dauntless Combatant's Restoration Staff"
"242841733-0-111266","Rattlecage Restoration Staff","Rattlecage Restoration Staff"
"242841733-0-51882","Restoration Staff of Hunding's Rage","Restoration Staff of Hunding's Rage"
"242841733-0-95465","Restoration Staff of Martial Knowledge","Martial Knowledge: 치유 스태프"
"242841733-0-87838","Restoration Staff of the Potentates","Restoration Staff of the Potentates"
"242841733-0-135215","Gloom-Graced Restoration Staff","Gloom-Graced Restoration Staff"
"242841733-0-116951","Restoration Staff of the Phoenix","Restoration Staff of the Phoenix"
"242841733-0-150867","Perfected Yolnahkriin's Restoration Staff","Perfected Yolnahkriin's Restoration Staff"
"242841733-0-103647","Restoration Staff of the Undaunted Bastion","Restoration Staff of the Undaunted Bastion"
"242841733-0-73205","Restoration Staff of Bahraha's Curse","Restoration Staff of Bahraha's Curse"
"242841733-0-148559","Senche-raht's Restoration Staff","Senche-raht's Restoration Staff"
"242841733-0-123239","Vanguard's Challenge Restoration Staff^n","Vanguard's Challenge Restoration Staff"
"242841733-0-54902","Aether Staff of Mending","Aether Staff of Mending"
"242841733-0-162845","Vrol's Perfect Restoration Staff","Vrol's Perfect Restoration Staff"
"242841733-0-149888","Lokkestiiz's Restoration Staff","Lokkestiiz's Restoration Staff"
"242841733-0-69195","Restoration Staff of Willpower","Restoration Staff of Willpower"
"242841733-0-124564","Inventor's Guard Restoration Staff^n","Inventor's Guard Restoration Staff"
"242841733-0-48261","Restoration Staff of Vampire's Kiss","Restoration Staff of Vampire's Kiss"
"242841733-0-96782","Restoration Staff of the Wyrd Tree","Wyrd Tree: 치유 스태프"
"242841733-0-49595","Restoration Staff of Ashen Grip","Restoration Staff of Ashen Grip"
"228378404-0-34301","A weapon awarded for defeating the Ebon Lord in the Ebon Crypt.","A weapon awarded for defeating the Ebon Lord in the Ebon Crypt."
"242841733-0-87825","Restoration Staff of the Potentates","Restoration Staff of the Potentates"
"242841733-0-102326","Blessed Restoration Staff","Blessed Restoration Staff"
"242841733-0-104988","Embershield Restoration Staff","Embershield Restoration Staff"
"242841733-0-50579","Restoration Staff of Torug's Pact","Restoration Staff of Torug's Pact"
"242841733-0-144168","Spell Strategist Restoration Staff","Spell Strategist Restoration Staff"
"242841733-0-53604","Restoration Staff of Kagrenac's Hope","Restoration Staff of Kagrenac's Hope"
"242841733-0-69163","Restoration Staff of Endurance","Restoration Staff of Endurance"
"242841733-0-99807","Spinner's Restoration Staff","Spinner's Restoration Staff"
"242841733-0-148524","Senche-raht's Restoration Staff","Senche-raht's Restoration Staff"
"242841733-0-75852","Restoration Staff of Varen's Legacy","Restoration Staff of Varen's Legacy"
"242841733-0-87812","Restoration Staff of the Potentates","Restoration Staff of the Potentates"
"242841733-0-91086","Restoration Staff of Almalexia's Mercy","Restoration Staff of Almalexia's Mercy"
"242841733-0-116972","Restoration Staff of the Phoenix","Restoration Staff of the Phoenix"
"242841733-0-136568","Nocturnal's Favored Restoration Staff","Nocturnal's Favored Restoration Staff"
"242841733-0-135235","Gloom-Graced Restoration Staff","Gloom-Graced Restoration Staff"
"242841733-0-111286","Rattlecage Restoration Staff","Rattlecage Restoration Staff"
"242841733-0-124585","Inventor's Guard Restoration Staff^n","Inventor's Guard Restoration Staff"
"242841733-0-103667","Restoration Staff of the Undaunted Bastion","Restoration Staff of the Undaunted Bastion"
"242841733-0-127616","Pillar Of Nirn Restoration Staff","Pillar Of Nirn Restoration Staff"
"242841733-0-101006","Smuggler's Restoration Staff","Smuggler's Restoration Staff"
"242841733-0-150847","Perfected Yolnahkriin's Restoration Staff","Perfected Yolnahkriin's Restoration Staff"
"242841733-0-162825","Vrol's Perfect Restoration Staff","Vrol's Perfect Restoration Staff"
"242841733-0-149868","Lokkestiiz's Restoration Staff","Lokkestiiz's Restoration Staff"
"242841733-0-123259","Vanguard's Challenge Restoration Staff^n","Vanguard's Challenge Restoration Staff"
"242841733-0-147204","Auroran's Restoration Staff","Auroran's Restoration Staff"
"242841733-0-128940","Curse of Doylemish Restoration Staff","Doylemish: 돌레미쉬의 저주 치유 스태프"
"242841733-0-50567","Restoration Staff of Torug's Pact","Restoration Staff of Torug's Pact"
"242841733-0-159235","Dauntless Combatant's Restoration Staff","Dauntless Combatant's Restoration Staff"
"242841733-0-48203","Restoration Staff of Vampire's Kiss","Restoration Staff of Vampire's Kiss"
"242841733-0-49539","Restoration Staff of Ashen Grip","Restoration Staff of Ashen Grip"
"242841733-0-78095","Galerion's Restoration Staff","Galerion's Restoration Staff"
"242841733-0-102346","Blessed Restoration Staff","Blessed Restoration Staff"
"242841733-0-75817","Restoration Staff of Varen's Legacy","Restoration Staff of Varen's Legacy"
"242841733-0-84781","Restoration Staff of the Sun","Restoration Staff of the Sun"
"242841733-0-95423","Restoration Staff of the Fire","Restoration Staff of the Fire"
"242841733-0-92398","Restoration Staff of the Twin Sisters","Restoration Staff of the Twin Sisters"
"242841733-0-135255","Gloom-Graced Restoration Staff","Gloom-Graced Restoration Staff"
"242841733-0-140625","Restoration Staff of Ursus","Restoration Staff of Ursus"
"242841733-0-91065","Restoration Staff of Almalexia's Mercy","Restoration Staff of Almalexia's Mercy"
"242841733-0-49527","Restoration Staff of Ashen Grip","Restoration Staff of Ashen Grip"
"242841733-0-116993","Restoration Staff of the Phoenix","Restoration Staff of the Phoenix"
"242841733-0-106715","Restoration Staff of Medusa","Medusa: 치유 스태프"
"242841733-0-101027","Smuggler's Restoration Staff","Smuggler's Restoration Staff"
"242841733-0-127636","Pillar Of Nirn Restoration Staff","Pillar Of Nirn Restoration Staff"
"242841733-0-103687","Restoration Staff of the Undaunted Bastion","Restoration Staff of the Undaunted Bastion"
"242841733-0-148594","Senche-raht's Restoration Staff","Senche-raht's Restoration Staff"
"228378404-0-45002","Carved by Varen himself as his sight left him, the runes that run its length speak to his power as a mage and a seer.","바렌이 시력을 잃었을 때 지팡이 전체에 직접 새긴 룬 문자들은 바렌이 마법사이자 예언자로서 가졌던 힘을 말해줍니다."
"242841733-0-70136","Restoration Staff of Trials","Restoration Staff of Trials"
"242841733-0-160227","Temp_Z_Tank's Restoration Staff","Temp_Z_Tank's Restoration Staff"
"242841733-0-128960","Curse of Doylemish Restoration Staff","Curse of Doylemish Restoration Staff"
"242841733-0-123279","Vanguard's Challenge Restoration Staff^n","Vanguard's Challenge Restoration Staff"
"242841733-0-69150","Restoration Staff of Endurance","Restoration Staff of Endurance"
"242841733-0-162885","Vrol's Perfect Restoration Staff","Vrol's Perfect Restoration Staff"
"242841733-0-45192","restoration staff^n","restoration staff"
"242841733-0-29940","Spiritmender's Staff","Spiritmender's Staff"
"242841733-0-96740","Shalk's Restoration Staff","Shalk's Restoration Staff"
"242841733-0-72770","Eternal Hunt Restoration Staff","Eternal Hunt Restoration Staff"
"242841733-0-138319","Relequen's Perfected Restoration Staff","Relequen's Perfected Restoration Staff"
"242841733-0-113011","Aether Restoration Staff of Destruction","Destruction: 천공 치유 스태프"
"242841733-0-102366","Blessed Restoration Staff","Blessed Restoration Staff"
"242841733-0-95403","Restoration Staff of the Fire","Restoration Staff of the Fire"
"242841733-0-84760","Restoration Staff of the Sun","Restoration Staff of the Sun"
"242841733-0-91044","Restoration Staff of Almalexia's Mercy","Restoration Staff of Almalexia's Mercy"
"242841733-0-92378","Restoration Staff of the Twin Sisters","Restoration Staff of the Twin Sisters"
"242841733-0-69124","Restoration Staff of Endurance","Restoration Staff of Endurance"
"242841733-0-70101","Restoration Staff of Trials","Restoration Staff of Trials"
"242841733-0-29952","Plaguetender's Staff","전염병 간호인의 지팡이"
"242841733-0-135275","Gloom-Graced Restoration Staff","Gloom-Graced Restoration Staff"
"242841733-0-80387","Restoration Staff Of The Infallible Aether","Restoration Staff Of The Infallible Aether"
"242841733-0-140605","Restoration Staff of Ursus","Restoration Staff of Ursus"
"242841733-0-60797","Restoration Staff of the Armor Master","Restoration Staff of the Armor Master"
"242841733-0-127656","Pillar Of Nirn Restoration Staff","Pillar Of Nirn Restoration Staff"
"242841733-0-150887","Perfected Yolnahkriin's Restoration Staff","Perfected Yolnahkriin's Restoration Staff"
"242841733-0-101048","Smuggler's Restoration Staff","Smuggler's Restoration Staff"
"242841733-0-69137","Restoration Staff of Endurance","Restoration Staff of Endurance"
"242841733-0-106735","Restoration Staff of Medusa","Restoration Staff of Medusa"
"242841733-0-96720","Shalk's Restoration Staff","Shalk's Restoration Staff"
"242841733-0-160207","Temp_Z_Tank's Restoration Staff","Temp_Z_Tank's Restoration Staff"
"242841733-0-128980","Curse of Doylemish Restoration Staff","Curse of Doylemish Restoration Staff"
"242841733-0-162865","Vrol's Perfect Restoration Staff","Vrol's Perfect Restoration Staff"
