"Location","Source","Target"
"242841733-0-88352","mace of Cyrodiil's Crest","Cyrodiil's Crest: 철퇴"
"242841733-0-110868","Mace of the Worm Cult","Mace of the Worm Cult"
"242841733-0-143762","Might of the Lost Legion Mace","Might of the Lost Legion Mace"
"242841733-0-104196","Mace of the Netch's Touch","Mace of the Netch's Touch"
"242841733-0-108552","Barkskin Mace","Barkskin: 철퇴"
"242841733-0-128149","Blooddrinker Mace","Blooddrinker Mace"
"242841733-0-55459","Mace^n","Mace"
"242841733-0-163358","Spell Parasite's Mace","Spell Parasite's Mace"
"242841733-0-51056","Hammer of Hist Bark","Hammer of Hist Bark"
"242841733-0-75020","mace of the Shadow Dancer","mace of the Shadow Dancer"
"242841733-0-101925","Prisoner's Mace","죄수의 철퇴 (Prisoner's Mace)"
"242841733-0-153138","Z'en's Mace","Z'en's Mace"
"242841733-0-90652","mace of the Onslaught","mace of the Onslaught"
"242841733-0-158816","Unchained Aggressor's Mace","Unchained Aggressor's Mace"
"242841733-0-142481","Dead-Water's Guile Mace","Dead-Water's Guile Mace"
"242841733-0-141150","Jailer's Mace","Jailer's Mace"
"242841733-0-87017","mace of the Footman","mace of the Footman"
"242841733-0-109898","Mace of the Noble Duelist","Mace of the Noble Duelist"
"242841733-0-91989","mace of the Swift","mace of the Swift"
"242841733-0-56734","Hammer of the Eyes of Mara","Hammer of the Eyes of Mara"
"242841733-0-51044","Hammer of Hist Bark","Hammer of Hist Bark"
"242841733-0-108572","Barkskin Mace","Barkskin Mace"
"242841733-0-122858","War Maiden's Mace","War Maiden's Mace"
"242841733-0-76367","Pelinal's Mace","Pelinal's Mace"
"242841733-0-97283","Mace of a Mother's Sorrow","Mace of a Mother's Sorrow"
"242841733-0-100610","Spriggan's Mace","Spriggan's Mace"
"242841733-0-89666","mace of the Sergeant","mace of the Sergeant"
"242841733-0-110889","Mace of the Worm Cult","Mace of the Worm Cult"
"242841733-0-128169","Blooddrinker Mace","Blooddrinker Mace"
"242841733-0-54104","Hammer of Shalidor's Curse","Hammer of Shalidor's Curse"
"242841733-0-76332","Pelinal's Mace","Pelinal's Mace"
"242841733-0-162064","Roaring Opportunist's Mace","Roaring Opportunist's Mace"
"242841733-0-163393","Spell Parasite's Mace","Spell Parasite's Mace"
"242841733-0-101946","Prisoner's Mace","죄수의 철퇴 (Prisoner's Mace)"
"242841733-0-47810","Hammer of the Seducer","Hammer of the Seducer"
"242841733-0-90631","mace of the Onslaught","mace of the Onslaught"
"242841733-0-150085","False God's Mace","False God's Mace"
"242841733-0-142461","Dead-Water's Guile Mace","Dead-Water's Guile Mace"
"242841733-0-146823","Frozen Watcher's Mace","Frozen Watcher's Mace"
"242841733-0-141130","Jailer's Mace","Jailer's Mace"
"242841733-0-113929","Mace of the Immortal Yokeda","Immortal Yokeda: 철퇴"
"242841733-0-91968","mace of the Swift","mace of the Swift"
"242841733-0-143797","Might of the Lost Legion Mace","Might of the Lost Legion Mace"
"242841733-0-85292","mace of Nikulas","mace of Nikulas"
"242841733-0-108592","Barkskin Mace","Barkskin Mace"
"242841733-0-97262","Mace of a Mother's Sorrow","Mace of a Mother's Sorrow"
"242841733-0-107260","Mace of the Undaunted Unweaver","Undaunted Unweaver: 철퇴"
"242841733-0-52393","Hammer of Alessia's Bulwark","Hammer of Alessia's Bulwark"
"242841733-0-162077","Roaring Opportunist's Mace","Roaring Opportunist's Mace"
"242841733-0-122879","War Maiden's Mace","War Maiden's Mace"
"242841733-0-125906","Impregnable Armor mace^n","Impregnable Armor mace"
"242841733-0-98592","Mace of the Vampire's Cloak","Mace of the Vampire's Cloak"
"242841733-0-88310","mace of Durok's Bane","mace of Durok's Bane"
"242841733-0-153117","Z'en's Mace","Z'en's Mace"
"242841733-0-155779","Ancient Dragonguard's Mace","Ancient Dragonguard's Mace"
"242841733-0-100630","Spriggan's Mace","Spriggan's Mace"
"242841733-0-89646","mace of the Sergeant","mace of the Sergeant"
"242841733-0-128189","Blooddrinker Mace","Blooddrinker Mace"
"242841733-0-121552","Assassin's Mace","암살자의 철퇴 (Assassin's Mace)"
"242841733-0-101967","Prisoner's Mace","죄수의 철퇴 (Prisoner's Mace)"
"242841733-0-157538","Draugrkin Mace","Draugrkin Mace"
"242841733-0-84855","mace of the Sun","mace of the Sun"
"242841733-0-49609","Hammer of Oblivion's Foe","Hammer of Oblivion's Foe"
"242841733-0-141190","Jailer's Mace","Jailer's Mace"
"242841733-0-125941","Impregnable Armor mace^n","Impregnable Armor mace"
"242841733-0-33273","Ancient Imperial Hammer","Duneripper: 고대 임페리얼 망치"
"242841733-0-60892","mace of the Armor Master","mace of the Armor Master"
"242841733-0-69224","Mace of Willpower","Mace of Willpower"
"242841733-0-121587","Assassin's Mace","Assassin's Mace"
"242841733-0-113949","Mace of the Immortal Yokeda","Mace of the Immortal Yokeda"
"242841733-0-96832","Mace of the Wyrd Tree","Mace of the Wyrd Tree"
"242841733-0-144221","Spell Strategist Mace","Spell Strategist Mace"
"242841733-0-146885","Mace of Scavenging Demise","Mace of Scavenging Demise"
"242841733-0-153180","Z'en's Mace","Z'en's Mace"
"242841733-0-149918","Lokkestiiz's Mace","Lokkestiiz's Mace"
"242841733-0-78189","Galerion's Mace","Galerion's Mace"
"242841733-0-107281","Mace of the Undaunted Unweaver","Mace of the Undaunted Unweaver"
"242841733-0-92470","Barkskin mace","Barkskin mace"
"242841733-0-100650","Spriggan's Mace","Spriggan's Mace"
"242841733-0-91139","mace of Almalexia's Mercy","mace of Almalexia's Mercy"
"242841733-0-156208","New Moon Acolyte's Mace","New Moon Acolyte's Mace"
"242841733-0-69237","Mace of Willpower","Mace of Willpower"
"242841733-0-101988","Prisoner's Mace","죄수의 철퇴 (Prisoner's Mace)"
"242841733-0-80490","Mace Of The Knightmare","Mace Of The Knightmare"
"242841733-0-80478","Mace Of The Knightmare","Mace Of The Knightmare"
"242841733-0-78154","Galerion's Mace","Galerion's Mace"
"242841733-0-84834","mace of the Sun","mace of the Sun"
"242841733-0-153159","Z'en's Mace","Z'en's Mace"
"242841733-0-141170","Jailer's Mace","Jailer's Mace"
"242841733-0-93784","mace of Cyrodiil's Ward","mace of Cyrodiil's Ward"
"242841733-0-146865","Mace of Scavenging Demise","Mace of Scavenging Demise"
"242841733-0-113969","Mace of the Immortal Yokeda","Mace of the Immortal Yokeda"
"242841733-0-112637","Ophidian Mace of Celerity","Ophidian Celerity: 오피디아인의 철퇴"
"242841733-0-144200","Spell Strategist Mace","Spell Strategist Mace"
"242841733-0-96812","Mace of the Wyrd Tree","Mace of the Wyrd Tree"
"242841733-0-45264","mace^n","mace"
"242841733-0-113989","Mace of the Immortal Yokeda","Mace of the Immortal Yokeda"
"242841733-0-112657","Ophidian Mace of Celerity","Ophidian Mace of Celerity"
"242841733-0-92450","Barkskin mace","Barkskin: 철퇴"
"242841733-0-158851","Unchained Aggressor's Mace","Unchained Aggressor's Mace"
"242841733-0-99087","Mace of the Hatchling's Shell","Mace of the Hatchling's Shell"
"242841733-0-69211","Mace of Willpower","Mace of Willpower"
"242841733-0-111318","Mace of the Scathing Mage","Scathing Mage: 철퇴"
"242841733-0-50604","Hammer of Torug's Pact","Hammer of Torug's Pact"
"242841733-0-91118","mace of Almalexia's Mercy","mace of Almalexia's Mercy"
"242841733-0-100670","Spriggan's Mace","Spriggan's Mace"
"242841733-0-80458","Mace Of The Knightmare","Mace Of The Knightmare"
"242841733-0-148619","Senche-raht's Mace","Senche-raht's Mace"
"242841733-0-156243","New Moon Acolyte's Mace","New Moon Acolyte's Mace"
"242841733-0-137967","Galenwe's Perfected Mace","Galenwe's Perfected Mace"
"242841733-0-135305","Gloom-Graced mace","Gloom-Graced mace"
"242841733-0-79462","mace of Trinimac's Valor","mace of Trinimac's Valor"
"242841733-0-46545","Hammer of Twilight's Embrace","Hammer of Twilight's Embrace"
"242841733-0-84813","mace of the Sun","mace of the Sun"
"242841733-0-93764","mace of Cyrodiil's Ward","mace of Cyrodiil's Ward"
"242841733-0-136628","Nocturnal's Favored Mace","Nocturnal's Favored Mace"
"242841733-0-150937","Perfected Yolnahkriin's Mace","Perfected Yolnahkriin's Mace"
"242841733-0-109016","Mace of Truth","Mace of Truth"
"242841733-0-99067","Mace of the Hatchling's Shell","Hatchling's Shell: 철퇴"
"242841733-0-157580","Draugrkin Mace","Draugrkin Mace"
"242841733-0-60857","mace of the Armor Master","mace of the Armor Master"
"242841733-0-112677","Ophidian Mace of Celerity","Ophidian Mace of Celerity"
"242841733-0-123309","Vanguard's Challenge mace^n","Vanguard's Challenge mace"
"242841733-0-124638","Inventor's Guard mace^n","Inventor's Guard mace"
"242841733-0-46533","Hammer of Twilight's Embrace","Twilight's Embrace: 망치"
"242841733-0-79474","mace of Trinimac's Valor","mace of Trinimac's Valor"
"242841733-0-47868","Hammer of the Seducer","Hammer of the Seducer"
"242841733-0-72830","Eternal Hunt mace","Eternal Hunt mace"
"242841733-0-111339","Mace of the Scathing Mage","Mace of the Scathing Mage"
"242841733-0-162920","Perfect Mace of Kyne's Wind","Perfect Mace of Kyne's Wind"
"242841733-0-100690","Spriggan's Mace","Spriggan's Mace"
"242841733-0-47892","Hammer of the Seducer","Hammer of the Seducer"
"242841733-0-158886","Unchained Aggressor's Mace","Unchained Aggressor's Mace"
"242841733-0-110026","Mace of Nikulas","Nikulas: 철퇴"
"242841733-0-137987","Galenwe's Perfected Mace","Galenwe's Perfected Mace"
"242841733-0-157559","Draugrkin Mace","Draugrkin Mace"
"242841733-0-60822","mace of the Armor Master","mace of the Armor Master"
"242841733-0-75084","mace of the Night Mother","mace of the Night Mother"
"242841733-0-80438","Mace Of The Knightmare","Mace Of The Knightmare"
"242841733-0-45229","mace^n","mace"
"242841733-0-93744","mace of Cyrodiil's Ward","mace of Cyrodiil's Ward"
"242841733-0-87077","mace of the Footman","mace of the Footman"
"242841733-0-144242","Spell Strategist Mace","Spell Strategist Mace"
"242841733-0-150917","Perfected Yolnahkriin's Mace","Perfected Yolnahkriin's Mace"
"242841733-0-109036","Mace of Truth","Mace of Truth"
"242841733-0-112697","Ophidian Mace of Celerity","Ophidian Mace of Celerity"
"242841733-0-47880","Hammer of the Seducer","Hammer of the Seducer"
"242841733-0-79450","mace of Trinimac's Valor","mace of Trinimac's Valor"
"242841733-0-103739","Mace of the Combat Physician","Combat Physician: 철퇴"
"242841733-0-111360","Mace of the Scathing Mage","Mace of the Scathing Mage"
"242841733-0-122007","Mace of Daedric Trickery","Mace of Daedric Trickery"
"242841733-0-78119","Galerion's Mace","Galerion's Mace"
"242841733-0-92408","mace of the Twin Sisters","mace of the Twin Sisters"
"242841733-0-88392","mace of Cyrodiil's Crest","mace of Cyrodiil's Crest"
"242841733-0-116941","mace of the Phoenix","mace of the Phoenix"
"242841733-0-111256","Rattlecage Mace","Rattlecage Mace"
"242841733-0-95476","mace of Martial Knowledge","mace of Martial Knowledge"
"242841733-0-136558","Nocturnal's Favored Mace","Nocturnal's Favored Mace"
"242841733-0-135225","Gloom-Graced mace","Gloom-Graced mace"
"242841733-0-103637","Mace of the Undaunted Bastion","Mace of the Undaunted Bastion"
"242841733-0-150857","Perfected Yolnahkriin's Mace","Perfected Yolnahkriin's Mace"
"242841733-0-127606","Pillar Of Nirn Mace","Pillar Of Nirn Mace"
"242841733-0-50557","Hammer of Torug's Pact","Hammer of Torug's Pact"
"242841733-0-148549","Senche-raht's Mace","Senche-raht's Mace"
"242841733-0-123249","Vanguard's Challenge mace^n","Vanguard's Challenge mace"
"242841733-0-162835","Vrol's Perfect Mace","Vrol's Perfect Mace"
"242841733-0-69185","Mace of Willpower","Mace of Willpower"
"242841733-0-51884","Hammer of the Song of Lamae","Song of Lamae: 망치"
"242841733-0-149878","Lokkestiiz's Mace","Lokkestiiz's Mace"
"242841733-0-128930","Curse of Doylemish Mace","Doylemish: 돌레미쉬의 저주 철퇴"
"242841733-0-124575","Inventor's Guard mace^n","Inventor's Guard mace"
"242841733-0-96792","Mace of the Wyrd Tree","Mace of the Wyrd Tree"
"242841733-0-49564","Hammer of Ashen Grip","Hammer of Ashen Grip"
"242841733-0-86502","Ice Furnace mace","Ice Furnace mace"
"242841733-0-87841","mace of the Potentates","mace of the Potentates"
"242841733-0-104978","Embershield Mace","Embershield Mace"
"242841733-0-102316","Blessed Mace","Blessed Mace"
"242841733-0-95455","mace of Martial Knowledge","Martial Knowledge: 철퇴"
"242841733-0-69198","Mace of Willpower","Mace of Willpower"
"242841733-0-73208","mace of Syvarra's Scales","Syvarra's Scales: 철퇴"
"242841733-0-50545","Hammer of Torug's Pact","Hammer of Torug's Pact"
"242841733-0-111276","Rattlecage Mace","Rattlecage Mace"
"242841733-0-48263","Hammer of Vampire's Kiss","Hammer of Vampire's Kiss"
"242841733-0-49597","Hammer of Oblivion's Foe","Oblivion's Foe: 망치"
"242841733-0-91097","mace of Almalexia's Mercy","mace of Almalexia's Mercy"
"242841733-0-116962","mace of the Phoenix","mace of the Phoenix"
"242841733-0-87828","mace of the Potentates","mace of the Potentates"
"242841733-0-135245","Gloom-Graced mace","Gloom-Graced mace"
"242841733-0-124596","Inventor's Guard mace^n","Inventor's Guard mace"
"242841733-0-127626","Pillar Of Nirn Mace","Pillar Of Nirn Mace"
"242841733-0-103657","Mace of the Undaunted Bastion","Mace of the Undaunted Bastion"
"242841733-0-53606","Hammer of Kagrenac's Hope","Hammer of Kagrenac's Hope"
"242841733-0-150837","Perfected Yolnahkriin's Mace","Perfected Yolnahkriin's Mace"
"242841733-0-162815","Vrol's Perfect Mace","Vrol's Perfect Mace"
"242841733-0-149858","Lokkestiiz's Mace","Lokkestiiz's Mace"
"242841733-0-128950","Curse of Doylemish Mace","Curse of Doylemish Mace"
"242841733-0-123269","Vanguard's Challenge mace^n","Vanguard's Challenge mace"
"242841733-0-48251","Hammer of Vampire's Kiss","Hammer of Vampire's Kiss"
"242841733-0-70161","mace of Trials","mace of Trials"
"242841733-0-96772","Mace of the Wyrd Tree","Wyrd Tree: 철퇴"
"242841733-0-156153","New Moon Acolyte's Mace","New Moon Acolyte's Mace"
"242841733-0-87815","mace of the Potentates","mace of the Potentates"
"242841733-0-104998","Embershield Mace","Embershield Mace"
"242841733-0-102336","Blessed Mace","Blessed Mace"
"242841733-0-84792","mace of the Sun","mace of the Sun"
"242841733-0-50569","Hammer of Torug's Pact","Hammer of Torug's Pact"
"242841733-0-144179","Spell Strategist Mace","Spell Strategist Mace"
"242841733-0-75842","Mace of Varen's Legacy","Mace of Varen's Legacy"
"242841733-0-51896","Hammer of the Song of Lamae","Hammer of the Song of Lamae"
"242841733-0-69172","Mace of Willpower","Willpower: 철퇴"
"242841733-0-135265","Gloom-Graced mace","Gloom-Graced mace"
"242841733-0-140615","Mace of Ursus","Mace of Ursus"
"242841733-0-136593","Nocturnal's Favored Mace","Nocturnal's Favored Mace"
"242841733-0-87802","mace of the Potentates","mace of the Potentates"
"242841733-0-91076","mace of Almalexia's Mercy","mace of Almalexia's Mercy"
"242841733-0-116983","mace of the Phoenix","mace of the Phoenix"
"242841733-0-103677","Mace of the Undaunted Bastion","Mace of the Undaunted Bastion"
"242841733-0-106705","Mace of Medusa","Medusa: 철퇴"
"242841733-0-148584","Senche-raht's Mace","Senche-raht's Mace"
"242841733-0-58492","Hammer of the Twice-Born Star","Hammer of the Twice-Born Star"
"242841733-0-150897","Perfected Yolnahkriin's Mace","Perfected Yolnahkriin's Mace"
"242841733-0-127646","Pillar Of Nirn Mace","Pillar Of Nirn Mace"
"242841733-0-101017","Smuggler's Mace","Smuggler's Mace"
"242841733-0-128970","Curse of Doylemish Mace","Curse of Doylemish Mace"
"242841733-0-160217","Temp_Z_Tank's Mace","Temp_Z_Tank's Mace"
"242841733-0-69140","Mace of Endurance","Mace of Endurance"
"242841733-0-70126","mace of Trials","mace of Trials"
"242841733-0-123289","Vanguard's Challenge mace^n","Vanguard's Challenge mace"
"242841733-0-162875","Vrol's Perfect Mace","Vrol's Perfect Mace"
"242841733-0-162895","Vrol's Perfect Mace","Vrol's Perfect Mace"
"242841733-0-49529","Hammer of Ashen Grip","Hammer of Ashen Grip"
"242841733-0-113001","Aether Mace of Destruction","Destruction: 천공 철퇴"
"242841733-0-102356","Blessed Mace","Blessed Mace"
"242841733-0-152604","Hollowfang Mace","할로우팽 철퇴 (Hollowfang Mace)"
"242841733-0-84771","mace of the Sun","mace of the Sun"
"242841733-0-92388","mace of the Twin Sisters","mace of the Twin Sisters"
"242841733-0-91055","mace of Almalexia's Mercy","mace of Almalexia's Mercy"
"242841733-0-95413","mace of the Fire","mace of the Fire"
"242841733-0-72795","Eternal Hunt mace","Eternal Hunt mace"
"242841733-0-69153","Mace of Endurance","Mace of Endurance"
"242841733-0-161557","Stuhn's Mace","Stuhn's Mace"
"242841733-0-135285","Gloom-Graced mace","Gloom-Graced mace"
"242841733-0-45194","mace^n","mace"
"242841733-0-80398","Mace Of The Knightmare","The Knightmare: 철퇴"
"242841733-0-60787","mace of the Armor Master","mace of the Armor Master"
"242841733-0-127666","Pillar Of Nirn Mace","Pillar Of Nirn Mace"
"242841733-0-103697","Mace of the Undaunted Bastion","Mace of the Undaunted Bastion"
"242841733-0-101038","Smuggler's Mace","Smuggler's Mace"
"242841733-0-69127","Mace of Endurance","Mace of Endurance"
"242841733-0-150877","Perfected Yolnahkriin's Mace","Perfected Yolnahkriin's Mace"
"242841733-0-106725","Mace of Medusa","Mace of Medusa"
"242841733-0-128990","Curse of Doylemish Mace","Curse of Doylemish Mace"
"242841733-0-162855","Vrol's Perfect Mace","Vrol's Perfect Mace"
"242841733-0-149898","Lokkestiiz's Mace","Lokkestiiz's Mace"
"242841733-0-161522","Stuhn's Mace","Stuhn's Mace"
"242841733-0-96730","Shalk's Mace","Shalk's Mace"
"242841733-0-138309","Relequen's Perfected Mace","Relequen's Perfected Mace"
"242841733-0-159225","Dauntless Combatant's Mace","Dauntless Combatant's Mace"
"242841733-0-113022","Aether Mace of Destruction","Aether Mace of Destruction"
"242841733-0-78084","Galerion's Mace","Galerion's Mace"
"242841733-0-105404","Treasure Hunter's Mace","Treasure Hunter: 보물사냥꾼의 철퇴"
"242841733-0-92368","mace of the Twin Sisters","mace of the Twin Sisters"
"242841733-0-75807","Mace of Varen's Legacy","Mace of Varen's Legacy"
"242841733-0-91034","mace of Almalexia's Mercy","mace of Almalexia's Mercy"
"242841733-0-84750","mace of the Sun","mace of the Sun"
"242841733-0-102376","Blessed Mace","Blessed Mace"
"242841733-0-51853","Hammer of Hunding's Rage","Hammer of Hunding's Rage"
"242841733-0-161596","Mace of Dragon's Appetite","Mace of Dragon's Appetite"
"242841733-0-140655","Mace of Ursus","Mace of Ursus"
"242841733-0-138331","Siroria's Perfected Mace","Siroria's Perfected Mace"
"242841733-0-73286","mace of Twilight Remedy","Twilight Remedy: 철퇴"
"242841733-0-89626","mace of the Sergeant","The Sergeant: 철퇴"
"242841733-0-85272","mace of Nikulas","Nikulas: 철퇴"
"242841733-0-90610","mace of the Onslaught","The Onslaught: 철퇴"
"242841733-0-101059","Smuggler's Mace","Smuggler's Mace"
"242841733-0-106745","Mace of Medusa","Mace of Medusa"
"242841733-0-151307","Perfected False God's Mace","Perfected False God's Mace"
"242841733-0-91947","mace of the Swift","The Swift: 철퇴"
"242841733-0-97241","Mace of a Mother's Sorrow","Mace of a Mother's Sorrow"
"242841733-0-98572","Mace of the Vampire's Cloak","Mace of the Vampire's Cloak"
"242841733-0-73299","mace of Twilight Remedy","mace of Twilight Remedy"
"242841733-0-113043","Aether Mace of Destruction","Aether Mace of Destruction"
"242841733-0-152646","Hollowfang Mace","할로우팽 철퇴 (Hollowfang Mace)"
"242841733-0-105425","Treasure Hunter's Mace","Treasure Hunter's Mace"
"242841733-0-78977","Mace of Imperial Physique","Mace of Imperial Physique"
"242841733-0-102396","Blessed Mace","Blessed Mace"
"242841733-0-140635","Mace of Ursus","Mace of Ursus"
"242841733-0-73260","Moondancer mace","Moondancer mace"
"242841733-0-138352","Siroria's Perfected Mace","Siroria's Perfected Mace"
"242841733-0-117412","Reactive mace","Reactive mace"
"242841733-0-86584","mace of the Storm Knight","mace of the Storm Knight"
"242841733-0-131713","Mace of Glory","Mace of Glory"
"242841733-0-106765","Mace of Medusa","Mace of Medusa"
"242841733-0-52358","Hammer of Alessia's Bulwark","Hammer of Alessia's Bulwark"
"242841733-0-160237","Temp_Z_Tank's Mace","Temp_Z_Tank's Mace"
"242841733-0-129403","Plague Slinger Mace","Plague Slinger Mace"
"242841733-0-73273","Moondancer mace","Moondancer mace"
"242841733-0-99881","Thunderbug's Mace","Thunderbug's Mace"
"242841733-0-97220","Mace of a Mother's Sorrow","Mother's Sorrow: 철퇴"
"242841733-0-137012","Relequen's Mace","Relequen's Mace"
"242841733-0-98552","Mace of the Vampire's Cloak","Mace of the Vampire's Cloak"
"242841733-0-101080","Smuggler's Mace","Smuggler's Mace"
"242841733-0-113064","Aether Mace of Destruction","Aether Mace of Destruction"
"242841733-0-152625","Hollowfang Mace","할로우팽 철퇴 (Hollowfang Mace)"
"242841733-0-105446","Treasure Hunter's Mace","Treasure Hunter's Mace"
"242841733-0-44727","Grothdarr's Fist","Grothdarr's Fist"
"242841733-0-131700","Mace of Glory","Mace of Glory"
"242841733-0-159260","Dauntless Combatant's Mace","Dauntless Combatant's Mace"
"242841733-0-104112","Mace of the Netch's Touch","Netch's Touch: 철퇴"
"242841733-0-138373","Siroria's Perfected Mace","Siroria's Perfected Mace"
"242841733-0-143727","Might of the Lost Legion Mace","Might of the Lost Legion Mace"
"242841733-0-85228","mace of Syrabane","mace of Syrabane"
"242841733-0-155705","Daring Corsair's Mace","Daring Corsair's Mace"
"242841733-0-131739","Mace of Glory","Mace of Glory"
"242841733-0-150022","False God's Mace","False God's Mace"
"242841733-0-151349","Perfected False God's Mace","Perfected False God's Mace"
"242841733-0-86564","mace of the Storm Knight","Storm Knight: 철퇴"
"242841733-0-87895","Deadly mace","Deadly mace"
"242841733-0-130406","Innate Axiom mace","Innate Axiom mace"
"242841733-0-91903","mace of Cyrodiil's Light","mace of Cyrodiil's Light"
"242841733-0-106785","Mace of Medusa","Mace of Medusa"
"242841733-0-129423","Plague Slinger Mace","Plague Slinger Mace"
"242841733-0-78942","Mace of Imperial Physique","Mace of Imperial Physique"
"242841733-0-99861","Thunderbug's Mace","Thunderbug's Mace"
"242841733-0-137032","Relequen's Mace","Relequen's Mace"
"242841733-0-162010","Roaring Opportunist's Mace","Roaring Opportunist's Mace"
"242841733-0-98532","Mace of the Vampire's Cloak","Mace of the Vampire's Cloak"
"242841733-0-48275","Hammer of Vampire's Kiss","Hammer of Vampire's Kiss"
"242841733-0-113085","Aether Mace of Destruction","Aether Mace of Destruction"
"242841733-0-152688","Hollowfang Mace","할로우팽 철퇴 (Hollowfang Mace)"
"242841733-0-131726","Mace of Glory","Mace of Glory"
"242841733-0-87882","Deadly mace","Deadly mace"
"242841733-0-110805","Mace of the Worm Cult","Mace of the Worm Cult"
"242841733-0-53618","Hammer of Kagrenac's Hope","Hammer of Kagrenac's Hope"
"242841733-0-73247","Moondancer mace","Moondancer: 달무희의 철퇴"
"242841733-0-105467","Treasure Hunter's Mace","Treasure Hunter's Mace"
"242841733-0-104133","Mace of the Netch's Touch","Mace of the Netch's Touch"
"242841733-0-53653","Hammer of Kagrenac's Hope","Hammer of Kagrenac's Hope"
"242841733-0-70196","mace of Trials","mace of Trials"
"242841733-0-159295","Dauntless Combatant's Mace","Dauntless Combatant's Mace"
"242841733-0-73221","mace of Syvarra's Scales","mace of Syvarra's Scales"
"242841733-0-138394","Siroria's Perfected Mace","Siroria's Perfected Mace"
"242841733-0-95497","mace of Martial Knowledge","mace of Martial Knowledge"
"242841733-0-131765","Mace of Glory","Mace of Glory"
"242841733-0-85207","mace of Syrabane","mace of Syrabane"
"242841733-0-87869","Deadly mace","Deadly: 철퇴"
"242841733-0-117454","mace of the Shield Breaker","Shield Breaker: 철퇴"
"242841733-0-150001","False God's Mace","False God's Mace"
"242841733-0-109835","Mace of the Noble Duelist","Noble Duelist: 철퇴"
"242841733-0-75877","Mace of Varen's Legacy","Mace of Varen's Legacy"
"242841733-0-129443","Plague Slinger Mace","Plague Slinger Mace"
"242841733-0-78907","Mace of Imperial Physique","Imperial Physique: 철퇴"
