"Location","Source","Target"
"242841733-0-146819","Frozen Watcher's Greaves","Frozen Watcher's Greaves"
"242841733-0-122408","Shacklebreaker Greaves","Shacklebreaker Greaves"
"242841733-0-78993","Greaves of Imperial Physique","Greaves of Imperial Physique"
"242841733-0-77663","Ebon Greaves","Ebon Greaves"
"242841733-0-53252","Greaves of the Eyes of Mara","Greaves of the Eyes of Mara"
"242841733-0-131367","Greaves of Mechanical Acuity","Greaves of Mechanical Acuity"
"242841733-0-51071","Greaves of Hist Bark","Greaves of Hist Bark"
"242841733-0-46966","Greaves of Night's Silence","Greaves of Night's Silence"
"242841733-0-157953","Grave Guardian's Greaves","Grave Guardian's Greaves"
"242841733-0-88326","Greaves of Durok's Bane","Greaves of Durok's Bane"
"242841733-0-125922","Impregnable Armor Greaves^p","Impregnable Armor Greaves"
"242841733-0-149097","Undertaker's Greaves","Undertaker's Greaves"
"242841733-0-109436","Ice Furnace Greaves","Ice Furnace Greaves"
"242841733-0-121568","Assassin's Greaves","Assassin: 각갑"
"242841733-0-111747","Greaves of Leeching","Greaves of Leeching"
"242841733-0-129046","Curse of Doylemish Greaves","Curse of Doylemish Greaves"
"242841733-0-108102","Greaves of the Knightmare","Greaves of the Knightmare"
"242841733-0-113945","Greaves of the Immortal Yokeda","Immortal Yokeda: 각갑"
"242841733-0-111767","Greaves of Leeching","Greaves of Leeching"
"242841733-0-88306","Greaves of Durok's Bane","Greaves of Durok's Bane"
"242841733-0-65205","Greaves of Beckoning Steel","Greaves of Beckoning Steel"
"242841733-0-132685","Livewire Greaves","Livewire: 각갑"
"242841733-0-89642","Greaves of the Sergeant","Greaves of the Sergeant"
"242841733-0-65212","Greaves of Beckoning Steel","Greaves of Beckoning Steel"
"242841733-0-88792","Greaves of Beckoning Steel","Greaves of Beckoning Steel"
"242841733-0-68722","Greaves of Glory","Greaves of Glory"
"242841733-0-85288","Greaves of Nikulas","Greaves of Nikulas"
"242841733-0-55418","Greaves of Rage","Greaves of Rage"
"242841733-0-56749","Greaves of the Eyes of Mara","Greaves of the Eyes of Mara"
"242841733-0-141146","Jailer's Greaves","Jailer's Greaves"
"242841733-0-79028","Greaves of Imperial Physique","Greaves of Imperial Physique"
"242841733-0-55056","Greaves of the Arena","Greaves of the Arena"
"242841733-0-80011","Greaves Of The Eternal Yokeda","Greaves Of The Eternal Yokeda"
"242841733-0-46583","Greaves of Twilight's Embrace","Greaves of Twilight's Embrace"
"242841733-0-158867","Unchained Aggressor's Greaves","Unchained Aggressor's Greaves"
"242841733-0-95987","Greaves of the Trainee","Greaves of the Trainee"
"242841733-0-143373","Naga Shaman Greaves","Naga Shaman Greaves"
"242841733-0-159708","Aggrieved Greaves","Aggrieved Greaves"
"242841733-0-129066","Curse of Doylemish Greaves","Curse of Doylemish Greaves"
"242841733-0-72867","Greaves of Bahraha's Curse","Greaves of Bahraha's Curse"
"242841733-0-108122","Greaves of the Knightmare","Greaves of the Knightmare"
"242841733-0-60417","Greaves of Redistribution","Greaves of Redistribution"
"242841733-0-113965","Greaves of the Immortal Yokeda","Greaves of the Immortal Yokeda"
"242841733-0-111787","Greaves of Leeching","Greaves of Leeching"
"242841733-0-102827","Greaves of the Tormentor","Greaves of the Tormentor"
"242841733-0-135734","Adept Rider's Greaves","Adept Rider's Greaves"
"242841733-0-96828","Greaves of the Wyrd Tree","Greaves of the Wyrd Tree"
"242841733-0-58582","Embershield Greaves","Embershield Greaves"
"242841733-0-51911","Greaves of the Song of Lamae","Greaves of the Song of Lamae"
"242841733-0-70212","Greaves of Trials","Greaves of Trials"
"242841733-0-108142","Greaves of the Knightmare","Greaves of the Knightmare"
"242841733-0-80474","Greaves Of The Knightmare","Greaves Of The Knightmare"
"242841733-0-129086","Curse of Doylemish Greaves","Curse of Doylemish Greaves"
"242841733-0-45274","greaves^p","greaves"
"242841733-0-135769","Adept Rider's Greaves","Adept Rider's Greaves"
"242841733-0-157511","Cast-Off Greaves","Cast-Off Greaves"
"242841733-0-157993","Grave Guardian's Greaves","Grave Guardian's Greaves"
"228378404-0-34387","The leg guards worn by Keeper Cirion before he sacrificed himself to stop High Kinlord Rilis.","관리자 시리온이 착용한 다리 보호대. 그가 고위 혈족군주 릴리스를 막기 위해 희생할 때 사용했습니다."
"242841733-0-89298","Afflicted Greaves","Afflicted Greaves"
"242841733-0-69687","Greaves of Julianos","Greaves of Julianos"
"242841733-0-136609","Nocturnal's Favored Greaves","Nocturnal's Favored Greaves"
"242841733-0-50619","Greaves of Torug's Pact","Greaves of Torug's Pact"
"242841733-0-144686","Steadfast Hero Greaves","Steadfast Hero Greaves"
"242841733-0-123305","Vanguard's Challenge Greaves^p","Vanguard's Challenge Greaves"
"242841733-0-72845","Greaves of Bahraha's Curse","Bahraha's Curse: 각갑"
"242841733-0-70667","Greaves of Morkuldin","Greaves of Morkuldin"
"242841733-0-113985","Greaves of the Immortal Yokeda","Greaves of the Immortal Yokeda"
"242841733-0-56399","Greaves of Ashen Grip","Greaves of Ashen Grip"
"242841733-0-47442","Whitestrake's Greaves","Whitestrake's Greaves"
"242841733-0-49624","Greaves of Oblivion's Foe","Oblivion's Foe: 각갑"
"242841733-0-60872","Greaves of the Armor Master","Greaves of the Armor Master"
"242841733-0-99083","Greaves of the Hatchling's Shell","Hatchling's Shell: 각갑"
"242841733-0-102847","Greaves of the Tormentor","Greaves of the Tormentor"
"242841733-0-48778","Magnus' Greaves","Magnus' Greaves"
"228378404-0-34376","A present from Alanwe for saving her shattered soul in the Crypt of Hearts.","A present from Alanwe for saving her shattered soul in the Crypt of Hearts."
"242841733-0-96808","Greaves of the Wyrd Tree","Greaves of the Wyrd Tree"
"228378404-0-34383","Armor from the fallen changeling, Selene.","Armor from the fallen changeling, Selene."
"242841733-0-58561","Embershield Greaves","Embershield Greaves"
"242841733-0-59893","Greaves of the Eternal Yokeda","Greaves of the Eternal Yokeda"
"242841733-0-125957","Impregnable Armor Greaves^p","Impregnable Armor Greaves"
"242841733-0-51934","Greaves of the Song of Lamae","Greaves of the Song of Lamae"
"242841733-0-141186","Jailer's Greaves","Jailer's Greaves"
"242841733-0-122443","Shacklebreaker Greaves","Shacklebreaker Greaves"
"228378404-0-7382","These greaves are as old as the Dunmer race, but they're as strong as the day they were forged.","These greaves are as old as the Dunmer race, but they're as strong as the day they were forged."
"242841733-0-113510","Greaves of the Advancing Yokeda","Greaves of the Advancing Yokeda"
"242841733-0-108162","Greaves of the Knightmare","Greaves of the Knightmare"
"242841733-0-109012","Greaves of Truth","Greaves of Truth"
"242841733-0-80454","Greaves Of The Knightmare","Greaves Of The Knightmare"
"242841733-0-7724","Skald-King's Greaves","Skald-King's Greaves"
"242841733-0-77288","Sithis' Greaves","Sithis' Greaves"
"242841733-0-158423","Greaves of Critical Riposte","Greaves of Critical Riposte"
"242841733-0-135301","Gloom-Graced Greaves","Gloom-Graced Greaves"
"242841733-0-89278","Afflicted Greaves","Afflicted: 각갑"
"242841733-0-102867","Greaves of the Tormentor","Greaves of the Tormentor"
"242841733-0-150933","Perfected Yolnahkriin's Greaves","Perfected Yolnahkriin's Greaves"
"228378404-0-7316","Awarded for service to Northpoint above and beyond the call of duty, these leggings bear the crest of House Dorell.","Awarded for service to Northpoint above and beyond the call of duty, these leggings bear the crest of House Dorell."
"242841733-0-103713","Greaves of the Undaunted Bastion","Greaves of the Undaunted Bastion"
"242841733-0-71971","Greaves of Tava's Favor","Greaves of Tava's Favor"
"242841733-0-66150","Alessian Greaves","Alessian Greaves"
"242841733-0-122478","Shacklebreaker Greaves","Shacklebreaker Greaves"
"242841733-0-123325","Vanguard's Challenge Greaves^p","Vanguard's Challenge Greaves"
"242841733-0-162911","Vrol's Perfect Greaves","Vrol's Perfect Greaves"
"242841733-0-24767","greaves^p","greaves"
"242841733-0-45204","greaves^p","greaves"
"242841733-0-156259","New Moon Acolyte's Greaves","New Moon Acolyte's Greaves"
"242841733-0-48708","Magnus' Greaves","Magnus' Greaves"
"242841733-0-58540","Embershield Greaves","Embershield Greaves"
"242841733-0-59871","Greaves of the Eternal Yokeda","Greaves of the Eternal Yokeda"
"242841733-0-56329","Magnus' Greaves","Magnus' Greaves"
"242841733-0-148635","Senche-raht's Greaves","Senche-raht's Greaves"
"242841733-0-137983","Galenwe's Perfected Greaves","Galenwe's Perfected Greaves"
"242841733-0-109032","Greaves of Truth","Greaves of Truth"
"242841733-0-135321","Gloom-Graced Greaves","Gloom-Graced Greaves"
"242841733-0-80434","Greaves Of The Knightmare","Greaves Of The Knightmare"
"242841733-0-46560","Greaves of Twilight's Embrace","Twilight's Embrace: 각갑"
"242841733-0-56364","Greaves of the Night Mother","Greaves of the Night Mother"
"242841733-0-156224","New Moon Acolyte's Greaves","New Moon Acolyte's Greaves"
"242841733-0-75080","Greaves of the Night Mother","Greaves of the Night Mother"
"242841733-0-66129","Alessian Greaves","Alessian Greaves"
"242841733-0-45239","greaves^p","greaves"
"242841733-0-66136","Alessian Greaves","Alessian Greaves"
"242841733-0-47407","Whitestrake's Greaves","Whitestrake's Greaves"
"242841733-0-102887","Greaves of the Tormentor","Greaves of the Tormentor"
"242841733-0-150913","Perfected Yolnahkriin's Greaves","Perfected Yolnahkriin's Greaves"
"242841733-0-148600","Senche-raht's Greaves","Senche-raht's Greaves"
"242841733-0-87073","Greaves of the Footman","Greaves of the Footman"
"242841733-0-59849","Greaves of the Eternal Yokeda","Greaves of the Eternal Yokeda"
"242841733-0-60837","Greaves of the Armor Master","Greaves of the Armor Master"
"242841733-0-55021","Greaves of the Arena","Greaves of the Arena"
"242841733-0-48731","Magnus' Greaves","Magnus' Greaves"
"242841733-0-136644","Nocturnal's Favored Greaves","Nocturnal's Favored Greaves"
"242841733-0-102412","Blessed Greaves","Blessed Greaves"
"242841733-0-66143","Alessian Greaves","Alessian Greaves"
"242841733-0-57671","Greaves of the Undaunted Bastion","Undaunted Bastion: 각갑"
"242841733-0-69652","Greaves of Julianos","Greaves of Julianos"
"242841733-0-70632","Greaves of Morkuldin","Morkuldin: 각갑"
"242841733-0-72811","Eternal Hunt Greaves","Eternal Hunt Greaves"
"242841733-0-135221","Gloom-Graced Greaves","Gloom-Graced Greaves"
"242841733-0-2514","Twilight Poleyns","Twilight Poleyns"
"242841733-0-108082","Greaves of the Knightmare","Greaves of the Knightmare"
"242841733-0-156169","New Moon Acolyte's Greaves","New Moon Acolyte's Greaves"
"242841733-0-113430","Greaves of the Advancing Yokeda","Greaves of the Advancing Yokeda"
"242841733-0-111252","Rattlecage Greaves","Rattlecage Greaves"
"242841733-0-86518","Ice Furnace Greaves","Ice Furnace Greaves"
"242841733-0-103633","Greaves of the Undaunted Bastion","Greaves of the Undaunted Bastion"
"242841733-0-150853","Perfected Yolnahkriin's Greaves","Perfected Yolnahkriin's Greaves"
"242841733-0-51405","Greaves of the Willow's Path","Greaves of the Willow's Path"
"242841733-0-161503","Stuhn's Greaves","Stuhn's Greaves"
"242841733-0-97649","Greaves of the Green Pact","Greaves of the Green Pact"
"242841733-0-75858","Greaves of Varen's Legacy","Greaves of Varen's Legacy"
"242841733-0-123245","Vanguard's Challenge Greaves^p","Vanguard's Challenge Greaves"
"242841733-0-162831","Vrol's Perfect Greaves","Vrol's Perfect Greaves"
"242841733-0-162851","Vrol's Perfect Greaves","Vrol's Perfect Greaves"
"242841733-0-48231","Greaves of Vampire's Kiss","Greaves of Vampire's Kiss"
"242841733-0-159206","Dauntless Combatant's Greaves","Dauntless Combatant's Greaves"
"242841733-0-60382","Greaves of Redistribution","Greaves of Redistribution"
"242841733-0-104974","Embershield Greaves","Embershield Greaves"
"242841733-0-102312","Blessed Greaves","Blessed Greaves"
"242841733-0-86993","Greaves of the Footman","Greaves of the Footman"
"242841733-0-72356","Clever Alchemist Greaves","Clever Alchemist Greaves"
"242841733-0-70177","Greaves of Trials","Greaves of Trials"
"242841733-0-96788","Greaves of the Wyrd Tree","Wyrd Tree: 각갑"
"242841733-0-136574","Nocturnal's Favored Greaves","Nocturnal's Favored Greaves"
"242841733-0-135241","Gloom-Graced Greaves","Gloom-Graced Greaves"
"242841733-0-50584","Greaves of Torug's Pact","Greaves of Torug's Pact"
"242841733-0-49114","Greaves of the Night Mother","Greaves of the Night Mother"
"242841733-0-113450","Greaves of the Advancing Yokeda","Greaves of the Advancing Yokeda"
"242841733-0-111272","Rattlecage Greaves","Rattlecage Greaves"
"242841733-0-60347","Greaves of Redistribution","Greaves of Redistribution"
"242841733-0-123265","Vanguard's Challenge Greaves^p","Vanguard's Challenge Greaves"
"242841733-0-129800","Greaves of the Pariah","Greaves of the Pariah"
"242841733-0-103653","Greaves of the Undaunted Bastion","Greaves of the Undaunted Bastion"
"242841733-0-150833","Perfected Yolnahkriin's Greaves","Perfected Yolnahkriin's Greaves"
"242841733-0-52754","Greaves of Orgnum's Scales","Greaves of Orgnum's Scales"
"242841733-0-162811","Vrol's Perfect Greaves","Vrol's Perfect Greaves"
"242841733-0-97629","Greaves of the Green Pact","Greaves of the Green Pact"
"242841733-0-158333","Greaves of Critical Riposte","Greaves of Critical Riposte"
"242841733-0-1697","Barkbite Greaves","바크바이트 각반"
"242841733-0-148530","Senche-raht's Greaves","Senche-raht's Greaves"
"242841733-0-128946","Curse of Doylemish Greaves","Doylemish: 각갑"
"242841733-0-86973","Greaves of the Footman","Greaves of the Footman"
"242841733-0-54926","Greaves of the Fire","The Fire: 각갑"
"242841733-0-104994","Embershield Greaves","Embershield Greaves"
"242841733-0-102332","Blessed Greaves","Blessed Greaves"
"242841733-0-140611","Greaves of Ursus","Greaves of Ursus"
"242841733-0-2559","Redoran Cuisses","Redoran Cuisses"
"242841733-0-135261","Gloom-Graced Greaves","Gloom-Graced Greaves"
"242841733-0-158388","Greaves of Critical Riposte","Greaves of Critical Riposte"
"242841733-0-86953","Greaves of the Footman","Greaves of the Footman"
"242841733-0-111292","Rattlecage Greaves","Rattlecage Greaves"
"242841733-0-136119","Sload's Greaves","Sload's Greaves"
"242841733-0-48208","Greaves of Vampire's Kiss","Greaves of Vampire's Kiss"
"242841733-0-95429","Greaves of the Fire","Greaves of the Fire"
"242841733-0-97609","Greaves of the Green Pact","Green Pact: 각갑"
"242841733-0-123285","Vanguard's Challenge Greaves^p","Vanguard's Challenge Greaves"
"242841733-0-130807","Fortified Brass Greaves","Fortified Brass Greaves"
"242841733-0-103673","Greaves of the Undaunted Bastion","Greaves of the Undaunted Bastion"
"242841733-0-160213","Temp_Z_Tank's Greaves","Temp_Z_Tank's Greaves"
"242841733-0-160233","Temp_Z_Tank's Greaves","Temp_Z_Tank's Greaves"
"242841733-0-48673","Magnus' Greaves","Magnus' Greaves"
"242841733-0-162891","Vrol's Perfect Greaves","Vrol's Perfect Greaves"
"242841733-0-72321","Clever Alchemist Greaves","Clever Alchemist Greaves"
"242841733-0-159241","Dauntless Combatant's Greaves","Dauntless Combatant's Greaves"
"242841733-0-70142","Greaves of Trials","Greaves of Trials"
"242841733-0-45169","greaves^p","greaves"
"228378404-0-7724","Jorunn the Skald-King gave you these greaves for entering his dreams and saving him from the Daedric poison at Mistwatch.","Jorunn the Skald-King gave you these greaves for entering his dreams and saving him from the Daedric poison at Mistwatch."
"242841733-0-142808","Grave-Stake Collector Greaves","Grave-Stake Collector Greaves"
"242841733-0-56294","Greaves of Vampire's Kiss","Greaves of Vampire's Kiss"
"242841733-0-47349","Whitestrake's Greaves","Whitestrake's Greaves"
"242841733-0-128966","Curse of Doylemish Greaves","Curse of Doylemish Greaves"
"242841733-0-50502","Greaves of Torug's Pact","Greaves of Torug's Pact"
"242841733-0-75823","Greaves of Varen's Legacy","Greaves of Varen's Legacy"
"242841733-0-51833","Greaves of Hunding's Rage","Hunding's Rage: 각갑"
"242841733-0-96746","Shalk's Greaves","Shalk's Greaves"
"242841733-0-140631","Greaves of Ursus","Greaves of Ursus"
"242841733-0-102352","Blessed Greaves","Blessed Greaves"
"242841733-0-47372","Whitestrake's Greaves","Whitestrake's Greaves"
"242841733-0-138794","Forgotten Adventurer's Greaves","Forgotten Adventurer's Greaves"
"242841733-0-135281","Gloom-Graced Greaves","Gloom-Graced Greaves"
"242841733-0-150873","Perfected Yolnahkriin's Greaves","Perfected Yolnahkriin's Greaves"
"242841733-0-148565","Senche-raht's Greaves","Senche-raht's Greaves"
"242841733-0-58473","Greaves of the Twice-Born Star","Greaves of the Twice-Born Star"
"242841733-0-52719","Greaves of Orgnum's Scales","Greaves of Orgnum's Scales"
"242841733-0-106721","Greaves of Medusa","Medusa: 각갑"
"242841733-0-95409","Greaves of the Fire","Greaves of the Fire"
"242841733-0-103693","Greaves of the Undaunted Bastion","Greaves of the Undaunted Bastion"
"242841733-0-70107","Greaves of Trials","Greaves of Trials"
"242841733-0-128511","Ulfnor's Favor Greaves","Ulfnor's Favor Greaves"
"242841733-0-51861","Greaves of Hunding's Rage","Hunding's Rage: 각갑"
"242841733-0-162871","Vrol's Perfect Greaves","Vrol's Perfect Greaves"
"242841733-0-60312","Greaves of Redistribution","Redistribution: 각갑"
"242841733-0-49544","Greaves of Ashen Grip","Greaves of Ashen Grip"
"242841733-0-83416","Greaves of Permafrost","Greaves of Permafrost"
"242841733-0-150893","Perfected Yolnahkriin's Greaves","Perfected Yolnahkriin's Greaves"
"242841733-0-150400","Sheggorath's Greaves","Sheggorath's Greaves"
"242841733-0-128986","Curse of Doylemish Greaves","Curse of Doylemish Greaves"
"242841733-0-161538","Stuhn's Greaves","Stuhn's Greaves"
"242841733-0-102372","Blessed Greaves","Blessed Greaves"
"242841733-0-72776","Eternal Hunt Greaves","Eternal Hunt Greaves"
"242841733-0-50525","Greaves of Torug's Pact","Greaves of Torug's Pact"
"242841733-0-96726","Shalk's Greaves","Shalk's Greaves"
"242841733-0-159276","Dauntless Combatant's Greaves","Dauntless Combatant's Greaves"
"242841733-0-136154","Sload's Greaves","Sload's Greaves"
"242841733-0-76313","Pelinal's Greaves","Pelinal's Greaves"
"242841733-0-98588","Greaves of the Vampire's Cloak","Greaves of the Vampire's Cloak"
"242841733-0-43872","Greaves of Ashen Grip","Ashen Grip: 각갑"
"242841733-0-116542","Greaves of the Black Rose","Greaves of the Black Rose"
"242841733-0-130842","Fortified Brass Greaves","Fortified Brass Greaves"
"242841733-0-43868","Ice Furnace Greaves","Ice Furnace: 각갑"
"242841733-0-127209","Ironblood Greaves","Ironblood Greaves"
"242841733-0-106741","Greaves of Medusa","Greaves of Medusa"
"242841733-0-161105","Greaves of Eternal Vigor","Greaves of Eternal Vigor"
"242841733-0-53668","Greaves of Kagrenac's Hope","Greaves of Kagrenac's Hope"
"242841733-0-128531","Ulfnor's Favor Greaves","Ulfnor's Favor Greaves"
"242841733-0-52338","Greaves of Alessia's Bulwark","Greaves of Alessia's Bulwark"
"242841733-0-51001","Greaves of Hist Bark","Greaves of Hist Bark"
"242841733-0-75473","Gladiator's Greaves","Gladiator's Greaves"
"242841733-0-51483","Greaves of the Willow's Path","Greaves of the Willow's Path"
"242841733-0-117408","Reactive Greaves","Reactive Greaves"
"242841733-0-66514","Greaves of Leeching","Greaves of Leeching"
"242841733-0-43864","Greaves of Beckoning Steel","Beckoning Steel: 각갑"
"242841733-0-88772","Greaves of Beckoning Steel","Greaves of Beckoning Steel"
"242841733-0-149005","Vastarie's Greaves","Vastarie's Greaves"
"242841733-0-68700","Greaves of Glory","Glory: 각갑"
"242841733-0-98568","Greaves of the Vampire's Cloak","Greaves of the Vampire's Cloak"
"242841733-0-108932","Greaves of Truth","Greaves of Truth"
"242841733-0-140671","Greaves of Ursus","Greaves of Ursus"
"242841733-0-102392","Blessed Greaves","Blessed Greaves"
"242841733-0-49161","Greaves of the Night Mother","Greaves of the Night Mother"
"242841733-0-161573","Stuhn's Greaves","Stuhn's Greaves"
"242841733-0-53691","Greaves of Kagrenac's Hope","Greaves of Kagrenac's Hope"
"242841733-0-99897","Thunderbug's Greaves","Thunderbug's Greaves"
"242841733-0-116562","Greaves of the Black Rose","Greaves of the Black Rose"
"242841733-0-64787","Greaves of Affliction","Greaves of Affliction"
"242841733-0-121918","Greaves of Daedric Trickery","Daedric Trickery: 각갑"
"242841733-0-64794","Greaves of Affliction","Greaves of Affliction"
"242841733-0-7382","Ancient Warden's Greaves","Ancient Warden's Greaves"
"242841733-0-148125","Coldharbour's Favorite Greaves","Coldharbour's Favorite Greaves"
"242841733-0-127229","Ironblood Greaves","Ironblood Greaves"
"242841733-0-75438","Gladiator's Greaves","Gladiator's Greaves"
"242841733-0-74105","Greaves of Fury","Greaves of Fury"
"242841733-0-56714","Greaves of Orgnum's Scales","Greaves of Orgnum's Scales"
"242841733-0-86580","Greaves of the Storm Knight","Greaves of the Storm Knight"
"242841733-0-106761","Greaves of Medusa","Greaves of Medusa"
"242841733-0-49192","Greaves of the Night Mother","Greaves of the Night Mother"
"242841733-0-117428","Reactive Greaves","Reactive Greaves"
"242841733-0-28266","legs^p","legs"
"242841733-0-51024","Greaves of Hist Bark","Greaves of Hist Bark"
"242841733-0-160253","Temp_Z_Tank's Greaves","Temp_Z_Tank's Greaves"
"242841733-0-10976","Hakra's Cuisses","Hakra's Cuisses"
"242841733-0-64799","Greaves of the Imperium","Greaves of the Imperium"
"242841733-0-109809","Greaves of Durok's Bane","Greaves of Durok's Bane"
"242841733-0-88752","Greaves of Beckoning Steel","Greaves of Beckoning Steel"
