"Location","Source","Target"
"228378404-0-63987","Fitted and comfortable. Definitely not trousers for work.","체형에 맞고 편안합니다. 분명히 작업용 바지는 아닐 것입니다."
"228378404-0-63984","Fitted and comfortable. Definitely not trousers for work.","체형에 맞고 편안합니다. 분명히 작업용 바지는 아닐 것입니다."
"228378404-0-63985","Fitted and comfortable. Definitely not trousers for work.","체형에 맞고 편안합니다. 분명히 작업용 바지는 아닐 것입니다."
"228378404-0-63982","Fitted and comfortable. Definitely not trousers for work.","체형에 맞고 편안합니다. 분명히 작업용 바지는 아닐 것입니다."
"228378404-0-63983","Fitted and comfortable. Definitely not trousers for work.","체형에 맞고 편안합니다. 분명히 작업용 바지는 아닐 것입니다."
"242841733-0-63908","Side-Stitched Trousers","옆면을 바느질한 바지"
"228378404-0-63919","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"242841733-0-63909","Side-Stitched Trousers","옆면을 바느질한 바지"
"228378404-0-63917","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63918","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"242841733-0-63904","Side-Stitched Trousers","옆면을 바느질한 바지"
"228378404-0-63915","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"242841733-0-63905","Side-Stitched Trousers","옆면을 바느질한 바지"
"228378404-0-63916","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"242841733-0-63906","Side-Stitched Trousers","옆면을 바느질한 바지"
"228378404-0-63913","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"242841733-0-63907","Side-Stitched Trousers","옆면을 바느질한 바지"
"228378404-0-63914","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"242841733-0-63988","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63901","Side-Stitched Trousers","옆면을 바느질한 바지"
"242841733-0-63902","Side-Stitched Trousers","옆면을 바느질한 바지"
"242841733-0-63903","Side-Stitched Trousers","옆면을 바느질한 바지"
"242841733-0-63984","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63985","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63986","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63987","Loose-Fit Trousers","헐렁한 바지"
"228378404-0-63911","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63912","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63910","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63928","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63929","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63926","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"242841733-0-63959","Trousers and Tails","바지와 꼬리"
"228378404-0-63927","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63924","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63925","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"242841733-0-63955","Trousers and Tails","바지와 꼬리"
"242841733-0-63956","Trousers and Tails","바지와 꼬리"
"242841733-0-63957","Trousers and Tails","바지와 꼬리"
"242841733-0-63958","Trousers and Tails","바지와 꼬리"
"242841733-0-63951","Trousers and Tails","바지와 꼬리"
"242841733-0-63952","Trousers and Tails","바지와 꼬리"
"242841733-0-63953","Trousers and Tails","바지와 꼬리"
"242841733-0-63954","Trousers and Tails","바지와 꼬리"
"242841733-0-63960","Trousers and Tails","바지와 꼬리"
"242841733-0-63961","Trousers and Tails","바지와 꼬리"
"228378404-0-63922","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63923","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63920","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63921","Sackcloth trousers, roughly stitched together and bound at the ankle.","삼베 바지. 거칠게 바느질 되고 발목에서 묶여있습니다."
"228378404-0-63939","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63937","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63938","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63935","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63936","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"242841733-0-63966","Trousers and Tails","바지와 꼬리"
"242841733-0-63967","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63968","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63969","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63962","Trousers and Tails","바지와 꼬리"
"242841733-0-63963","Trousers and Tails","바지와 꼬리"
"242841733-0-63964","Trousers and Tails","바지와 꼬리"
"242841733-0-63965","Trousers and Tails","바지와 꼬리"
"242841733-0-63970","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63971","Loose-Fit Trousers","헐렁한 바지"
"242841733-0-63972","Loose-Fit Trousers","헐렁한 바지"
"228378404-0-63933","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63934","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63931","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63932","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63930","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"242841733-0-63937","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"228378404-0-63948","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"242841733-0-63938","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"228378404-0-63949","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"242841733-0-63939","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"228378404-0-63946","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63947","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"242841733-0-63933","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63934","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63935","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63936","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63930","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63931","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63932","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-35031","Soul-Shriven Pants","소울 쉬리븐 바지"
"242841733-0-166033","Traveler's Trousers","Traveler's Trousers"
"228378404-0-63944","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63945","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63942","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63943","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63940","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"228378404-0-63941","An aproned kilt and trousers, durably made.","에이프런 킬트와 바지, 튼튼합니다."
"242841733-0-63948","Trousers and Tails","바지와 꼬리"
"228378404-0-63959","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"242841733-0-63949","Trousers and Tails","바지와 꼬리"
"228378404-0-63957","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"242841733-0-121548","Slave Pants","노예 바지"
"228378404-0-63958","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"242841733-0-63944","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-138826","Forgotten Adventurer's Trousers","잊혀진 모험가의 바지"
"242841733-0-63945","Trousers and Tails","바지와 꼬리"
"242841733-0-63946","Trousers and Tails","바지와 꼬리"
"242841733-0-63947","Trousers and Tails","바지와 꼬리"
"242841733-0-63940","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63941","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63942","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63943","Aproned Kilt and Trousers","에이프런 킬트와 바지"
"242841733-0-63950","Trousers and Tails","바지와 꼬리"
"228378404-0-63955","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63956","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63953","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63954","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63951","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63952","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
"228378404-0-63950","Made for hard travel or city-living style.","장거리 여행 혹은 도시 삶을 위한 스타일입니다."
