"Location","Source","Target"
"242841733-0-52392","Axe of Alessia's Bulwark","Axe of Alessia's Bulwark"
"242841733-0-125905","Impregnable Armor axe^n","Impregnable Armor axe"
"242841733-0-100629","Spriggan's Axe","Spriggan's Axe"
"242841733-0-88309","axe of Durok's Bane","axe of Durok's Bane"
"242841733-0-98591","Axe of the Vampire's Cloak","Axe of the Vampire's Cloak"
"242841733-0-133532","The Asylum's Axe","The Asylum's Axe"
"242841733-0-97261","Axe of a Mother's Sorrow","Axe of a Mother's Sorrow"
"242841733-0-89645","axe of the Sergeant","axe of the Sergeant"
"242841733-0-101966","Prisoner's Axe","죄수의 도끼 (Prisoner's Axe)"
"242841733-0-128188","Blooddrinker Axe","Blooddrinker Axe"
"242841733-0-121551","Assassin's Axe","암살자의 도끼 (Assassin's Axe)"
"242841733-0-84854","axe of the Sun","axe of the Sun"
"242841733-0-157537","Draugrkin Axe","Draugrkin Axe"
"242841733-0-156207","New Moon Acolyte's Axe","New Moon Acolyte's Axe"
"242841733-0-153179","Z'en's Axe","Z'en's Axe"
"242841733-0-125940","Impregnable Armor axe^n","Impregnable Armor axe"
"242841733-0-49608","Axe of Oblivion's Foe","Axe of Oblivion's Foe"
"242841733-0-144220","Spell Strategist Axe","Spell Strategist Axe"
"242841733-0-60891","axe of the Armor Master","axe of the Armor Master"
"242841733-0-69223","Axe of Willpower","Axe of Willpower"
"242841733-0-33272","Shard of Iceheart","Ice Furnace: Shard of Iceheart"
"242841733-0-96831","Axe of the Wyrd Tree","Axe of the Wyrd Tree"
"242841733-0-113948","Axe of the Immortal Yokeda","Axe of the Immortal Yokeda"
"242841733-0-121586","Assassin's Axe","Assassin's Axe"
"242841733-0-146884","Axe of Scavenging Demise","Axe of Scavenging Demise"
"242841733-0-80489","Axe Of The Knightmare","Axe Of The Knightmare"
"242841733-0-78188","Galerion's Axe","Galerion's Axe"
"242841733-0-107280","Axe of the Undaunted Unweaver","Axe of the Undaunted Unweaver"
"242841733-0-149917","Lokkestiiz's Axe","Lokkestiiz's Axe"
"242841733-0-112636","Ophidian Axe of Celerity","Ophidian Celerity: 오피디아인의 도끼"
"242841733-0-54194","Axe of Hunding's Rage","Axe of Hunding's Rage"
"242841733-0-100649","Spriggan's Axe","Spriggan's Axe"
"242841733-0-92469","Barkskin axe","Barkskin axe"
"242841733-0-91138","axe of Almalexia's Mercy","axe of Almalexia's Mercy"
"242841733-0-101987","Prisoner's Axe","죄수의 도끼 (Prisoner's Axe)"
"242841733-0-69236","Axe of Willpower","Axe of Willpower"
"242841733-0-80477","Axe Of The Knightmare","Axe Of The Knightmare"
"242841733-0-78153","Galerion's Axe","Galerion's Axe"
"242841733-0-153158","Z'en's Axe","즈'엔의 도끼 (Z'en's Axe)"
"242841733-0-84833","axe of the Sun","axe of the Sun"
"242841733-0-93783","axe of Cyrodiil's Ward","axe of Cyrodiil's Ward"
"242841733-0-124637","Inventor's Guard axe^n","Inventor's Guard axe"
"242841733-0-113968","Axe of the Immortal Yokeda","Axe of the Immortal Yokeda"
"242841733-0-96811","Axe of the Wyrd Tree","Axe of the Wyrd Tree"
"242841733-0-146864","Axe of Scavenging Demise","Axe of Scavenging Demise"
"242841733-0-158850","Unchained Aggressor's Axe","Unchained Aggressor's Axe"
"242841733-0-112656","Ophidian Axe of Celerity","Ophidian Axe of Celerity"
"242841733-0-113988","Axe of the Immortal Yokeda","Axe of the Immortal Yokeda"
"242841733-0-45263","axe^n","axe"
"242841733-0-100669","Spriggan's Axe","Spriggan's Axe"
"242841733-0-99086","Axe of the Hatchling's Shell","Axe of the Hatchling's Shell"
"242841733-0-91117","axe of Almalexia's Mercy","axe of Almalexia's Mercy"
"242841733-0-111317","Axe of the Scathing Mage","Scathing Mage: 도끼"
"242841733-0-69210","Axe of Willpower","Axe of Willpower"
"242841733-0-50603","Axe of Torug's Pact","Axe of Torug's Pact"
"242841733-0-92449","Barkskin axe","Barkskin: 도끼"
"242841733-0-141189","Jailer's Axe","Jailer's Axe"
"242841733-0-80457","Axe Of The Knightmare","Axe Of The Knightmare"
"242841733-0-55498","axe^n","axe"
"242841733-0-156242","New Moon Acolyte's Axe","New Moon Acolyte's Axe"
"242841733-0-55497","axe^n","axe"
"242841733-0-148618","Senche-raht's Axe","Senche-raht's Axe"
"242841733-0-55496","axe^n","axe"
"242841733-0-111338","Axe of the Scathing Mage","Axe of the Scathing Mage"
"242841733-0-55495","axe^n","axe"
"242841733-0-79461","axe of Trinimac's Valor","axe of Trinimac's Valor"
"242841733-0-55494","axe^n","axe"
"242841733-0-55493","axe^n","axe"
"242841733-0-46544","Axe of Twilight's Embrace","Axe of Twilight's Embrace"
"242841733-0-135304","Gloom-Graced axe","Gloom-Graced axe"
"242841733-0-137966","Galenwe's Perfected Axe","Galenwe's Perfected Axe"
"242841733-0-84812","axe of the Sun","axe of the Sun"
"242841733-0-47879","Axe of the Seducer","Axe of the Seducer"
"242841733-0-157579","Draugrkin Axe","Draugrkin Axe"
"242841733-0-72828","Eternal Hunt axe","Eternal Hunt axe"
"242841733-0-162919","Perfect Axe of Kyne's Wind","Perfect Axe of Kyne's Wind"
"242841733-0-93763","axe of Cyrodiil's Ward","axe of Cyrodiil's Ward"
"242841733-0-100689","Spriggan's Axe","Spriggan's Axe"
"242841733-0-150936","Perfected Yolnahkriin's Axe","Perfected Yolnahkriin's Axe"
"242841733-0-109015","Axe of Truth","Axe of Truth"
"242841733-0-99066","Axe of the Hatchling's Shell","Hatchling's Shell: 도끼"
"242841733-0-112676","Ophidian Axe of Celerity","Ophidian Axe of Celerity"
"242841733-0-123308","Vanguard's Challenge axe^n","Vanguard's Challenge axe"
"242841733-0-136627","Nocturnal's Favored Axe","Nocturnal's Favored Axe"
"242841733-0-79473","axe of Trinimac's Valor","axe of Trinimac's Valor"
"242841733-0-46532","Axe of Twilight's Embrace","Twilight's Embrace: 도끼"
"242841733-0-60856","axe of the Armor Master","axe of the Armor Master"
"242841733-0-47867","Axe of the Seducer","Axe of the Seducer"
"242841733-0-79449","axe of Trinimac's Valor","axe of Trinimac's Valor"
"242841733-0-78118","Galerion's Axe","Galerion's Axe"
"242841733-0-111359","Axe of the Scathing Mage","Axe of the Scathing Mage"
"242841733-0-47891","Axe of the Seducer","Axe of the Seducer"
"242841733-0-158885","Unchained Aggressor's Axe","Unchained Aggressor's Axe"
"242841733-0-110025","Axe of Nikulas","Nikulas: 도끼"
"242841733-0-137986","Galenwe's Perfected Axe","Galenwe's Perfected Axe"
"242841733-0-60821","axe of the Armor Master","axe of the Armor Master"
"242841733-0-75083","axe of the Night Mother","axe of the Night Mother"
"242841733-0-157558","Draugrkin Axe","Draugrkin Axe"
"242841733-0-80437","Axe Of The Knightmare","Axe Of The Knightmare"
"242841733-0-93743","axe of Cyrodiil's Ward","axe of Cyrodiil's Ward"
"242841733-0-87076","axe of the Footman","axe of the Footman"
"242841733-0-144241","Spell Strategist Axe","Spell Strategist Axe"
"242841733-0-150916","Perfected Yolnahkriin's Axe","Perfected Yolnahkriin's Axe"
"242841733-0-109035","Axe of Truth","Axe of Truth"
"242841733-0-112696","Ophidian Axe of Celerity","Ophidian Axe of Celerity"
"242841733-0-103738","Axe of the Combat Physician","Combat Physician: 도끼"
"242841733-0-45228","axe^n","axe"
"242841733-0-88391","axe of Cyrodiil's Crest","axe of Cyrodiil's Crest"
"242841733-0-122006","Axe of Daedric Trickery","Axe of Daedric Trickery"
"242841733-0-92407","axe of the Twin Sisters","axe of the Twin Sisters"
"242841733-0-111255","Rattlecage Axe","Rattlecage Axe"
"242841733-0-128929","Curse of Doylemish Axe","Doylemish: 돌레미쉬의 저주 도끼"
"242841733-0-95475","axe of Martial Knowledge","axe of Martial Knowledge"
"242841733-0-116940","axe of the Phoenix","axe of the Phoenix"
"242841733-0-136557","Nocturnal's Favored Axe","Nocturnal's Favored Axe"
"242841733-0-135224","Gloom-Graced axe","Gloom-Graced axe"
"242841733-0-124574","Inventor's Guard axe^n","Inventor's Guard axe"
"242841733-0-150856","Perfected Yolnahkriin's Axe","Perfected Yolnahkriin's Axe"
"242841733-0-127605","Pillar Of Nirn Axe","Pillar Of Nirn Axe"
"242841733-0-103636","Axe of the Undaunted Bastion","Axe of the Undaunted Bastion"
"242841733-0-148548","Senche-raht's Axe","Senche-raht's Axe"
"242841733-0-123248","Vanguard's Challenge axe^n","Vanguard's Challenge axe"
"242841733-0-162834","Vrol's Perfect Axe","Vrol's Perfect Axe"
"242841733-0-149877","Lokkestiiz's Axe","Lokkestiiz's Axe"
"242841733-0-69184","Axe of Willpower","Axe of Willpower"
"242841733-0-50556","Axe of Torug's Pact","Axe of Torug's Pact"
"242841733-0-51883","Axe of the Song of Lamae","Song of Lamae: 도끼"
"242841733-0-96791","Axe of the Wyrd Tree","Axe of the Wyrd Tree"
"242841733-0-49563","Axe of Ashen Grip","Axe of Ashen Grip"
"242841733-0-86501","Ice Furnace axe","Ice Furnace axe"
"242841733-0-102315","Blessed Axe","Blessed Axe"
"242841733-0-87840","axe of the Potentates","axe of the Potentates"
"242841733-0-104977","Embershield Axe","Embershield Axe"
"242841733-0-69197","Axe of Willpower","Axe of Willpower"
"242841733-0-144199","Spell Strategist Axe","Spell Strategist Axe"
"242841733-0-50544","Axe of Torug's Pact","Axe of Torug's Pact"
"242841733-0-73207","axe of Syvarra's Scales","Syvarra's Scales: 도끼"
"242841733-0-48262","Axe of Vampire's Kiss","Axe of Vampire's Kiss"
"242841733-0-135244","Gloom-Graced axe","Gloom-Graced axe"
"242841733-0-75841","Axe of Varen's Legacy","Axe of Varen's Legacy"
"242841733-0-49596","Axe of Oblivion's Foe","Oblivion's Foe: 도끼"
"242841733-0-91096","axe of Almalexia's Mercy","axe of Almalexia's Mercy"
"242841733-0-95454","axe of Martial Knowledge","Martial Knowledge: 도끼"
"242841733-0-116961","axe of the Phoenix","axe of the Phoenix"
"242841733-0-87827","axe of the Potentates","axe of the Potentates"
"242841733-0-111275","Rattlecage Axe","Rattlecage Axe"
"242841733-0-103656","Axe of the Undaunted Bastion","Axe of the Undaunted Bastion"
"242841733-0-124595","Inventor's Guard axe^n","Inventor's Guard axe"
"242841733-0-127625","Pillar Of Nirn Axe","Pillar Of Nirn Axe"
"242841733-0-150836","Perfected Yolnahkriin's Axe","Perfected Yolnahkriin's Axe"
"242841733-0-162814","Vrol's Perfect Axe","Vrol's Perfect Axe"
"242841733-0-149857","Lokkestiiz's Axe","Lokkestiiz's Axe"
"242841733-0-53605","Axe of Kagrenac's Hope","Axe of Kagrenac's Hope"
"242841733-0-123268","Vanguard's Challenge axe^n","Vanguard's Challenge axe"
"242841733-0-48250","Axe of Vampire's Kiss","Axe of Vampire's Kiss"
"242841733-0-96771","Axe of the Wyrd Tree","Wyrd Tree: 도끼"
"242841733-0-156152","New Moon Acolyte's Axe","New Moon Acolyte's Axe"
"242841733-0-87814","axe of the Potentates","axe of the Potentates"
"242841733-0-102335","Blessed Axe","Blessed Axe"
"242841733-0-104997","Embershield Axe","Embershield Axe"
"242841733-0-84791","axe of the Sun","axe of the Sun"
"242841733-0-128949","Curse of Doylemish Axe","Curse of Doylemish Axe"
"242841733-0-50568","Axe of Torug's Pact","Axe of Torug's Pact"
"242841733-0-144178","Spell Strategist Axe","Spell Strategist Axe"
"242841733-0-51895","Axe of the Song of Lamae","Axe of the Song of Lamae"
"242841733-0-70159","axe of Trials","axe of Trials"
"242841733-0-69171","Axe of Willpower","Willpower: 도끼"
"242841733-0-135264","Gloom-Graced axe","Gloom-Graced axe"
"242841733-0-72793","Eternal Hunt axe","Eternal Hunt axe"
"242841733-0-136592","Nocturnal's Favored Axe","Nocturnal's Favored Axe"
"242841733-0-140614","Axe of Ursus","Axe of Ursus"
"242841733-0-87801","axe of the Potentates","axe of the Potentates"
"242841733-0-91075","axe of Almalexia's Mercy","axe of Almalexia's Mercy"
"242841733-0-116982","axe of the Phoenix","axe of the Phoenix"
"242841733-0-106704","Axe of Medusa","Medusa: 도끼"
"242841733-0-58490","Axe of the Twice-Born Star","Axe of the Twice-Born Star"
"242841733-0-150896","Perfected Yolnahkriin's Axe","Perfected Yolnahkriin's Axe"
"242841733-0-127645","Pillar Of Nirn Axe","Pillar Of Nirn Axe"
"242841733-0-101016","Smuggler's Axe","Smuggler's Axe"
"242841733-0-103676","Axe of the Undaunted Bastion","Axe of the Undaunted Bastion"
"242841733-0-148583","Senche-raht's Axe","Senche-raht's Axe"
"242841733-0-160216","Temp_Z_Tank's Axe","Temp_Z_Tank's Axe"
"242841733-0-70124","axe of Trials","axe of Trials"
"242841733-0-123288","Vanguard's Challenge axe^n","Vanguard's Challenge axe"
"242841733-0-162874","Vrol's Perfect Axe","Vrol's Perfect Axe"
"242841733-0-162894","Vrol's Perfect Axe","Vrol's Perfect Axe"
"242841733-0-46499","Axe of Death's Wind","Axe of Death's Wind"
"242841733-0-49528","Axe of Ashen Grip","Axe of Ashen Grip"
"242841733-0-113000","Aether Axe of Destruction","Destruction: 천공 도끼"
"242841733-0-102355","Blessed Axe","Blessed Axe"
"242841733-0-152603","Hollowfang Axe","할로우팽 도끼 (Hollowfang Axe)"
"242841733-0-128969","Curse of Doylemish Axe","Curse of Doylemish Axe"
"242841733-0-84770","axe of the Sun","axe of the Sun"
"242841733-0-95412","axe of the Fire","axe of the Fire"
"242841733-0-92387","axe of the Twin Sisters","axe of the Twin Sisters"
"242841733-0-69152","Axe of Endurance","Axe of Endurance"
"242841733-0-161556","Stuhn's Axe","Stuhn's Axe"
"242841733-0-45193","axe^n","axe"
"242841733-0-135284","Gloom-Graced axe","Gloom-Graced axe"
"242841733-0-80397","Axe Of The Knightmare","The Knightmare: 도끼"
"242841733-0-60786","axe of the Armor Master","axe of the Armor Master"
"242841733-0-91054","axe of Almalexia's Mercy","axe of Almalexia's Mercy"
"242841733-0-150876","Perfected Yolnahkriin's Axe","Perfected Yolnahkriin's Axe"
"242841733-0-101037","Smuggler's Axe","Smuggler's Axe"
"242841733-0-69126","Axe of Endurance","Axe of Endurance"
"242841733-0-106724","Axe of Medusa","Axe of Medusa"
"242841733-0-103696","Axe of the Undaunted Bastion","Axe of the Undaunted Bastion"
"242841733-0-162854","Vrol's Perfect Axe","Vrol's Perfect Axe"
"242841733-0-149897","Lokkestiiz's Axe","Lokkestiiz's Axe"
"242841733-0-161521","Stuhn's Axe","Stuhn's Axe"
"242841733-0-127665","Pillar Of Nirn Axe","Pillar Of Nirn Axe"
"242841733-0-84749","axe of the Sun","axe of the Sun"
"242841733-0-159224","Dauntless Combatant's Axe","Dauntless Combatant's Axe"
"242841733-0-138308","Relequen's Perfected Axe","Relequen's Perfected Axe"
"242841733-0-113021","Aether Axe of Destruction","Aether Axe of Destruction"
"242841733-0-78083","Galerion's Axe","Galerion's Axe"
"242841733-0-96729","Shalk's Axe","Shalk's Axe"
"242841733-0-128989","Curse of Doylemish Axe","Curse of Doylemish Axe"
"242841733-0-105403","Treasure Hunter's Axe","Treasure Hunter: 보물사냥꾼의 도끼"
"242841733-0-69139","Axe of Endurance","Axe of Endurance"
"242841733-0-75806","Axe of Varen's Legacy","Axe of Varen's Legacy"
"242841733-0-91033","axe of Almalexia's Mercy","axe of Almalexia's Mercy"
"242841733-0-92367","axe of the Twin Sisters","axe of the Twin Sisters"
"242841733-0-51852","Axe of Hunding's Rage","Axe of Hunding's Rage"
"242841733-0-102375","Blessed Axe","Blessed Axe"
"242841733-0-73285","axe of Twilight Remedy","Twilight Remedy: 도끼"
"242841733-0-140654","Axe of Ursus","Axe of Ursus"
"242841733-0-161595","Axe of Dragon's Appetite","Axe of Dragon's Appetite"
"242841733-0-78976","Axe of Imperial Physique","Axe of Imperial Physique"
"242841733-0-138330","Siroria's Perfected Axe","Siroria's Perfected Axe"
"242841733-0-89625","axe of the Sergeant","The Sergeant: 도끼"
"242841733-0-101058","Smuggler's Axe","Smuggler's Axe"
"242841733-0-106744","Axe of Medusa","Axe of Medusa"
"242841733-0-151306","Perfected False God's Axe","Perfected False God's Axe"
"242841733-0-85271","axe of Nikulas","Nikulas: 도끼"
"242841733-0-91946","axe of the Swift","The Swift: 도끼"
"242841733-0-97240","Axe of a Mother's Sorrow","Axe of a Mother's Sorrow"
"242841733-0-98571","Axe of the Vampire's Cloak","Axe of the Vampire's Cloak"
"242841733-0-90609","axe of the Onslaught","The Onslaught: 도끼"
"242841733-0-73298","axe of Twilight Remedy","axe of Twilight Remedy"
"242841733-0-113042","Aether Axe of Destruction","Aether Axe of Destruction"
"242841733-0-152645","Hollowfang Axe","할로우팽 도끼 (Hollowfang Axe)"
"242841733-0-105424","Treasure Hunter's Axe","Treasure Hunter's Axe"
"242841733-0-102395","Blessed Axe","Blessed Axe"
"242841733-0-140634","Axe of Ursus","Axe of Ursus"
"242841733-0-138351","Siroria's Perfected Axe","Siroria's Perfected Axe"
"242841733-0-89603","Ravaging axe","Ravaging axe"
"242841733-0-159259","Dauntless Combatant's Axe","Dauntless Combatant's Axe"
"242841733-0-117411","Reactive axe","Reactive axe"
"242841733-0-101079","Smuggler's Axe","Smuggler's Axe"
"242841733-0-86583","axe of the Storm Knight","axe of the Storm Knight"
"242841733-0-131712","Axe of Glory","Axe of Glory"
"242841733-0-73259","Moondancer axe","Moondancer axe"
"242841733-0-106764","Axe of Medusa","Axe of Medusa"
"242841733-0-160236","Temp_Z_Tank's Axe","Temp_Z_Tank's Axe"
"242841733-0-52357","Axe of Alessia's Bulwark","Axe of Alessia's Bulwark"
"242841733-0-129402","Plague Slinger Axe","Plague Slinger Axe"
"242841733-0-99880","Thunderbug's Axe","Thunderbug's Axe"
"242841733-0-98551","Axe of the Vampire's Cloak","Axe of the Vampire's Cloak"
"242841733-0-73272","Moondancer axe","Moondancer axe"
"242841733-0-137011","Relequen's Axe","Relequen's Axe"
"242841733-0-113063","Aether Axe of Destruction","Aether Axe of Destruction"
"242841733-0-152624","Hollowfang Axe","할로우팽 도끼 (Hollowfang Axe)"
"242841733-0-44726","The Mad Cleaver","The Mad Cleaver"
"242841733-0-97219","Axe of a Mother's Sorrow","Mother's Sorrow: 도끼"
"242841733-0-105445","Treasure Hunter's Axe","Treasure Hunter's Axe"
"242841733-0-104111","Axe of the Netch's Touch","Netch's Touch: 도끼"
"242841733-0-143726","Might of the Lost Legion Axe","Might of the Lost Legion Axe"
"242841733-0-138372","Siroria's Perfected Axe","Siroria's Perfected Axe"
"242841733-0-85227","axe of Syrabane","axe of Syrabane"
"242841733-0-152687","Hollowfang Axe","할로우팽 도끼 (Hollowfang Axe)"
"242841733-0-155704","Daring Corsair's Axe","Daring Corsair's Axe"
"242841733-0-130405","Innate Axiom axe","Innate Axiom axe"
"242841733-0-131738","Axe of Glory","Axe of Glory"
"242841733-0-151348","Perfected False God's Axe","Perfected False God's Axe"
"242841733-0-150021","False God's Axe","False God's Axe"
"242841733-0-86563","axe of the Storm Knight","Storm Knight: 도끼"
"242841733-0-87894","Deadly axe","Deadly axe"
"242841733-0-106784","Axe of Medusa","Axe of Medusa"
"242841733-0-129422","Plague Slinger Axe","Plague Slinger Axe"
"242841733-0-91902","axe of Cyrodiil's Light","axe of Cyrodiil's Light"
"242841733-0-78941","Axe of Imperial Physique","Axe of Imperial Physique"
"242841733-0-48274","Axe of Vampire's Kiss","Axe of Vampire's Kiss"
"242841733-0-99860","Thunderbug's Axe","Thunderbug's Axe"
"242841733-0-98531","Axe of the Vampire's Cloak","Axe of the Vampire's Cloak"
"242841733-0-137031","Relequen's Axe","Relequen's Axe"
"242841733-0-113084","Aether Axe of Destruction","Aether Axe of Destruction"
"242841733-0-87881","Deadly axe","Deadly axe"
"242841733-0-110804","Axe of the Worm Cult","Axe of the Worm Cult"
"242841733-0-131725","Axe of Glory","Axe of Glory"
"242841733-0-53617","Axe of Kagrenac's Hope","Axe of Kagrenac's Hope"
"242841733-0-104132","Axe of the Netch's Touch","Axe of the Netch's Touch"
"242841733-0-73246","Moondancer axe","Moondancer: 달무희의 도끼"
"242841733-0-162009","Roaring Opportunist's Axe","Roaring Opportunist's Axe"
"242841733-0-105466","Treasure Hunter's Axe","Treasure Hunter's Axe"
"242841733-0-70194","axe of Trials","axe of Trials"
"242841733-0-53652","Axe of Kagrenac's Hope","Axe of Kagrenac's Hope"
"242841733-0-159294","Dauntless Combatant's Axe","Dauntless Combatant's Axe"
"242841733-0-73220","axe of Syvarra's Scales","axe of Syvarra's Scales"
"242841733-0-117453","axe of the Shield Breaker","Shield Breaker: 도끼"
"242841733-0-87868","Deadly axe","Deadly: 도끼"
"242841733-0-131764","Axe of Glory","Axe of Glory"
"242841733-0-95496","axe of Martial Knowledge","axe of Martial Knowledge"
"242841733-0-85206","axe of Syrabane","axe of Syrabane"
"242841733-0-108509","Axe of the Dreugh King Slayer","Axe of the Dreugh King Slayer"
