"Location","Source","Target"
"242841733-0-49594","Lightning Staff of Ashen Grip","Lightning Staff of Ashen Grip"
"242841733-0-48260","Lightning Staff of Vampire's Kiss","Lightning Staff of Vampire's Kiss"
"242841733-0-96781","Lightning Staff of the Wyrd Tree","Wyrd Tree: 전격 스태프"
"242841733-0-87824","Lightning Staff of the Potentates","Lightning Staff of the Potentates"
"242841733-0-42954","Charred Bone Staff of the Withered Hand","Withered Hand: 새까맣게 탄 뼈 지팡이"
"242841733-0-104987","Embershield Lightning Staff","Embershield Lightning Staff"
"242841733-0-102325","Blessed Lightning Staff","Blessed Lightning Staff"
"242841733-0-128959","Curse of Doylemish Lightning Staff","Curse of Doylemish Lightning Staff"
"242841733-0-144167","Spell Strategist Lightning Staff","Spell Strategist Lightning Staff"
"242841733-0-148523","Senche-raht's Lightning Staff","Senche-raht's Lightning Staff"
"242841733-0-69162","Lightning Staff of Endurance","Lightning Staff of Endurance"
"242841733-0-53603","Lightning Staff of Kagrenac's Hope","Lightning Staff of Kagrenac's Hope"
"242841733-0-50578","Lightning Staff of Torug's Pact","Lightning Staff of Torug's Pact"
"242841733-0-99806","Spinner's Lightning Staff","Spinner's Lightning Staff"
"242841733-0-75851","Lightning Staff of Varen's Legacy","Lightning Staff of Varen's Legacy"
"242841733-0-91085","Lightning Staff of Almalexia's Mercy","Lightning Staff of Almalexia's Mercy"
"242841733-0-128939","Curse of Doylemish Lightning Staff","Doylemish: 돌레미쉬의 저주 전격 스태프"
"242841733-0-87811","Lightning Staff of the Potentates","Lightning Staff of the Potentates"
"242841733-0-136567","Nocturnal's Favored Lightning Staff","Nocturnal's Favored Lightning Staff"
"242841733-0-135234","Gloom-Graced Lightning Staff","Gloom-Graced Lightning Staff"
"242841733-0-111285","Rattlecage Lightning Staff","Rattlecage Lightning Staff"
"242841733-0-116971","Lightning Staff of the Phoenix","Lightning Staff of the Phoenix"
"242841733-0-103666","Lightning Staff of the Undaunted Bastion","Lightning Staff of the Undaunted Bastion"
"242841733-0-124584","Inventor's Guard Lightning Staff^n","Inventor's Guard Lightning Staff"
"242841733-0-101005","Smuggler's Lightning Staff","Smuggler's Lightning Staff"
"242841733-0-127615","Pillar Of Nirn Lightning Staff","Pillar Of Nirn Lightning Staff"
"242841733-0-150846","Perfected Yolnahkriin's Lightning Staff","Perfected Yolnahkriin's Lightning Staff"
"242841733-0-162824","Vrol's Perfect Lightning Staff","Vrol's Perfect Lightning Staff"
"242841733-0-147203","Auroran's Lightning Staff","Auroran's Lightning Staff"
"242841733-0-123258","Vanguard's Challenge Lightning Staff^n","Vanguard's Challenge Lightning Staff"
"242841733-0-149867","Lokkestiiz's Lightning Staff","Lokkestiiz's Lightning Staff"
"242841733-0-50566","Lightning Staff of Torug's Pact","Lightning Staff of Torug's Pact"
"242841733-0-162884","Vrol's Perfect Lightning Staff","Vrol's Perfect Lightning Staff"
"242841733-0-159234","Dauntless Combatant's Lightning Staff","Dauntless Combatant's Lightning Staff"
"242841733-0-48202","Lightning Staff of Vampire's Kiss","Lightning Staff of Vampire's Kiss"
"242841733-0-78094","Galerion's Lightning Staff","Galerion's Lightning Staff"
"242841733-0-49538","Lightning Staff of Ashen Grip","Lightning Staff of Ashen Grip"
"242841733-0-84780","Lightning Staff of the Sun","Lightning Staff of the Sun"
"242841733-0-102345","Blessed Lightning Staff","Blessed Lightning Staff"
"242841733-0-69149","Lightning Staff of Endurance","Lightning Staff of Endurance"
"242841733-0-128979","Curse of Doylemish Lightning Staff","Curse of Doylemish Lightning Staff"
"242841733-0-92397","Lightning Staff of the Twin Sisters","Lightning Staff of the Twin Sisters"
"242841733-0-95422","Lightning Staff of the Fire","Lightning Staff of the Fire"
"242841733-0-75816","Lightning Staff of Varen's Legacy","Lightning Staff of Varen's Legacy"
"242841733-0-135254","Gloom-Graced Lightning Staff","Gloom-Graced Lightning Staff"
"242841733-0-140624","Lightning Staff of Ursus","Lightning Staff of Ursus"
"242841733-0-91064","Lightning Staff of Almalexia's Mercy","Lightning Staff of Almalexia's Mercy"
"242841733-0-49526","Lightning Staff of Ashen Grip","Lightning Staff of Ashen Grip"
"242841733-0-116992","Lightning Staff of the Phoenix","Lightning Staff of the Phoenix"
"242841733-0-103686","Lightning Staff of the Undaunted Bastion","Lightning Staff of the Undaunted Bastion"
"242841733-0-127635","Pillar Of Nirn Lightning Staff","Pillar Of Nirn Lightning Staff"
"242841733-0-101026","Smuggler's Lightning Staff","Smuggler's Lightning Staff"
"242841733-0-106714","Lightning Staff of Medusa","Medusa: 전격 스태프"
"242841733-0-148593","Senche-raht's Lightning Staff","Senche-raht's Lightning Staff"
"242841733-0-70135","Lightning Staff of Trials","Lightning Staff of Trials"
"242841733-0-160226","Temp_Z_Tank's Lightning Staff","Temp_Z_Tank's Lightning Staff"
"242841733-0-123278","Vanguard's Challenge Lightning Staff^n","Vanguard's Challenge Lightning Staff"
"242841733-0-45191","lightning staff^n","lightning staff"
"242841733-0-161531","Stuhn's Lightning Staff","Stuhn's Lightning Staff"
"242841733-0-138318","Relequen's Perfected Lightning Staff","Relequen's Perfected Lightning Staff"
"242841733-0-113010","Aether Lightning Staff of Destruction","Destruction: 천공 전격 스태프"
"242841733-0-84759","Lightning Staff of the Sun","Lightning Staff of the Sun"
"242841733-0-96739","Shalk's Lightning Staff","Shalk's Lightning Staff"
"242841733-0-128999","Curse of Doylemish Lightning Staff","Curse of Doylemish Lightning Staff"
"242841733-0-92377","Lightning Staff of the Twin Sisters","Lightning Staff of the Twin Sisters"
"242841733-0-95402","Lightning Staff of the Fire","Lightning Staff of the Fire"
"242841733-0-69123","Lightning Staff of Endurance","Lightning Staff of Endurance"
"242841733-0-70100","Lightning Staff of Trials","Lightning Staff of Trials"
"242841733-0-102365","Blessed Lightning Staff","Blessed Lightning Staff"
"242841733-0-72769","Eternal Hunt Lightning Staff","Eternal Hunt Lightning Staff"
"242841733-0-135274","Gloom-Graced Lightning Staff","Gloom-Graced Lightning Staff"
"242841733-0-140604","Lightning Staff of Ursus","Lightning Staff of Ursus"
"242841733-0-80386","Lightning Staff Of The Infallible Aether","Lightning Staff Of The Infallible Aether"
"242841733-0-60796","Lightning Staff of the Armor Master","Lightning Staff of the Armor Master"
"242841733-0-91043","Lightning Staff of Almalexia's Mercy","Lightning Staff of Almalexia's Mercy"
"242841733-0-29953","Artificer's Bolt","명장의 번개"
"242841733-0-127655","Pillar Of Nirn Lightning Staff","Pillar Of Nirn Lightning Staff"
"242841733-0-101047","Smuggler's Lightning Staff","Smuggler's Lightning Staff"
"242841733-0-123298","Vanguard's Challenge Lightning Staff^n","Vanguard's Challenge Lightning Staff"
"242841733-0-150886","Perfected Yolnahkriin's Lightning Staff","Perfected Yolnahkriin's Lightning Staff"
"242841733-0-106734","Lightning Staff of Medusa","Lightning Staff of Medusa"
"242841733-0-69136","Lightning Staff of Endurance","Lightning Staff of Endurance"
"242841733-0-160206","Temp_Z_Tank's Lightning Staff","Temp_Z_Tank's Lightning Staff"
"242841733-0-162864","Vrol's Perfect Lightning Staff","Vrol's Perfect Lightning Staff"
"242841733-0-73282","Moondancer Lightning Staff","Moondancer Lightning Staff"
"242841733-0-137001","Relequen's Lightning Staff","Relequen's Lightning Staff"
"242841733-0-113031","Aether Lightning Staff of Destruction","Aether Lightning Staff of Destruction"
"242841733-0-97250","Lightning Staff of a Mother's Sorrow","Lightning Staff of a Mother's Sorrow"
