"Location","Source","Target"
"242841733-0-123240","Vanguard's Challenge Shield^n","Vanguard's Challenge Shield"
"242841733-0-104969","Embershield Shield","Embershield Shield"
"242841733-0-87852","Shield of the Potentates","Shield of the Potentates"
"242841733-0-102307","Blessed Shield","Blessed Shield"
"242841733-0-95466","Shield of Martial Knowledge","Martial Knowledge: 방패"
"242841733-0-70167","Shield of Trials","Shield of Trials"
"242841733-0-75853","Shield of Varen's Legacy","Shield of Varen's Legacy"
"242841733-0-69183","Shield of Willpower","Willpower: 방패"
"242841733-0-159201","Dauntless Combatant's Shield","Dauntless Combatant's Shield"
"242841733-0-111267","Rattlecage Shield","Rattlecage Shield"
"242841733-0-116952","Shield of the Phoenix","Shield of the Phoenix"
"242841733-0-49562","Shield of Ashen Grip","Shield of Ashen Grip"
"242841733-0-135216","Gloom-Graced Shield","Gloom-Graced Shield"
"242841733-0-144190","Spell Strategist Shield","Spell Strategist Shield"
"242841733-0-87839","Shield of the Potentates","Shield of the Potentates"
"242841733-0-103648","Shield of the Undaunted Bastion","Shield of the Undaunted Bastion"
"242841733-0-150868","Perfected Yolnahkriin's Shield","Perfected Yolnahkriin's Shield"
"242841733-0-51878","Shield of Hunding's Rage","Shield of Hunding's Rage"
"242841733-0-162846","Vrol's Perfect Shield","Vrol's Perfect Shield"
"242841733-0-69196","Shield of Willpower","Shield of Willpower"
"242841733-0-149889","Lokkestiiz's Shield","로케스티즈의 방패"
"242841733-0-50543","Shield of Torug's Pact","Shield of Torug's Pact"
"242841733-0-73206","Shield of Bahraha's Curse","Shield of Bahraha's Curse"
"242841733-0-49591","Shield of Ashen Grip","Shield of Ashen Grip"
"242841733-0-96783","Shield of the Wyrd Tree","Wyrd Tree: 방패"
"242841733-0-87826","Shield of the Potentates","Shield of the Potentates"
"242841733-0-99808","Spinner's Shield","Spinner's Shield"
"242841733-0-123260","Vanguard's Challenge Shield^n","Vanguard's Challenge Shield"
"242841733-0-104989","Embershield Shield","Embershield Shield"
"242841733-0-102327","Blessed Shield","Blessed Shield"
"242841733-0-144169","Spell Strategist Shield","Spell Strategist Shield"
"242841733-0-69164","Shield of Endurance","Shield of Endurance"
"242841733-0-148525","Senche-raht's Shield","Senche-raht's Shield"
"242841733-0-111287","Rattlecage Shield","Rattlecage Shield"
"242841733-0-87813","Shield of the Potentates","Shield of the Potentates"
"242841733-0-136569","Nocturnal's Favored Shield","Nocturnal's Favored Shield"
"242841733-0-91087","Shield of Almalexia's Mercy","Shield of Almalexia's Mercy"
"242841733-0-135236","Gloom-Graced Shield","Gloom-Graced Shield"
"242841733-0-116973","Shield of the Phoenix","Shield of the Phoenix"
"242841733-0-42951","Infused Buckler of the Order of Diagna","Order of Diagna: 에너지가 서린 버클러"
"242841733-0-101007","Smuggler's Shield","Smuggler's Shield"
"242841733-0-127617","Pillar Of Nirn Shield","Pillar Of Nirn Shield"
"242841733-0-103668","Shield of the Undaunted Bastion","Shield of the Undaunted Bastion"
"242841733-0-150848","Perfected Yolnahkriin's Shield","Perfected Yolnahkriin's Shield"
"242841733-0-162826","Vrol's Perfect Shield","Vrol's Perfect Shield"
"242841733-0-149869","Lokkestiiz's Shield","로케스티즈의 방패"
"242841733-0-147205","Auroran's Shield","Auroran's Shield"
"242841733-0-128941","Curse of Doylemish Shield","Doylemish: 돌레미쉬의 저주 방패"
"242841733-0-70132","Shield of Trials","Shield of Trials"
"242841733-0-87800","Shield of the Potentates","Shield of the Potentates"
"242841733-0-159236","Dauntless Combatant's Shield","Dauntless Combatant's Shield"
"242841733-0-102347","Blessed Shield","Blessed Shield"
"242841733-0-75818","Shield of Varen's Legacy","Shield of Varen's Legacy"
"242841733-0-78091","Galerion's Shield","Galerion's Shield"
"242841733-0-84782","Shield of the Sun","Shield of the Sun"
"242841733-0-92399","Shield of the Twin Sisters","Shield of the Twin Sisters"
"242841733-0-91066","Shield of Almalexia's Mercy","Shield of Almalexia's Mercy"
"242841733-0-95424","Shield of the Fire","Shield of the Fire"
"242841733-0-123280","Vanguard's Challenge Shield^n","Vanguard's Challenge Shield"
"242841733-0-58498","Shield of the Twice-Born Star","Shield of the Twice-Born Star"
"242841733-0-140626","Shield of Ursus","Shield of Ursus"
"242841733-0-46498","Shield of Death's Wind","Shield of Death's Wind"
"242841733-0-116994","Shield of the Phoenix","Shield of the Phoenix"
"242841733-0-135256","Gloom-Graced Shield","Gloom-Graced Shield"
"242841733-0-103688","Shield of the Undaunted Bastion","Shield of the Undaunted Bastion"
"242841733-0-148595","Senche-raht's Shield","Senche-raht's Shield"
"242841733-0-106716","Shield of Medusa","Medusa: 방패"
"242841733-0-127637","Pillar Of Nirn Shield","Pillar Of Nirn Shield"
"242841733-0-101028","Smuggler's Shield","Smuggler's Shield"
"242841733-0-160228","Temp_Z_Tank's Shield","Temp_Z_Tank's Shield"
"242841733-0-128961","Curse of Doylemish Shield","Curse of Doylemish Shield"
"242841733-0-69151","Shield of Endurance","Shield of Endurance"
"242841733-0-162886","Vrol's Perfect Shield","Vrol's Perfect Shield"
"242841733-0-96741","Shalk's Shield","Shalk's Shield"
"242841733-0-48226","Shield of Vampire's Kiss","Shield of Vampire's Kiss"
"242841733-0-60785","Shield of the Armor Master","Shield of the Armor Master"
"242841733-0-113012","Aether Shield of Destruction","Destruction: 천공 방패"
"242841733-0-92379","Shield of the Twin Sisters","Shield of the Twin Sisters"
"242841733-0-102367","Blessed Shield","Blessed Shield"
"242841733-0-95404","Shield of the Fire","Shield of the Fire"
"242841733-0-91045","Shield of Almalexia's Mercy","Shield of Almalexia's Mercy"
"242841733-0-69125","Shield of Endurance","Shield of Endurance"
"242841733-0-148560","Senche-raht's Shield","Senche-raht's Shield"
"242841733-0-84761","Shield of the Sun","Shield of the Sun"
"242841733-0-72766","Eternal Hunt Shield","Eternal Hunt Shield"
"242841733-0-135276","Gloom-Graced Shield","Gloom-Graced Shield"
"242841733-0-80388","Shield Of The Infallible Aether","Shield Of The Infallible Aether"
"242841733-0-140606","Shield of Ursus","Shield of Ursus"
"242841733-0-45188","shield^n","shield"
"242841733-0-127657","Pillar Of Nirn Shield","Pillar Of Nirn Shield"
"242841733-0-101049","Smuggler's Shield","Smuggler's Shield"
"242841733-0-150888","Perfected Yolnahkriin's Shield","Perfected Yolnahkriin's Shield"
"242841733-0-69138","Shield of Endurance","Shield of Endurance"
"242841733-0-106736","Shield of Medusa","Shield of Medusa"
"242841733-0-96721","Shalk's Shield","Shalk's Shield"
"242841733-0-160208","Temp_Z_Tank's Shield","Temp_Z_Tank's Shield"
"242841733-0-128981","Curse of Doylemish Shield","Curse of Doylemish Shield"
"242841733-0-50520","Shield of Torug's Pact","Shield of Torug's Pact"
"242841733-0-162866","Vrol's Perfect Shield","Vrol's Perfect Shield"
"242841733-0-51851","Shield of Hunding's Rage","Shield of Hunding's Rage"
"242841733-0-161533","Stuhn's Shield","Stuhn's Shield"
"242841733-0-73284","Moondancer Shield","Moondancer Shield"
"242841733-0-137003","Relequen's Shield","Relequen's Shield"
"242841733-0-97252","Shield of a Mother's Sorrow","Shield of a Mother's Sorrow"
"242841733-0-98583","Shield of the Vampire's Cloak","Shield of the Vampire's Cloak"
"242841733-0-113033","Aether Shield of Destruction","Aether Shield of Destruction"
"242841733-0-105415","Treasure Hunter's Shield","Treasure Hunter: 보물사냥꾼의 방패"
"242841733-0-152636","Hollowfang Shield","할로우팽 방패 (Hollowfang Shield)"
"242841733-0-88301","Shield of Durok's Bane","Shield of Durok's Bane"
"242841733-0-159271","Dauntless Combatant's Shield","Dauntless Combatant's Shield"
"242841733-0-102387","Blessed Shield","Blessed Shield"
"242841733-0-76308","Pelinal's Shield","Pelinal's Shield"
"242841733-0-140666","Shield of Ursus","Shield of Ursus"
"242841733-0-54996","Sandstone Guard","Sandstone Guard"
"242841733-0-135296","Gloom-Graced Shield","Gloom-Graced Shield"
"242841733-0-117403","Reactive Shield","Reactive Shield"
"242841733-0-52333","Shield of Alessia's Bulwark","Shield of Alessia's Bulwark"
"242841733-0-138320","Relequen's Perfected Shield","Relequen's Perfected Shield"
"242841733-0-73297","Shield of Twilight Remedy","Twilight Remedy: 방패"
"242841733-0-127677","Pillar Of Nirn Shield","Pillar Of Nirn Shield"
"242841733-0-86595","Shield of the Storm Knight","Shield of the Storm Knight"
"242841733-0-151318","Perfected False God's Shield","Perfected False God's Shield"
"242841733-0-106756","Shield of Medusa","Shield of Medusa"
"242841733-0-149000","Vastarie's Shield","Vastarie's Shield"
"242841733-0-99892","Thunderbug's Shield","Thunderbug's Shield"
"242841733-0-137023","Relequen's Shield","Relequen's Shield"
"242841733-0-97231","Shield of a Mother's Sorrow","Mother's Sorrow: 방패"
"242841733-0-78953","Shield of Imperial Physique","Imperial Physique: 방패"
"242841733-0-98563","Shield of the Vampire's Cloak","Shield of the Vampire's Cloak"
"242841733-0-101070","Smuggler's Shield","Smuggler's Shield"
"242841733-0-113054","Aether Shield of Destruction","Aether Shield of Destruction"
"242841733-0-105436","Treasure Hunter's Shield","Treasure Hunter's Shield"
"242841733-0-152615","Hollowfang Shield","할로우팽 방패 (Hollowfang Shield)"
"242841733-0-131711","Shield of Glory","Shield of Glory"
"242841733-0-77619","Hircine's Shield","Hircine's Shield"
"242841733-0-73258","Moondancer Shield","Moondancer: 달무희의 방패"
"242841733-0-161568","Stuhn's Shield","Stuhn's Shield"
"242841733-0-53686","Shield of Kagrenac's Hope","Shield of Kagrenac's Hope"
"242841733-0-73271","Moondancer Shield","Moondancer Shield"
"242841733-0-52356","Shield of Alessia's Bulwark","Shield of Alessia's Bulwark"
"242841733-0-140646","Shield of Ursus","Shield of Ursus"
"242841733-0-138342","Siroria's Perfected Shield","Siroria's Perfected Shield"
"242841733-0-85239","Shield of Syrabane","Shield of Syrabane"
"242841733-0-117423","Reactive Shield","Reactive Shield"
"228378404-0-7709","Thane Mera awarded this shield for saving Jorunn the Skald-King and foiling Fildgor's Stormfist assassins in Windhelm.","Thane Mera awarded this shield for saving Jorunn the Skald-King and foiling Fildgor's Stormfist assassins in Windhelm."
"242841733-0-86575","Shield of the Storm Knight","Shield of the Storm Knight"
"242841733-0-109804","Shield of Durok's Bane","Shield of Durok's Bane"
"242841733-0-91914","Shield of Cyrodiil's Light","Shield of Cyrodiil's Light"
"242841733-0-51019","Shield of Hist Bark","Shield of Hist Bark"
"242841733-0-106776","Shield of Medusa","Shield of Medusa"
"242841733-0-160248","Temp_Z_Tank's Shield","Temp_Z_Tank's Shield"
"242841733-0-163334","Spell Parasite's Shield","Spell Parasite's Shield"
"242841733-0-99872","Thunderbug's Shield","Thunderbug's Shield"
"242841733-0-162000","Roaring Opportunist's Shield","Roaring Opportunist's Shield"
"242841733-0-73245","Shield of Syvarra's Scales","Shield of Syvarra's Scales"
"242841733-0-98543","Shield of the Vampire's Cloak","Shield of the Vampire's Cloak"
"242841733-0-101091","Smuggler's Shield","Smuggler's Shield"
"242841733-0-113075","Aether Shield of Destruction","Aether Shield of Destruction"
"242841733-0-131737","Shield of Glory","Shield of Glory"
"242841733-0-87893","Deadly Shield","Deadly Shield"
"242841733-0-152678","Hollowfang Shield","할로우팽 방패 (Hollowfang Shield)"
"242841733-0-149035","Vastarie's Shield","Vastarie's Shield"
"242841733-0-105457","Treasure Hunter's Shield","Treasure Hunter's Shield"
"242841733-0-42980","Sthortha's Hide Shield of Meridia","Sthortha's Hide Shield of Meridia"
"242841733-0-104123","Shield of the Netch's Touch","Netch's Touch: 방패"
"242841733-0-77611","Ebon Shield","Ebon Shield"
"242841733-0-138363","Siroria's Perfected Shield","Siroria's Perfected Shield"
"242841733-0-143738","Might of the Lost Legion Shield","Might of the Lost Legion Shield"
"242841733-0-151360","Perfected False God's Shield","Perfected False God's Shield"
"242841733-0-42969","Darkstride Stoneskin Shield","Darkstride Stoneskin Shield"
"242841733-0-85218","Shield of Syrabane","Shield of Syrabane"
"242841733-0-42963","Carapace-Shaped Heater of the Storm Knight","Storm Knight: 갑각껍질모양 히터방패(Heater)"
"242841733-0-155716","Daring Corsair's Shield","Daring Corsair's Shield"
"242841733-0-87880","Deadly Shield","Deadly: 방패"
"242841733-0-150033","False God's Shield","False God's Shield"
"242841733-0-131724","Shield of Glory","Shield of Glory"
"242841733-0-106796","Shield of Medusa","Shield of Medusa"
